PaymentID,OrderID,PaymentDate,PaymentMethod,Amount
PAY0001479,O001479,2026-01-31,Debit Card,1437.9
PAY0001480,O001480,2026-01-31,Debit Card,1029.46
PAY0001481,O001481,2026-01-31,PayPal,985.29
PAY0001482,O001482,2026-01-31,Credit Card,187.31
PAY0001483,O001483,2026-01-31,Credit Card,108.93
PAY0001484,O001484,2026-01-31,Debit Card,141.09
PAY0001485,O001485,2026-01-31,PayPal,2341.41
PAY0001486,O001486,2026-01-31,PayPal,912.94
PAY0001487,O001487,2026-01-31,PayPal,2110.05
PAY0001488,O001488,2026-01-31,Debit Card,2168.82
PAY0001489,O001489,2026-01-31,Credit Card,421.79
PAY0001490,O001490,2026-01-31,Credit Card,1527.16
PAY0001491,O001491,2026-01-31,PayPal,1938.7
PAY0001492,O001492,2026-01-31,PayPal,425.85
PAY0001493,O001493,2026-01-31,Debit Card,1428.6
PAY0001494,O001494,2026-01-31,PayPal,1842.17
PAY0001495,O001495,2026-01-31,Debit Card,387.41
PAY0001496,O001496,2026-01-31,Credit Card,1986.75
PAY0001497,O001497,2026-01-31,PayPal,860.96
PAY0001498,O001498,2026-01-31,Debit Card,1389.0
PAY0001499,O001499,2026-01-31,Debit Card,804.28
PAY0001500,O001500,2026-01-31,Credit Card,231.79
PAY0001501,O001501,2026-01-31,Debit Card,1695.58
PAY0001502,O001502,2026-01-31,Credit Card,1770.18
PAY0001503,O001503,2026-01-31,Debit Card,2498.27
PAY0001504,O001504,2026-01-31,Debit Card,915.86
PAY0001505,O001505,2026-01-31,Debit Card,2455.14
PAY0001506,O001506,2026-01-31,PayPal,973.08
PAY0001507,O001507,2026-01-31,Debit Card,840.12
PAY0001508,O001508,2026-01-31,Debit Card,1076.49
PAY0001509,O001509,2026-01-31,Credit Card,2455.01
PAY0001510,O001510,2026-01-31,Debit Card,543.46
PAY0001511,O001511,2026-01-31,Credit Card,2186.81
PAY0001512,O001512,2026-01-31,PayPal,1546.98
PAY0001513,O001513,2026-01-31,Credit Card,970.08
PAY0001514,O001514,2026-01-31,Credit Card,2439.13
PAY0001515,O001515,2026-01-31,Debit Card,863.95
PAY0001516,O001516,2026-01-31,Credit Card,538.29
PAY0001517,O001517,2026-01-31,Credit Card,1497.35
PAY0001518,O001518,2026-01-31,Credit Card,655.65
PAY0001519,O001519,2026-01-31,Debit Card,847.57
PAY0001520,O001520,2026-01-31,PayPal,1911.62
PAY0001521,O001521,2026-01-31,Credit Card,2047.79
PAY0001522,O001522,2026-01-31,PayPal,2344.5
PAY0001523,O001523,2026-01-31,PayPal,1410.56
PAY0001524,O001524,2026-01-31,PayPal,1678.96
PAY0001525,O001525,2026-01-31,Credit Card,2248.78
PAY0001526,O001526,2026-01-31,Credit Card,848.54
PAY0001527,O001527,2026-01-31,Debit Card,323.12
PAY0001528,O001528,2026-01-31,Debit Card,745.72
PAY0001529,O001529,2026-01-31,Credit Card,428.54
PAY0001530,O001530,2026-01-31,Credit Card,2377.56
PAY0001531,O001531,2026-01-31,PayPal,109.62
PAY0001532,O001532,2026-01-31,Debit Card,202.06
PAY0001533,O001533,2026-01-31,Debit Card,1074.37
PAY0001534,O001534,2026-01-31,Credit Card,734.28
PAY0001535,O001535,2026-01-31,PayPal,2355.18
PAY0001536,O001536,2026-01-31,Credit Card,296.82
PAY0001537,O001537,2026-01-31,Credit Card,544.31
PAY0001538,O001538,2026-01-31,PayPal,1781.67
PAY0001539,O001539,2026-01-31,Credit Card,1614.01
PAY0001540,O001540,2026-01-31,Credit Card,1228.76
PAY0001541,O001541,2026-01-31,PayPal,1799.59
PAY0001542,O001542,2026-01-31,Credit Card,1870.87
PAY0001543,O001543,2026-01-31,PayPal,1323.24
PAY0001544,O001544,2026-01-31,Debit Card,112.69
PAY0001545,O001545,2026-01-31,PayPal,2200.17
PAY0001546,O001546,2026-01-31,PayPal,2007.19
PAY0001547,O001547,2026-01-31,Credit Card,1282.37
PAY0001548,O001548,2026-01-31,Credit Card,242.49
PAY0001549,O001549,2026-01-31,Credit Card,1571.82
PAY0001550,O001550,2026-01-31,Debit Card,561.93
PAY0001551,O001551,2026-01-31,PayPal,802.5
PAY0001552,O001552,2026-01-31,Credit Card,1070.85
PAY0001553,O001553,2026-01-31,PayPal,1087.7
PAY0001554,O001554,2026-01-31,PayPal,790.39
PAY0001555,O001555,2026-01-31,Credit Card,1579.32
PAY0001556,O001556,2026-01-31,Credit Card,1796.57
PAY0001557,O001557,2026-01-31,Debit Card,1656.01
PAY0001558,O001558,2026-01-31,Debit Card,103.49
PAY0001559,O001559,2026-01-31,Credit Card,1073.31
PAY0001560,O001560,2026-01-31,Credit Card,1892.29
PAY0001561,O001561,2026-01-31,PayPal,407.66
PAY0001562,O001562,2026-01-31,Credit Card,2054.67
PAY0001563,O001563,2026-01-31,PayPal,387.95
PAY0001564,O001564,2026-01-31,PayPal,697.07
PAY0001565,O001565,2026-01-31,PayPal,196.49
PAY0001566,O001566,2026-01-31,Credit Card,1887.71
PAY0001567,O001567,2026-01-31,PayPal,273.28
PAY0001568,O001568,2026-01-31,Debit Card,419.11
PAY0001569,O001569,2026-01-31,Credit Card,763.72
PAY0001570,O001570,2026-01-31,Credit Card,1478.98
PAY0001571,O001571,2026-01-31,PayPal,604.49
PAY0001572,O001572,2026-01-31,Credit Card,2091.93
PAY0001573,O001573,2026-01-31,Credit Card,1092.05
PAY0001574,O001574,2026-01-31,Debit Card,595.2
PAY0001575,O001575,2026-01-31,Credit Card,452.77
PAY0001576,O001576,2026-01-31,PayPal,1985.43
PAY0001577,O001577,2026-01-31,Debit Card,880.27
PAY0001578,O001578,2026-01-31,Debit Card,1008.94
PAY0001579,O001579,2026-01-31,PayPal,1732.75
PAY0001580,O001580,2026-01-31,Debit Card,1691.49
PAY0001581,O001581,2026-01-31,PayPal,450.2
PAY0001582,O001582,2026-01-31,Debit Card,947.63
PAY0001583,O001583,2026-01-31,PayPal,2159.47
PAY0001584,O001584,2026-01-31,PayPal,682.64
PAY0001585,O001585,2026-01-31,Debit Card,2377.94
PAY0001586,O001586,2026-01-31,Debit Card,217.44
PAY0001587,O001587,2026-01-31,Credit Card,1139.9
PAY0001588,O001588,2026-01-31,Credit Card,247.37
PAY0001589,O001589,2026-01-31,Credit Card,1895.98
PAY0001590,O001590,2026-01-31,PayPal,793.77
PAY0001591,O001591,2026-01-31,Debit Card,365.0
PAY0001592,O001592,2026-01-31,Debit Card,437.67
PAY0001593,O001593,2026-01-31,Debit Card,524.94
PAY0001594,O001594,2026-01-31,Credit Card,1235.76
PAY0001595,O001595,2026-01-31,PayPal,256.71
PAY0001596,O001596,2026-01-31,Debit Card,934.82
PAY0001597,O001597,2026-01-31,PayPal,638.36
PAY0001598,O001598,2026-01-31,Credit Card,1752.23
PAY0001599,O001599,2026-01-31,Debit Card,2114.72
PAY0001600,O001600,2026-01-31,Debit Card,747.13
PAY0001601,O001601,2026-01-31,Debit Card,629.36
PAY0001602,O001602,2026-01-31,Credit Card,141.15
PAY0001603,O001603,2026-01-31,Credit Card,1648.53
PAY0001604,O001604,2026-01-31,Debit Card,625.29
PAY0001605,O001605,2026-01-31,PayPal,1323.27
PAY0001606,O001606,2026-01-31,Credit Card,363.58
PAY0001607,O001607,2026-01-31,PayPal,990.0
PAY0001608,O001608,2026-01-31,Debit Card,1755.78
PAY0001609,O001609,2026-01-31,Debit Card,2168.81
PAY0001610,O001610,2026-01-31,PayPal,2018.71
PAY0001611,O001611,2026-01-31,PayPal,1068.92
PAY0001612,O001612,2026-01-31,Credit Card,1461.17
PAY0001613,O001613,2026-01-31,Credit Card,678.94
PAY0001614,O001614,2026-01-31,Debit Card,705.04
PAY0001615,O001615,2026-01-31,Credit Card,1918.57
PAY0001616,O001616,2026-01-31,PayPal,2335.29
PAY0001617,O001617,2026-01-31,PayPal,1478.59
PAY0001618,O001618,2026-01-31,PayPal,2312.39
PAY0001619,O001619,2026-01-31,PayPal,1292.89
PAY0001620,O001620,2026-01-31,PayPal,108.09
PAY0001621,O001621,2026-01-31,Credit Card,885.7
PAY0001622,O001622,2026-01-31,PayPal,1947.25
PAY0001623,O001623,2026-01-31,Debit Card,1463.08
PAY0001624,O001624,2026-01-31,Credit Card,1254.45
PAY0001625,O001625,2026-01-31,Credit Card,360.32
PAY0001626,O001626,2026-01-31,Debit Card,1830.11
PAY0001627,O001627,2026-01-31,Debit Card,702.8
PAY0001628,O001628,2026-01-31,Debit Card,1506.86
PAY0001629,O001629,2026-01-31,PayPal,1064.69
PAY0001630,O001630,2026-01-31,PayPal,1456.52
PAY0001631,O001631,2026-01-31,Debit Card,330.62
PAY0001632,O001632,2026-01-31,Debit Card,1599.09
PAY0001633,O001633,2026-01-31,Credit Card,879.32
PAY0001634,O001634,2026-01-31,Debit Card,956.51
PAY0001635,O001635,2026-01-31,Credit Card,1377.97
PAY0001636,O001636,2026-01-31,Debit Card,646.19
PAY0001637,O001637,2026-01-31,PayPal,139.44
PAY0001638,O001638,2026-01-31,Credit Card,347.66
PAY0001639,O001639,2026-01-31,Credit Card,655.13
PAY0001640,O001640,2026-01-31,Credit Card,591.9
PAY0001641,O001641,2026-01-31,Debit Card,1383.95
PAY0001642,O001642,2026-01-31,PayPal,274.25
PAY0001643,O001643,2026-01-31,PayPal,2475.46
PAY0001644,O001644,2026-01-31,PayPal,1159.07
PAY0001645,O001645,2026-01-31,Credit Card,629.76
PAY0001646,O001646,2026-01-31,Credit Card,624.33
PAY0001647,O001647,2026-01-31,Credit Card,187.88
PAY0001648,O001648,2026-01-31,Credit Card,2303.69
PAY0001649,O001649,2026-01-31,Debit Card,388.67
PAY0001650,O001650,2026-01-31,Debit Card,1643.25
PAY0001651,O001651,2026-01-31,Debit Card,2243.45
PAY0001652,O001652,2026-01-31,Credit Card,917.95
PAY0001653,O001653,2026-01-31,Credit Card,1568.26
PAY0001654,O001654,2026-01-31,Credit Card,2033.0
PAY0001655,O001655,2026-01-31,PayPal,1388.54
PAY0001656,O001656,2026-01-31,PayPal,2351.85
PAY0001657,O001657,2026-01-31,Credit Card,206.01
PAY0001658,O001658,2026-01-31,PayPal,765.0
PAY0001659,O001659,2026-01-31,Credit Card,1677.51
PAY0001660,O001660,2026-01-31,PayPal,1848.8
PAY0001661,O001661,2026-01-31,Debit Card,2060.96
PAY0001662,O001662,2026-01-31,Credit Card,2009.73
PAY0001663,O001663,2026-01-31,Debit Card,340.22
PAY0001664,O001664,2026-01-31,PayPal,1498.91
PAY0001665,O001665,2026-01-31,PayPal,766.41
PAY0001666,O001666,2026-01-31,Debit Card,1771.31
PAY0001667,O001667,2026-01-31,Debit Card,1907.99
PAY0001668,O001668,2026-01-31,PayPal,1770.25
PAY0001669,O001669,2026-01-31,Credit Card,1873.36
PAY0001670,O001670,2026-01-31,PayPal,1472.09
PAY0001671,O001671,2026-01-31,PayPal,760.62
PAY0001672,O001672,2026-01-31,Credit Card,2073.55
PAY0001673,O001673,2026-01-31,Credit Card,1869.94
PAY0001674,O001674,2026-01-31,PayPal,530.54
PAY0001675,O001675,2026-01-31,Credit Card,574.35
PAY0001676,O001676,2026-01-31,Debit Card,1206.05
PAY0001677,O001677,2026-01-31,PayPal,1178.72
PAY0001678,O001678,2026-01-31,PayPal,422.84
PAY0001679,O001679,2026-01-31,Credit Card,1841.79
PAY0001680,O001680,2026-01-31,PayPal,589.99
PAY0001681,O001681,2026-01-31,PayPal,1915.81
PAY0001682,O001682,2026-01-31,Debit Card,2103.39
PAY0001683,O001683,2026-01-31,Debit Card,469.43
PAY0001684,O001684,2026-01-31,Credit Card,2100.69
PAY0001685,O001685,2026-01-31,Credit Card,1236.95
PAY0001686,O001686,2026-01-31,Credit Card,511.3
PAY0001687,O001687,2026-01-31,Credit Card,1379.27
PAY0001688,O001688,2026-01-31,PayPal,2122.98
PAY0001689,O001689,2026-01-31,Debit Card,360.46
PAY0001690,O001690,2026-01-31,Credit Card,608.28
PAY0001691,O001691,2026-01-31,Credit Card,1096.13
PAY0001692,O001692,2026-01-31,Debit Card,650.22
PAY0001693,O001693,2026-01-31,Credit Card,738.74
PAY0001694,O001694,2026-01-31,PayPal,1812.93
PAY0001695,O001695,2026-01-31,PayPal,1374.08
PAY0001696,O001696,2026-01-31,PayPal,2257.54
PAY0001697,O001697,2026-01-31,PayPal,2462.58
PAY0001698,O001698,2026-01-31,Debit Card,477.75
PAY0001699,O001699,2026-01-31,PayPal,1378.83
PAY0001700,O001700,2026-01-31,PayPal,617.41
PAY0001701,O001701,2026-01-31,Debit Card,1119.73
PAY0001702,O001702,2026-01-31,PayPal,2108.06
PAY0001703,O001703,2026-01-31,Debit Card,770.02
PAY0001704,O001704,2026-01-31,Debit Card,1555.08
PAY0001705,O001705,2026-01-31,PayPal,2015.93
PAY0001706,O001706,2026-01-31,Credit Card,571.05
PAY0001707,O001707,2026-01-31,Debit Card,1001.26
PAY0001708,O001708,2026-01-31,PayPal,1215.68
PAY0001709,O001709,2026-01-31,Credit Card,2199.34
PAY0001710,O001710,2026-01-31,Credit Card,2011.84
PAY0001711,O001711,2026-01-31,Credit Card,2261.99
PAY0001712,O001712,2026-01-31,Credit Card,1868.81
PAY0001713,O001713,2026-01-31,PayPal,2378.95
PAY0001714,O001714,2026-01-31,Credit Card,1444.16
PAY0001715,O001715,2026-01-31,Debit Card,2282.4
PAY0001716,O001716,2026-01-31,PayPal,1809.88
PAY0001717,O001717,2026-01-31,Credit Card,226.8
PAY0001718,O001718,2026-01-31,Credit Card,1393.66
PAY0001719,O001719,2026-01-31,Credit Card,2017.46
PAY0001720,O001720,2026-01-31,Credit Card,2279.2
PAY0001721,O001721,2026-01-31,PayPal,2159.93
PAY0001722,O001722,2026-01-31,PayPal,2222.61
PAY0001723,O001723,2026-01-31,Credit Card,1393.61
PAY0001724,O001724,2026-01-31,Credit Card,913.87
PAY0001725,O001725,2026-01-31,PayPal,324.49
PAY0001726,O001726,2026-01-31,Debit Card,896.98
PAY0001727,O001727,2026-01-31,Credit Card,2087.46
PAY0001728,O001728,2026-01-31,Credit Card,1126.53
PAY0001729,O001729,2026-01-31,Credit Card,435.31
PAY0001730,O001730,2026-01-31,Credit Card,1777.06
PAY0001731,O001731,2026-01-31,Credit Card,1343.09
PAY0001732,O001732,2026-01-31,PayPal,1161.63
PAY0001733,O001733,2026-01-31,Debit Card,1830.21
PAY0001734,O001734,2026-01-31,PayPal,292.38
PAY0001735,O001735,2026-01-31,Debit Card,1206.16
PAY0001736,O001736,2026-01-31,PayPal,763.15
PAY0001737,O001737,2026-01-31,Debit Card,171.9
PAY0001738,O001738,2026-01-31,Credit Card,1972.11
PAY0001739,O001739,2026-01-31,PayPal,1758.12
PAY0001740,O001740,2026-01-31,PayPal,172.83
PAY0001741,O001741,2026-01-31,Debit Card,495.82
PAY0001742,O001742,2026-01-31,PayPal,2039.13
PAY0001743,O001743,2026-01-31,PayPal,294.55
PAY0001744,O001744,2026-01-31,PayPal,557.01
PAY0001745,O001745,2026-01-31,Credit Card,1153.55
PAY0001746,O001746,2026-01-31,PayPal,1654.11
PAY0001747,O001747,2026-01-31,Credit Card,1989.92
PAY0001748,O001748,2026-01-31,PayPal,2424.74
PAY0001749,O001749,2026-01-31,Credit Card,1826.14
PAY0001750,O001750,2026-01-31,Debit Card,850.83
PAY0001751,O001751,2026-01-31,PayPal,376.38
PAY0001752,O001752,2026-01-31,PayPal,1649.46
PAY0001753,O001753,2026-01-31,Debit Card,725.93
PAY0001754,O001754,2026-01-31,Credit Card,1409.86
PAY0001755,O001755,2026-01-31,Credit Card,1540.84
PAY0001756,O001756,2026-01-31,PayPal,1396.03
PAY0001757,O001757,2026-01-31,Debit Card,1278.73
PAY0001758,O001758,2026-01-31,Credit Card,461.39
PAY0001759,O001759,2026-01-31,Debit Card,1303.4
PAY0001760,O001760,2026-01-31,Credit Card,853.87
PAY0001761,O001761,2026-01-31,Debit Card,196.92
PAY0001762,O001762,2026-01-31,Debit Card,1221.55
PAY0001763,O001763,2026-01-31,Credit Card,1538.11
PAY0001764,O001764,2026-01-31,Credit Card,1688.89
PAY0001765,O001765,2026-01-31,Credit Card,1006.95
PAY0001766,O001766,2026-01-31,PayPal,919.57
PAY0001767,O001767,2026-01-31,Debit Card,1837.36
PAY0001768,O001768,2026-01-31,Debit Card,1372.08
PAY0001769,O001769,2026-01-31,Debit Card,1006.53
PAY0001770,O001770,2026-01-31,Credit Card,665.92
PAY0001771,O001771,2026-01-31,Credit Card,2014.48
PAY0001772,O001772,2026-01-31,PayPal,646.83
PAY0001773,O001773,2026-01-31,Debit Card,986.96
PAY0001774,O001774,2026-01-31,Credit Card,978.91
PAY0001775,O001775,2026-01-31,Credit Card,1984.34
PAY0001776,O001776,2026-01-31,Debit Card,1851.04
PAY0001777,O001777,2026-01-31,PayPal,1814.29
PAY0001778,O001778,2026-01-31,PayPal,1227.45
PAY0001779,O001779,2026-01-31,Debit Card,599.0
PAY0001780,O001780,2026-01-31,Debit Card,1545.05
PAY0001781,O001781,2026-01-31,PayPal,1439.83
PAY0001782,O001782,2026-01-31,PayPal,952.18
PAY0001783,O001783,2026-01-31,Credit Card,1953.68
PAY0001784,O001784,2026-01-31,PayPal,2387.45
PAY0001785,O001785,2026-01-31,PayPal,543.44
PAY0001786,O001786,2026-01-31,Credit Card,245.71
PAY0001787,O001787,2026-01-31,Credit Card,2327.53
PAY0001788,O001788,2026-01-31,Debit Card,706.76
PAY0001789,O001789,2026-01-31,PayPal,398.23
PAY0001790,O001790,2026-01-31,PayPal,2296.56
PAY0001791,O001791,2026-01-31,PayPal,111.93
PAY0001792,O001792,2026-01-31,PayPal,1859.88
PAY0001793,O001793,2026-01-31,PayPal,525.87
PAY0001794,O001794,2026-01-31,Debit Card,1296.27
PAY0001795,O001795,2026-01-31,Credit Card,1337.59
PAY0001796,O001796,2026-01-31,Debit Card,1823.64
PAY0001797,O001797,2026-01-31,Credit Card,1367.97
PAY0001798,O001798,2026-01-31,Credit Card,1059.3
PAY0001799,O001799,2026-01-31,Credit Card,471.67
PAY0001800,O001800,2026-01-31,Credit Card,439.6
PAY0001801,O001801,2026-01-31,Debit Card,1585.78
PAY0001802,O001802,2026-01-31,Debit Card,1842.38
PAY0001803,O001803,2026-01-31,PayPal,1471.41
PAY0001804,O001804,2026-01-31,PayPal,1700.75
PAY0001805,O001805,2026-01-31,Debit Card,1078.34
PAY0001806,O001806,2026-01-31,Credit Card,149.7
PAY0001807,O001807,2026-01-31,Debit Card,1915.55
PAY0001808,O001808,2026-01-31,Credit Card,983.82
PAY0001809,O001809,2026-01-31,PayPal,2128.1
PAY0001810,O001810,2026-01-31,Debit Card,613.3
PAY0001811,O001811,2026-01-31,Debit Card,2405.86
PAY0001812,O001812,2026-01-31,Debit Card,297.2
PAY0001813,O001813,2026-01-31,Credit Card,2072.89
PAY0001814,O001814,2026-01-31,Debit Card,2369.09
PAY0001815,O001815,2026-01-31,PayPal,1035.71
PAY0001816,O001816,2026-01-31,Debit Card,2370.74
PAY0001817,O001817,2026-01-31,Debit Card,1918.38
PAY0001818,O001818,2026-01-31,Credit Card,547.81
PAY0001819,O001819,2026-01-31,Credit Card,1830.7
PAY0001820,O001820,2026-01-31,Debit Card,915.83
PAY0001821,O001821,2026-01-31,PayPal,548.69
PAY0001822,O001822,2026-01-31,Credit Card,2402.12
PAY0001823,O001823,2026-01-31,PayPal,155.83
PAY0001824,O001824,2026-01-31,Credit Card,1227.6
PAY0001825,O001825,2026-01-31,Debit Card,1086.86
PAY0001826,O001826,2026-01-31,Debit Card,2171.4
PAY0001827,O001827,2026-01-31,PayPal,1481.7
PAY0001828,O001828,2026-01-31,PayPal,1312.52
PAY0001829,O001829,2026-01-31,Credit Card,1952.89
PAY0001830,O001830,2026-01-31,PayPal,361.52
PAY0001831,O001831,2026-01-31,Credit Card,1434.62
PAY0001832,O001832,2026-01-31,PayPal,1344.99
PAY0001833,O001833,2026-01-31,Debit Card,895.72
PAY0001834,O001834,2026-01-31,Credit Card,1217.64
PAY0001835,O001835,2026-01-31,PayPal,247.67
PAY0001836,O001836,2026-01-31,PayPal,915.83
PAY0001837,O001837,2026-01-31,Debit Card,1748.39
PAY0001838,O001838,2026-01-31,Credit Card,2483.5
PAY0001839,O001839,2026-01-31,Debit Card,673.16
PAY0001840,O001840,2026-01-31,Credit Card,601.45
PAY0001841,O001841,2026-01-31,Debit Card,566.39
PAY0001842,O001842,2026-01-31,PayPal,718.52
PAY0001843,O001843,2026-01-31,Debit Card,2220.35
PAY0001844,O001844,2026-01-31,Credit Card,1047.33
PAY0001845,O001845,2026-01-31,Credit Card,2036.09
PAY0001846,O001846,2026-01-31,Credit Card,316.14
PAY0001847,O001847,2026-01-31,PayPal,1539.65
PAY0001848,O001848,2026-01-31,PayPal,1219.48
PAY0001849,O001849,2026-01-31,Credit Card,1406.51
PAY0001850,O001850,2026-01-31,PayPal,2441.42
PAY0001851,O001851,2026-01-31,Credit Card,1523.96
PAY0001852,O001852,2026-01-31,PayPal,1729.08
PAY0001853,O001853,2026-01-31,Debit Card,620.28
PAY0001854,O001854,2026-01-31,Debit Card,1645.67
PAY0001855,O001855,2026-01-31,Credit Card,194.11
PAY0001856,O001856,2026-01-31,Debit Card,2151.55
PAY0001857,O001857,2026-01-31,PayPal,284.42
PAY0001858,O001858,2026-01-31,Credit Card,2303.51
PAY0001859,O001859,2026-01-31,PayPal,1927.25
PAY0001860,O001860,2026-01-31,Debit Card,1920.16
PAY0001861,O001861,2026-01-31,Debit Card,2479.41
PAY0001862,O001862,2026-01-31,Credit Card,1208.11
PAY0001863,O001863,2026-01-31,PayPal,2160.11
PAY0001864,O001864,2026-01-31,PayPal,1828.69
PAY0001865,O001865,2026-01-31,PayPal,2240.38
PAY0001866,O001866,2026-01-31,Credit Card,2287.63
PAY0001867,O001867,2026-01-31,Credit Card,2068.84
PAY0001868,O001868,2026-01-31,Credit Card,1506.62
PAY0001869,O001869,2026-01-31,Debit Card,1968.72
PAY0001870,O001870,2026-01-31,Credit Card,1419.38
PAY0001871,O001871,2026-01-31,PayPal,1357.29
PAY0001872,O001872,2026-01-31,Credit Card,686.53
PAY0001873,O001873,2026-01-31,Debit Card,901.24
PAY0001874,O001874,2026-01-31,PayPal,1786.81
PAY0001875,O001875,2026-01-31,Debit Card,1850.23
PAY0001876,O001876,2026-01-31,PayPal,387.28
PAY0001877,O001877,2026-01-31,PayPal,2279.05
PAY0001878,O001878,2026-01-31,Credit Card,2217.48
PAY0001879,O001879,2026-01-31,PayPal,612.88
PAY0001880,O001880,2026-01-31,Debit Card,1563.38
PAY0001881,O001881,2026-01-31,Debit Card,421.42
PAY0001882,O001882,2026-01-31,Credit Card,283.0
PAY0001883,O001883,2026-01-31,PayPal,270.19
PAY0001884,O001884,2026-01-31,Credit Card,2190.02
PAY0001885,O001885,2026-01-31,PayPal,1952.48
PAY0001886,O001886,2026-01-31,Debit Card,361.25
PAY0001887,O001887,2026-01-31,Debit Card,642.03
PAY0001888,O001888,2026-01-31,Debit Card,1371.73
PAY0001889,O001889,2026-01-31,Debit Card,2111.36
PAY0001890,O001890,2026-01-31,PayPal,434.3
PAY0001891,O001891,2026-01-31,Debit Card,567.29
PAY0001892,O001892,2026-01-31,PayPal,478.43
PAY0001893,O001893,2026-01-31,Credit Card,1555.76
PAY0001894,O001894,2026-01-31,PayPal,454.92
PAY0001895,O001895,2026-01-31,Credit Card,1183.1
PAY0001896,O001896,2026-01-31,Debit Card,910.47
PAY0001897,O001897,2026-01-31,Credit Card,321.34
PAY0001898,O001898,2026-01-31,Credit Card,1769.0
PAY0001899,O001899,2026-01-31,PayPal,805.48
PAY0001900,O001900,2026-01-31,PayPal,1386.65
PAY0001901,O001901,2026-01-31,PayPal,202.85
PAY0001902,O001902,2026-01-31,Debit Card,1613.15
PAY0001903,O001903,2026-01-31,Debit Card,670.36
PAY0001904,O001904,2026-01-31,Debit Card,1128.81
PAY0001905,O001905,2026-01-31,PayPal,211.26
PAY0001906,O001906,2026-01-31,PayPal,330.36
PAY0001907,O001907,2026-01-31,PayPal,409.09
PAY0001908,O001908,2026-01-31,Credit Card,2353.23
PAY0001909,O001909,2026-01-31,Credit Card,2199.59
PAY0001910,O001910,2026-01-31,Credit Card,1348.62
PAY0001911,O001911,2026-01-31,Credit Card,967.17
PAY0001912,O001912,2026-01-31,Debit Card,2222.9
PAY0001913,O001913,2026-01-31,Credit Card,2063.61
PAY0001914,O001914,2026-01-31,Credit Card,1027.08
PAY0001915,O001915,2026-01-31,PayPal,1193.51
PAY0001916,O001916,2026-01-31,Debit Card,2356.74
PAY0001917,O001917,2026-01-31,Credit Card,339.87
PAY0001918,O001918,2026-01-31,Credit Card,1942.23
PAY0001919,O001919,2026-01-31,Debit Card,2253.98
PAY0001920,O001920,2026-01-31,Debit Card,224.92
PAY0001921,O001921,2026-01-31,Debit Card,1321.78
PAY0001922,O001922,2026-01-31,Credit Card,1146.98
PAY0001923,O001923,2026-01-31,Credit Card,1264.93
PAY0001924,O001924,2026-01-31,Debit Card,1118.74
PAY0001925,O001925,2026-01-31,PayPal,1645.96
PAY0001926,O001926,2026-01-31,Credit Card,1590.83
PAY0001927,O001927,2026-01-31,PayPal,2095.34
PAY0001928,O001928,2026-01-31,Debit Card,1899.19
PAY0001929,O001929,2026-01-31,Credit Card,377.99
PAY0001930,O001930,2026-01-31,Debit Card,2251.27
PAY0001931,O001931,2026-01-31,Credit Card,2005.15
PAY0001932,O001932,2026-01-31,Debit Card,1972.58
PAY0001933,O001933,2026-01-31,Debit Card,816.26
PAY0001934,O001934,2026-01-31,Debit Card,2170.8
PAY0001935,O001935,2026-01-31,PayPal,1867.98
PAY0001936,O001936,2026-01-31,PayPal,427.59
PAY0001937,O001937,2026-01-31,Credit Card,608.71
PAY0001938,O001938,2026-01-31,PayPal,998.33
PAY0001939,O001939,2026-01-31,PayPal,397.93
PAY0001940,O001940,2026-01-31,Credit Card,1700.86
PAY0001941,O001941,2026-01-31,Debit Card,1758.66
PAY0001942,O001942,2026-01-31,Credit Card,1553.64
PAY0001943,O001943,2026-01-31,Credit Card,1317.76
PAY0001944,O001944,2026-01-31,PayPal,1494.02
PAY0001945,O001945,2026-01-31,Credit Card,2027.89
PAY0001946,O001946,2026-01-31,Debit Card,1477.81
PAY0001947,O001947,2026-01-31,Credit Card,1815.17
PAY0001948,O001948,2026-01-31,Debit Card,2480.55
PAY0001949,O001949,2026-01-31,PayPal,2037.58
PAY0001950,O001950,2026-01-31,Debit Card,1914.92
PAY0001951,O001951,2026-01-31,PayPal,1474.69
PAY0001952,O001952,2026-01-31,PayPal,1109.77
PAY0001953,O001953,2026-01-31,PayPal,1474.52
PAY0001954,O001954,2026-01-31,Debit Card,2186.99
PAY0001955,O001955,2026-01-31,PayPal,811.39
PAY0001956,O001956,2026-01-31,PayPal,1640.2
PAY0001957,O001957,2026-01-31,PayPal,1890.45
PAY0001958,O001958,2026-01-31,PayPal,1727.87
PAY0001959,O001959,2026-01-31,Debit Card,315.17
PAY0001960,O001960,2026-01-31,PayPal,809.31
PAY0001961,O001961,2026-01-31,PayPal,1980.47
PAY0001962,O001962,2026-01-31,PayPal,1021.84
PAY0001963,O001963,2026-01-31,PayPal,695.68
PAY0001964,O001964,2026-01-31,Debit Card,1456.82
PAY0001965,O001965,2026-01-31,Debit Card,151.06
PAY0001966,O001966,2026-01-31,PayPal,2229.61
PAY0001967,O001967,2026-01-31,PayPal,1585.08
PAY0001968,O001968,2026-01-31,Credit Card,2387.89
PAY0001969,O001969,2026-01-31,Credit Card,360.05
PAY0001970,O001970,2026-01-31,Credit Card,806.64
PAY0001971,O001971,2026-01-31,Credit Card,1963.05
PAY0001972,O001972,2026-01-31,Debit Card,1070.11
