OrderLineID,OrderID,ProductID,Quantity,UnitPrice,Discount
OL0003864,O001545,P00109,5,337.16,0.0
OL0003865,O001545,P00009,2,298.47,0.0
OL0003866,O001545,P00055,4,288.08,0.0
OL0003867,O001546,P00078,4,330.59,0.0
OL0003868,O001546,P00073,5,167.31,0.0
OL0003869,O001547,P00008,2,38.74,0.0
OL0003870,O001547,P00100,6,446.21,0.0
OL0003871,O001548,P00016,1,332.89,0.0
OL0003872,O001548,P00054,4,492.83,0.0
OL0003873,O001549,P00114,8,201.26,0.0
OL0003874,O001549,P00078,2,330.59,0.0
OL0003875,O001549,P00065,1,220.68,0.0
OL0003876,O001549,P00017,8,296.11,0.0
OL0003877,O001550,P00056,5,259.66,0.0
OL0003878,O001551,P00044,7,234.3,0.0
OL0003879,O001551,P00045,5,233.51,0.0
OL0003880,O001551,P00029,2,37.44,0.0
OL0003881,O001552,P00057,5,337.21,0.0
OL0003882,O001553,P00119,8,341.73,0.0
OL0003883,O001553,P00105,1,496.04,0.0
OL0003884,O001553,P00001,7,86.21,0.0
OL0003885,O001553,P00064,7,22.94,0.0
OL0003886,O001554,P00057,1,337.21,0.0
OL0003887,O001554,P00020,4,519.71,0.0
OL0003888,O001554,P00099,4,145.42,0.0
OL0003889,O001554,P00046,7,539.88,0.0
OL0003890,O001555,P00083,7,603.23,0.0
OL0003891,O001555,P00079,1,262.98,0.0
OL0003892,O001556,P00041,1,514.07,0.0
OL0003893,O001556,P00061,6,78.91,0.0
OL0003894,O001556,P00069,1,526.25,0.0
OL0003895,O001557,P00011,5,22.38,0.0
OL0003896,O001557,P00029,4,37.44,0.0
OL0003897,O001557,P00085,1,194.94,0.0
OL0003898,O001558,P00096,7,119.11,0.0
OL0003899,O001558,P00016,7,332.89,0.0
OL0003900,O001558,P00024,1,139.94,0.0
OL0003901,O001559,P00103,7,91.65,0.0
OL0003902,O001560,P00004,8,334.06,0.0
OL0003903,O001560,P00117,7,358.95,0.0
OL0003904,O001560,P00027,5,557.74,0.0
OL0003905,O001561,P00109,7,337.16,0.0
OL0003906,O001561,P00117,8,358.95,0.0
OL0003907,O001562,P00072,3,245.15,0.0
OL0003908,O001562,P00065,1,220.68,0.0
OL0003909,O001563,P00029,5,37.44,0.0
OL0003910,O001563,P00069,2,526.25,0.0
OL0003911,O001563,P00105,4,496.04,0.0
OL0003912,O001564,P00118,6,104.69,0.0
OL0003913,O001564,P00005,7,450.47,0.0
OL0003914,O001564,P00031,1,600.22,0.0
OL0003915,O001565,P00062,6,435.89,0.0
OL0003916,O001565,P00077,5,158.63,0.0
OL0003917,O001565,P00032,5,449.83,0.0
OL0003918,O001566,P00004,2,334.06,0.0
OL0003919,O001567,P00087,6,477.94,0.0
OL0003920,O001567,P00054,5,492.83,0.0
OL0003921,O001567,P00019,3,245.95,0.0
OL0003922,O001568,P00040,8,245.02,0.0
OL0003923,O001568,P00045,1,233.51,0.0
OL0003924,O001568,P00063,8,311.79,0.0
OL0003925,O001568,P00025,1,243.04,0.0
OL0003926,O001569,P00011,1,22.38,0.0
OL0003927,O001569,P00082,6,128.79,0.0
OL0003928,O001569,P00039,8,280.19,0.0
OL0003929,O001569,P00108,4,571.29,0.0
OL0003930,O001570,P00062,1,435.89,0.0
OL0003931,O001570,P00055,2,288.08,0.0
OL0003932,O001570,P00088,5,201.92,0.0
OL0003933,O001570,P00094,6,568.46,0.0
OL0003934,O001571,P00030,8,83.62,0.0
OL0003935,O001572,P00108,5,571.29,0.0
OL0003936,O001572,P00082,5,128.79,0.0
OL0003937,O001573,P00011,8,22.38,0.0
OL0003938,O001573,P00107,3,244.91,0.0
OL0003939,O001573,P00073,4,167.31,0.0
OL0003940,O001574,P00062,3,435.89,0.0
OL0003941,O001574,P00036,1,140.99,0.0
OL0003942,O001575,P00109,2,337.16,0.0
OL0003943,O001575,P00119,1,341.73,0.0
OL0003944,O001576,P00047,8,500.35,0.0
OL0003945,O001576,P00085,6,194.94,0.0
OL0003946,O001577,P00007,4,94.43,0.0
OL0003947,O001578,P00012,5,157.59,0.0
OL0003948,O001579,P00045,1,233.51,0.0
OL0003949,O001579,P00005,6,450.47,0.0
OL0003950,O001579,P00029,1,37.44,0.0
OL0003951,O001580,P00039,6,280.19,0.0
OL0003952,O001580,P00043,2,325.71,0.0
OL0003953,O001581,P00027,8,557.74,0.0
OL0003954,O001582,P00070,2,403.68,0.0
OL0003955,O001583,P00112,4,177.45,0.0
OL0003956,O001583,P00014,6,298.46,0.0
OL0003957,O001584,P00022,7,79.97,0.0
OL0003958,O001584,P00042,2,18.93,0.0
OL0003959,O001584,P00012,7,157.59,0.0
OL0003960,O001585,P00042,3,18.93,0.0
OL0003961,O001585,P00071,1,187.68,0.0
OL0003962,O001585,P00054,6,492.83,0.0
OL0003963,O001586,P00109,6,337.16,0.0
OL0003964,O001586,P00004,7,334.06,0.0
OL0003965,O001586,P00083,6,603.23,0.0
OL0003966,O001587,P00077,5,158.63,0.0
OL0003967,O001587,P00024,1,139.94,0.0
OL0003968,O001587,P00022,3,79.97,0.0
OL0003969,O001587,P00013,6,361.81,0.0
OL0003970,O001588,P00084,5,180.25,0.0
OL0003971,O001589,P00042,1,18.93,0.0
OL0003972,O001589,P00079,2,262.98,0.0
OL0003973,O001590,P00014,6,298.46,0.0
OL0003974,O001590,P00100,6,446.21,0.0
OL0003975,O001591,P00076,7,343.66,0.0
OL0003976,O001591,P00058,1,340.95,0.0
OL0003977,O001592,P00051,7,467.27,0.0
OL0003978,O001592,P00056,2,259.66,0.0
OL0003979,O001593,P00120,4,472.76,0.0
OL0003980,O001594,P00006,2,426.4,0.0
OL0003981,O001594,P00077,1,158.63,0.0
OL0003982,O001594,P00061,8,78.91,0.0
OL0003983,O001594,P00041,8,514.07,0.0
OL0003984,O001595,P00004,5,334.06,0.0
OL0003985,O001595,P00015,4,381.72,0.0
OL0003986,O001595,P00085,5,194.94,0.0
OL0003987,O001596,P00045,6,233.51,0.0
OL0003988,O001596,P00106,4,44.52,0.0
OL0003989,O001597,P00086,4,300.05,0.0
OL0003990,O001597,P00059,8,379.82,0.0
OL0003991,O001597,P00109,6,337.16,0.0
OL0003992,O001598,P00043,4,325.71,0.0
OL0003993,O001599,P00095,7,367.24,0.0
OL0003994,O001599,P00076,6,343.66,0.0
OL0003995,O001599,P00055,2,288.08,0.0
OL0003996,O001599,P00037,6,75.6,0.0
OL0003997,O001600,P00109,6,337.16,0.0
OL0003998,O001601,P00087,4,477.94,0.0
OL0003999,O001601,P00081,8,66.28,0.0
OL0004000,O001601,P00025,7,243.04,0.0
OL0004001,O001601,P00080,4,330.12,0.0
OL0004002,O001602,P00015,4,381.72,0.0
OL0004003,O001602,P00030,7,83.62,0.0
OL0004004,O001603,P00050,5,208.02,0.0
OL0004005,O001603,P00102,5,558.9,0.0
OL0004006,O001604,P00109,6,337.16,0.0
OL0004007,O001604,P00119,2,341.73,0.0
OL0004008,O001604,P00043,2,325.71,0.0
OL0004009,O001605,P00017,7,296.11,0.0
OL0004010,O001605,P00003,3,516.8,0.0
OL0004011,O001605,P00039,8,280.19,0.0
OL0004012,O001605,P00053,4,102.16,0.0
OL0004013,O001606,P00035,8,122.77,0.0
OL0004014,O001606,P00064,1,22.94,0.0
OL0004015,O001607,P00111,2,338.21,0.0
OL0004016,O001607,P00024,7,139.94,0.0
OL0004017,O001608,P00110,8,403.38,0.0
OL0004018,O001608,P00079,2,262.98,0.0
OL0004019,O001608,P00036,3,140.99,0.0
OL0004020,O001609,P00006,7,426.4,0.0
OL0004021,O001610,P00075,3,300.7,0.0
OL0004022,O001611,P00090,3,277.65,0.0
OL0004023,O001612,P00009,7,298.47,0.0
OL0004024,O001612,P00066,6,267.19,0.0
OL0004025,O001612,P00092,3,419.51,0.0
OL0004026,O001612,P00041,7,514.07,0.0
OL0004027,O001613,P00088,5,201.92,0.0
OL0004028,O001613,P00072,2,245.15,0.0
OL0004029,O001614,P00062,6,435.89,0.0
OL0004030,O001614,P00011,2,22.38,0.0
OL0004031,O001614,P00061,1,78.91,0.0
OL0004032,O001615,P00068,6,266.9,0.0
OL0004033,O001616,P00092,7,419.51,0.0
OL0004034,O001616,P00048,8,57.89,0.0
OL0004035,O001616,P00079,7,262.98,0.0
OL0004036,O001616,P00091,5,109.62,0.0
OL0004037,O001617,P00079,3,262.98,0.0
OL0004038,O001617,P00068,3,266.9,0.0
OL0004039,O001617,P00055,2,288.08,0.0
OL0004040,O001617,P00119,3,341.73,0.0
OL0004041,O001618,P00030,6,83.62,0.0
OL0004042,O001619,P00090,7,277.65,0.0
OL0004043,O001619,P00041,6,514.07,0.0
OL0004044,O001619,P00104,8,236.49,0.0
OL0004045,O001619,P00032,3,449.83,0.0
OL0004046,O001620,P00065,2,220.68,0.0
OL0004047,O001620,P00017,4,296.11,0.0
OL0004048,O001620,P00023,5,111.16,0.0
OL0004049,O001621,P00116,6,484.74,0.0
OL0004050,O001621,P00023,1,111.16,0.0
OL0004051,O001621,P00100,7,446.21,0.0
OL0004052,O001621,P00107,5,244.91,0.0
OL0004053,O001622,P00020,7,519.71,0.0
OL0004054,O001622,P00097,6,245.06,0.0
OL0004055,O001622,P00017,3,296.11,0.0
OL0004056,O001623,P00056,1,259.66,0.0
OL0004057,O001623,P00011,4,22.38,0.0
OL0004058,O001624,P00034,5,410.61,0.0
OL0004059,O001624,P00038,6,291.74,0.0
OL0004060,O001624,P00047,2,500.35,0.0
OL0004061,O001624,P00036,6,140.99,0.0
OL0004062,O001625,P00072,3,245.15,0.0
OL0004063,O001625,P00044,2,234.3,0.0
OL0004064,O001625,P00009,5,298.47,0.0
OL0004065,O001626,P00091,8,109.62,0.0
OL0004066,O001626,P00094,8,568.46,0.0
OL0004067,O001626,P00067,4,401.3,0.0
OL0004068,O001627,P00115,5,224.64,0.0
OL0004069,O001627,P00056,5,259.66,0.0
OL0004070,O001628,P00076,4,343.66,0.0
OL0004071,O001629,P00095,3,367.24,0.0
OL0004072,O001629,P00051,2,467.27,0.0
OL0004073,O001629,P00050,4,208.02,0.0
OL0004074,O001630,P00061,1,78.91,0.0
OL0004075,O001630,P00086,1,300.05,0.0
OL0004076,O001631,P00113,1,413.16,0.0
OL0004077,O001631,P00084,8,180.25,0.0
OL0004078,O001632,P00097,6,245.06,0.0
OL0004079,O001633,P00113,5,413.16,0.0
OL0004080,O001633,P00120,7,472.76,0.0
OL0004081,O001634,P00090,3,277.65,0.0
OL0004082,O001634,P00064,8,22.94,0.0
OL0004083,O001634,P00083,5,603.23,0.0
OL0004084,O001634,P00008,2,38.74,0.0
OL0004085,O001635,P00080,8,330.12,0.0
OL0004086,O001636,P00070,8,403.68,0.0
OL0004087,O001636,P00059,5,379.82,0.0
OL0004088,O001636,P00030,2,83.62,0.0
OL0004089,O001636,P00113,3,413.16,0.0
OL0004090,O001637,P00006,2,426.4,0.0
OL0004091,O001637,P00118,6,104.69,0.0
OL0004092,O001637,P00062,2,435.89,0.0
OL0004093,O001638,P00019,2,245.95,0.0
OL0004094,O001638,P00118,6,104.69,0.0
OL0004095,O001639,P00084,6,180.25,0.0
OL0004096,O001639,P00042,5,18.93,0.0
OL0004097,O001640,P00108,2,571.29,0.0
OL0004098,O001640,P00075,6,300.7,0.0
OL0004099,O001640,P00062,1,435.89,0.0
OL0004100,O001640,P00088,7,201.92,0.0
OL0004101,O001641,P00106,6,44.52,0.0
OL0004102,O001642,P00075,1,300.7,0.0
OL0004103,O001642,P00079,1,262.98,0.0
OL0004104,O001643,P00111,3,338.21,0.0
OL0004105,O001643,P00029,7,37.44,0.0
OL0004106,O001644,P00044,4,234.3,0.0
OL0004107,O001644,P00054,5,492.83,0.0
OL0004108,O001645,P00065,3,220.68,0.0
OL0004109,O001645,P00012,8,157.59,0.0
OL0004110,O001645,P00082,3,128.79,0.0
OL0004111,O001645,P00115,8,224.64,0.0
OL0004112,O001646,P00032,3,449.83,0.0
OL0004113,O001646,P00091,4,109.62,0.0
OL0004114,O001646,P00109,2,337.16,0.0
OL0004115,O001647,P00012,1,157.59,0.0
OL0004116,O001647,P00092,7,419.51,0.0
OL0004117,O001648,P00099,8,145.42,0.0
OL0004118,O001649,P00031,3,600.22,0.0
OL0004119,O001649,P00035,1,122.77,0.0
OL0004120,O001650,P00095,5,367.24,0.0
OL0004121,O001650,P00023,7,111.16,0.0
OL0004122,O001650,P00087,4,477.94,0.0
OL0004123,O001650,P00093,6,385.87,0.0
OL0004124,O001651,P00006,3,426.4,0.0
OL0004125,O001651,P00023,5,111.16,0.0
OL0004126,O001651,P00096,4,119.11,0.0
OL0004127,O001651,P00016,5,332.89,0.0
OL0004128,O001652,P00118,8,104.69,0.0
OL0004129,O001652,P00083,7,603.23,0.0
OL0004130,O001652,P00011,6,22.38,0.0
OL0004131,O001652,P00009,8,298.47,0.0
OL0004132,O001653,P00117,2,358.95,0.0
OL0004133,O001653,P00028,4,148.66,0.0
OL0004134,O001653,P00080,2,330.12,0.0
OL0004135,O001654,P00011,7,22.38,0.0
OL0004136,O001654,P00035,8,122.77,0.0
OL0004137,O001654,P00061,6,78.91,0.0
OL0004138,O001655,P00072,7,245.15,0.0
OL0004139,O001655,P00019,2,245.95,0.0
OL0004140,O001656,P00057,8,337.21,0.0
OL0004141,O001656,P00027,6,557.74,0.0
OL0004142,O001657,P00043,6,325.71,0.0
OL0004143,O001658,P00111,3,338.21,0.0
OL0004144,O001658,P00100,8,446.21,0.0
OL0004145,O001658,P00063,8,311.79,0.0
OL0004146,O001658,P00004,7,334.06,0.0
OL0004147,O001659,P00057,1,337.21,0.0
OL0004148,O001659,P00115,5,224.64,0.0
OL0004149,O001660,P00026,4,233.06,0.0
OL0004150,O001660,P00004,7,334.06,0.0
OL0004151,O001660,P00051,1,467.27,0.0
OL0004152,O001661,P00012,5,157.59,0.0
OL0004153,O001661,P00064,6,22.94,0.0
OL0004154,O001661,P00073,7,167.31,0.0
OL0004155,O001662,P00055,8,288.08,0.0
OL0004156,O001662,P00011,7,22.38,0.0
OL0004157,O001662,P00023,7,111.16,0.0
OL0004158,O001662,P00079,5,262.98,0.0
OL0004159,O001663,P00090,5,277.65,0.0
OL0004160,O001664,P00067,4,401.3,0.0
OL0004161,O001664,P00072,6,245.15,0.0
OL0004162,O001664,P00078,1,330.59,0.0
OL0004163,O001664,P00010,5,398.45,0.0
OL0004164,O001665,P00071,7,187.68,0.0
OL0004165,O001665,P00017,4,296.11,0.0
OL0004166,O001665,P00088,3,201.92,0.0
OL0004167,O001665,P00008,4,38.74,0.0
OL0004168,O001666,P00053,6,102.16,0.0
OL0004169,O001667,P00011,1,22.38,0.0
OL0004170,O001667,P00114,1,201.26,0.0
OL0004171,O001668,P00076,2,343.66,0.0
OL0004172,O001668,P00101,6,238.6,0.0
OL0004173,O001668,P00037,6,75.6,0.0
OL0004174,O001668,P00085,2,194.94,0.0
OL0004175,O001669,P00047,4,500.35,0.0
OL0004176,O001670,P00099,4,145.42,0.0
OL0004177,O001670,P00040,3,245.02,0.0
OL0004178,O001670,P00019,7,245.95,0.0
OL0004179,O001671,P00038,5,291.74,0.0
OL0004180,O001671,P00023,3,111.16,0.0
OL0004181,O001672,P00036,6,140.99,0.0
OL0004182,O001672,P00113,7,413.16,0.0
OL0004183,O001672,P00042,4,18.93,0.0
OL0004184,O001673,P00026,1,233.06,0.0
OL0004185,O001673,P00093,1,385.87,0.0
OL0004186,O001674,P00013,2,361.81,0.0
OL0004187,O001675,P00102,8,558.9,0.0
OL0004188,O001675,P00109,1,337.16,0.0
OL0004189,O001675,P00117,3,358.95,0.0
OL0004190,O001675,P00059,5,379.82,0.0
OL0004191,O001676,P00035,1,122.77,0.0
OL0004192,O001676,P00099,4,145.42,0.0
OL0004193,O001676,P00117,4,358.95,0.0
OL0004194,O001677,P00109,5,337.16,0.0
OL0004195,O001678,P00015,7,381.72,0.0
OL0004196,O001679,P00066,3,267.19,0.0
OL0004197,O001679,P00042,5,18.93,0.0
OL0004198,O001679,P00031,2,600.22,0.0
OL0004199,O001679,P00034,2,410.61,0.0
OL0004200,O001680,P00053,7,102.16,0.0
OL0004201,O001681,P00009,1,298.47,0.0
OL0004202,O001682,P00076,2,343.66,0.0
OL0004203,O001682,P00010,7,398.45,0.0
OL0004204,O001683,P00036,5,140.99,0.0
OL0004205,O001683,P00043,6,325.71,0.0
OL0004206,O001684,P00002,1,144.35,0.0
OL0004207,O001684,P00042,5,18.93,0.0
OL0004208,O001684,P00016,5,332.89,0.0
OL0004209,O001684,P00006,8,426.4,0.0
OL0004210,O001685,P00094,2,568.46,0.0
OL0004211,O001685,P00050,5,208.02,0.0
OL0004212,O001686,P00061,7,78.91,0.0
OL0004213,O001686,P00091,5,109.62,0.0
OL0004214,O001686,P00059,7,379.82,0.0
OL0004215,O001686,P00008,2,38.74,0.0
OL0004216,O001687,P00034,7,410.61,0.0
OL0004217,O001687,P00106,5,44.52,0.0
OL0004218,O001688,P00038,5,291.74,0.0
OL0004219,O001688,P00090,4,277.65,0.0
OL0004220,O001688,P00120,7,472.76,0.0
OL0004221,O001688,P00032,1,449.83,0.0
OL0004222,O001689,P00033,7,277.75,0.0
OL0004223,O001689,P00060,6,243.0,0.0
OL0004224,O001689,P00020,2,519.71,0.0
OL0004225,O001689,P00062,8,435.89,0.0
OL0004226,O001690,P00075,1,300.7,0.0
OL0004227,O001690,P00043,7,325.71,0.0
OL0004228,O001691,P00008,8,38.74,0.0
OL0004229,O001691,P00063,6,311.79,0.0
OL0004230,O001692,P00108,2,571.29,0.0
OL0004231,O001692,P00063,5,311.79,0.0
OL0004232,O001692,P00033,6,277.75,0.0
OL0004233,O001692,P00042,3,18.93,0.0
OL0004234,O001693,P00077,2,158.63,0.0
OL0004235,O001694,P00059,4,379.82,0.0
OL0004236,O001694,P00075,8,300.7,0.0
OL0004237,O001695,P00011,2,22.38,0.0
OL0004238,O001695,P00107,3,244.91,0.0
OL0004239,O001696,P00080,8,330.12,0.0
OL0004240,O001696,P00095,4,367.24,0.0
OL0004241,O001696,P00061,1,78.91,0.0
OL0004242,O001696,P00100,8,446.21,0.0
OL0004243,O001697,P00022,7,79.97,0.0
OL0004244,O001697,P00108,5,571.29,0.0
OL0004245,O001697,P00025,6,243.04,0.0
OL0004246,O001698,P00010,1,398.45,0.0
OL0004247,O001698,P00087,6,477.94,0.0
OL0004248,O001699,P00002,1,144.35,0.0
OL0004249,O001699,P00092,5,419.51,0.0
OL0004250,O001699,P00056,4,259.66,0.0
OL0004251,O001699,P00047,8,500.35,0.0
OL0004252,O001700,P00085,6,194.94,0.0
OL0004253,O001700,P00039,4,280.19,0.0
OL0004254,O001700,P00070,6,403.68,0.0
OL0004255,O001700,P00081,8,66.28,0.0
OL0004256,O001701,P00066,2,267.19,0.0
OL0004257,O001701,P00057,2,337.21,0.0
OL0004258,O001701,P00032,7,449.83,0.0
OL0004259,O001701,P00112,2,177.45,0.0
OL0004260,O001702,P00062,3,435.89,0.0
OL0004261,O001702,P00113,1,413.16,0.0
OL0004262,O001702,P00017,3,296.11,0.0
OL0004263,O001702,P00063,2,311.79,0.0
OL0004264,O001703,P00070,4,403.68,0.0
OL0004265,O001703,P00081,8,66.28,0.0
OL0004266,O001704,P00108,1,571.29,0.0
OL0004267,O001705,P00010,8,398.45,0.0
OL0004268,O001705,P00096,3,119.11,0.0
OL0004269,O001705,P00014,8,298.46,0.0
OL0004270,O001705,P00108,3,571.29,0.0
OL0004271,O001706,P00001,7,86.21,0.0
OL0004272,O001706,P00037,1,75.6,0.0
OL0004273,O001706,P00054,5,492.83,0.0
OL0004274,O001706,P00114,2,201.26,0.0
OL0004275,O001707,P00009,5,298.47,0.0
OL0004276,O001707,P00058,5,340.95,0.0
OL0004277,O001707,P00032,6,449.83,0.0
OL0004278,O001707,P00029,6,37.44,0.0
OL0004279,O001708,P00061,3,78.91,0.0
OL0004280,O001708,P00062,5,435.89,0.0
OL0004281,O001709,P00045,6,233.51,0.0
OL0004282,O001709,P00116,5,484.74,0.0
OL0004283,O001710,P00092,8,419.51,0.0
OL0004284,O001710,P00033,4,277.75,0.0
OL0004285,O001710,P00101,6,238.6,0.0
OL0004286,O001710,P00073,3,167.31,0.0
OL0004287,O001711,P00061,8,78.91,0.0
OL0004288,O001711,P00081,1,66.28,0.0
OL0004289,O001712,P00044,7,234.3,0.0
OL0004290,O001712,P00016,3,332.89,0.0
OL0004291,O001712,P00030,3,83.62,0.0
OL0004292,O001713,P00088,2,201.92,0.0
OL0004293,O001713,P00056,1,259.66,0.0
OL0004294,O001713,P00092,5,419.51,0.0
OL0004295,O001713,P00083,4,603.23,0.0
OL0004296,O001714,P00070,2,403.68,0.0
OL0004297,O001714,P00108,8,571.29,0.0
OL0004298,O001715,P00116,2,484.74,0.0
OL0004299,O001715,P00072,1,245.15,0.0
OL0004300,O001715,P00017,8,296.11,0.0
OL0004301,O001716,P00014,2,298.46,0.0
OL0004302,O001716,P00051,6,467.27,0.0
OL0004303,O001717,P00030,6,83.62,0.0
OL0004304,O001717,P00111,1,338.21,0.0
OL0004305,O001718,P00044,5,234.3,0.0
OL0004306,O001718,P00057,5,337.21,0.0
OL0004307,O001719,P00101,5,238.6,0.0
OL0004308,O001719,P00095,6,367.24,0.0
OL0004309,O001719,P00086,7,300.05,0.0
OL0004310,O001719,P00060,5,243.0,0.0
OL0004311,O001720,P00110,2,403.38,0.0
OL0004312,O001720,P00056,3,259.66,0.0
OL0004313,O001721,P00083,4,603.23,0.0
OL0004314,O001722,P00117,3,358.95,0.0
OL0004315,O001722,P00030,5,83.62,0.0
OL0004316,O001722,P00013,2,361.81,0.0
OL0004317,O001723,P00108,7,571.29,0.0
OL0004318,O001723,P00016,6,332.89,0.0
OL0004319,O001724,P00094,8,568.46,0.0
OL0004320,O001724,P00034,4,410.61,0.0
OL0004321,O001724,P00093,3,385.87,0.0
OL0004322,O001725,P00098,4,361.68,0.0
OL0004323,O001726,P00067,2,401.3,0.0
OL0004324,O001726,P00033,3,277.75,0.0
OL0004325,O001727,P00005,3,450.47,0.0
OL0004326,O001727,P00035,8,122.77,0.0
OL0004327,O001728,P00098,6,361.68,0.0
OL0004328,O001729,P00012,1,157.59,0.0
OL0004329,O001730,P00110,8,403.38,0.0
OL0004330,O001730,P00070,7,403.68,0.0
OL0004331,O001731,P00030,6,83.62,0.0
OL0004332,O001731,P00114,5,201.26,0.0
OL0004333,O001731,P00115,2,224.64,0.0
OL0004334,O001731,P00108,4,571.29,0.0
OL0004335,O001732,P00065,7,220.68,0.0
OL0004336,O001732,P00088,7,201.92,0.0
OL0004337,O001732,P00112,8,177.45,0.0
OL0004338,O001732,P00007,6,94.43,0.0
OL0004339,O001733,P00059,6,379.82,0.0
OL0004340,O001733,P00076,2,343.66,0.0
OL0004341,O001733,P00009,4,298.47,0.0
OL0004342,O001734,P00079,5,262.98,0.0
OL0004343,O001734,P00111,3,338.21,0.0
OL0004344,O001735,P00079,8,262.98,0.0
OL0004345,O001735,P00046,8,539.88,0.0
OL0004346,O001735,P00032,5,449.83,0.0
OL0004347,O001735,P00027,2,557.74,0.0
OL0004348,O001736,P00061,6,78.91,0.0
OL0004349,O001736,P00009,3,298.47,0.0
OL0004350,O001736,P00058,1,340.95,0.0
OL0004351,O001736,P00089,6,489.42,0.0
OL0004352,O001737,P00103,6,91.65,0.0
OL0004353,O001737,P00026,7,233.06,0.0
OL0004354,O001737,P00114,4,201.26,0.0
OL0004355,O001737,P00118,4,104.69,0.0
OL0004356,O001738,P00082,6,128.79,0.0
OL0004357,O001738,P00077,3,158.63,0.0
OL0004358,O001738,P00073,1,167.31,0.0
OL0004359,O001738,P00097,4,245.06,0.0
OL0004360,O001739,P00041,6,514.07,0.0
OL0004361,O001739,P00029,4,37.44,0.0
OL0004362,O001739,P00114,1,201.26,0.0
OL0004363,O001739,P00023,5,111.16,0.0
OL0004364,O001740,P00109,2,337.16,0.0
OL0004365,O001740,P00039,6,280.19,0.0
OL0004366,O001740,P00101,5,238.6,0.0
OL0004367,O001741,P00017,5,296.11,0.0
OL0004368,O001742,P00001,5,86.21,0.0
OL0004369,O001743,P00047,7,500.35,0.0
OL0004370,O001743,P00058,1,340.95,0.0
OL0004371,O001743,P00001,5,86.21,0.0
OL0004372,O001743,P00092,5,419.51,0.0
OL0004373,O001744,P00118,1,104.69,0.0
OL0004374,O001745,P00076,8,343.66,0.0
OL0004375,O001745,P00038,8,291.74,0.0
OL0004376,O001745,P00109,3,337.16,0.0
OL0004377,O001745,P00034,8,410.61,0.0
OL0004378,O001746,P00082,1,128.79,0.0
OL0004379,O001747,P00079,1,262.98,0.0
OL0004380,O001747,P00102,3,558.9,0.0
OL0004381,O001747,P00053,3,102.16,0.0
OL0004382,O001748,P00046,2,539.88,0.0
OL0004383,O001748,P00084,7,180.25,0.0
OL0004384,O001749,P00042,1,18.93,0.0
OL0004385,O001750,P00056,1,259.66,0.0
OL0004386,O001750,P00107,6,244.91,0.0
OL0004387,O001750,P00059,2,379.82,0.0
OL0004388,O001750,P00002,5,144.35,0.0
OL0004389,O001751,P00091,1,109.62,0.0
OL0004390,O001751,P00116,6,484.74,0.0
OL0004391,O001752,P00015,3,381.72,0.0
OL0004392,O001752,P00099,6,145.42,0.0
OL0004393,O001752,P00111,1,338.21,0.0
OL0004394,O001753,P00090,7,277.65,0.0
OL0004395,O001753,P00118,1,104.69,0.0
OL0004396,O001753,P00012,2,157.59,0.0
OL0004397,O001753,P00018,4,146.12,0.0
OL0004398,O001754,P00117,5,358.95,0.0
OL0004399,O001754,P00011,2,22.38,0.0
OL0004400,O001755,P00003,8,516.8,0.0
OL0004401,O001755,P00028,1,148.66,0.0
OL0004402,O001756,P00117,4,358.95,0.0
OL0004403,O001756,P00033,7,277.75,0.0
OL0004404,O001756,P00037,3,75.6,0.0
OL0004405,O001757,P00092,5,419.51,0.0
OL0004406,O001758,P00111,6,338.21,0.0
OL0004407,O001758,P00037,2,75.6,0.0
OL0004408,O001758,P00081,6,66.28,0.0
OL0004409,O001759,P00065,2,220.68,0.0
OL0004410,O001759,P00085,8,194.94,0.0
OL0004411,O001759,P00111,2,338.21,0.0
OL0004412,O001759,P00067,2,401.3,0.0
OL0004413,O001760,P00086,3,300.05,0.0
OL0004414,O001761,P00112,3,177.45,0.0
OL0004415,O001762,P00090,1,277.65,0.0
OL0004416,O001762,P00061,3,78.91,0.0
OL0004417,O001762,P00005,1,450.47,0.0
OL0004418,O001763,P00109,6,337.16,0.0
OL0004419,O001763,P00031,8,600.22,0.0
OL0004420,O001764,P00007,4,94.43,0.0
OL0004421,O001765,P00027,4,557.74,0.0
OL0004422,O001765,P00091,3,109.62,0.0
OL0004423,O001765,P00013,5,361.81,0.0
OL0004424,O001766,P00105,7,496.04,0.0
OL0004425,O001767,P00068,3,266.9,0.0
OL0004426,O001767,P00079,5,262.98,0.0
OL0004427,O001767,P00010,3,398.45,0.0
OL0004428,O001768,P00005,7,450.47,0.0
OL0004429,O001768,P00118,4,104.69,0.0
OL0004430,O001768,P00073,4,167.31,0.0
OL0004431,O001769,P00118,4,104.69,0.0
OL0004432,O001769,P00072,3,245.15,0.0
OL0004433,O001769,P00084,5,180.25,0.0
OL0004434,O001770,P00063,8,311.79,0.0
OL0004435,O001770,P00038,5,291.74,0.0
OL0004436,O001770,P00064,2,22.94,0.0
OL0004437,O001771,P00084,6,180.25,0.0
OL0004438,O001771,P00097,6,245.06,0.0
OL0004439,O001771,P00110,6,403.38,0.0
OL0004440,O001771,P00087,8,477.94,0.0
OL0004441,O001772,P00063,1,311.79,0.0
OL0004442,O001772,P00107,7,244.91,0.0
OL0004443,O001773,P00002,4,144.35,0.0
OL0004444,O001773,P00045,7,233.51,0.0
