Order Date;Order ID; Price ; Cost of sales ; Discount ; Order Quantity ; Sales 
31/12/2020;50471;24;228;0;25;600
31/12/2020;35811;42;1.029,00;0,1;49;2058
31/12/2020;43494;19;18,6;0,1;2;38
31/12/2020;16164;24;399,4;0;26;624
01/01/2021;55011;45;583,2;0,1;48;2160
01/01/2021;55011;39;470,3;0;18;702
01/01/2021;7107;34;57,1;0,1;3;102
01/01/2021;7107;38;75,2;0;3;114
01/01/2021;7107;42;537,6;0,1;32;1344
01/01/2021;44646;32;451,2;0,1;47;1504
01/01/2021;31555;39;97,5;0;5;195
01/01/2021;39619;32;278,4;0;15;480
01/01/2021;31555;36;684;  -  ;38;1368
02/01/2021;25442;59;1.510,40;0;40;2360
02/01/2021;10432;12;59,3;0,1;13;156
02/01/2021;4800;29;236,6;0;17;493
02/01/2021;52516;33;382,5;0,1;19;627
02/01/2021;5601;36;194,4;0,1;10;360
02/01/2021;16036;56;925,1;0,1;28;1568
02/01/2021;16036;14;138,6;0,1;33;462
02/01/2021;13444;45;727,7;0,1;33;1485
02/01/2021;4800;32;76,2;0,1;7;224
02/01/2021;25442;17;321;0,1;32;544
02/01/2021;16036;31;434;0,1;28;868
02/01/2021;4800;40;59,2;0,1;4;160
02/01/2021;16036;54;205,2;0,1;10;540
02/01/2021;52516;40;1.000,00;0,1;50;2000
03/01/2021;57698;40;150,8;0;13;520
03/01/2021;57698;44;220;0,1;10;440
03/01/2021;56645;51;1.290,30;0;46;2346
03/01/2021;56645;13;174,7;0,1;42;546
04/01/2021;45284;32;145,6;  -  ;7;224
04/01/2021;54115;43;454,1;0;24;1032
04/01/2021;54115;40;733,2;0;39;1560
05/01/2021;14726;11;75,9;0,1;15;165
05/01/2021;5409;30;158,4;0;11;330
05/01/2021;54307;38;451,8;0,1;41;1558
05/01/2021;26818;20;30;0;5;100
05/01/2021;54307;26;152,9;0;14;364
05/01/2021;7042;35;35;0,1;4;140
05/01/2021;26818;64;691,2;0,1;36;2304
05/01/2021;59456;43;722,4;0,1;30;1290
05/01/2021;26818;28;167,4;0,1;23;644
05/01/2021;54307;22;122,1;0;15;330
05/01/2021;42886;36;740,9;0;42;1512
06/01/2021;14820;25;370,5;0;39;975
06/01/2021;51424;38;87,4;0,1;5;190
06/01/2021;48704;26;177,3;0;11;286
06/01/2021;51424;42;1.350,70;0,1;48;2016
07/01/2021;10053;59;877,9;  -  ;31;1829
07/01/2021;44033;32;460,8;0;45;1440
07/01/2021;34662;40;686;0,1;35;1400
07/01/2021;18275;32;336;0,1;25;800
07/01/2021;10053;30;567,6;  -  ;44;1320
08/01/2021;59969;31;572,9;0;42;1302
08/01/2021;59969;39;243,4;  -  ;16;624
08/01/2021;44036;14;218,4;0;40;560
08/01/2021;22663;11;169,4;0,1;35;385
08/01/2021;22663;44;429;0,1;15;660
08/01/2021;47879;25;232,8;0,1;19;475
08/01/2021;54786;56;537,6;0,1;30;1680
08/01/2021;51970;44;21,6;0,1;1;44
09/01/2021;21382;44;271;0,1;11;484
09/01/2021;21382;24;382,3;  -  ;27;648
09/01/2021;51269;21;10,5;  -  ;2;42
09/01/2021;51269;24;134,4;0,1;20;480
09/01/2021;21382;17;103,5;0;21;357
09/01/2021;28485;20;60;0,1;12;240
09/01/2021;5382;40;432;0,1;30;1200
09/01/2021;292;16;337,1;0,1;43;688
09/01/2021;7783;44;72,6;0;3;132
10/01/2021;6501;23;518,4;0,1;46;1058
10/01/2021;52068;54;294,8;0,1;21;1134
10/01/2021;52068;48;767;0;47;2256
10/01/2021;52068;32;364,5;0,1;17;544
10/01/2021;22914;48;504;0,1;30;1440
10/01/2021;52068;60;595,2;0;31;1860
10/01/2021;6501;33;704,6;0,1;35;1155
11/01/2021;36357;19;411,5;0;38;722
12/01/2021;16807;35;525;0,1;30;1050
12/01/2021;16807;53;1.602,70;0,1;48;2544
12/01/2021;13027;17;292,7;0;42;714
13/01/2021;29090;63;997,9;0;36;2268
13/01/2021;9632;27;294;0,1;33;891
13/01/2021;3685;35;375,6;  -  ;29;1015
13/01/2021;23268;35;43,8;0;5;175
13/01/2021;23268;65;445,9;0,1;14;910
13/01/2021;29573;30;374,1;0,1;43;1290
13/01/2021;29090;21;176,4;0;24;504
15/01/2021;51044;38;296;0;19;722
15/01/2021;15491;24;46,8;0;5;120
15/01/2021;51044;19;193,8;0,1;17;323
15/01/2021;52837;54;846,7;0,1;32;1728
15/01/2021;51044;41;586,3;0,1;26;1066
15/01/2021;42753;58;1.122,30;0,1;45;2610
16/01/2021;8034;17;300,4;0;31;527
16/01/2021;11969;25;693;0,1;42;1050
16/01/2021;11969;19;170,2;0,1;16;304
16/01/2021;8034;9;65,5;0;13;117
16/01/2021;33956;35;209,3;  -  ;13;455
16/01/2021;6886;35;579,6;0,1;46;1610
16/01/2021;33285;20;32;0;5;100
16/01/2021;50433;53;1.219,00;0,1;50;2650
16/01/2021;11969;40;234;0;9;360
16/01/2021;8034;28;322,6;0,1;36;1008
17/01/2021;19617;60;1.504,80;0;38;2280
17/01/2021;6016;27;225,7;0,1;19;513
17/01/2021;38690;30;411,6;0;28;840
17/01/2021;19617;49;95,6;0,1;3;147
17/01/2021;29223;37;461,8;0;48;1776
18/01/2021;11428;38;328,3;  -  ;16;608
18/01/2021;40706;23;230;0,1;40;920
18/01/2021;55618;35;1.092,00;0;48;1680
19/01/2021;44549;46;115;0,1;5;230
19/01/2021;9761;38;375,8;0,1;23;874
19/01/2021;9761;49;62,7;0;2;98
19/01/2021;28582;44;580,8;0,1;40;1760
19/01/2021;28582;48;648;0;45;2160
20/01/2021;6373;20;10,8;0;1;20
20/01/2021;41441;42;447,7;  -  ;41;1722
20/01/2021;2688;31;156,9;0;11;341
20/01/2021;2688;23;62,8;0,1;7;161
20/01/2021;2688;24;260,4;0,1;31;744
21/01/2021;44647;44;579;0,1;47;2068
21/01/2021;44647;36;466,6;0,1;24;864
21/01/2021;26053;38;656,6;0,1;48;1824
21/01/2021;46243;16;9,3;0;1;16
21/01/2021;46243;48;550,6;0;31;1488
21/01/2021;46243;6;78,1;0,1;31;186
22/01/2021;54177;27;191,2;0,1;12;324
22/01/2021;26759;51;550,8;0;30;1530
22/01/2021;54177;33;552,8;0,1;25;825
23/01/2021;48003;30;585;0,1;30;900
23/01/2021;32966;24;63,4;0,1;4;96
23/01/2021;28129;21;32,6;0,1;5;105
23/01/2021;48003;24;103,7;0;12;288
23/01/2021;32966;23;435,2;0;43;989
24/01/2021;31170;60;633,6;0,1;32;1920
24/01/2021;41760;14;59,8;0,1;7;98
24/01/2021;41760;28;305,8;0;21;588
24/01/2021;4804;40;343,2;  -  ;13;520
24/01/2021;45984;44;546,5;0;27;1188
24/01/2021;41760;36;403,9;  -  ;22;792
24/01/2021;41760;42;907,2;0,1;40;1680
24/01/2021;36418;43;936,5;0,1;33;1419
25/01/2021;46852;32;986,2;0;46;1472
25/01/2021;8070;41;287;  -  ;14;574
25/01/2021;36484;44;451;0;41;1804
25/01/2021;46852;52;709,3;0;44;2288
26/01/2021;3168;27;181,4;0;14;378
27/01/2021;9253;59;1.253,20;0,1;36;2124
27/01/2021;53795;18;147,4;0,1;21;378
27/01/2021;20003;19;400,1;0,1;39;741
27/01/2021;20003;27;52,7;0,1;5;135
27/01/2021;53795;36;489,6;0,1;40;1440
27/01/2021;44167;53;341,3;0,1;23;1219
27/01/2021;9925;20;115,6;0,1;17;340
27/01/2021;9925;44;1.021,70;0,1;43;1892
27/01/2021;9925;10;192,2;0;31;310
28/01/2021;41312;21;286,7;0,1;21;441
28/01/2021;54020;30;430,5;0,1;35;1050
28/01/2021;54020;63;1.381,60;0,1;43;2709
28/01/2021;57280;7;147,8;0;44;308
28/01/2021;20256;42;544,3;0;24;1008
29/01/2021;58113;38;456;0,1;48;1824
29/01/2021;6757;9;45,5;0,1;11;99
29/01/2021;50148;41;203;  -  ;9;369
29/01/2021;58113;24;112,3;0,1;12;288
29/01/2021;6757;42;317,5;0,1;27;1134
29/01/2021;34470;32;555,5;0,1;31;992
30/01/2021;39813;64;1.966,10;0;48;3072
30/01/2021;22916;35;371,7;0;18;630
30/01/2021;32513;44;616;0;40;1760
30/01/2021;8832;43;855,3;0,1;39;1677
30/01/2021;32513;24;259,4;0;23;552
30/01/2021;41345;43;789,5;0;36;1548
01/02/2021;7072;19;187,3;0,1;29;551
01/02/2021;40100;33;822;  -  ;47;1551
02/02/2021;16548;30;780;0;40;1200
02/02/2021;34083;39;565,5;0;29;1131
02/02/2021;50567;21;300,3;0,1;22;462
02/02/2021;40098;11;324,5;  -  ;50;550
02/02/2021;40098;35;531,3;  -  ;46;1610
02/02/2021;16548;42;258,7;0,1;22;924
03/02/2021;2755;25;437,5;  -  ;50;1250
03/02/2021;16866;23;494,5;0,1;43;989
03/02/2021;24448;54;1.639,40;0,1;46;2484
03/02/2021;2755;22;336,6;0;30;660
03/02/2021;58978;9;76,1;0,1;13;117
04/02/2021;27909;23;432,4;0,1;47;1081
04/02/2021;50822;64;781,4;0;37;2368
04/02/2021;28390;52;1.418,60;0,1;44;2288
04/02/2021;34117;45;1.235,30;0,1;45;2025
04/02/2021;8224;20;500,2;0;41;820
04/02/2021;11683;20;280;0;28;560
04/02/2021;27909;29;9,3;0,1;1;29
04/02/2021;50822;18;64,8;0,1;6;108
05/02/2021;27557;45;267,3;0;18;810
05/02/2021;43906;58;957;0;50;2900
05/02/2021;28198;40;1.040,00;  -  ;50;2000
05/02/2021;37763;10;133,4;0,1;29;290
05/02/2021;27109;33;554,4;0;48;1584
05/02/2021;23140;40;475,2;0,1;18;720
05/02/2021;37763;48;691,2;0,1;24;1152
05/02/2021;23140;63;272,2;0;16;1008
06/02/2021;4162;12;8,9;0,1;2;24
06/02/2021;11239;23;455,4;0;33;759
06/02/2021;29507;45;390,6;0;14;630
06/02/2021;29507;36;575,6;0,1;41;1476
06/02/2021;51111;16;8,5;0;1;16
07/02/2021;30599;10;147,2;0,1;23;230
07/02/2021;33414;22;114,8;0;9;198
07/02/2021;10917;32;179,2;0,1;14;448
07/02/2021;35492;29;323,6;0;36;1044
07/02/2021;50784;26;166,4;0;20;520
08/02/2021;18500;33;306,9;0;30;990
08/02/2021;56514;30;30,6;0;3;90
08/02/2021;18500;25;487,5;0;30;750
08/02/2021;8007;22;377,3;0,1;35;770
08/02/2021;17093;63;1.732,50;0,1;50;3150
08/02/2021;8007;36;84,6;0,1;5;180
08/02/2021;56514;43;451,5;0;35;1505
08/02/2021;54981;23;363,6;0;31;713
08/02/2021;18500;32;352;0,1;44;1408
08/02/2021;13157;9;8,5;0,1;2;18
09/02/2021;10593;56;786,2;0,1;26;1456
09/02/2021;38661;12;167;0;48;576
09/02/2021;38661;31;120,9;0,1;6;186
09/02/2021;10593;21;300,5;0,1;27;567
09/02/2021;4199;24;371,5;0;43;1032
09/02/2021;14272;24;460,8;0,1;32;768
10/02/2021;33184;45;23;0,1;1;45
10/02/2021;40772;32;259,2;  -  ;15;480
10/02/2021;34211;51;260,1;0,1;15;765
10/02/2021;33184;22;176;  -  ;32;704
11/02/2021;54053;22;126,7;0,1;18;396
11/02/2021;1154;22;96,8;0,3;11;242
11/02/2021;54053;53;594,7;0;34;1802
11/02/2021;43203;32;614,4;0;32;1024
11/02/2021;1537;17;50,2;0,1;5;85
11/02/2021;1154;12;171,1;0;23;276
11/02/2021;1154;37;88,1;0;7;259
11/02/2021;1154;51;807,8;0;44;2244
12/02/2021;54371;24;43,7;0,1;7;168
12/02/2021;32292;43;15,1;0,1;1;43
12/02/2021;54371;34;637,8;  -  ;28;952
12/02/2021;29473;40;608;  -  ;40;1600
12/02/2021;29473;33;572,9;0,1;31;1023
12/02/2021;38052;28;211,1;0;13;364
12/02/2021;32292;52;942,8;0;49;2548
13/02/2021;31106;48;639,4;  -  ;37;1776
13/02/2021;31106;33;150,2;0;7;231
13/02/2021;31106;24;550,8;0;45;1080
13/02/2021;14212;47;71,4;  -  ;4;188
13/02/2021;14212;39;202,8;0;8;312
13/02/2021;31106;16;289;  -  ;43;688
14/02/2021;40067;41;545,3;  -  ;38;1558
14/02/2021;14240;33;403,9;  -  ;24;792
14/02/2021;24775;19;102,6;  -  ;15;285
14/02/2021;801;20;120;0;20;400
14/02/2021;4391;52;540,8;0,1;20;1040
14/02/2021;40065;48;111,4;0;4;192
14/02/2021;24775;45;135;0,1;6;270
14/02/2021;41830;24;524,2;  -  ;42;1008
14/02/2021;40065;40;1.215,20;0,1;49;1960
14/02/2021;40673;35;200,9;0;14;490
15/02/2021;42115;17;132,1;0;21;357
15/02/2021;12418;37;618,6;0,1;38;1406
15/02/2021;37123;42;924;0,1;50;2100
15/02/2021;52003;25;29;0,1;2;50
15/02/2021;42115;30;222,3;0;19;570
15/02/2021;37445;36;732,6;0,1;37;1332
15/02/2021;32192;21;23,5;0;4;84
15/02/2021;52003;58;236,1;0;11;638
16/02/2021;1057;45;516,6;0,1;41;1845
16/02/2021;12711;7;211,1;0,1;45;315
16/02/2021;12711;33;348,5;  -  ;32;1056
16/02/2021;35905;44;308;0,1;20;880
16/02/2021;26309;16;349,4;0,1;42;672
16/02/2021;39075;29;942,5;0;50;1450
16/02/2021;5860;38;250,8;0,1;12;456
17/02/2021;6;21;12,6;0;2;42
18/02/2021;46466;45;195,3;0,1;7;315
20/02/2021;8388;30;421,8;0;37;1110
20/02/2021;9281;10;136,8;0;24;240
20/02/2021;51239;41;1.239,80;0,1;48;1968
20/02/2021;8388;41;431,7;0,1;39;1599
20/02/2021;35392;33;124,7;0;9;297
20/02/2021;41921;44;472,1;0;29;1276
20/02/2021;40132;54;800,3;0;26;1404
20/02/2021;40132;20;453,6;0;36;720
20/02/2021;41921;56;806,4;0;32;1792
20/02/2021;9281;21;371,1;0,1;31;651
20/02/2021;40132;53;364,6;0,1;16;848
20/02/2021;8388;44;517,4;0;42;1848
21/02/2021;11776;30;612;0;40;1200
21/02/2021;25314;21;370,2;  -  ;43;903
21/02/2021;13668;31;585,9;0;42;1302
22/02/2021;25637;18;123,1;0,1;12;216
23/02/2021;57157;42;468,7;0;18;756
23/02/2021;53026;24;470,4;0,1;35;840
23/02/2021;59075;12;13;0;4;48
23/02/2021;59075;33;489,1;0;38;1254
23/02/2021;53221;18;344,5;0,1;29;522
24/02/2021;19332;25;460;0,1;46;1150
24/02/2021;49954;49;1.146,60;0,1;36;1764
24/02/2021;1282;42;121,8;0;10;420
24/02/2021;56261;43;832,1;0;43;1849
24/02/2021;7653;48;553;0,1;32;1536
24/02/2021;1282;11;97,2;  -  ;26;286
24/02/2021;50721;46;728,6;0;33;1518
24/02/2021;18950;42;499;0,1;33;1386
24/02/2021;36257;46;553,8;0,1;43;1978
26/02/2021;59204;21;330,8;0;25;525
26/02/2021;59204;34;163,2;0,1;8;272
26/02/2021;59204;19;55,9;0,1;7;133
27/02/2021;45317;5;57,6;0,1;36;180
27/02/2021;56358;56;32,5;  -  ;1;56
27/02/2021;8035;57;151,6;0,1;7;399
27/02/2021;33606;24;717,6;0,1;46;1104
27/02/2021;45317;52;742,6;0,1;28;1456
28/02/2021;58917;36;505,4;0;27;972
28/02/2021;21478;41;269;0;16;656
28/02/2021;47042;16;230,4;0;45;720
28/02/2021;50564;39;526,5;0,1;30;1170
28/02/2021;384;31;496;0;50;1550
28/02/2021;21478;51;1.110,80;0,1;33;1683
28/02/2021;58917;25;28,5;0,1;3;75
28/02/2021;56967;25;212,5;0,1;17;425
28/02/2021;27392;25;462,5;  -  ;37;925
01/03/2021;4230;35;724,5;0,1;46;1610
01/03/2021;51489;54;567;0;42;2268
01/03/2021;32902;22;314,2;0;34;748
01/03/2021;25767;35;132,3;0,1;7;245
01/03/2021;25767;24;154,8;0;15;360
01/03/2021;32902;43;365,9;0,1;23;989
01/03/2021;35968;16;154,6;0,1;21;336
01/03/2021;32902;60;307,2;0;8;480
01/03/2021;41666;28;334,9;0,1;26;728
01/03/2021;51489;19;33,3;  -  ;5;95
01/03/2021;51489;8;77,4;0,1;22;176
01/03/2021;4230;23;157,3;0,1;18;414
01/03/2021;43296;18;405,9;0,1;41;738
02/03/2021;1925;33;607,2;0;40;1320
02/03/2021;1925;33;138,6;0,1;7;231
02/03/2021;37188;24;305,3;0;24;576
02/03/2021;51559;32;729;0,1;34;1088
02/03/2021;48322;29;109,6;0,1;14;406
02/03/2021;44199;32;215;0;12;384
02/03/2021;46404;37;592;0,1;50;1850
03/03/2021;2240;37;245,3;0;17;629
03/03/2021;2240;19;59,9;0,1;5;95
03/03/2021;24677;36;617,8;0,1;44;1584
03/03/2021;42437;25;115,5;0;14;350
03/03/2021;42437;30;348,3;0,1;43;1290
04/03/2021;13991;16;87,4;0,1;21;336
04/03/2021;15044;12;181,4;0,1;42;504
04/03/2021;51876;45;44,1;0,1;2;90
04/03/2021;13991;18;224,6;  -  ;24;432
05/03/2021;55651;24;580,6;0;41;984
05/03/2021;59586;22;220;0,1;25;550
05/03/2021;52645;24;93,6;0,1;10;240
05/03/2021;52645;26;111,5;0,1;11;286
05/03/2021;55651;38;28,1;  -  ;2;76
05/03/2021;55651;62;204,6;0,1;11;682
06/03/2021;31523;21;178,5;0,1;17;357
06/03/2021;51620;42;327,6;0;12;504
06/03/2021;31523;25;251,8;  -  ;19;475
06/03/2021;49602;34;326,7;0;31;1054
07/03/2021;2848;21;84;0;8;168
07/03/2021;22085;29;250,6;0,1;27;783
07/03/2021;42471;11;124;0,1;23;253
07/03/2021;2848;28;431,2;0,1;35;980
07/03/2021;22085;45;1.199,30;0,1;41;1845
08/03/2021;16804;30;552;0,1;46;1380
08/03/2021;24707;11;89,3;  -  ;14;154
08/03/2021;24707;50;88,5;0,1;3;150
08/03/2021;7174;47;155,1;0,1;10;470
08/03/2021;51237;55;900,9;0;26;1430
08/03/2021;16804;14;166,3;0,1;36;504
08/03/2021;53156;38;482,2;0,1;47;1786
08/03/2021;55779;42;546;0,1;26;1092
09/03/2021;46631;36;631,8;0,1;39;1404
09/03/2021;42243;31;664;0;42;1302
09/03/2021;2912;42;197;0,1;7;294
09/03/2021;42243;15;99,8;0,1;19;285
09/03/2021;2912;32;158,4;0,1;9;288
10/03/2021;44099;30;663;0,1;34;1020
10/03/2021;17152;42;819,8;0,1;32;1344
10/03/2021;32067;43;418;0,1;27;1161
10/03/2021;23584;17;119;0,1;14;238
10/03/2021;44099;39;489,1;0,1;19;741
11/03/2021;35173;25;203;0,1;29;725
11/03/2021;35173;58;377;0;13;754
11/03/2021;29607;59;377,6;0,1;20;1180
11/03/2021;20194;48;153,6;0,1;10;480
12/03/2021;43138;20;266,6;0,1;43;860
12/03/2021;2022;16;468;  -  ;45;720
12/03/2021;27490;58;396,7;0;18;1044
12/03/2021;43138;38;703;0,1;50;1900
12/03/2021;14784;22;558,1;0;43;946
13/03/2021;17571;34;707,2;0;32;1088
13/03/2021;52995;9;46,1;0;8;72
13/03/2021;19207;11;146,7;0,1;23;253
13/03/2021;17571;10;295;0;50;500
13/03/2021;21223;36;70,2;0,1;3;108
13/03/2021;21223;40;121,6;0;8;320
13/03/2021;53571;19;139,7;0,1;21;399
13/03/2021;19207;41;225,5;  -  ;11;451
13/03/2021;21607;16;119,7;0,1;17;272
14/03/2021;55458;15;58,5;  -  ;13;195
14/03/2021;55458;25;272;0,1;32;800
14/03/2021;18112;62;217,6;0,1;13;806
14/03/2021;4515;64;264,3;0;7;448
15/03/2021;49953;23;339,5;0,1;36;828
15/03/2021;24672;39;923,5;0,1;37;1443
15/03/2021;24672;7;93,2;0,1;37;259
15/03/2021;55268;24;105,6;0,1;11;264
15/03/2021;24672;25;33,8;0;5;125
15/03/2021;49953;39;280,8;0,1;18;702
15/03/2021;11202;26;64,5;0,1;8;208
16/03/2021;322;22;617,3;0,1;46;1012
16/03/2021;322;20;128;0,1;20;400
16/03/2021;26660;40;24;0,1;1;40
17/03/2021;324;26;195;0;25;650
17/03/2021;1856;24;322,6;0,1;24;576
17/03/2021;24865;25;667;0;46;1150
17/03/2021;54534;12;88,3;0;16;192
17/03/2021;1856;37;1.018,20;0,1;43;1591
17/03/2021;1856;22;590,5;0,1;44;968
18/03/2021;55073;32;832;0;40;1280
18/03/2021;49510;47;293,3;0;16;752
18/03/2021;30051;45;472,5;0;42;1890
18/03/2021;26535;64;675,8;0;33;2112
18/03/2021;58051;65;198,9;  -  ;6;390
19/03/2021;31586;39;386,1;0,1;22;858
19/03/2021;31586;8;80;  -  ;25;200
19/03/2021;4705;37;272,3;0,1;16;592
20/03/2021;11301;20;162,4;0;29;580
20/03/2021;29926;28;168,8;  -  ;9;252
20/03/2021;9826;26;49,1;0;7;182
21/03/2021;7941;11;357,5;0;50;550
21/03/2021;49634;12;163,8;0,1;39;468
21/03/2021;15616;22;71,3;0;12;264
21/03/2021;44261;43;935,7;0,1;34;1462
21/03/2021;15616;34;658,9;0,1;34;1156
21/03/2021;44261;45;502,2;0;31;1395
21/03/2021;39655;41;645,8;0;35;1435
21/03/2021;29921;17;336,6;0,1;33;561
21/03/2021;3973;41;464,9;0,1;21;861
21/03/2021;44261;23;108,1;0,1;10;230
21/03/2021;12352;13;33,8;0,1;5;65
21/03/2021;49634;37;68,8;0,1;3;111
21/03/2021;38853;32;241,3;0;13;416
21/03/2021;49634;15;222,8;0;45;675
21/03/2021;44261;22;6,4;0,1;1;22
22/03/2021;59491;9;92,1;0;31;279
22/03/2021;16390;23;82,8;0,1;8;184
22/03/2021;59491;44;87,1;0;6;264
22/03/2021;59491;65;837,2;0,1;46;2990
22/03/2021;59491;28;69,4;0,1;8;224
22/03/2021;9794;52;533;0,1;25;1300
22/03/2021;1764;23;51,5;0,1;7;161
22/03/2021;46023;48;1.464,00;0,1;50;2400
22/03/2021;5473;16;369,6;0,1;42;672
23/03/2021;11045;49;806,1;0;35;1715
24/03/2021;3970;41;319,8;0,1;13;533
24/03/2021;41056;33;85,8;0,1;4;132
24/03/2021;6950;39;81,1;0,1;4;156
24/03/2021;24546;46;196,4;0;7;322
24/03/2021;3970;36;842,4;0,1;39;1404
25/03/2021;20995;25;444;0;37;925
25/03/2021;35814;13;60,1;0,1;11;143
25/03/2021;55462;33;450,1;0,1;31;1023
25/03/2021;55462;42;705,6;0,1;35;1470
25/03/2021;55462;28;229,3;0,1;13;364
26/03/2021;22466;43;688;0;40;1720
26/03/2021;26979;21;556,5;0,1;50;1050
26/03/2021;18464;56;973,8;0;37;2072
26/03/2021;18464;7;90,7;0;27;189
26/03/2021;40611;41;310;0;12;492
26/03/2021;29280;35;514,5;0,1;30;1050
26/03/2021;22373;22;326;0,1;26;572
26/03/2021;26979;38;817;0,1;43;1634
26/03/2021;40611;46;830,8;  -  ;43;1978
26/03/2021;18464;26;322,4;0,1;31;806
26/03/2021;34279;17;32,1;0,1;3;51
26/03/2021;18464;51;1.338,20;0;41;2091
26/03/2021;36512;32;537,6;0;30;960
26/03/2021;22466;26;257,9;0,1;31;806
26/03/2021;10439;35;595,7;0;46;1610
26/03/2021;10439;29;252,3;0;30;870
26/03/2021;29280;22;125,4;  -  ;19;418
26/03/2021;10439;6;89,1;0,1;27;162
26/03/2021;36512;24;18,7;0,1;3;72
26/03/2021;10439;15;178,4;  -  ;41;615
27/03/2021;32642;38;513;0;50;1900
27/03/2021;15104;5;77,1;0,1;23;115
27/03/2021;46787;15;158,4;0,1;32;480
27/03/2021;10567;22;96,8;0,1;10;220
27/03/2021;29831;21;304,5;  -  ;29;609
27/03/2021;46787;22;320,3;0,1;28;616
28/03/2021;49351;26;463,3;0,1;27;702
28/03/2021;20964;28;206,4;0;11;308
28/03/2021;37124;32;464,6;0,1;33;1056
28/03/2021;11173;29;504,3;0,1;37;1073
28/03/2021;15782;60;987;0,1;35;2100
28/03/2021;55299;14;103,6;0,1;20;280
28/03/2021;37895;25;164,5;0,1;14;350
29/03/2021;33284;34;449,8;0;21;714
29/03/2021;50978;65;114,4;0,1;4;260
29/03/2021;28835;16;4,2;0,1;1;16
29/03/2021;40839;6;84,2;0;23;138
30/03/2021;47041;32;369,6;0,1;35;1120
30/03/2021;18208;55;1.069,20;0,1;36;1980
30/03/2021;21604;23;85,6;0;6;138
30/03/2021;18208;40;639,2;0,1;34;1360
30/03/2021;8546;49;113,7;0;4;196
31/03/2021;35045;23;475,6;0,1;44;1012
01/04/2021;57894;16;308,3;0,1;47;752
01/04/2021;33605;29;450,7;0;42;1218
01/04/2021;13633;22;178,2;0,1;18;396
01/04/2021;52518;23;64,4;0,1;8;184
01/04/2021;13633;63;1.154,80;0;39;2457
02/04/2021;7458;39;214,1;0,1;9;351
02/04/2021;15142;37;427,4;0,1;21;777
02/04/2021;194;24;85;0;6;144
02/04/2021;7458;21;134,4;0,1;16;336
02/04/2021;194;23;631,1;0,1;49;1127
02/04/2021;7458;20;533,6;0;46;920
03/04/2021;17986;48;1.259,00;0,1;43;2064
03/04/2021;21856;24;327,1;0,1;47;1128
03/04/2021;28868;53;954;0,1;30;1590
03/04/2021;8005;26;418,1;0,1;24;624
03/04/2021;21856;5;53,3;0,1;26;130
04/04/2021;29411;36;522,7;0;33;1188
04/04/2021;39143;24;585,1;0,1;46;1104
04/04/2021;29411;42;450,7;0,1;29;1218
04/04/2021;29411;20;234;0;45;900
04/04/2021;29411;48;1.057,90;0;38;1824
05/04/2021;43364;62;781,2;0;21;1302
05/04/2021;4738;32;27,5;0;2;64
05/04/2021;25793;53;472,2;0;27;1431
05/04/2021;45635;31;465;0,1;50;1550
06/04/2021;21605;40;768;0,1;32;1280
06/04/2021;54370;5;129,9;  -  ;49;245
06/04/2021;21605;11;131,6;0,1;46;506
07/04/2021;46566;44;776,2;0,1;49;2156
07/04/2021;48293;19;544,7;0;47;893
07/04/2021;15687;58;918,7;0,1;48;2784
07/04/2021;44386;20;438,6;0;43;860
07/04/2021;53574;37;192,4;0;8;296
07/04/2021;16193;28;141,1;  -  ;8;224
07/04/2021;44386;6;108,5;0,1;27;162
07/04/2021;15236;49;926,1;0;30;1470
07/04/2021;15236;27;222,8;0,1;33;891
07/04/2021;16193;37;590,2;0,1;29;1073
07/04/2021;36132;25;35,3;0;3;75
08/04/2021;13894;20;640;0,1;50;1000
08/04/2021;27939;13;43,7;  -  ;8;104
08/04/2021;13894;13;149,1;0;31;403
08/04/2021;3205;26;447,7;0;42;1092
08/04/2021;3205;19;74,5;0;8;152
09/04/2021;57767;22;381,5;0;34;748
09/04/2021;48128;44;85,8;0;5;220
09/04/2021;56453;34;9,2;  -  ;1;34
09/04/2021;19044;31;367;0,1;32;992
09/04/2021;19044;41;523,2;0,1;29;1189
09/04/2021;59589;25;200;0,1;25;625
09/04/2021;49062;20;237,6;  -  ;33;660
10/04/2021;52225;19;58,9;0;10;190
10/04/2021;2052;13;131,6;  -  ;23;299
10/04/2021;52225;20;396;0,1;33;660
10/04/2021;45575;8;169,3;0,1;46;368
10/04/2021;56418;29;599,7;0,1;47;1363
10/04/2021;18373;17;392,7;0,1;35;595
11/04/2021;8450;9;56,2;0;24;216
11/04/2021;44422;34;20,7;  -  ;1;34
11/04/2021;17702;33;522,7;0,1;48;1584
11/04/2021;51202;36;66,2;0,1;4;144
11/04/2021;39876;31;684,5;0,1;46;1426
11/04/2021;39876;33;527,7;0;41;1353
11/04/2021;51202;43;774,9;0,1;34;1462
11/04/2021;24066;36;615,6;0,1;30;1080
11/04/2021;39876;10;215;0,1;43;430
11/04/2021;17702;27;126,4;0;9;243
11/04/2021;8450;32;246,4;0,1;22;704
11/04/2021;44422;17;208,1;0,1;36;612
11/04/2021;44422;19;69;0;11;209
11/04/2021;52164;20;192;  -  ;30;600
12/04/2021;52007;35;172,9;0,1;19;665
12/04/2021;8609;17;38,8;0;4;68
12/04/2021;59905;63;189;  -  ;6;378
