ProductID,ProductName,Category,Subcategory,Supplier,UnitCost,Brand,PackSize
PRD01601,Streamlined solution-oriented archive,Beverages,Soft Drinks,"Johnson, Collier and Powers",19.84,FreshMarket Own,6-pack
PRD01602,Synergistic bottom-line help-desk,Beverages,Soft Drinks,Carey-Howard,5.91,Premium Brand,Single
PRD01603,Enhanced zero administration workforce,Beverages,Juice,"Terrell, Martinez and Wood",25.07,FreshMarket Own,Bulk
PRD01604,Ergonomic leadingedge access,Beverages,Soft Drinks,Paul LLC,15.01,Budget Brand,Bulk
PRD01605,Synergized tertiary help-desk,Beverages,Juice,Davis PLC,23.96,Premium Brand,12-pack
PRD01606,Self-enabling exuding workforce,Beverages,Soft Drinks,"Walker, Baird and Coffey",14.93,FreshMarket Own,Single
PRD01607,Automated even-keeled methodology,Beverages,Juice,"Mann, Clark and Gonzalez",41.83,Budget Brand,6-pack
PRD01608,Sharable hybrid budgetary management,Beverages,Coffee & Tea,Carroll-Snyder,29.15,Budget Brand,6-pack
PRD01609,Reactive content-based protocol,Beverages,Coffee & Tea,"Knight, Fleming and Cunningham",29.87,Budget Brand,Bulk
PRD01610,Cloned optimizing capacity,Beverages,Coffee & Tea,"Brown, Green and Hudson",23.17,Budget Brand,2-pack
PRD01611,Focused multi-state superstructure,Beverages,Water,Lee-Gregory,9.0,Premium Brand,2-pack
PRD01612,Team-oriented systematic monitoring,Beverages,Coffee & Tea,"King, Castro and Gibson",18.91,Premium Brand,Single
PRD01613,Optimized secondary service-desk,Beverages,Juice,"Williams, Mcmillan and Reynolds",17.98,Premium Brand,2-pack
PRD01614,Open-source even-keeled capability,Beverages,Juice,"Holmes, Simpson and Holmes",35.73,Premium Brand,2-pack
PRD01615,Balanced uniform definition,Beverages,Juice,Ramirez Group,42.05,Budget Brand,2-pack
PRD01616,Public-key local functionalities,Beverages,Juice,Myers LLC,12.28,FreshMarket Own,6-pack
PRD01617,Configurable object-oriented workforce,Beverages,Juice,Mooney and Sons,22.32,Premium Brand,2-pack
PRD01618,Team-oriented interactive archive,Beverages,Juice,Gonzalez LLC,28.34,FreshMarket Own,6-pack
PRD01619,Integrated asymmetric product,Beverages,Water,"Davis, Castillo and Morton",7.82,Premium Brand,Bulk
PRD01620,Reverse-engineered responsive groupware,Beverages,Juice,Wright-Wells,26.92,FreshMarket Own,Single
PRD01621,Mandatory actuating groupware,Beverages,Coffee & Tea,"Bauer, Harding and Parsons",46.59,FreshMarket Own,12-pack
PRD01622,Secured leadingedge task-force,Beverages,Water,Garrett PLC,8.22,Budget Brand,Bulk
PRD01623,Decentralized attitude-oriented approach,Beverages,Water,Bennett Ltd,32.54,Premium Brand,12-pack
PRD01624,Cloned zero tolerance capacity,Beverages,Water,Ellison Group,48.5,Budget Brand,2-pack
PRD01625,Centralized exuding pricing structure,Beverages,Coffee & Tea,"Reynolds, Garcia and Brown",17.26,FreshMarket Own,12-pack
PRD01626,Business-focused explicit implementation,Beverages,Soft Drinks,Davis-Walton,7.4,Budget Brand,Single
PRD01627,Focused radical toolset,Beverages,Water,"Hanson, Chavez and Marshall",1.73,Budget Brand,2-pack
PRD01628,Optimized regional process improvement,Beverages,Coffee & Tea,Morgan Ltd,18.19,Premium Brand,Single
PRD01629,Assimilated logistical model,Beverages,Juice,Matthews-Rodriguez,29.38,FreshMarket Own,6-pack
PRD01630,Advanced radical structure,Beverages,Juice,Watkins and Sons,1.62,Budget Brand,12-pack
PRD01631,Re-engineered clear-thinking productivity,Beverages,Soft Drinks,"Scott, Fisher and Hardy",48.8,Premium Brand,2-pack
PRD01632,Organic contextually-based encryption,Beverages,Coffee & Tea,Robles Inc,16.23,Budget Brand,Bulk
PRD01633,De-engineered fault-tolerant paradigm,Beverages,Soft Drinks,Palmer-Pearson,45.47,Premium Brand,12-pack
PRD01634,Multi-channeled fault-tolerant paradigm,Beverages,Juice,"Rowe, Hernandez and Parker",35.94,Premium Brand,6-pack
PRD01635,Mandatory explicit hub,Beverages,Coffee & Tea,Holmes Ltd,18.96,Premium Brand,6-pack
PRD01636,Synergistic client-server approach,Beverages,Water,Hunter PLC,15.75,Premium Brand,Bulk
PRD01637,Business-focused interactive hardware,Beverages,Soft Drinks,Bray Ltd,11.18,Premium Brand,12-pack
PRD01638,Exclusive zero tolerance architecture,Beverages,Coffee & Tea,Lopez-Alvarez,14.79,Budget Brand,12-pack
PRD01639,Team-oriented maximized policy,Beverages,Coffee & Tea,"Rivera, Lane and Mccarty",7.41,Budget Brand,Bulk
PRD01640,Seamless exuding instruction set,Beverages,Soft Drinks,Martin-Gibson,7.61,Premium Brand,12-pack
PRD01641,Balanced modular definition,Beverages,Water,Fowler Ltd,3.77,Budget Brand,12-pack
PRD01642,Focused maximized process improvement,Beverages,Soft Drinks,Allen Ltd,0.83,Budget Brand,6-pack
PRD01643,Visionary full-range workforce,Beverages,Coffee & Tea,"Bennett, Ross and Mckenzie",9.16,Premium Brand,Bulk
PRD01644,Adaptive high-level access,Beverages,Juice,Howard PLC,10.36,Premium Brand,6-pack
PRD01645,Customizable client-server frame,Beverages,Coffee & Tea,Lee-Willis,2.59,Premium Brand,Bulk
PRD01646,Virtual high-level analyzer,Beverages,Water,Gonzalez LLC,24.96,Budget Brand,12-pack
PRD01647,Enhanced directional firmware,Beverages,Juice,"Thompson, Abbott and Sanchez",1.83,FreshMarket Own,2-pack
PRD01648,Exclusive 3rdgeneration conglomeration,Beverages,Water,Lozano-Smith,15.36,Budget Brand,12-pack
PRD01649,Synergistic client-driven implementation,Beverages,Soft Drinks,"Cobb, Rodriguez and Boyle",32.86,Premium Brand,12-pack
PRD01650,Integrated logistical encoding,Beverages,Juice,Pacheco-Guerrero,24.85,Budget Brand,2-pack
PRD01651,Progressive regional Internet solution,Beverages,Soft Drinks,"Jones, Thomas and Glass",6.41,Premium Brand,12-pack
PRD01652,Ergonomic content-based monitoring,Beverages,Soft Drinks,Benson-Stewart,30.15,Premium Brand,Bulk
PRD01653,Optimized scalable encryption,Beverages,Coffee & Tea,Hines PLC,28.5,Premium Brand,12-pack
PRD01654,Ergonomic national frame,Beverages,Soft Drinks,Murphy Inc,18.97,Budget Brand,Bulk
PRD01655,Self-enabling even-keeled capacity,Beverages,Soft Drinks,"Schmitt, Blackwell and Clark",42.34,FreshMarket Own,Bulk
PRD01656,Configurable zero tolerance leverage,Beverages,Soft Drinks,"Mendez, Jackson and Hughes",7.73,Premium Brand,2-pack
PRD01657,Stand-alone web-enabled migration,Beverages,Water,Jimenez-Marshall,8.58,Premium Brand,6-pack
PRD01658,Inverse transitional hub,Beverages,Coffee & Tea,"Neal, Baldwin and Simpson",31.99,Premium Brand,Single
PRD01659,Future-proofed optimal initiative,Beverages,Water,"Morse, Silva and Johnson",14.94,Budget Brand,Single
PRD01660,Face-to-face dedicated knowledge user,Beverages,Juice,Foster LLC,38.44,FreshMarket Own,Single
PRD01661,Optimized homogeneous orchestration,Beverages,Juice,Walls LLC,27.41,Premium Brand,6-pack
PRD01662,Function-based neutral artificial intelligence,Beverages,Water,Walton LLC,34.43,Budget Brand,6-pack
PRD01663,Organic multi-state help-desk,Beverages,Soft Drinks,Silva Group,26.95,Premium Brand,2-pack
PRD01664,Profound regional Graphical User Interface,Beverages,Soft Drinks,Hayes-Reynolds,7.28,Premium Brand,6-pack
PRD01665,Multi-layered modular functionalities,Beverages,Coffee & Tea,Reyes-White,20.89,FreshMarket Own,Single
PRD01666,Focused empowering project,Beverages,Juice,Howard Inc,8.15,FreshMarket Own,2-pack
PRD01667,Implemented motivating migration,Beverages,Soft Drinks,"Schneider, Hartman and House",21.16,FreshMarket Own,Single
PRD01668,Cross-platform bottom-line archive,Beverages,Juice,Johnson-Gonzalez,46.21,Premium Brand,6-pack
PRD01669,Exclusive systematic groupware,Beverages,Water,Turner-Ochoa,34.71,FreshMarket Own,12-pack
PRD01670,Synergized even-keeled core,Beverages,Water,"Munoz, Taylor and Wyatt",9.02,Premium Brand,Single
PRD01671,Universal user-facing moratorium,Beverages,Soft Drinks,Smith-Evans,11.51,Budget Brand,2-pack
PRD01672,Monitored zero tolerance initiative,Beverages,Juice,Underwood-Todd,15.72,FreshMarket Own,2-pack
PRD01673,Advanced methodical projection,Beverages,Soft Drinks,"Hays, Lynn and Grimes",21.53,FreshMarket Own,Single
PRD01674,Focused discrete success,Beverages,Soft Drinks,"Clark, Hall and Matthews",38.85,Premium Brand,Single
PRD01675,Reactive web-enabled Local Area Network,Beverages,Juice,"Olsen, Peterson and Miller",5.84,Budget Brand,Bulk
PRD01676,Ergonomic interactive throughput,Beverages,Soft Drinks,"Butler, Gonzales and Farrell",23.72,Premium Brand,Single
PRD01677,Assimilated holistic challenge,Beverages,Soft Drinks,"Russo, Torres and Rojas",15.43,FreshMarket Own,Single
PRD01678,Proactive stable help-desk,Beverages,Soft Drinks,Perez-Simmons,46.04,FreshMarket Own,Bulk
PRD01679,Versatile impactful task-force,Beverages,Juice,"Medina, Nguyen and Johnson",9.65,Premium Brand,Single
PRD01680,Automated client-driven collaboration,Beverages,Soft Drinks,Carroll-Lloyd,7.71,Budget Brand,6-pack
PRD01681,Robust object-oriented infrastructure,Beverages,Water,Harris-Myers,17.93,Budget Brand,Bulk
PRD01682,Public-key human-resource core,Beverages,Juice,Rodriguez-Hudson,25.49,FreshMarket Own,Single
PRD01683,Organized scalable framework,Beverages,Soft Drinks,Jackson Ltd,26.68,Budget Brand,2-pack
PRD01684,Reactive context-sensitive alliance,Beverages,Water,"Morrison, Johnson and Gonzalez",9.0,Budget Brand,Single
PRD01685,Networked executive database,Beverages,Soft Drinks,Carter PLC,46.25,Budget Brand,12-pack
PRD01686,Cloned logistical approach,Beverages,Water,Stone-Jackson,35.06,FreshMarket Own,12-pack
PRD01687,Open-source hybrid complexity,Beverages,Soft Drinks,Anderson Group,9.45,Premium Brand,12-pack
PRD01688,Polarized value-added architecture,Beverages,Coffee & Tea,Friedman-Glenn,11.11,FreshMarket Own,12-pack
PRD01689,De-engineered demand-driven function,Beverages,Soft Drinks,Meyers-Ortega,38.19,Premium Brand,Single
PRD01690,Diverse real-time orchestration,Beverages,Coffee & Tea,Matthews-Shaw,5.96,FreshMarket Own,12-pack
PRD01691,Synergized logistical focus group,Beverages,Water,Smith and Sons,35.38,Budget Brand,Single
PRD01692,Organized asymmetric initiative,Beverages,Soft Drinks,"Aguirre, Fox and Kent",16.74,FreshMarket Own,12-pack
PRD01693,Pre-emptive logistical Local Area Network,Beverages,Water,"Williams, Davis and Lucas",23.12,Budget Brand,6-pack
PRD01694,Persevering grid-enabled standardization,Beverages,Coffee & Tea,"Sparks, Myers and Colon",11.68,Premium Brand,6-pack
PRD01695,Enhanced intangible encryption,Beverages,Coffee & Tea,Yoder Ltd,9.84,FreshMarket Own,12-pack
PRD01696,Optional logistical info-mediaries,Beverages,Water,"White, Carroll and Long",9.38,Budget Brand,12-pack
PRD01697,Balanced disintermediate complexity,Beverages,Soft Drinks,Khan-Medina,20.12,Budget Brand,Single
PRD01698,Synchronized asymmetric standardization,Beverages,Soft Drinks,"Bowen, Robinson and Snyder",7.6,Premium Brand,Bulk
PRD01699,Virtual neutral capability,Beverages,Soft Drinks,Jones-Garcia,37.2,FreshMarket Own,Single
PRD01700,Visionary zero-defect Graphic Interface,Beverages,Water,Hayes-King,48.77,Premium Brand,2-pack
PRD01701,Profit-focused 6thgeneration Local Area Network,Beverages,Coffee & Tea,Jones Ltd,6.58,Premium Brand,12-pack
PRD01702,Synergistic value-added Local Area Network,Beverages,Water,Cooper-Ross,38.36,Budget Brand,Bulk
PRD01703,Ergonomic hybrid alliance,Beverages,Water,King Ltd,37.94,Budget Brand,12-pack
PRD01704,Devolved fresh-thinking secured line,Beverages,Water,"Marshall, Murray and Miller",24.05,Budget Brand,12-pack
PRD01705,Switchable dynamic structure,Beverages,Coffee & Tea,Taylor-Hoover,25.82,FreshMarket Own,12-pack
PRD01706,Diverse composite adapter,Beverages,Soft Drinks,"Garcia, Phillips and Nichols",6.55,Premium Brand,12-pack
PRD01707,Object-based composite archive,Beverages,Juice,"Gallagher, Byrd and Hernandez",31.6,FreshMarket Own,Single
PRD01708,Multi-channeled context-sensitive data-warehouse,Beverages,Soft Drinks,"Johnson, Leonard and Robinson",37.02,FreshMarket Own,12-pack
PRD01709,Total actuating productivity,Beverages,Soft Drinks,"Davidson, Moran and Prince",48.62,Premium Brand,Bulk
PRD01710,Networked system-worthy function,Beverages,Water,Williams-Smith,8.06,Budget Brand,Bulk
PRD01711,Visionary homogeneous throughput,Beverages,Soft Drinks,Mcfarland LLC,38.13,Budget Brand,Bulk
PRD01712,Front-line dedicated array,Beverages,Coffee & Tea,Fisher Inc,39.74,FreshMarket Own,6-pack
PRD01713,Mandatory content-based software,Beverages,Coffee & Tea,"Brown, Benjamin and Davis",24.77,Premium Brand,Bulk
PRD01714,Synchronized composite success,Beverages,Water,Williams PLC,40.57,Budget Brand,Bulk
PRD01715,Customer-focused fresh-thinking Graphic Interface,Beverages,Soft Drinks,"Sims, Weber and Villa",47.65,FreshMarket Own,12-pack
PRD01716,Object-based interactive capability,Beverages,Soft Drinks,Lewis LLC,19.49,Premium Brand,12-pack
PRD01717,Inverse context-sensitive access,Beverages,Coffee & Tea,Valdez-Smith,23.25,FreshMarket Own,2-pack
PRD01718,Extended logistical definition,Beverages,Water,Barrett LLC,44.29,FreshMarket Own,12-pack
PRD01719,Streamlined regional hub,Beverages,Coffee & Tea,Jones and Sons,7.16,Budget Brand,12-pack
PRD01720,Open-source exuding throughput,Beverages,Coffee & Tea,"Porter, Mooney and Marquez",38.32,Budget Brand,12-pack
PRD01721,Re-contextualized composite extranet,Beverages,Coffee & Tea,Greene Ltd,24.06,FreshMarket Own,Bulk
PRD01722,Total human-resource service-desk,Beverages,Soft Drinks,"Anderson, Thompson and Gill",19.87,Premium Brand,Bulk
PRD01723,Team-oriented foreground secured line,Beverages,Coffee & Tea,Jones-Smith,31.04,Premium Brand,6-pack
PRD01724,Reduced local implementation,Beverages,Water,"Davidson, Hall and Matthews",3.54,Budget Brand,Single
PRD01725,Advanced discrete adapter,Beverages,Juice,"Blake, Martinez and Young",41.93,Premium Brand,Bulk
PRD01726,Optimized web-enabled encryption,Beverages,Soft Drinks,"Miller, Taylor and Jimenez",38.38,Budget Brand,6-pack
PRD01727,Exclusive coherent implementation,Beverages,Coffee & Tea,May and Sons,5.32,Premium Brand,6-pack
PRD01728,Up-sized radical intranet,Beverages,Coffee & Tea,"Wiley, Taylor and Stewart",17.89,Budget Brand,2-pack
PRD01729,Virtual 6thgeneration model,Beverages,Juice,Wong-Roberts,12.11,Premium Brand,Bulk
PRD01730,Assimilated discrete superstructure,Beverages,Soft Drinks,Cooper-Harris,45.56,FreshMarket Own,6-pack
PRD01731,Business-focused static encryption,Beverages,Soft Drinks,"Horton, Walker and Salas",17.21,FreshMarket Own,Bulk
PRD01732,Programmable fresh-thinking contingency,Beverages,Water,Soto-Brown,2.35,Budget Brand,12-pack
PRD01733,Pre-emptive asymmetric core,Beverages,Coffee & Tea,Walters and Sons,13.7,Budget Brand,12-pack
PRD01734,Expanded clear-thinking array,Beverages,Soft Drinks,Watkins and Sons,49.3,Premium Brand,Bulk
PRD01735,Front-line motivating artificial intelligence,Beverages,Coffee & Tea,Hardy-Collins,16.46,FreshMarket Own,12-pack
PRD01736,Up-sized dedicated encryption,Beverages,Soft Drinks,Thompson-Wright,34.7,FreshMarket Own,6-pack
PRD01737,Horizontal object-oriented knowledge user,Beverages,Coffee & Tea,"Harris, Huffman and Olson",25.39,Budget Brand,6-pack
PRD01738,Multi-lateral hybrid implementation,Beverages,Juice,Ruiz Group,30.93,Premium Brand,12-pack
PRD01739,Profit-focused reciprocal support,Beverages,Juice,Wolf-Weiss,25.1,FreshMarket Own,Bulk
PRD01740,Polarized 3rdgeneration task-force,Beverages,Juice,Simmons-Miller,14.72,FreshMarket Own,6-pack
PRD01741,Innovative radical monitoring,Beverages,Coffee & Tea,Tran and Sons,40.33,Budget Brand,Single
PRD01742,Function-based homogeneous Local Area Network,Beverages,Soft Drinks,Chavez-Brooks,29.8,Premium Brand,Single
PRD01743,Robust mission-critical archive,Beverages,Coffee & Tea,Taylor-Harrison,21.64,Premium Brand,Single
PRD01744,Distributed content-based ability,Beverages,Water,Hensley Ltd,25.48,Premium Brand,12-pack
PRD01745,Up-sized holistic matrix,Beverages,Water,Frost-Bentley,10.4,Premium Brand,6-pack
PRD01746,User-friendly holistic info-mediaries,Beverages,Coffee & Tea,Parker-Archer,33.74,Budget Brand,2-pack
PRD01747,Compatible incremental alliance,Beverages,Soft Drinks,Cruz PLC,31.58,Budget Brand,2-pack
PRD01748,Diverse content-based task-force,Beverages,Coffee & Tea,Krueger-Wise,11.04,Budget Brand,12-pack
PRD01749,Versatile uniform hardware,Beverages,Water,"Fletcher, Reid and Richardson",46.89,Budget Brand,Bulk
PRD01750,Centralized solution-oriented info-mediaries,Beverages,Coffee & Tea,Fitzgerald-Allen,46.76,Budget Brand,Single
PRD01751,Automated high-level product,Health & Beauty,Cosmetics,"Rhodes, Terry and Brewer",10.43,Premium Brand,2-pack
PRD01752,Fundamental real-time knowledgebase,Health & Beauty,Personal Care,"Hernandez, Wright and Lane",7.95,Budget Brand,6-pack
PRD01753,Switchable cohesive access,Health & Beauty,Vitamins,Wise Ltd,20.81,FreshMarket Own,2-pack
PRD01754,Universal human-resource infrastructure,Health & Beauty,Vitamins,"Willis, Santana and Stone",13.71,Premium Brand,2-pack
PRD01755,Ergonomic interactive concept,Health & Beauty,Vitamins,King-Turner,34.5,FreshMarket Own,12-pack
PRD01756,Public-key stable implementation,Health & Beauty,Personal Care,"Parker, Jenkins and Walter",6.12,FreshMarket Own,Single
PRD01757,Upgradable background benchmark,Health & Beauty,Personal Care,"Armstrong, Salinas and Olsen",39.95,Premium Brand,12-pack
PRD01758,Future-proofed value-added database,Health & Beauty,Vitamins,"Sanders, Parker and Benitez",28.21,Premium Brand,12-pack
PRD01759,Pre-emptive 24hour attitude,Health & Beauty,Cosmetics,Ayala Group,45.33,FreshMarket Own,2-pack
PRD01760,Progressive intangible projection,Health & Beauty,Vitamins,Quinn-Jackson,7.25,Premium Brand,6-pack
PRD01761,Multi-layered contextually-based strategy,Health & Beauty,Cosmetics,Gonzalez and Sons,27.76,Budget Brand,Single
PRD01762,Profit-focused bifurcated knowledge user,Health & Beauty,Cosmetics,"Olsen, Lopez and Brown",24.55,FreshMarket Own,Single
PRD01763,Enterprise-wide well-modulated core,Health & Beauty,Personal Care,Bird-Savage,16.04,Premium Brand,Single
PRD01764,Organic responsive process improvement,Health & Beauty,Vitamins,Oneill and Sons,44.89,Budget Brand,Single
PRD01765,Configurable explicit artificial intelligence,Health & Beauty,Vitamins,Martinez-Brown,47.19,Budget Brand,2-pack
PRD01766,Assimilated optimal encoding,Health & Beauty,Personal Care,Washington-Hodges,6.04,Budget Brand,Bulk
PRD01767,Advanced analyzing flexibility,Health & Beauty,Personal Care,Ortega Inc,26.34,Budget Brand,Bulk
PRD01768,Cross-platform didactic model,Health & Beauty,Vitamins,Bennett PLC,25.07,FreshMarket Own,2-pack
PRD01769,Virtual encompassing matrix,Health & Beauty,Cosmetics,Sherman-Munoz,6.55,Premium Brand,6-pack
PRD01770,Mandatory holistic software,Health & Beauty,Cosmetics,Key-Montoya,36.99,Budget Brand,2-pack
PRD01771,Multi-lateral static initiative,Health & Beauty,Vitamins,Bishop-Hester,11.29,FreshMarket Own,2-pack
PRD01772,Managed bandwidth-monitored ability,Health & Beauty,Personal Care,Harrell-Morales,48.51,Premium Brand,12-pack
PRD01773,Devolved 4thgeneration portal,Health & Beauty,Vitamins,Melton LLC,43.21,FreshMarket Own,12-pack
PRD01774,Total web-enabled encryption,Health & Beauty,Cosmetics,Hayes-Parks,19.05,FreshMarket Own,6-pack
PRD01775,Phased multimedia installation,Health & Beauty,Cosmetics,"Lopez, Andersen and Rosario",21.48,Budget Brand,2-pack
PRD01776,Inverse 3rdgeneration productivity,Health & Beauty,Vitamins,Marks-Montes,44.03,FreshMarket Own,6-pack
PRD01777,User-centric fresh-thinking service-desk,Health & Beauty,Vitamins,Hall-Washington,35.93,Premium Brand,Single
PRD01778,User-centric reciprocal utilization,Health & Beauty,Cosmetics,Bailey Group,48.36,Budget Brand,Single
PRD01779,Switchable tangible attitude,Health & Beauty,Cosmetics,"Cruz, Lawson and Joseph",33.28,FreshMarket Own,2-pack
PRD01780,Programmable object-oriented toolset,Health & Beauty,Vitamins,"Wagner, Anderson and Robles",27.86,Premium Brand,6-pack
PRD01781,Innovative systematic neural-net,Health & Beauty,Cosmetics,Jackson-Griffin,6.54,FreshMarket Own,12-pack
PRD01782,Customizable mission-critical protocol,Health & Beauty,Vitamins,"Allen, Lewis and Mullins",0.89,Premium Brand,6-pack
PRD01783,Switchable tangible array,Health & Beauty,Vitamins,Graham Ltd,4.97,FreshMarket Own,6-pack
PRD01784,Assimilated cohesive Graphic Interface,Health & Beauty,Personal Care,Miranda-Robinson,43.04,FreshMarket Own,12-pack
PRD01785,Function-based static leverage,Health & Beauty,Cosmetics,"Martinez, Taylor and Nichols",16.2,Budget Brand,12-pack
PRD01786,Up-sized mobile array,Health & Beauty,Personal Care,"Cook, Walker and Johnston",14.06,FreshMarket Own,12-pack
PRD01787,Right-sized asymmetric project,Health & Beauty,Vitamins,Bennett-Love,36.98,Premium Brand,12-pack
PRD01788,User-centric uniform implementation,Health & Beauty,Personal Care,"May, Hoffman and Chase",41.31,Budget Brand,6-pack
PRD01789,Focused directional firmware,Health & Beauty,Cosmetics,Carter Inc,3.79,Premium Brand,Bulk
PRD01790,Cross-group global support,Health & Beauty,Cosmetics,"Pineda, Garner and Wilson",40.76,Budget Brand,6-pack
PRD01791,Multi-layered clear-thinking functionalities,Health & Beauty,Vitamins,Ray-Smith,34.91,FreshMarket Own,2-pack
PRD01792,Centralized optimizing monitoring,Health & Beauty,Cosmetics,Boone Group,22.45,Budget Brand,2-pack
PRD01793,Intuitive zero administration hierarchy,Health & Beauty,Personal Care,"Peck, Martinez and Alvarado",20.33,Budget Brand,6-pack
PRD01794,Reverse-engineered directional benchmark,Health & Beauty,Vitamins,Smith-Phelps,29.0,FreshMarket Own,2-pack
PRD01795,Intuitive client-server frame,Health & Beauty,Personal Care,Porter Group,26.06,Budget Brand,2-pack
PRD01796,Digitized radical forecast,Health & Beauty,Cosmetics,Burgess Ltd,34.44,Premium Brand,12-pack
PRD01797,Automated radical functionalities,Health & Beauty,Vitamins,Shaw-Barker,43.74,FreshMarket Own,6-pack
PRD01798,Grass-roots tertiary orchestration,Health & Beauty,Personal Care,Welch-Lewis,34.53,Premium Brand,6-pack
PRD01799,Implemented tertiary implementation,Health & Beauty,Personal Care,Zavala LLC,4.68,Premium Brand,2-pack
PRD01800,Distributed transitional database,Health & Beauty,Vitamins,"Michael, Walker and Fitzgerald",43.88,Budget Brand,2-pack
PRD01801,Vision-oriented context-sensitive matrix,Health & Beauty,Personal Care,"Myers, Joyce and Hopkins",47.43,Budget Brand,Bulk
PRD01802,Diverse 3rdgeneration neural-net,Health & Beauty,Cosmetics,Rogers-Gregory,11.82,FreshMarket Own,12-pack
PRD01803,Monitored web-enabled infrastructure,Health & Beauty,Personal Care,Jones-Acosta,13.46,FreshMarket Own,Single
PRD01804,Horizontal tangible core,Health & Beauty,Vitamins,"Chase, Long and Anderson",31.09,Budget Brand,6-pack
PRD01805,Versatile optimal workforce,Health & Beauty,Personal Care,Horn Ltd,4.91,Premium Brand,2-pack
PRD01806,Innovative logistical projection,Health & Beauty,Cosmetics,Ray Group,6.31,Budget Brand,Bulk
PRD01807,Total mission-critical frame,Health & Beauty,Vitamins,Clark Ltd,38.78,Premium Brand,12-pack
PRD01808,Exclusive user-facing projection,Health & Beauty,Personal Care,Cox PLC,11.61,FreshMarket Own,2-pack
PRD01809,Customer-focused systematic toolset,Health & Beauty,Vitamins,Bennett Group,14.75,Premium Brand,12-pack
PRD01810,Synergistic composite approach,Health & Beauty,Personal Care,Kelly Group,21.85,FreshMarket Own,Bulk
PRD01811,Enhanced actuating capability,Health & Beauty,Personal Care,"Santos, Watkins and Booker",49.76,Premium Brand,2-pack
PRD01812,Self-enabling uniform initiative,Health & Beauty,Vitamins,Johnson and Sons,9.43,FreshMarket Own,Single
PRD01813,Object-based mobile framework,Health & Beauty,Vitamins,"Carlson, Thompson and Mcgee",48.82,FreshMarket Own,Bulk
PRD01814,Vision-oriented system-worthy utilization,Health & Beauty,Vitamins,"Barrett, Strickland and Hancock",45.41,Premium Brand,Bulk
PRD01815,Streamlined homogeneous focus group,Health & Beauty,Cosmetics,"Delgado, Richardson and Wilson",32.54,FreshMarket Own,Single
PRD01816,Configurable bottom-line matrix,Health & Beauty,Vitamins,"Barnett, Hicks and Johnson",7.09,Premium Brand,12-pack
PRD01817,Re-engineered object-oriented matrices,Health & Beauty,Cosmetics,Benson-Davis,11.0,Premium Brand,12-pack
PRD01818,Reverse-engineered contextually-based info-mediari,Health & Beauty,Cosmetics,Cooke-Park,30.06,FreshMarket Own,Single
PRD01819,Innovative object-oriented capacity,Health & Beauty,Cosmetics,Nguyen Ltd,3.41,Premium Brand,2-pack
PRD01820,Public-key contextually-based initiative,Health & Beauty,Vitamins,"Smith, Hawkins and Herrera",45.46,Budget Brand,Bulk
PRD01821,Progressive mobile architecture,Health & Beauty,Cosmetics,"Hood, Ryan and Fuentes",37.54,FreshMarket Own,Single
PRD01822,Streamlined bottom-line system engine,Health & Beauty,Vitamins,Sheppard Inc,25.47,Premium Brand,6-pack
PRD01823,Enterprise-wide radical solution,Health & Beauty,Vitamins,Smith Group,33.73,FreshMarket Own,Bulk
PRD01824,Intuitive bottom-line analyzer,Health & Beauty,Personal Care,Andrews Ltd,29.23,Premium Brand,2-pack
PRD01825,Diverse background open architecture,Health & Beauty,Cosmetics,York-Johnson,24.9,Premium Brand,12-pack
PRD01826,Decentralized motivating framework,Health & Beauty,Personal Care,Burch-Jackson,4.94,Budget Brand,Bulk
PRD01827,Switchable 24hour encryption,Health & Beauty,Vitamins,Williams-Bautista,7.52,FreshMarket Own,6-pack
PRD01828,Implemented stable monitoring,Health & Beauty,Personal Care,Taylor-Henry,48.94,Premium Brand,6-pack
PRD01829,Intuitive multi-state help-desk,Health & Beauty,Cosmetics,"Medina, Clark and Garcia",18.35,Premium Brand,6-pack
PRD01830,Balanced disintermediate alliance,Health & Beauty,Vitamins,Thomas and Sons,30.84,Premium Brand,Bulk
PRD01831,Devolved real-time neural-net,Health & Beauty,Vitamins,Vargas LLC,22.07,FreshMarket Own,6-pack
PRD01832,De-engineered upward-trending process improvement,Health & Beauty,Cosmetics,Jones-Scott,49.73,FreshMarket Own,Bulk
PRD01833,Multi-tiered solution-oriented complexity,Health & Beauty,Cosmetics,Bryant-Duffy,32.01,Premium Brand,Single
PRD01834,Synergistic interactive solution,Health & Beauty,Personal Care,Herrera Inc,7.86,FreshMarket Own,2-pack
PRD01835,Self-enabling upward-trending flexibility,Health & Beauty,Personal Care,"Terry, Lee and Watson",23.78,FreshMarket Own,12-pack
PRD01836,Switchable secondary migration,Health & Beauty,Vitamins,"Martin, Underwood and Stewart",6.24,Premium Brand,Single
PRD01837,Optional homogeneous algorithm,Health & Beauty,Vitamins,"Wright, Nelson and Schmidt",18.15,Budget Brand,Bulk
PRD01838,Synergized neutral installation,Health & Beauty,Vitamins,Murphy Inc,23.16,FreshMarket Own,2-pack
PRD01839,Multi-lateral full-range time-frame,Health & Beauty,Personal Care,Thomas-Yates,17.81,FreshMarket Own,6-pack
PRD01840,Grass-roots 24/7 attitude,Health & Beauty,Personal Care,Petty-Walker,41.83,Budget Brand,Bulk
