Date,Year,FY,Quarter,Month,MonthName,MonthYear,DayOfWeek,DayOfMonth,IsWeekend,IsEOFY
2024-10-19,2024,FY2025,Q4,10,October,Oct-2024,Saturday,19,1,0
2024-10-20,2024,FY2025,Q4,10,October,Oct-2024,Sunday,20,1,0
2024-10-21,2024,FY2025,Q4,10,October,Oct-2024,Monday,21,0,0
2024-10-22,2024,FY2025,Q4,10,October,Oct-2024,Tuesday,22,0,0
2024-10-23,2024,FY2025,Q4,10,October,Oct-2024,Wednesday,23,0,0
2024-10-24,2024,FY2025,Q4,10,October,Oct-2024,Thursday,24,0,0
2024-10-25,2024,FY2025,Q4,10,October,Oct-2024,Friday,25,0,0
2024-10-26,2024,FY2025,Q4,10,October,Oct-2024,Saturday,26,1,0
2024-10-27,2024,FY2025,Q4,10,October,Oct-2024,Sunday,27,1,0
2024-10-28,2024,FY2025,Q4,10,October,Oct-2024,Monday,28,0,0
2024-10-29,2024,FY2025,Q4,10,October,Oct-2024,Tuesday,29,0,0
2024-10-30,2024,FY2025,Q4,10,October,Oct-2024,Wednesday,30,0,0
2024-10-31,2024,FY2025,Q4,10,October,Oct-2024,Thursday,31,0,0
2024-11-01,2024,FY2025,Q4,11,November,Nov-2024,Friday,1,0,0
2024-11-02,2024,FY2025,Q4,11,November,Nov-2024,Saturday,2,1,0
2024-11-03,2024,FY2025,Q4,11,November,Nov-2024,Sunday,3,1,0
2024-11-04,2024,FY2025,Q4,11,November,Nov-2024,Monday,4,0,0
2024-11-05,2024,FY2025,Q4,11,November,Nov-2024,Tuesday,5,0,0
2024-11-06,2024,FY2025,Q4,11,November,Nov-2024,Wednesday,6,0,0
2024-11-07,2024,FY2025,Q4,11,November,Nov-2024,Thursday,7,0,0
2024-11-08,2024,FY2025,Q4,11,November,Nov-2024,Friday,8,0,0
2024-11-09,2024,FY2025,Q4,11,November,Nov-2024,Saturday,9,1,0
2024-11-10,2024,FY2025,Q4,11,November,Nov-2024,Sunday,10,1,0
2024-11-11,2024,FY2025,Q4,11,November,Nov-2024,Monday,11,0,0
2024-11-12,2024,FY2025,Q4,11,November,Nov-2024,Tuesday,12,0,0
2024-11-13,2024,FY2025,Q4,11,November,Nov-2024,Wednesday,13,0,0
2024-11-14,2024,FY2025,Q4,11,November,Nov-2024,Thursday,14,0,0
2024-11-15,2024,FY2025,Q4,11,November,Nov-2024,Friday,15,0,0
2024-11-16,2024,FY2025,Q4,11,November,Nov-2024,Saturday,16,1,0
2024-11-17,2024,FY2025,Q4,11,November,Nov-2024,Sunday,17,1,0
2024-11-18,2024,FY2025,Q4,11,November,Nov-2024,Monday,18,0,0
2024-11-19,2024,FY2025,Q4,11,November,Nov-2024,Tuesday,19,0,0
2024-11-20,2024,FY2025,Q4,11,November,Nov-2024,Wednesday,20,0,0
2024-11-21,2024,FY2025,Q4,11,November,Nov-2024,Thursday,21,0,0
2024-11-22,2024,FY2025,Q4,11,November,Nov-2024,Friday,22,0,0
2024-11-23,2024,FY2025,Q4,11,November,Nov-2024,Saturday,23,1,0
2024-11-24,2024,FY2025,Q4,11,November,Nov-2024,Sunday,24,1,0
2024-11-25,2024,FY2025,Q4,11,November,Nov-2024,Monday,25,0,0
2024-11-26,2024,FY2025,Q4,11,November,Nov-2024,Tuesday,26,0,0
2024-11-27,2024,FY2025,Q4,11,November,Nov-2024,Wednesday,27,0,0
2024-11-28,2024,FY2025,Q4,11,November,Nov-2024,Thursday,28,0,0
2024-11-29,2024,FY2025,Q4,11,November,Nov-2024,Friday,29,0,0
2024-11-30,2024,FY2025,Q4,11,November,Nov-2024,Saturday,30,1,0
2024-12-01,2024,FY2025,Q4,12,December,Dec-2024,Sunday,1,1,0
2024-12-02,2024,FY2025,Q4,12,December,Dec-2024,Monday,2,0,0
2024-12-03,2024,FY2025,Q4,12,December,Dec-2024,Tuesday,3,0,0
2024-12-04,2024,FY2025,Q4,12,December,Dec-2024,Wednesday,4,0,0
2024-12-05,2024,FY2025,Q4,12,December,Dec-2024,Thursday,5,0,0
2024-12-06,2024,FY2025,Q4,12,December,Dec-2024,Friday,6,0,0
2024-12-07,2024,FY2025,Q4,12,December,Dec-2024,Saturday,7,1,0
2024-12-08,2024,FY2025,Q4,12,December,Dec-2024,Sunday,8,1,0
2024-12-09,2024,FY2025,Q4,12,December,Dec-2024,Monday,9,0,0
2024-12-10,2024,FY2025,Q4,12,December,Dec-2024,Tuesday,10,0,0
2024-12-11,2024,FY2025,Q4,12,December,Dec-2024,Wednesday,11,0,0
2024-12-12,2024,FY2025,Q4,12,December,Dec-2024,Thursday,12,0,0
2024-12-13,2024,FY2025,Q4,12,December,Dec-2024,Friday,13,0,0
2024-12-14,2024,FY2025,Q4,12,December,Dec-2024,Saturday,14,1,0
2024-12-15,2024,FY2025,Q4,12,December,Dec-2024,Sunday,15,1,0
2024-12-16,2024,FY2025,Q4,12,December,Dec-2024,Monday,16,0,0
2024-12-17,2024,FY2025,Q4,12,December,Dec-2024,Tuesday,17,0,0
2024-12-18,2024,FY2025,Q4,12,December,Dec-2024,Wednesday,18,0,0
2024-12-19,2024,FY2025,Q4,12,December,Dec-2024,Thursday,19,0,0
2024-12-20,2024,FY2025,Q4,12,December,Dec-2024,Friday,20,0,0
2024-12-21,2024,FY2025,Q4,12,December,Dec-2024,Saturday,21,1,0
2024-12-22,2024,FY2025,Q4,12,December,Dec-2024,Sunday,22,1,0
2024-12-23,2024,FY2025,Q4,12,December,Dec-2024,Monday,23,0,0
2024-12-24,2024,FY2025,Q4,12,December,Dec-2024,Tuesday,24,0,0
2024-12-25,2024,FY2025,Q4,12,December,Dec-2024,Wednesday,25,0,0
2024-12-26,2024,FY2025,Q4,12,December,Dec-2024,Thursday,26,0,0
2024-12-27,2024,FY2025,Q4,12,December,Dec-2024,Friday,27,0,0
2024-12-28,2024,FY2025,Q4,12,December,Dec-2024,Saturday,28,1,0
2024-12-29,2024,FY2025,Q4,12,December,Dec-2024,Sunday,29,1,0
2024-12-30,2024,FY2025,Q4,12,December,Dec-2024,Monday,30,0,0
2024-12-31,2024,FY2025,Q4,12,December,Dec-2024,Tuesday,31,0,0
2025-01-01,2025,FY2025,Q1,1,January,Jan-2025,Wednesday,1,0,0
2025-01-02,2025,FY2025,Q1,1,January,Jan-2025,Thursday,2,0,0
2025-01-03,2025,FY2025,Q1,1,January,Jan-2025,Friday,3,0,0
2025-01-04,2025,FY2025,Q1,1,January,Jan-2025,Saturday,4,1,0
2025-01-05,2025,FY2025,Q1,1,January,Jan-2025,Sunday,5,1,0
2025-01-06,2025,FY2025,Q1,1,January,Jan-2025,Monday,6,0,0
2025-01-07,2025,FY2025,Q1,1,January,Jan-2025,Tuesday,7,0,0
2025-01-08,2025,FY2025,Q1,1,January,Jan-2025,Wednesday,8,0,0
2025-01-09,2025,FY2025,Q1,1,January,Jan-2025,Thursday,9,0,0
2025-01-10,2025,FY2025,Q1,1,January,Jan-2025,Friday,10,0,0
2025-01-11,2025,FY2025,Q1,1,January,Jan-2025,Saturday,11,1,0
2025-01-12,2025,FY2025,Q1,1,January,Jan-2025,Sunday,12,1,0
2025-01-13,2025,FY2025,Q1,1,January,Jan-2025,Monday,13,0,0
2025-01-14,2025,FY2025,Q1,1,January,Jan-2025,Tuesday,14,0,0
2025-01-15,2025,FY2025,Q1,1,January,Jan-2025,Wednesday,15,0,0
2025-01-16,2025,FY2025,Q1,1,January,Jan-2025,Thursday,16,0,0
2025-01-17,2025,FY2025,Q1,1,January,Jan-2025,Friday,17,0,0
2025-01-18,2025,FY2025,Q1,1,January,Jan-2025,Saturday,18,1,0
2025-01-19,2025,FY2025,Q1,1,January,Jan-2025,Sunday,19,1,0
2025-01-20,2025,FY2025,Q1,1,January,Jan-2025,Monday,20,0,0
2025-01-21,2025,FY2025,Q1,1,January,Jan-2025,Tuesday,21,0,0
2025-01-22,2025,FY2025,Q1,1,January,Jan-2025,Wednesday,22,0,0
2025-01-23,2025,FY2025,Q1,1,January,Jan-2025,Thursday,23,0,0
2025-01-24,2025,FY2025,Q1,1,January,Jan-2025,Friday,24,0,0
2025-01-25,2025,FY2025,Q1,1,January,Jan-2025,Saturday,25,1,0
2025-01-26,2025,FY2025,Q1,1,January,Jan-2025,Sunday,26,1,0
2025-01-27,2025,FY2025,Q1,1,January,Jan-2025,Monday,27,0,0
2025-01-28,2025,FY2025,Q1,1,January,Jan-2025,Tuesday,28,0,0
2025-01-29,2025,FY2025,Q1,1,January,Jan-2025,Wednesday,29,0,0
2025-01-30,2025,FY2025,Q1,1,January,Jan-2025,Thursday,30,0,0
2025-01-31,2025,FY2025,Q1,1,January,Jan-2025,Friday,31,0,0
2025-02-01,2025,FY2025,Q1,2,February,Feb-2025,Saturday,1,1,0
2025-02-02,2025,FY2025,Q1,2,February,Feb-2025,Sunday,2,1,0
2025-02-03,2025,FY2025,Q1,2,February,Feb-2025,Monday,3,0,0
2025-02-04,2025,FY2025,Q1,2,February,Feb-2025,Tuesday,4,0,0
2025-02-05,2025,FY2025,Q1,2,February,Feb-2025,Wednesday,5,0,0
2025-02-06,2025,FY2025,Q1,2,February,Feb-2025,Thursday,6,0,0
2025-02-07,2025,FY2025,Q1,2,February,Feb-2025,Friday,7,0,0
2025-02-08,2025,FY2025,Q1,2,February,Feb-2025,Saturday,8,1,0
2025-02-09,2025,FY2025,Q1,2,February,Feb-2025,Sunday,9,1,0
2025-02-10,2025,FY2025,Q1,2,February,Feb-2025,Monday,10,0,0
2025-02-11,2025,FY2025,Q1,2,February,Feb-2025,Tuesday,11,0,0
2025-02-12,2025,FY2025,Q1,2,February,Feb-2025,Wednesday,12,0,0
2025-02-13,2025,FY2025,Q1,2,February,Feb-2025,Thursday,13,0,0
2025-02-14,2025,FY2025,Q1,2,February,Feb-2025,Friday,14,0,0
2025-02-15,2025,FY2025,Q1,2,February,Feb-2025,Saturday,15,1,0
2025-02-16,2025,FY2025,Q1,2,February,Feb-2025,Sunday,16,1,0
2025-02-17,2025,FY2025,Q1,2,February,Feb-2025,Monday,17,0,0
2025-02-18,2025,FY2025,Q1,2,February,Feb-2025,Tuesday,18,0,0
2025-02-19,2025,FY2025,Q1,2,February,Feb-2025,Wednesday,19,0,0
2025-02-20,2025,FY2025,Q1,2,February,Feb-2025,Thursday,20,0,0
2025-02-21,2025,FY2025,Q1,2,February,Feb-2025,Friday,21,0,0
2025-02-22,2025,FY2025,Q1,2,February,Feb-2025,Saturday,22,1,0
2025-02-23,2025,FY2025,Q1,2,February,Feb-2025,Sunday,23,1,0
2025-02-24,2025,FY2025,Q1,2,February,Feb-2025,Monday,24,0,0
2025-02-25,2025,FY2025,Q1,2,February,Feb-2025,Tuesday,25,0,0
2025-02-26,2025,FY2025,Q1,2,February,Feb-2025,Wednesday,26,0,0
2025-02-27,2025,FY2025,Q1,2,February,Feb-2025,Thursday,27,0,0
2025-02-28,2025,FY2025,Q1,2,February,Feb-2025,Friday,28,0,0
2025-03-01,2025,FY2025,Q1,3,March,Mar-2025,Saturday,1,1,0
2025-03-02,2025,FY2025,Q1,3,March,Mar-2025,Sunday,2,1,0
2025-03-03,2025,FY2025,Q1,3,March,Mar-2025,Monday,3,0,0
2025-03-04,2025,FY2025,Q1,3,March,Mar-2025,Tuesday,4,0,0
2025-03-05,2025,FY2025,Q1,3,March,Mar-2025,Wednesday,5,0,0
2025-03-06,2025,FY2025,Q1,3,March,Mar-2025,Thursday,6,0,0
2025-03-07,2025,FY2025,Q1,3,March,Mar-2025,Friday,7,0,0
2025-03-08,2025,FY2025,Q1,3,March,Mar-2025,Saturday,8,1,0
2025-03-09,2025,FY2025,Q1,3,March,Mar-2025,Sunday,9,1,0
2025-03-10,2025,FY2025,Q1,3,March,Mar-2025,Monday,10,0,0
2025-03-11,2025,FY2025,Q1,3,March,Mar-2025,Tuesday,11,0,0
2025-03-12,2025,FY2025,Q1,3,March,Mar-2025,Wednesday,12,0,0
2025-03-13,2025,FY2025,Q1,3,March,Mar-2025,Thursday,13,0,0
2025-03-14,2025,FY2025,Q1,3,March,Mar-2025,Friday,14,0,0
2025-03-15,2025,FY2025,Q1,3,March,Mar-2025,Saturday,15,1,0
2025-03-16,2025,FY2025,Q1,3,March,Mar-2025,Sunday,16,1,0
2025-03-17,2025,FY2025,Q1,3,March,Mar-2025,Monday,17,0,0
2025-03-18,2025,FY2025,Q1,3,March,Mar-2025,Tuesday,18,0,0
2025-03-19,2025,FY2025,Q1,3,March,Mar-2025,Wednesday,19,0,0
2025-03-20,2025,FY2025,Q1,3,March,Mar-2025,Thursday,20,0,0
2025-03-21,2025,FY2025,Q1,3,March,Mar-2025,Friday,21,0,0
2025-03-22,2025,FY2025,Q1,3,March,Mar-2025,Saturday,22,1,0
2025-03-23,2025,FY2025,Q1,3,March,Mar-2025,Sunday,23,1,0
2025-03-24,2025,FY2025,Q1,3,March,Mar-2025,Monday,24,0,0
2025-03-25,2025,FY2025,Q1,3,March,Mar-2025,Tuesday,25,0,0
2025-03-26,2025,FY2025,Q1,3,March,Mar-2025,Wednesday,26,0,0
2025-03-27,2025,FY2025,Q1,3,March,Mar-2025,Thursday,27,0,0
2025-03-28,2025,FY2025,Q1,3,March,Mar-2025,Friday,28,0,0
2025-03-29,2025,FY2025,Q1,3,March,Mar-2025,Saturday,29,1,0
2025-03-30,2025,FY2025,Q1,3,March,Mar-2025,Sunday,30,1,0
2025-03-31,2025,FY2025,Q1,3,March,Mar-2025,Monday,31,0,0
2025-04-01,2025,FY2025,Q2,4,April,Apr-2025,Tuesday,1,0,0
2025-04-02,2025,FY2025,Q2,4,April,Apr-2025,Wednesday,2,0,0
2025-04-03,2025,FY2025,Q2,4,April,Apr-2025,Thursday,3,0,0
2025-04-04,2025,FY2025,Q2,4,April,Apr-2025,Friday,4,0,0
2025-04-05,2025,FY2025,Q2,4,April,Apr-2025,Saturday,5,1,0
2025-04-06,2025,FY2025,Q2,4,April,Apr-2025,Sunday,6,1,0
2025-04-07,2025,FY2025,Q2,4,April,Apr-2025,Monday,7,0,0
2025-04-08,2025,FY2025,Q2,4,April,Apr-2025,Tuesday,8,0,0
2025-04-09,2025,FY2025,Q2,4,April,Apr-2025,Wednesday,9,0,0
2025-04-10,2025,FY2025,Q2,4,April,Apr-2025,Thursday,10,0,0
2025-04-11,2025,FY2025,Q2,4,April,Apr-2025,Friday,11,0,0
2025-04-12,2025,FY2025,Q2,4,April,Apr-2025,Saturday,12,1,0
2025-04-13,2025,FY2025,Q2,4,April,Apr-2025,Sunday,13,1,0
2025-04-14,2025,FY2025,Q2,4,April,Apr-2025,Monday,14,0,0
2025-04-15,2025,FY2025,Q2,4,April,Apr-2025,Tuesday,15,0,0
2025-04-16,2025,FY2025,Q2,4,April,Apr-2025,Wednesday,16,0,0
2025-04-17,2025,FY2025,Q2,4,April,Apr-2025,Thursday,17,0,0
2025-04-18,2025,FY2025,Q2,4,April,Apr-2025,Friday,18,0,0
2025-04-19,2025,FY2025,Q2,4,April,Apr-2025,Saturday,19,1,0
2025-04-20,2025,FY2025,Q2,4,April,Apr-2025,Sunday,20,1,0
2025-04-21,2025,FY2025,Q2,4,April,Apr-2025,Monday,21,0,0
2025-04-22,2025,FY2025,Q2,4,April,Apr-2025,Tuesday,22,0,0
2025-04-23,2025,FY2025,Q2,4,April,Apr-2025,Wednesday,23,0,0
2025-04-24,2025,FY2025,Q2,4,April,Apr-2025,Thursday,24,0,0
2025-04-25,2025,FY2025,Q2,4,April,Apr-2025,Friday,25,0,0
2025-04-26,2025,FY2025,Q2,4,April,Apr-2025,Saturday,26,1,0
2025-04-27,2025,FY2025,Q2,4,April,Apr-2025,Sunday,27,1,0
2025-04-28,2025,FY2025,Q2,4,April,Apr-2025,Monday,28,0,0
2025-04-29,2025,FY2025,Q2,4,April,Apr-2025,Tuesday,29,0,0
2025-04-30,2025,FY2025,Q2,4,April,Apr-2025,Wednesday,30,0,0
2025-05-01,2025,FY2025,Q2,5,May,May-2025,Thursday,1,0,0
2025-05-02,2025,FY2025,Q2,5,May,May-2025,Friday,2,0,0
2025-05-03,2025,FY2025,Q2,5,May,May-2025,Saturday,3,1,0
2025-05-04,2025,FY2025,Q2,5,May,May-2025,Sunday,4,1,0
2025-05-05,2025,FY2025,Q2,5,May,May-2025,Monday,5,0,0
2025-05-06,2025,FY2025,Q2,5,May,May-2025,Tuesday,6,0,0
2025-05-07,2025,FY2025,Q2,5,May,May-2025,Wednesday,7,0,0
2025-05-08,2025,FY2025,Q2,5,May,May-2025,Thursday,8,0,0
2025-05-09,2025,FY2025,Q2,5,May,May-2025,Friday,9,0,0
2025-05-10,2025,FY2025,Q2,5,May,May-2025,Saturday,10,1,0
2025-05-11,2025,FY2025,Q2,5,May,May-2025,Sunday,11,1,0
2025-05-12,2025,FY2025,Q2,5,May,May-2025,Monday,12,0,0
2025-05-13,2025,FY2025,Q2,5,May,May-2025,Tuesday,13,0,0
2025-05-14,2025,FY2025,Q2,5,May,May-2025,Wednesday,14,0,0
2025-05-15,2025,FY2025,Q2,5,May,May-2025,Thursday,15,0,0
2025-05-16,2025,FY2025,Q2,5,May,May-2025,Friday,16,0,0
2025-05-17,2025,FY2025,Q2,5,May,May-2025,Saturday,17,1,0
2025-05-18,2025,FY2025,Q2,5,May,May-2025,Sunday,18,1,0
2025-05-19,2025,FY2025,Q2,5,May,May-2025,Monday,19,0,0
2025-05-20,2025,FY2025,Q2,5,May,May-2025,Tuesday,20,0,0
2025-05-21,2025,FY2025,Q2,5,May,May-2025,Wednesday,21,0,0
2025-05-22,2025,FY2025,Q2,5,May,May-2025,Thursday,22,0,0
2025-05-23,2025,FY2025,Q2,5,May,May-2025,Friday,23,0,0
2025-05-24,2025,FY2025,Q2,5,May,May-2025,Saturday,24,1,0
2025-05-25,2025,FY2025,Q2,5,May,May-2025,Sunday,25,1,0
2025-05-26,2025,FY2025,Q2,5,May,May-2025,Monday,26,0,0
2025-05-27,2025,FY2025,Q2,5,May,May-2025,Tuesday,27,0,0
2025-05-28,2025,FY2025,Q2,5,May,May-2025,Wednesday,28,0,0
2025-05-29,2025,FY2025,Q2,5,May,May-2025,Thursday,29,0,0
2025-05-30,2025,FY2025,Q2,5,May,May-2025,Friday,30,0,0
2025-05-31,2025,FY2025,Q2,5,May,May-2025,Saturday,31,1,0
2025-06-01,2025,FY2025,Q2,6,June,Jun-2025,Sunday,1,1,0
2025-06-02,2025,FY2025,Q2,6,June,Jun-2025,Monday,2,0,0
2025-06-03,2025,FY2025,Q2,6,June,Jun-2025,Tuesday,3,0,0
2025-06-04,2025,FY2025,Q2,6,June,Jun-2025,Wednesday,4,0,0
2025-06-05,2025,FY2025,Q2,6,June,Jun-2025,Thursday,5,0,0
2025-06-06,2025,FY2025,Q2,6,June,Jun-2025,Friday,6,0,0
2025-06-07,2025,FY2025,Q2,6,June,Jun-2025,Saturday,7,1,0
2025-06-08,2025,FY2025,Q2,6,June,Jun-2025,Sunday,8,1,0
2025-06-09,2025,FY2025,Q2,6,June,Jun-2025,Monday,9,0,0
2025-06-10,2025,FY2025,Q2,6,June,Jun-2025,Tuesday,10,0,0
2025-06-11,2025,FY2025,Q2,6,June,Jun-2025,Wednesday,11,0,0
2025-06-12,2025,FY2025,Q2,6,June,Jun-2025,Thursday,12,0,0
2025-06-13,2025,FY2025,Q2,6,June,Jun-2025,Friday,13,0,0
2025-06-14,2025,FY2025,Q2,6,June,Jun-2025,Saturday,14,1,0
2025-06-15,2025,FY2025,Q2,6,June,Jun-2025,Sunday,15,1,0
2025-06-16,2025,FY2025,Q2,6,June,Jun-2025,Monday,16,0,0
2025-06-17,2025,FY2025,Q2,6,June,Jun-2025,Tuesday,17,0,0
2025-06-18,2025,FY2025,Q2,6,June,Jun-2025,Wednesday,18,0,0
2025-06-19,2025,FY2025,Q2,6,June,Jun-2025,Thursday,19,0,0
2025-06-20,2025,FY2025,Q2,6,June,Jun-2025,Friday,20,0,0
2025-06-21,2025,FY2025,Q2,6,June,Jun-2025,Saturday,21,1,0
2025-06-22,2025,FY2025,Q2,6,June,Jun-2025,Sunday,22,1,0
2025-06-23,2025,FY2025,Q2,6,June,Jun-2025,Monday,23,0,0
2025-06-24,2025,FY2025,Q2,6,June,Jun-2025,Tuesday,24,0,0
2025-06-25,2025,FY2025,Q2,6,June,Jun-2025,Wednesday,25,0,0
2025-06-26,2025,FY2025,Q2,6,June,Jun-2025,Thursday,26,0,0
2025-06-27,2025,FY2025,Q2,6,June,Jun-2025,Friday,27,0,0
2025-06-28,2025,FY2025,Q2,6,June,Jun-2025,Saturday,28,1,0
2025-06-29,2025,FY2025,Q2,6,June,Jun-2025,Sunday,29,1,0
2025-06-30,2025,FY2025,Q2,6,June,Jun-2025,Monday,30,0,1
2025-07-01,2025,FY2026,Q3,7,July,Jul-2025,Tuesday,1,0,0
2025-07-02,2025,FY2026,Q3,7,July,Jul-2025,Wednesday,2,0,0
2025-07-03,2025,FY2026,Q3,7,July,Jul-2025,Thursday,3,0,0
2025-07-04,2025,FY2026,Q3,7,July,Jul-2025,Friday,4,0,0
2025-07-05,2025,FY2026,Q3,7,July,Jul-2025,Saturday,5,1,0
2025-07-06,2025,FY2026,Q3,7,July,Jul-2025,Sunday,6,1,0
2025-07-07,2025,FY2026,Q3,7,July,Jul-2025,Monday,7,0,0
2025-07-08,2025,FY2026,Q3,7,July,Jul-2025,Tuesday,8,0,0
2025-07-09,2025,FY2026,Q3,7,July,Jul-2025,Wednesday,9,0,0
2025-07-10,2025,FY2026,Q3,7,July,Jul-2025,Thursday,10,0,0
2025-07-11,2025,FY2026,Q3,7,July,Jul-2025,Friday,11,0,0
2025-07-12,2025,FY2026,Q3,7,July,Jul-2025,Saturday,12,1,0
2025-07-13,2025,FY2026,Q3,7,July,Jul-2025,Sunday,13,1,0
2025-07-14,2025,FY2026,Q3,7,July,Jul-2025,Monday,14,0,0
2025-07-15,2025,FY2026,Q3,7,July,Jul-2025,Tuesday,15,0,0
2025-07-16,2025,FY2026,Q3,7,July,Jul-2025,Wednesday,16,0,0
2025-07-17,2025,FY2026,Q3,7,July,Jul-2025,Thursday,17,0,0
2025-07-18,2025,FY2026,Q3,7,July,Jul-2025,Friday,18,0,0
2025-07-19,2025,FY2026,Q3,7,July,Jul-2025,Saturday,19,1,0
2025-07-20,2025,FY2026,Q3,7,July,Jul-2025,Sunday,20,1,0
2025-07-21,2025,FY2026,Q3,7,July,Jul-2025,Monday,21,0,0
2025-07-22,2025,FY2026,Q3,7,July,Jul-2025,Tuesday,22,0,0
2025-07-23,2025,FY2026,Q3,7,July,Jul-2025,Wednesday,23,0,0
2025-07-24,2025,FY2026,Q3,7,July,Jul-2025,Thursday,24,0,0
2025-07-25,2025,FY2026,Q3,7,July,Jul-2025,Friday,25,0,0
2025-07-26,2025,FY2026,Q3,7,July,Jul-2025,Saturday,26,1,0
2025-07-27,2025,FY2026,Q3,7,July,Jul-2025,Sunday,27,1,0
2025-07-28,2025,FY2026,Q3,7,July,Jul-2025,Monday,28,0,0
2025-07-29,2025,FY2026,Q3,7,July,Jul-2025,Tuesday,29,0,0
2025-07-30,2025,FY2026,Q3,7,July,Jul-2025,Wednesday,30,0,0
2025-07-31,2025,FY2026,Q3,7,July,Jul-2025,Thursday,31,0,0
2025-08-01,2025,FY2026,Q3,8,August,Aug-2025,Friday,1,0,0
2025-08-02,2025,FY2026,Q3,8,August,Aug-2025,Saturday,2,1,0
2025-08-03,2025,FY2026,Q3,8,August,Aug-2025,Sunday,3,1,0
2025-08-04,2025,FY2026,Q3,8,August,Aug-2025,Monday,4,0,0
2025-08-05,2025,FY2026,Q3,8,August,Aug-2025,Tuesday,5,0,0
2025-08-06,2025,FY2026,Q3,8,August,Aug-2025,Wednesday,6,0,0
2025-08-07,2025,FY2026,Q3,8,August,Aug-2025,Thursday,7,0,0
2025-08-08,2025,FY2026,Q3,8,August,Aug-2025,Friday,8,0,0
2025-08-09,2025,FY2026,Q3,8,August,Aug-2025,Saturday,9,1,0
2025-08-10,2025,FY2026,Q3,8,August,Aug-2025,Sunday,10,1,0
2025-08-11,2025,FY2026,Q3,8,August,Aug-2025,Monday,11,0,0
2025-08-12,2025,FY2026,Q3,8,August,Aug-2025,Tuesday,12,0,0
2025-08-13,2025,FY2026,Q3,8,August,Aug-2025,Wednesday,13,0,0
2025-08-14,2025,FY2026,Q3,8,August,Aug-2025,Thursday,14,0,0
2025-08-15,2025,FY2026,Q3,8,August,Aug-2025,Friday,15,0,0
2025-08-16,2025,FY2026,Q3,8,August,Aug-2025,Saturday,16,1,0
2025-08-17,2025,FY2026,Q3,8,August,Aug-2025,Sunday,17,1,0
2025-08-18,2025,FY2026,Q3,8,August,Aug-2025,Monday,18,0,0
2025-08-19,2025,FY2026,Q3,8,August,Aug-2025,Tuesday,19,0,0
2025-08-20,2025,FY2026,Q3,8,August,Aug-2025,Wednesday,20,0,0
2025-08-21,2025,FY2026,Q3,8,August,Aug-2025,Thursday,21,0,0
2025-08-22,2025,FY2026,Q3,8,August,Aug-2025,Friday,22,0,0
2025-08-23,2025,FY2026,Q3,8,August,Aug-2025,Saturday,23,1,0
2025-08-24,2025,FY2026,Q3,8,August,Aug-2025,Sunday,24,1,0
2025-08-25,2025,FY2026,Q3,8,August,Aug-2025,Monday,25,0,0
2025-08-26,2025,FY2026,Q3,8,August,Aug-2025,Tuesday,26,0,0
2025-08-27,2025,FY2026,Q3,8,August,Aug-2025,Wednesday,27,0,0
2025-08-28,2025,FY2026,Q3,8,August,Aug-2025,Thursday,28,0,0
2025-08-29,2025,FY2026,Q3,8,August,Aug-2025,Friday,29,0,0
2025-08-30,2025,FY2026,Q3,8,August,Aug-2025,Saturday,30,1,0
2025-08-31,2025,FY2026,Q3,8,August,Aug-2025,Sunday,31,1,0
2025-09-01,2025,FY2026,Q3,9,September,Sep-2025,Monday,1,0,0
2025-09-02,2025,FY2026,Q3,9,September,Sep-2025,Tuesday,2,0,0
2025-09-03,2025,FY2026,Q3,9,September,Sep-2025,Wednesday,3,0,0
2025-09-04,2025,FY2026,Q3,9,September,Sep-2025,Thursday,4,0,0
2025-09-05,2025,FY2026,Q3,9,September,Sep-2025,Friday,5,0,0
2025-09-06,2025,FY2026,Q3,9,September,Sep-2025,Saturday,6,1,0
2025-09-07,2025,FY2026,Q3,9,September,Sep-2025,Sunday,7,1,0
2025-09-08,2025,FY2026,Q3,9,September,Sep-2025,Monday,8,0,0
2025-09-09,2025,FY2026,Q3,9,September,Sep-2025,Tuesday,9,0,0
2025-09-10,2025,FY2026,Q3,9,September,Sep-2025,Wednesday,10,0,0
2025-09-11,2025,FY2026,Q3,9,September,Sep-2025,Thursday,11,0,0
2025-09-12,2025,FY2026,Q3,9,September,Sep-2025,Friday,12,0,0
2025-09-13,2025,FY2026,Q3,9,September,Sep-2025,Saturday,13,1,0
2025-09-14,2025,FY2026,Q3,9,September,Sep-2025,Sunday,14,1,0
2025-09-15,2025,FY2026,Q3,9,September,Sep-2025,Monday,15,0,0
2025-09-16,2025,FY2026,Q3,9,September,Sep-2025,Tuesday,16,0,0
2025-09-17,2025,FY2026,Q3,9,September,Sep-2025,Wednesday,17,0,0
2025-09-18,2025,FY2026,Q3,9,September,Sep-2025,Thursday,18,0,0
2025-09-19,2025,FY2026,Q3,9,September,Sep-2025,Friday,19,0,0
2025-09-20,2025,FY2026,Q3,9,September,Sep-2025,Saturday,20,1,0
2025-09-21,2025,FY2026,Q3,9,September,Sep-2025,Sunday,21,1,0
2025-09-22,2025,FY2026,Q3,9,September,Sep-2025,Monday,22,0,0
2025-09-23,2025,FY2026,Q3,9,September,Sep-2025,Tuesday,23,0,0
2025-09-24,2025,FY2026,Q3,9,September,Sep-2025,Wednesday,24,0,0
