Id;SleepDay; TotalSleepRecords ; TotalMinutesAsleep ; TotalTimeInBed ;;;;
7025721072;26/04/2016; 1 ; 261 ; 839 ;;;;
7025721072;27/04/2016; 2 ; 719 ; 450 ;;;;
7025721072;28/04/2016; 2 ; 681 ; 250 ;;;;
7025721072;30/04/2016; 1 ; 154 ; 311 ;;;;
7025721072;01/05/2016; 1 ; 70 ; 88 ;;;;
7025721072;02/05/2016; 1 ; 191 ; 591 ;;;;
7025721072;03/05/2016; 1 ; 169 ; 776 ;;;;
7025721072;04/05/2016; 2 ; 223 ; 808 ;;;;
7025721072;05/05/2016; 1 ; 505 ; 438 ;;;;
7025721072;06/05/2016; 2 ; 467 ; 173 ;;;;
7025721072;07/05/2016; 2 ; 138 ; 498 ;;;;
7025721072;08/05/2016; 1 ; 347 ; 320 ;;;;
7025721072;10/05/2016; 1 ; 382 ; 843 ;;;;
2673110382;12/04/2016; 2 ; 492 ; 535 ;;;;
2673110382;13/04/2016; 1 ; 561 ; 661 ;;;;
2673110382;14/04/2016; 2 ; 644 ; 883 ;;;;
2673110382;15/04/2016; 2 ; 123 ; 384 ;;;;
2673110382;18/04/2016; 1 ; 119 ; 390 ;;;;
2673110382;20/04/2016; 1 ; 626 ; 699 ;;;;
2673110382;22/04/2016; 1 ; 736 ; 878 ;;;;
2673110382;24/04/2016; 2 ; 101 ; 696 ;;;;
2673110382;25/04/2016; 1 ; 680 ; 421 ;;;;
2673110382;26/04/2016; 2 ; 240 ; 891 ;;;;
2673110382;28/04/2016; 1 ; 567 ; 294 ;;;;
2673110382;29/04/2016; 1 ; 178 ; 303 ;;;;
2673110382;30/04/2016; 1 ; 366 ; 181 ;;;;
2673110382;06/05/2016; 2 ; 700 ; 100 ;;;;
2673110382;07/05/2016; 1 ; 493 ; 730 ;;;;
2673110382;08/05/2016; 1 ; 649 ; 855 ;;;;
2673110382;11/05/2016; 2 ; 535 ; 117 ;;;;
2673110382;12/05/2016; 2 ; 686 ; 902 ;;;;
8133806643;12/04/2016; 2 ; 197 ; 597 ;;;;
8133806643;13/04/2016; 1 ; 210 ; 121 ;;;;
8133806643;14/04/2016; 2 ; 141 ; 628 ;;;;
8133806643;15/04/2016; 1 ; 628 ; 81 ;;;;
8133806643;16/04/2016; 2 ; 172 ; 262 ;;;;
8133806643;17/04/2016; 1 ; 653 ; 392 ;;;;
8133806643;18/04/2016; 1 ; 415 ; 786 ;;;;
8133806643;20/04/2016; 2 ; 215 ; 894 ;;;;
8133806643;21/04/2016; 1 ; 564 ; 155 ;;;;
8133806643;23/04/2016; 2 ; 595 ; 925 ;;;;
8133806643;25/04/2016; 1 ; 319 ; 423 ;;;;
8133806643;26/04/2016; 1 ; 101 ; 167 ;;;;
8133806643;27/04/2016; 2 ; 199 ; 933 ;;;;
8133806643;29/04/2016; 1 ; 208 ; 778 ;;;;
8133806643;30/04/2016; 2 ; 764 ; 791 ;;;;
8133806643;01/05/2016; 2 ; 466 ; 85 ;;;;
8133806643;02/05/2016; 1 ; 448 ; 558 ;;;;
8133806643;04/05/2016; 1 ; 525 ; 402 ;;;;
8133806643;05/05/2016; 2 ; 76 ; 593 ;;;;
8133806643;06/05/2016; 1 ; 148 ; 692 ;;;;
8133806643;08/05/2016; 1 ; 434 ; 816 ;;;;
8133806643;09/05/2016; 1 ; 424 ; 293 ;;;;
8133806643;10/05/2016; 2 ; 433 ; 901 ;;;;
8133806643;11/05/2016; 1 ; 414 ; 375 ;;;;
5065259965;12/04/2016; 1 ; 181 ; 846 ;;;;
5065259965;15/04/2016; 2 ; 729 ; 735 ;;;;
5065259965;16/04/2016; 1 ; 244 ; 551 ;;;;
5065259965;17/04/2016; 1 ; 221 ; 654 ;;;;
5065259965;18/04/2016; 1 ; 165 ; 925 ;;;;
5065259965;19/04/2016; 1 ; 239 ; 270 ;;;;
5065259965;20/04/2016; 1 ; 563 ; 193 ;;;;
5065259965;21/04/2016; 2 ; 90 ; 900 ;;;;
5065259965;22/04/2016; 2 ; 555 ; 329 ;;;;
5065259965;23/04/2016; 1 ; 677 ; 536 ;;;;
5065259965;24/04/2016; 2 ; 60 ; 83 ;;;;
5065259965;25/04/2016; 2 ; 451 ; 897 ;;;;
5065259965;26/04/2016; 1 ; 675 ; 534 ;;;;
5065259965;27/04/2016; 1 ; 739 ; 270 ;;;;
5065259965;28/04/2016; 1 ; 180 ; 704 ;;;;
5065259965;29/04/2016; 1 ; 78 ; 230 ;;;;
5065259965;30/04/2016; 1 ; 750 ; 357 ;;;;
5065259965;01/05/2016; 2 ; 653 ; 882 ;;;;
5065259965;02/05/2016; 1 ; 158 ; 70 ;;;;
5065259965;04/05/2016; 2 ; 389 ; 230 ;;;;
5065259965;05/05/2016; 1 ; 95 ; 374 ;;;;
5065259965;06/05/2016; 1 ; 434 ; 576 ;;;;
5065259965;07/05/2016; 2 ; 655 ; 76 ;;;;
5065259965;10/05/2016; 2 ; 235 ; 785 ;;;;
5065259965;12/05/2016; 2 ; 794 ; 344 ;;;;
4971136353;12/04/2016; 2 ; 619 ; 658 ;;;;
4971136353;13/04/2016; 1 ; 147 ; 798 ;;;;
4971136353;14/04/2016; 2 ; 154 ; 364 ;;;;
4971136353;15/04/2016; 1 ; 493 ; 223 ;;;;
4971136353;16/04/2016; 2 ; 344 ; 818 ;;;;
4971136353;18/04/2016; 2 ; 218 ; 559 ;;;;
4971136353;19/04/2016; 1 ; 432 ; 127 ;;;;
4971136353;23/04/2016; 2 ; 770 ; 283 ;;;;
4971136353;24/04/2016; 2 ; 231 ; 582 ;;;;
4971136353;25/04/2016; 1 ; 108 ; 794 ;;;;
4971136353;28/04/2016; 2 ; 657 ; 110 ;;;;
4971136353;30/04/2016; 2 ; 166 ; 359 ;;;;
4971136353;01/05/2016; 2 ; 338 ; 922 ;;;;
4971136353;02/05/2016; 1 ; 338 ; 918 ;;;;
4971136353;03/05/2016; 2 ; 141 ; 121 ;;;;
4971136353;04/05/2016; 2 ; 663 ; 190 ;;;;
4971136353;05/05/2016; 2 ; 532 ; 756 ;;;;
4971136353;09/05/2016; 2 ; 788 ; 132 ;;;;
4971136353;11/05/2016; 2 ; 667 ; 747 ;;;;
4971136353;12/05/2016; 1 ; 645 ; 722 ;;;;
1971016630;12/04/2016; 1 ; 357 ; 872 ;;;;
1971016630;14/04/2016; 1 ; 615 ; 316 ;;;;
1971016630;17/04/2016; 2 ; 608 ; 221 ;;;;
1971016630;18/04/2016; 1 ; 61 ; 134 ;;;;
1971016630;19/04/2016; 2 ; 488 ; 496 ;;;;
1971016630;20/04/2016; 1 ; 465 ; 240 ;;;;
1971016630;26/04/2016; 1 ; 659 ; 577 ;;;;
1971016630;28/04/2016; 2 ; 151 ; 652 ;;;;
1971016630;29/04/2016; 1 ; 431 ; 61 ;;;;
1971016630;30/04/2016; 2 ; 705 ; 94 ;;;;
1971016630;01/05/2016; 2 ; 579 ; 664 ;;;;
1971016630;03/05/2016; 1 ; 429 ; 454 ;;;;
1971016630;07/05/2016; 1 ; 77 ; 277 ;;;;
1971016630;08/05/2016; 1 ; 387 ; 68 ;;;;
1971016630;09/05/2016; 1 ; 731 ; 68 ;;;;
1971016630;12/05/2016; 2 ; 735 ; 357 ;;;;
3552901074;16/04/2016; 1 ; 377 ; 834 ;;;;
3552901074;20/04/2016; 1 ; 450 ; 405 ;;;;
3552901074;21/04/2016; 1 ; 687 ; 326 ;;;;
3552901074;22/04/2016; 2 ; 631 ; 522 ;;;;
3552901074;23/04/2016; 1 ; 456 ; 838 ;;;;
3552901074;24/04/2016; 2 ; 698 ; 112 ;;;;
3552901074;26/04/2016; 2 ; 345 ; 473 ;;;;
3552901074;27/04/2016; 2 ; 459 ; 104 ;;;;
3552901074;28/04/2016; 1 ; 145 ; 698 ;;;;
3552901074;30/04/2016; 2 ; 555 ; 289 ;;;;
3552901074;01/05/2016; 1 ; 426 ; 182 ;;;;
3552901074;02/05/2016; 1 ; 276 ; 843 ;;;;
3552901074;04/05/2016; 2 ; 537 ; 146 ;;;;
3552901074;06/05/2016; 1 ; 140 ; 701 ;;;;
3552901074;07/05/2016; 1 ; 275 ; 351 ;;;;
3552901074;09/05/2016; 2 ; 673 ; 507 ;;;;
3552901074;11/05/2016; 1 ; 756 ; 574 ;;;;
3552901074;12/05/2016; 1 ; 497 ; 628 ;;;;
3043310587;12/04/2016; 1 ; 331 ; 837 ;;;;
3043310587;13/04/2016; 1 ; 344 ; 869 ;;;;
3043310587;14/04/2016; 2 ; 188 ; 344 ;;;;
3043310587;16/04/2016; 2 ; 604 ; 858 ;;;;
3043310587;17/04/2016; 1 ; 689 ; 692 ;;;;
3043310587;19/04/2016; 2 ; 719 ; 118 ;;;;
3043310587;20/04/2016; 1 ; 777 ; 654 ;;;;
3043310587;21/04/2016; 1 ; 417 ; 420 ;;;;
3043310587;22/04/2016; 1 ; 562 ; 806 ;;;;
3043310587;23/04/2016; 1 ; 764 ; 331 ;;;;
3043310587;27/04/2016; 2 ; 201 ; 557 ;;;;
3043310587;28/04/2016; 2 ; 540 ; 249 ;;;;
3043310587;29/04/2016; 2 ; 796 ; 679 ;;;;
3043310587;30/04/2016; 2 ; 470 ; 289 ;;;;
3043310587;01/05/2016; 2 ; 536 ; 675 ;;;;
3043310587;02/05/2016; 1 ; 785 ; 164 ;;;;
3043310587;03/05/2016; 1 ; 427 ; 517 ;;;;
3043310587;04/05/2016; 1 ; 471 ; 452 ;;;;
3043310587;05/05/2016; 1 ; 714 ; 106 ;;;;
3043310587;06/05/2016; 2 ; 693 ; 921 ;;;;
3043310587;08/05/2016; 2 ; 759 ; 791 ;;;;
3043310587;11/05/2016; 2 ; 413 ; 746 ;;;;
8245601264;13/04/2016; 1 ; 715 ; 408 ;;;;
8245601264;14/04/2016; 1 ; 335 ; 457 ;;;;
8245601264;15/04/2016; 2 ; 640 ; 197 ;;;;
8245601264;17/04/2016; 2 ; 91 ; 920 ;;;;
8245601264;18/04/2016; 2 ; 635 ; 167 ;;;;
8245601264;20/04/2016; 1 ; 787 ; 306 ;;;;
8245601264;21/04/2016; 1 ; 371 ; 73 ;;;;
8245601264;22/04/2016; 1 ; 775 ; 202 ;;;;
8245601264;26/04/2016; 1 ; 659 ; 656 ;;;;
8245601264;27/04/2016; 1 ; 602 ; 807 ;;;;
8245601264;29/04/2016; 1 ; 655 ; 217 ;;;;
8245601264;30/04/2016; 1 ; 191 ; 209 ;;;;
8245601264;01/05/2016; 1 ; 206 ; 154 ;;;;
8245601264;02/05/2016; 2 ; 235 ; 269 ;;;;
8245601264;03/05/2016; 2 ; 449 ; 355 ;;;;
8245601264;04/05/2016; 1 ; 153 ; 808 ;;;;
8245601264;06/05/2016; 1 ; 685 ; 287 ;;;;
8245601264;07/05/2016; 1 ; 473 ; 263 ;;;;
8245601264;09/05/2016; 2 ; 388 ; 752 ;;;;
8245601264;11/05/2016; 1 ; 435 ; 472 ;;;;
5651078311;12/04/2016; 1 ; 320 ; 890 ;;;;
5651078311;13/04/2016; 1 ; 788 ; 834 ;;;;
5651078311;16/04/2016; 1 ; 530 ; 706 ;;;;
5651078311;17/04/2016; 2 ; 418 ; 882 ;;;;
5651078311;18/04/2016; 2 ; 219 ; 292 ;;;;
5651078311;19/04/2016; 1 ; 123 ; 372 ;;;;
5651078311;24/04/2016; 2 ; 188 ; 405 ;;;;
5651078311;25/04/2016; 2 ; 638 ; 558 ;;;;
5651078311;29/04/2016; 1 ; 144 ; 181 ;;;;
5651078311;02/05/2016; 1 ; 155 ; 85 ;;;;
5651078311;03/05/2016; 2 ; 542 ; 779 ;;;;
5651078311;04/05/2016; 1 ; 557 ; 361 ;;;;
5651078311;05/05/2016; 1 ; 552 ; 464 ;;;;
5651078311;06/05/2016; 2 ; 334 ; 455 ;;;;
5651078311;07/05/2016; 2 ; 734 ; 255 ;;;;
5651078311;09/05/2016; 2 ; 520 ; 495 ;;;;
5651078311;10/05/2016; 1 ; 660 ; 311 ;;;;
5651078311;11/05/2016; 1 ; 444 ; 303 ;;;;
5651078311;12/05/2016; 2 ; 495 ; 143 ;;;;
8443859404;12/04/2016; 1 ; 482 ; 767 ;;;;
8443859404;13/04/2016; 1 ; 647 ; 504 ;;;;
8443859404;14/04/2016; 2 ; 205 ; 419 ;;;;
8443859404;15/04/2016; 2 ; 467 ; 319 ;;;;
8443859404;16/04/2016; 2 ; 368 ; 141 ;;;;
8443859404;17/04/2016; 1 ; 756 ; 823 ;;;;
8443859404;18/04/2016; 2 ; 469 ; 659 ;;;;
8443859404;19/04/2016; 2 ; 581 ; 116 ;;;;
8443859404;20/04/2016; 2 ; 477 ; 117 ;;;;
8443859404;21/04/2016; 2 ; 668 ; 717 ;;;;
8443859404;22/04/2016; 1 ; 488 ; 225 ;;;;
8443859404;23/04/2016; 1 ; 243 ; 532 ;;;;
8443859404;24/04/2016; 1 ; 470 ; 253 ;;;;
8443859404;28/04/2016; 2 ; 455 ; 887 ;;;;
8443859404;30/04/2016; 2 ; 188 ; 632 ;;;;
8443859404;04/05/2016; 2 ; 664 ; 641 ;;;;
8443859404;05/05/2016; 1 ; 555 ; 858 ;;;;
8443859404;07/05/2016; 1 ; 68 ; 875 ;;;;
8443859404;08/05/2016; 2 ; 639 ; 322 ;;;;
8443859404;11/05/2016; 1 ; 561 ; 285 ;;;;
2874750834;12/04/2016; 1 ; 643 ; 701 ;;;;
2874750834;15/04/2016; 1 ; 602 ; 90 ;;;;
2874750834;16/04/2016; 2 ; 303 ; 642 ;;;;
2874750834;17/04/2016; 2 ; 780 ; 549 ;;;;
2874750834;18/04/2016; 1 ; 633 ; 925 ;;;;
2874750834;19/04/2016; 2 ; 614 ; 524 ;;;;
2874750834;22/04/2016; 2 ; 507 ; 906 ;;;;
2874750834;23/04/2016; 2 ; 669 ; 702 ;;;;
2874750834;25/04/2016; 1 ; 275 ; 235 ;;;;
2874750834;26/04/2016; 1 ; 147 ; 171 ;;;;
2874750834;02/05/2016; 2 ; 88 ; 745 ;;;;
2874750834;04/05/2016; 2 ; 720 ; 769 ;;;;
2874750834;07/05/2016; 2 ; 140 ; 339 ;;;;
2874750834;08/05/2016; 1 ; 764 ; 866 ;;;;
2874750834;09/05/2016; 1 ; 105 ; 436 ;;;;
2874750834;11/05/2016; 1 ; 678 ; 446 ;;;;
3615591797;13/04/2016; 2 ; 398 ; 450 ;;;;
3615591797;14/04/2016; 1 ; 382 ; 483 ;;;;
3615591797;17/04/2016; 2 ; 571 ; 554 ;;;;
3615591797;19/04/2016; 1 ; 149 ; 649 ;;;;
3615591797;20/04/2016; 2 ; 758 ; 277 ;;;;
3615591797;21/04/2016; 1 ; 251 ; 530 ;;;;
3615591797;23/04/2016; 1 ; 541 ; 688 ;;;;
3615591797;24/04/2016; 1 ; 199 ; 718 ;;;;
3615591797;25/04/2016; 2 ; 614 ; 672 ;;;;
3615591797;29/04/2016; 1 ; 487 ; 326 ;;;;
3615591797;30/04/2016; 1 ; 494 ; 757 ;;;;
3615591797;02/05/2016; 2 ; 491 ; 143 ;;;;
3615591797;03/05/2016; 1 ; 442 ; 730 ;;;;
3615591797;04/05/2016; 2 ; 383 ; 81 ;;;;
3615591797;05/05/2016; 1 ; 104 ; 702 ;;;;
3615591797;06/05/2016; 1 ; 274 ; 307 ;;;;
3615591797;07/05/2016; 1 ; 123 ; 521 ;;;;
3615591797;10/05/2016; 2 ; 566 ; 617 ;;;;
3615591797;11/05/2016; 1 ; 367 ; 797 ;;;;
2574181909;15/04/2016; 1 ; 422 ; 574 ;;;;
2574181909;17/04/2016; 1 ; 559 ; 784 ;;;;
2574181909;18/04/2016; 1 ; 288 ; 730 ;;;;
2574181909;19/04/2016; 1 ; 59 ; 187 ;;;;
2574181909;20/04/2016; 1 ; 470 ; 317 ;;;;
2574181909;21/04/2016; 1 ; 118 ; 295 ;;;;
2574181909;22/04/2016; 1 ; 288 ; 301 ;;;;
2574181909;25/04/2016; 1 ; 149 ; 584 ;;;;
2574181909;26/04/2016; 1 ; 736 ; 635 ;;;;
2574181909;28/04/2016; 1 ; 690 ; 91 ;;;;
2574181909;29/04/2016; 2 ; 358 ; 332 ;;;;
2574181909;01/05/2016; 1 ; 603 ; 389 ;;;;
2574181909;04/05/2016; 1 ; 62 ; 827 ;;;;
2574181909;05/05/2016; 1 ; 281 ; 188 ;;;;
2574181909;07/05/2016; 1 ; 429 ; 585 ;;;;
2574181909;08/05/2016; 2 ; 740 ; 470 ;;;;
2574181909;09/05/2016; 1 ; 174 ; 458 ;;;;
2574181909;10/05/2016; 1 ; 264 ; 614 ;;;;
2574181909;11/05/2016; 1 ; 603 ; 178 ;;;;
2574181909;12/05/2016; 2 ; 590 ; 718 ;;;;
7431987671;12/04/2016; 2 ; 317 ; 111 ;;;;
7431987671;13/04/2016; 2 ; 370 ; 738 ;;;;
7431987671;16/04/2016; 1 ; 491 ; 370 ;;;;
7431987671;17/04/2016; 2 ; 135 ; 593 ;;;;
7431987671;19/04/2016; 1 ; 651 ; 848 ;;;;
7431987671;20/04/2016; 1 ; 662 ; 234 ;;;;
7431987671;23/04/2016; 2 ; 264 ; 795 ;;;;
7431987671;24/04/2016; 1 ; 273 ; 259 ;;;;
7431987671;25/04/2016; 2 ; 280 ; 180 ;;;;
7431987671;26/04/2016; 1 ; 75 ; 321 ;;;;
7431987671;27/04/2016; 1 ; 91 ; 232 ;;;;
7431987671;29/04/2016; 1 ; 754 ; 435 ;;;;
7431987671;30/04/2016; 1 ; 727 ; 490 ;;;;
7431987671;01/05/2016; 1 ; 514 ; 538 ;;;;
7431987671;02/05/2016; 2 ; 98 ; 367 ;;;;
7431987671;03/05/2016; 2 ; 619 ; 191 ;;;;
7431987671;05/05/2016; 2 ; 91 ; 923 ;;;;
7431987671;06/05/2016; 1 ; 94 ; 224 ;;;;
7431987671;07/05/2016; 1 ; 366 ; 476 ;;;;
7431987671;10/05/2016; 1 ; 428 ; 821 ;;;;
7431987671;11/05/2016; 1 ; 654 ; 616 ;;;;
7431987671;12/05/2016; 2 ; 136 ; 278 ;;;;
4064550227;15/04/2016; 2 ; 543 ; 531 ;;;;
4064550227;16/04/2016; 1 ; 183 ; 936 ;;;;
4064550227;17/04/2016; 2 ; 403 ; 346 ;;;;
4064550227;18/04/2016; 2 ; 627 ; 679 ;;;;
4064550227;19/04/2016; 1 ; 646 ; 361 ;;;;
4064550227;21/04/2016; 2 ; 299 ; 906 ;;;;
4064550227;22/04/2016; 2 ; 475 ; 711 ;;;;
4064550227;23/04/2016; 1 ; 440 ; 957 ;;;;
4064550227;24/04/2016; 1 ; 788 ; 467 ;;;;
4064550227;25/04/2016; 2 ; 220 ; 939 ;;;;
4064550227;27/04/2016; 1 ; 147 ; 275 ;;;;
4064550227;28/04/2016; 1 ; 732 ; 567 ;;;;
4064550227;30/04/2016; 2 ; 402 ; 110 ;;;;
4064550227;01/05/2016; 1 ; 578 ; 326 ;;;;
4064550227;03/05/2016; 1 ; 167 ; 63 ;;;;
4064550227;04/05/2016; 2 ; 663 ; 210 ;;;;
4064550227;05/05/2016; 1 ; 687 ; 917 ;;;;
4064550227;06/05/2016; 1 ; 772 ; 617 ;;;;
4064550227;07/05/2016; 1 ; 784 ; 231 ;;;;
4064550227;08/05/2016; 1 ; 319 ; 121 ;;;;
4064550227;10/05/2016; 1 ; 335 ; 807 ;;;;
4951046160;12/04/2016; 2 ; 104 ; 475 ;;;;
4951046160;15/04/2016; 1 ; 538 ; 467 ;;;;
4951046160;18/04/2016; 1 ; 464 ; 745 ;;;;
4951046160;21/04/2016; 2 ; 430 ; 232 ;;;;
4951046160;22/04/2016; 1 ; 88 ; 755 ;;;;
4951046160;23/04/2016; 1 ; 460 ; 795 ;;;;
4951046160;24/04/2016; 2 ; 557 ; 501 ;;;;
4951046160;25/04/2016; 1 ; 74 ; 661 ;;;;
4951046160;26/04/2016; 2 ; 268 ; 238 ;;;;
4951046160;27/04/2016; 1 ; 77 ; 700 ;;;;
4951046160;28/04/2016; 2 ; 470 ; 101 ;;;;
4951046160;29/04/2016; 1 ; 653 ; 899 ;;;;
4951046160;30/04/2016; 2 ; 617 ; 452 ;;;;
4951046160;01/05/2016; 2 ; 529 ; 168 ;;;;
4951046160;02/05/2016; 2 ; 155 ; 232 ;;;;
4951046160;03/05/2016; 1 ; 70 ; 90 ;;;;
4951046160;06/05/2016; 2 ; 192 ; 556 ;;;;
4951046160;08/05/2016; 1 ; 514 ; 379 ;;;;
4951046160;09/05/2016; 2 ; 606 ; 452 ;;;;
4951046160;10/05/2016; 1 ; 72 ; 730 ;;;;
4951046160;11/05/2016; 1 ; 707 ; 546 ;;;;
4951046160;12/05/2016; 1 ; 172 ; 104 ;;;;
6491589433;15/04/2016; 1 ; 481 ; 498 ;;;;
6491589433;17/04/2016; 1 ; 662 ; 302 ;;;;
6491589433;19/04/2016; 2 ; 299 ; 438 ;;;;
6491589433;20/04/2016; 1 ; 321 ; 570 ;;;;
6491589433;21/04/2016; 1 ; 673 ; 955 ;;;;
6491589433;22/04/2016; 2 ; 118 ; 128 ;;;;
6491589433;23/04/2016; 2 ; 134 ; 672 ;;;;
6491589433;24/04/2016; 2 ; 145 ; 216 ;;;;
6491589433;25/04/2016; 1 ; 764 ; 652 ;;;;
6491589433;27/04/2016; 1 ; 75 ; 831 ;;;;
6491589433;30/04/2016; 1 ; 392 ; 801 ;;;;
6491589433;02/05/2016; 2 ; 113 ; 212 ;;;;
6491589433;03/05/2016; 2 ; 605 ; 952 ;;;;
6491589433;04/05/2016; 1 ; 603 ; 613 ;;;;
6491589433;05/05/2016; 2 ; 744 ; 392 ;;;;
6491589433;06/05/2016; 1 ; 243 ; 260 ;;;;
6491589433;07/05/2016; 2 ; 465 ; 105 ;;;;
6491589433;08/05/2016; 2 ; 630 ; 172 ;;;;
6491589433;09/05/2016; 1 ; 727 ; 87 ;;;;
6491589433;10/05/2016; 2 ; 430 ; 899 ;;;;
6491589433;12/05/2016; 2 ; 100 ; 424 ;;;;
8368045312;12/04/2016; 1 ; 604 ; 357 ;;;;
8368045312;16/04/2016; 1 ; 608 ; 407 ;;;;
8368045312;18/04/2016; 1 ; 260 ; 822 ;;;;
8368045312;20/04/2016; 1 ; 377 ; 138 ;;;;
8368045312;21/04/2016; 1 ; 481 ; 162 ;;;;
8368045312;23/04/2016; 1 ; 156 ; 705 ;;;;
8368045312;24/04/2016; 1 ; 695 ; 561 ;;;;
8368045312;27/04/2016; 2 ; 680 ; 800 ;;;;
8368045312;28/04/2016; 2 ; 511 ; 937 ;;;;
8368045312;01/05/2016; 2 ; 459 ; 803 ;;;;
8368045312;02/05/2016; 2 ; 417 ; 566 ;;;;
8368045312;03/05/2016; 1 ; 721 ; 819 ;;;;
8368045312;04/05/2016; 2 ; 756 ; 334 ;;;;
8368045312;06/05/2016; 2 ; 425 ; 776 ;;;;
8368045312;07/05/2016; 1 ; 494 ; 618 ;;;;
8368045312;08/05/2016; 2 ; 386 ; 902 ;;;;
8368045312;09/05/2016; 1 ; 694 ; 298 ;;;;
8368045312;10/05/2016; 1 ; 170 ; 368 ;;;;
8368045312;12/05/2016; 2 ; 785 ; 61 ;;;;
1527475701;12/04/2016; 1 ; 83 ; 743 ;;;;
1527475701;15/04/2016; 1 ; 139 ; 77 ;;;;
1527475701;16/04/2016; 2 ; 428 ; 645 ;;;;
1527475701;18/04/2016; 2 ; 725 ; 606 ;;;;
1527475701;19/04/2016; 2 ; 409 ; 898 ;;;;
1527475701;20/04/2016; 2 ; 214 ; 152 ;;;;
1527475701;21/04/2016; 2 ; 202 ; 754 ;;;;
1527475701;23/04/2016; 2 ; 758 ; 880 ;;;;
1527475701;25/04/2016; 2 ; 84 ; 452 ;;;;
1527475701;26/04/2016; 2 ; 468 ; 861 ;;;;
1527475701;29/04/2016; 2 ; 688 ; 476 ;;;;
1527475701;30/04/2016; 2 ; 89 ; 137 ;;;;
1527475701;01/05/2016; 1 ; 779 ; 97 ;;;;
1527475701;03/05/2016; 1 ; 562 ; 770 ;;;;
1527475701;04/05/2016; 2 ; 511 ; 957 ;;;;
1527475701;05/05/2016; 2 ; 199 ; 746 ;;;;
1527475701;06/05/2016; 2 ; 470 ; 823 ;;;;
1527475701;08/05/2016; 1 ; 572 ; 491 ;;;;
1527475701;09/05/2016; 1 ; 117 ; 667 ;;;;
1527475701;10/05/2016; 1 ; 782 ; 611 ;;;;
1527475701;11/05/2016; 2 ; 595 ; 116 ;;;;
1527475701;12/05/2016; 1 ; 289 ; 551 ;;;;
2003690782;13/04/2016; 1 ; 579 ; 882 ;;;;
2003690782;14/04/2016; 1 ; 275 ; 909 ;;;;
2003690782;15/04/2016; 1 ; 664 ; 235 ;;;;
2003690782;16/04/2016; 1 ; 768 ; 682 ;;;;
2003690782;17/04/2016; 1 ; 753 ; 165 ;;;;
2003690782;18/04/2016; 1 ; 71 ; 353 ;;;;
2003690782;20/04/2016; 1 ; 186 ; 876 ;;;;
2003690782;21/04/2016; 1 ; 124 ; 705 ;;;;
2003690782;26/04/2016; 1 ; 194 ; 475 ;;;;
2003690782;28/04/2016; 2 ; 597 ; 731 ;;;;
2003690782;29/04/2016; 1 ; 727 ; 138 ;;;;
2003690782;30/04/2016; 1 ; 136 ; 437 ;;;;
2003690782;04/05/2016; 2 ; 319 ; 333 ;;;;
2003690782;05/05/2016; 1 ; 316 ; 346 ;;;;
2003690782;08/05/2016; 1 ; 685 ; 247 ;;;;
2003690782;09/05/2016; 2 ; 243 ; 458 ;;;;
1820445410;14/04/2016; 2 ; 313 ; 303 ;;;;
1820445410;15/04/2016; 2 ; 568 ; 284 ;;;;
1820445410;16/04/2016; 1 ; 644 ; 884 ;;;;
1820445410;18/04/2016; 2 ; 533 ; 355 ;;;;
1820445410;23/04/2016; 1 ; 762 ; 366 ;;;;
1820445410;25/04/2016; 2 ; 77 ; 277 ;;;;
1820445410;26/04/2016; 2 ; 201 ; 749 ;;;;
1820445410;28/04/2016; 2 ; 435 ; 340 ;;;;
1820445410;29/04/2016; 1 ; 162 ; 397 ;;;;
1820445410;30/04/2016; 2 ; 775 ; 631 ;;;;
1820445410;01/05/2016; 2 ; 400 ; 485 ;;;;
1820445410;06/05/2016; 1 ; 266 ; 424 ;;;;
1820445410;07/05/2016; 2 ; 649 ; 746 ;;;;
1820445410;08/05/2016; 2 ; 466 ; 468 ;;;;
1820445410;10/05/2016; 2 ; 512 ; 520 ;;;;
1820445410;11/05/2016; 2 ; 76 ; 440 ;;;;
4185450634;12/04/2016; 1 ; 720 ; 576 ;;;;
4185450634;14/04/2016; 1 ; 418 ; 885 ;;;;
4185450634;17/04/2016; 1 ; 148 ; 737 ;;;;
4185450634;18/04/2016; 2 ; 499 ; 668 ;;;;
4185450634;19/04/2016; 1 ; 126 ; 661 ;;;;
4185450634;22/04/2016; 1 ; 514 ; 477 ;;;;
4185450634;23/04/2016; 1 ; 678 ; 879 ;;;;
4185450634;24/04/2016; 1 ; 541 ; 941 ;;;;
4185450634;25/04/2016; 2 ; 361 ; 198 ;;;;
4185450634;27/04/2016; 2 ; 346 ; 358 ;;;;
4185450634;28/04/2016; 2 ; 232 ; 799 ;;;;
4185450634;29/04/2016; 1 ; 300 ; 192 ;;;;
4185450634;30/04/2016; 2 ; 247 ; 746 ;;;;
4185450634;02/05/2016; 1 ; 103 ; 66 ;;;;
4185450634;03/05/2016; 2 ; 373 ; 302 ;;;;
4185450634;04/05/2016; 1 ; 636 ; 294 ;;;;
4185450634;05/05/2016; 2 ; 688 ; 442 ;;;;
4185450634;06/05/2016; 2 ; 696 ; 246 ;;;;
4185450634;07/05/2016; 1 ; 178 ; 904 ;;;;
4185450634;09/05/2016; 1 ; 89 ; 722 ;;;;
4185450634;12/05/2016; 1 ; 369 ; 327 ;;;;
