User_ID;ActivityDate;Steps;Distance;Fast KM;Slow KM;Active Min;Inactive Min;Rest Min; Calories 
5267266470;05/05/2016;15.970;12;7;6;69;10;5;2.848
5267266470;06/05/2016;4.981;4;2;2;19;3;3;3.685
5267266470;08/05/2016;8.497;6;2;5;20;8;6;3.581
5267266470;09/05/2016;11.433;9;4;5;48;8;6;2.346
5267266470;12/05/2016;637;0;0;0;3;0;0;1.624
5326688634;12/04/2016;5.496;4;2;2;21;3;4;2.831
5326688634;15/04/2016;12.020;9;2;6;25;17;10;1.560
5326688634;16/04/2016;16.772;13;9;4;103;10;4;3.471
5326688634;17/04/2016;1.106;1;0;0;2;1;1;4.283
5326688634;18/04/2016;2.676;2;1;0;16;1;1;1.547
5326688634;19/04/2016;12.164;9;3;6;26;9;9;2.836
5326688634;20/04/2016;343;0;0;0;1;0;0;1.881
5326688634;22/04/2016;16.983;13;7;6;89;9;11;1.565
5326688634;24/04/2016;3.121;2;1;2;13;2;2;2.000
5326688634;25/04/2016;7.411;6;2;4;23;8;3;4.476
5326688634;26/04/2016;16.551;12;8;4;77;9;5;2.632
5326688634;27/04/2016;7.728;6;2;4;19;7;6;2.917
5326688634;28/04/2016;1.785;1;0;0;6;2;1;4.383
5326688634;01/05/2016;1.037;1;1;0;6;0;0;4.306
5326688634;03/05/2016;8.552;6;4;2;49;4;3;3.585
5326688634;07/05/2016;3.661;3;1;2;15;3;1;2.082
5326688634;08/05/2016;7.792;6;2;3;29;6;7;2.879
5326688634;09/05/2016;771;1;0;0;4;0;0;1.553
5326688634;10/05/2016;17.128;13;7;6;89;11;5;2.063
5326688634;12/05/2016;11.594;9;5;4;58;8;6;2.498
6549431686;12/04/2016;5.436;4;3;1;33;2;3;1.910
6549431686;15/04/2016;14.876;11;6;5;66;7;7;3.032
6549431686;16/04/2016;5.620;4;3;2;36;3;2;4.130
6549431686;17/04/2016;6.703;5;2;3;23;5;6;3.770
6549431686;19/04/2016;13.777;10;4;6;40;13;6;3.598
6549431686;20/04/2016;16.817;13;6;6;67;13;7;4.309
6549431686;22/04/2016;5.779;4;3;1;32;2;3;1.814
6549431686;24/04/2016;11.277;8;4;4;45;9;7;3.455
6549431686;25/04/2016;10.718;8;5;2;65;7;4;4.002
6549431686;26/04/2016;1.678;1;0;0;4;2;1;3.369
6549431686;27/04/2016;15.186;11;8;4;75;5;8;2.411
6549431686;30/04/2016;1.355;1;1;0;8;1;1;2.056
6549431686;01/05/2016;12.683;10;6;3;78;5;4;2.684
6549431686;03/05/2016;9.987;7;4;4;35;5;8;3.348
6549431686;05/05/2016;9.907;7;4;3;39;5;7;3.131
6549431686;06/05/2016;4.022;3;2;2;22;3;1;3.748
6549431686;07/05/2016;12.930;10;4;6;37;15;6;1.746
6549431686;08/05/2016;12.595;9;5;4;57;9;5;4.024
6549431686;09/05/2016;15.087;11;4;7;46;10;10;3.777
6549431686;10/05/2016;13.608;10;5;4;53;10;7;3.080
6549431686;11/05/2016;3.376;3;1;2;17;3;1;2.892
6549431686;12/05/2016;7.548;6;4;2;42;3;2;1.550
8509154789;12/04/2016;16.653;12;8;4;99;6;6;4.161
8509154789;14/04/2016;11.124;8;6;2;75;3;4;4.278
8509154789;15/04/2016;4.040;3;1;2;16;3;3;2.013
8509154789;16/04/2016;1.515;1;0;1;3;1;1;2.938
8509154789;18/04/2016;13.961;10;4;6;45;9;9;3.171
8509154789;20/04/2016;17.248;13;8;4;81;10;5;3.158
8509154789;22/04/2016;10.587;8;3;6;27;10;5;3.118
8509154789;23/04/2016;14.403;11;6;4;64;11;7;3.986
8509154789;24/04/2016;15.551;12;3;9;39;11;11;4.335
8509154789;25/04/2016;5.757;4;3;2;31;3;3;2.783
8509154789;28/04/2016;12.687;10;7;2;81;7;4;4.346
8509154789;29/04/2016;16.674;13;8;4;83;7;9;3.606
8509154789;01/05/2016;5.584;4;1;2;17;6;3;3.346
8509154789;03/05/2016;4.575;3;2;1;25;2;2;1.665
8509154789;05/05/2016;614;0;0;0;2;0;0;3.635
8509154789;06/05/2016;7.604;6;3;3;37;4;5;2.664
8509154789;08/05/2016;11.145;8;5;3;56;6;5;1.749
8509154789;09/05/2016;13.582;10;4;6;43;15;6;4.458
8509154789;11/05/2016;6.392;5;2;3;16;5;6;1.880
8509154789;12/05/2016;1.667;1;1;0;5;1;1;3.493
4495483743;12/04/2016;2.847;2;1;1;8;2;2;2.273
4495483743;17/04/2016;12.963;10;4;6;40;15;9;2.571
4495483743;20/04/2016;6.674;5;3;2;29;6;4;3.682
4495483743;21/04/2016;874;1;0;0;2;1;1;3.885
4495483743;25/04/2016;13.930;10;4;6;43;8;12;3.545
4495483743;26/04/2016;8.310;6;4;3;43;4;4;2.866
4495483743;27/04/2016;4.841;4;3;2;25;3;1;2.215
4495483743;01/05/2016;9.811;7;2;6;18;7;7;1.856
4495483743;02/05/2016;7.522;6;1;4;16;7;8;3.873
4495483743;03/05/2016;14.049;11;7;4;74;6;8;2.302
4495483743;04/05/2016;14.665;11;5;6;51;16;10;3.794
4495483743;05/05/2016;5.840;4;3;2;26;4;3;3.360
4495483743;07/05/2016;6.644;5;3;2;30;3;4;2.780
4495483743;08/05/2016;14.350;11;3;8;34;20;12;3.447
4495483743;09/05/2016;3.617;3;2;1;16;1;2;3.265
4495483743;10/05/2016;1.521;1;1;0;8;1;1;2.033
4495483743;12/05/2016;4.632;3;1;2;11;5;3;3.920
8323565486;13/04/2016;1.593;1;1;0;8;1;1;3.156
8323565486;14/04/2016;7.095;5;4;2;38;3;1;2.892
8323565486;15/04/2016;2.339;2;1;0;9;2;1;2.858
8323565486;17/04/2016;11.516;9;2;6;26;8;8;3.534
8323565486;18/04/2016;16.978;13;6;6;60;17;10;2.293
8323565486;19/04/2016;9.904;7;5;2;64;3;4;2.732
8323565486;21/04/2016;10.781;8;5;3;63;4;6;2.303
8323565486;24/04/2016;14.949;11;8;3;98;5;4;2.334
8323565486;25/04/2016;1.874;1;0;0;5;2;1;4.471
8323565486;26/04/2016;13.659;10;3;7;30;12;10;2.293
8323565486;27/04/2016;5.900;4;3;2;29;5;2;2.710
8323565486;28/04/2016;13.296;10;5;6;48;13;5;4.021
8323565486;01/05/2016;7.502;6;2;4;26;9;5;3.909
8323565486;03/05/2016;11.350;9;6;2;67;5;4;3.128
8323565486;04/05/2016;17.326;13;4;9;44;16;19;4.435
8323565486;05/05/2016;15.362;12;8;3;83;5;4;2.721
8323565486;06/05/2016;12.419;9;5;4;46;10;5;2.591
8323565486;08/05/2016;4.220;3;2;2;20;2;1;4.376
8323565486;09/05/2016;10.977;8;2;6;24;15;9;3.284
8323565486;10/05/2016;4.552;3;1;2;14;3;3;1.994
8323565486;11/05/2016;2.571;2;1;1;8;2;2;1.511
5293217432;12/04/2016;12.910;10;7;3;80;3;5;1.569
5293217432;16/04/2016;16.853;13;5;8;60;14;7;2.418
5293217432;17/04/2016;15.920;12;5;6;63;9;13;3.015
5293217432;19/04/2016;8.793;7;5;2;49;3;2;4.431
5293217432;20/04/2016;10.704;8;3;6;31;9;11;1.508
5293217432;22/04/2016;1.644;1;1;0;9;1;1;3.364
5293217432;23/04/2016;8.560;6;4;3;39;3;3;1.799
5293217432;24/04/2016;2.058;2;1;1;5;2;2;1.972
5293217432;25/04/2016;380;0;0;0;1;1;0;1.974
5293217432;26/04/2016;13.322;10;4;6;40;16;6;3.420
5293217432;29/04/2016;7.697;6;3;3;30;4;4;1.843
5293217432;02/05/2016;4.136;3;1;2;16;2;4;3.189
5293217432;04/05/2016;10.587;8;3;4;36;12;7;2.798
5293217432;05/05/2016;16.286;12;9;3;108;4;4;4.497
5293217432;06/05/2016;8.106;6;2;4;22;6;5;3.187
5293217432;07/05/2016;936;1;0;0;3;1;1;2.247
5293217432;09/05/2016;16.516;12;6;6;61;14;7;2.672
5293217432;10/05/2016;6.906;5;3;2;30;6;4;4.002
5293217432;11/05/2016;11.126;8;5;2;65;6;3;1.696
5293217432;12/05/2016;16.308;12;5;8;49;15;11;2.726
1942596994;16/04/2016;2.118;2;1;0;11;1;1;3.279
1942596994;18/04/2016;16.407;12;4;8;49;11;11;2.670
1942596994;22/04/2016;4.547;3;1;2;9;6;4;2.583
1942596994;23/04/2016;3.743;3;1;2;10;2;2;3.827
1942596994;24/04/2016;13.897;10;3;8;31;10;10;2.197
1942596994;25/04/2016;6.013;5;2;2;21;5;4;1.534
1942596994;27/04/2016;11.306;8;4;4;43;7;6;2.836
1942596994;29/04/2016;15.705;12;6;6;65;13;5;2.426
1942596994;30/04/2016;13.198;10;5;5;56;8;10;4.467
1942596994;01/05/2016;635;0;0;0;3;0;0;2.228
1942596994;09/05/2016;15.483;12;6;6;67;15;6;4.236
1942596994;11/05/2016;2.216;2;0;2;5;2;2;2.195
1942596994;12/05/2016;16.368;12;9;4;87;9;4;3.014
4176543773;12/04/2016;4.705;4;3;1;26;2;2;3.874
4176543773;13/04/2016;6.840;5;3;2;38;4;2;3.096
4176543773;14/04/2016;1.973;1;1;0;10;1;1;2.325
4176543773;15/04/2016;7.446;6;3;3;28;4;5;1.620
4176543773;16/04/2016;6.249;5;3;1;32;2;2;1.672
4176543773;18/04/2016;15.771;12;7;6;74;13;8;2.854
4176543773;19/04/2016;10.651;8;3;4;33;12;5;4.271
4176543773;21/04/2016;5.643;4;2;2;27;2;2;3.534
4176543773;22/04/2016;14.307;11;7;4;72;8;6;1.737
4176543773;23/04/2016;3.087;2;1;2;7;3;2;4.110
4176543773;25/04/2016;7.667;6;2;4;17;10;6;2.797
4176543773;27/04/2016;5.792;4;2;2;27;2;2;2.346
4176543773;29/04/2016;17.446;13;4;9;46;12;12;2.155
4176543773;30/04/2016;14.872;11;4;7;44;11;14;3.417
4176543773;03/05/2016;7.864;6;3;3;29;6;7;3.339
4176543773;05/05/2016;74;0;0;0;0;0;0;1.917
4176543773;06/05/2016;9.027;7;3;3;41;6;7;4.286
4176543773;07/05/2016;6.384;5;2;2;23;6;4;2.830
4176543773;08/05/2016;13.318;10;7;2;84;6;4;2.175
4176543773;11/05/2016;11.740;9;5;4;58;9;4;2.783
4176543773;12/05/2016;12.115;9;6;2;67;7;4;1.848
2879114420;12/04/2016;4.518;3;2;2;17;3;2;2.522
2879114420;13/04/2016;10.959;8;4;4;46;8;6;2.599
2879114420;14/04/2016;3.469;3;2;1;17;1;2;3.944
2879114420;15/04/2016;3.909;3;1;2;12;2;2;2.918
2879114420;16/04/2016;7.456;6;4;2;37;5;2;4.466
2879114420;19/04/2016;9.536;7;2;6;19;7;7;2.457
2879114420;20/04/2016;16.253;12;6;6;76;10;8;2.068
2879114420;21/04/2016;15.116;11;5;6;61;12;6;3.700
2879114420;22/04/2016;462;0;0;0;1;0;0;3.703
2879114420;23/04/2016;9.314;7;3;4;28;8;6;4.180
2879114420;24/04/2016;6.468;5;2;4;15;7;5;4.295
2879114420;25/04/2016;15.864;12;4;8;43;19;8;1.708
2879114420;26/04/2016;14.883;11;7;4;90;9;4;2.389
2879114420;27/04/2016;13.002;10;4;6;46;12;6;3.510
2879114420;28/04/2016;14.499;11;8;2;98;7;3;3.417
2879114420;29/04/2016;5.946;4;3;2;29;3;3;3.684
2879114420;30/04/2016;9.559;7;2;4;26;12;7;2.648
2879114420;01/05/2016;16.918;13;8;5;85;7;10;3.765
2879114420;02/05/2016;5.402;4;2;2;22;5;2;3.458
2879114420;03/05/2016;2.229;2;1;0;8;2;1;2.655
2879114420;04/05/2016;1.365;1;0;0;4;1;1;3.374
2879114420;05/05/2016;7.889;6;4;2;44;4;2;4.433
2879114420;06/05/2016;7.253;5;1;4;16;5;8;2.524
2879114420;07/05/2016;6.726;5;4;2;41;3;2;4.297
2879114420;08/05/2016;635;0;0;0;3;0;0;3.892
2879114420;09/05/2016;9.222;7;5;2;54;4;3;2.876
2879114420;10/05/2016;6.351;5;2;2;27;6;3;4.360
2879114420;11/05/2016;16.245;12;7;6;68;13;8;2.575
2879114420;12/05/2016;5.226;4;3;1;26;2;3;3.599
7663310041;12/04/2016;15.849;12;9;4;87;8;3;1.914
7663310041;13/04/2016;11.062;8;5;4;51;6;5;2.755
7663310041;15/04/2016;9.531;7;4;4;44;8;3;2.898
7663310041;16/04/2016;1.803;1;1;1;5;1;2;3.058
7663310041;18/04/2016;11.797;9;5;3;54;6;5;1.513
7663310041;19/04/2016;2.275;2;0;1;4;2;3;2.706
7663310041;20/04/2016;16.816;13;6;6;63;13;9;2.663
7663310041;21/04/2016;5.954;4;1;3;16;5;6;1.716
7663310041;22/04/2016;98;0;0;0;0;0;0;3.425
7663310041;25/04/2016;6.071;5;3;2;29;2;2;4.038
7663310041;26/04/2016;10.532;8;3;5;31;7;7;1.632
7663310041;27/04/2016;9.799;7;4;2;53;6;3;2.463
7663310041;29/04/2016;8.924;7;2;4;25;8;4;4.444
7663310041;30/04/2016;10.286;8;4;4;43;10;6;3.023
7663310041;01/05/2016;5.486;4;3;1;32;2;3;3.910
7663310041;03/05/2016;15.963;12;6;6;57;12;6;3.641
7663310041;05/05/2016;13.559;10;8;2;92;6;3;4.148
7663310041;06/05/2016;13.789;10;7;4;81;7;4;3.642
7663310041;08/05/2016;5.547;4;2;2;25;3;3;3.029
7663310041;11/05/2016;14.267;11;7;4;73;8;6;1.521
4118109697;13/04/2016;1.468;1;1;0;7;1;1;2.570
4118109697;14/04/2016;6.690;5;2;3;17;4;4;3.805
4118109697;15/04/2016;10.430;8;4;4;35;6;9;2.079
4118109697;16/04/2016;6.229;5;2;3;22;4;4;1.708
4118109697;17/04/2016;4.547;3;2;2;25;3;2;3.775
4118109697;21/04/2016;17.464;13;9;4;101;8;4;3.670
4118109697;22/04/2016;16.654;12;9;4;90;7;5;4.176
4118109697;23/04/2016;16.771;13;6;6;62;9;13;2.870
4118109697;24/04/2016;6.382;5;3;2;37;4;3;1.619
4118109697;26/04/2016;11.533;9;5;4;59;7;4;4.135
4118109697;27/04/2016;15.819;12;6;6;64;9;7;4.324
4118109697;28/04/2016;14.083;11;4;7;44;9;14;1.924
4118109697;04/05/2016;11.740;9;5;4;50;8;4;4.118
4118109697;05/05/2016;2.029;2;1;0;8;2;1;2.438
4118109697;06/05/2016;6.086;5;1;4;15;6;3;2.780
4118109697;08/05/2016;1.802;1;1;0;6;2;1;2.448
4118109697;10/05/2016;13.356;10;5;6;52;11;5;2.290
4118109697;12/05/2016;6.174;5;2;3;22;4;6;3.620
8462092828;12/04/2016;3.414;3;1;2;9;2;4;1.772
8462092828;13/04/2016;12.559;9;3;7;29;9;9;2.856
8462092828;14/04/2016;7.541;6;2;4;20;8;6;3.939
8462092828;15/04/2016;7.107;5;3;2;38;3;4;3.490
8462092828;17/04/2016;2.280;2;1;1;8;1;2;3.723
8462092828;18/04/2016;2.667;2;1;1;9;2;2;1.734
8462092828;19/04/2016;1.894;1;0;2;4;2;2;3.109
8462092828;20/04/2016;17.088;13;7;6;65;8;8;1.723
8462092828;21/04/2016;14.268;11;3;8;36;15;7;3.571
8462092828;22/04/2016;10.464;8;3;5;39;8;9;2.894
8462092828;23/04/2016;556;0;0;0;1;1;1;2.670
8462092828;25/04/2016;5.249;4;3;1;27;2;2;3.745
8462092828;28/04/2016;8.228;6;4;2;44;3;3;2.663
8462092828;30/04/2016;1.372;1;1;0;5;1;0;3.751
8462092828;01/05/2016;9.177;7;4;4;39;6;5;3.654
8462092828;03/05/2016;1.269;1;0;0;3;1;1;1.934
8462092828;04/05/2016;1.178;1;1;0;7;1;1;1.666
8462092828;05/05/2016;9.167;7;4;4;36;6;5;3.611
8462092828;08/05/2016;12.266;9;6;4;61;6;5;3.370
8462092828;09/05/2016;12.155;9;3;6;31;10;8;2.887
8462092828;10/05/2016;7.781;6;2;4;24;9;5;3.014
8462092828;11/05/2016;16.049;12;8;4;77;9;4;3.537
8462092828;12/05/2016;12.537;9;5;4;52;12;7;4.439
6402291189;13/04/2016;485;0;0;0;1;0;1;3.764
6402291189;17/04/2016;2.547;2;1;0;13;1;1;3.289
6402291189;20/04/2016;228;0;0;0;1;0;0;2.736
6402291189;22/04/2016;11.293;8;3;5;33;9;7;3.783
6402291189;23/04/2016;3.507;3;2;1;20;1;2;3.988
6402291189;24/04/2016;7.505;6;4;2;36;3;3;2.218
6402291189;26/04/2016;14.277;11;4;7;37;9;14;3.592
6402291189;27/04/2016;7.050;5;3;2;32;5;2;2.307
6402291189;28/04/2016;14.226;11;7;4;82;8;5;4.178
6402291189;30/04/2016;5.275;4;3;1;35;1;2;3.791
6402291189;03/05/2016;16.415;12;9;3;102;4;6;3.806
6402291189;04/05/2016;10.615;8;2;6;24;10;8;2.413
6402291189;05/05/2016;7.208;5;4;2;40;4;3;3.332
6402291189;06/05/2016;5.140;4;1;2;14;6;3;2.883
6402291189;07/05/2016;5.769;4;2;3;16;5;6;1.550
6402291189;08/05/2016;848;1;0;0;5;0;0;3.782
6402291189;10/05/2016;14.901;11;8;3;86;6;4;3.566
6402291189;11/05/2016;15.504;12;5;6;64;8;8;1.777
8490215482;13/04/2016;12.231;9;3;6;35;14;6;1.585
8490215482;15/04/2016;10.582;8;5;3;65;4;3;3.913
8490215482;19/04/2016;15.722;12;7;4;82;7;6;4.010
8490215482;21/04/2016;15.225;11;9;3;103;4;6;3.938
8490215482;22/04/2016;11.022;8;5;4;48;7;5;3.611
8490215482;23/04/2016;10.911;8;5;3;54;5;7;2.689
8490215482;24/04/2016;7.004;5;4;2;40;3;3;2.834
8490215482;26/04/2016;17.539;13;9;4;103;6;8;3.073
8490215482;28/04/2016;5.796;4;1;2;14;6;4;4.197
8490215482;29/04/2016;15.194;11;5;6;51;10;13;3.222
8490215482;03/05/2016;10.903;8;2;6;23;10;8;1.888
8490215482;04/05/2016;1.495;1;1;0;8;1;1;4.084
8490215482;06/05/2016;3.188;2;1;2;15;2;2;1.907
8490215482;07/05/2016;6.647;5;3;2;38;4;1;2.386
8490215482;08/05/2016;2.188;2;1;0;12;1;1;1.967
8490215482;09/05/2016;10.254;8;3;4;39;11;7;3.147
8490215482;10/05/2016;753;1;0;0;2;1;1;3.425
8490215482;11/05/2016;13.154;10;5;4;60;6;6;3.300
8490215482;12/05/2016;16.230;12;7;5;71;9;7;2.200
2283253141;15/04/2016;12.714;10;6;3;64;4;6;3.604
2283253141;16/04/2016;1.047;1;0;0;5;1;1;4.399
2283253141;17/04/2016;6.393;5;2;3;21;5;4;2.840
2283253141;18/04/2016;13.923;10;8;3;86;3;5;3.067
2283253141;19/04/2016;11.831;9;5;4;54;7;8;3.550
2283253141;20/04/2016;11.361;9;3;6;34;14;8;4.329
2283253141;21/04/2016;1.254;1;0;0;3;1;1;3.257
2283253141;22/04/2016;14.725;11;6;6;59;13;5;4.177
2283253141;23/04/2016;481;0;0;0;3;0;0;2.337
2283253141;24/04/2016;11.601;9;6;2;71;7;3;2.563
2283253141;26/04/2016;13.902;10;8;2;78;7;3;2.235
2283253141;27/04/2016;7.152;5;2;3;18;6;7;2.571
2283253141;29/04/2016;6.579;5;3;2;28;3;4;2.103
2283253141;30/04/2016;9.491;7;4;3;41;6;7;3.312
2283253141;01/05/2016;6.598;5;1;4;13;9;4;2.487
2283253141;03/05/2016;11.034;8;3;6;34;13;5;3.470
2283253141;06/05/2016;2.844;2;1;0;16;1;1;1.843
2283253141;07/05/2016;14.334;11;4;6;46;9;13;4.135
2283253141;08/05/2016;13.823;10;4;6;52;8;8;4.299
2283253141;09/05/2016;10.464;8;4;4;47;10;6;3.927
2283253141;10/05/2016;15.797;12;4;9;36;14;11;4.455
2283253141;11/05/2016;3.426;3;1;2;16;3;2;2.590
2310816095;12/04/2016;51;0;0;0;0;0;0;1.862
2310816095;13/04/2016;341;0;0;0;1;0;0;4.390
2310816095;14/04/2016;8.810;7;2;4;22;7;9;1.920
2310816095;15/04/2016;17.125;13;8;4;102;11;4;1.810
2310816095;16/04/2016;8.383;6;2;4;20;9;4;2.496
2310816095;18/04/2016;12.918;10;4;6;49;14;6;3.690
2310816095;19/04/2016;2.448;2;1;0;13;2;1;1.560
2310816095;20/04/2016;5.084;4;3;1;29;2;2;2.640
2310816095;21/04/2016;5.039;4;2;1;30;2;2;3.265
2310816095;22/04/2016;1.795;1;1;1;5;1;1;3.478
2310816095;23/04/2016;9.151;7;4;2;40;6;3;2.752
2310816095;24/04/2016;10.559;8;2;6;26;12;9;1.826
2310816095;25/04/2016;2.797;2;2;0;18;1;1;2.314
2310816095;26/04/2016;14.236;11;8;2;77;7;4;2.773
2310816095;27/04/2016;12.012;9;4;4;42;10;5;2.158
2310816095;28/04/2016;13.283;10;5;6;46;7;11;2.220
2310816095;03/05/2016;15.253;11;4;6;45;14;10;3.978
2310816095;04/05/2016;10.481;8;3;4;38;9;4;1.577
2310816095;06/05/2016;8.158;6;3;4;35;6;3;1.885
2310816095;07/05/2016;10.499;8;4;4;53;9;3;1.673
2310816095;09/05/2016;17.223;13;10;4;107;8;3;3.007
7311501993;12/04/2016;525;0;0;0;3;0;0;3.871
7311501993;13/04/2016;17.557;13;5;8;51;17;9;2.360
7311501993;17/04/2016;519;0;0;0;3;0;0;3.370
7311501993;18/04/2016;13.514;10;3;8;33;14;11;2.680
7311501993;19/04/2016;12.180;9;4;6;36;9;11;3.830
7311501993;20/04/2016;6.653;5;3;2;30;3;4;4.002
7311501993;21/04/2016;10.792;8;3;6;33;11;8;2.902
7311501993;22/04/2016;15.060;11;6;5;63;7;7;2.624
7311501993;24/04/2016;4.243;3;1;2;11;3;4;1.629
7311501993;25/04/2016;9.345;7;5;2;46;5;2;4.020
7311501993;26/04/2016;7.365;6;4;2;46;3;1;1.687
7311501993;28/04/2016;2.745;2;1;1;9;2;3;4.450
7311501993;29/04/2016;9.626;7;2;6;18;9;7;4.106
7311501993;01/05/2016;1.569;1;1;0;7;1;1;4.228
7311501993;02/05/2016;15.422;12;7;4;86;6;9;2.947
7311501993;04/05/2016;6.265;5;4;2;35;3;1;3.394
7311501993;05/05/2016;10.036;8;5;2;53;4;2;3.073
7311501993;06/05/2016;9.083;7;4;3;43;4;5;3.473
7311501993;07/05/2016;9.603;7;2;6;20;14;8;3.427
7311501993;09/05/2016;8;0;0;0;0;0;0;3.883
7311501993;10/05/2016;10.179;8;5;2;53;5;2;1.793
7311501993;11/05/2016;5.886;4;2;3;21;3;5;3.297
7311501993;12/05/2016;1.089;1;0;0;4;1;1;1.724
8862961152;12/04/2016;9.020;7;5;2;49;5;2;1.915
8862961152;13/04/2016;5.166;4;3;2;31;3;2;2.704
8862961152;14/04/2016;10.206;8;2;6;25;11;8;2.203
8862961152;15/04/2016;3.349;3;1;2;14;2;1;3.445
8862961152;16/04/2016;10.321;8;2;6;24;14;6;1.798
8862961152;17/04/2016;17.098;13;9;3;109;6;5;4.347
8862961152;18/04/2016;6.535;5;3;2;31;3;4;1.529
8862961152;20/04/2016;16.769;13;5;8;47;11;16;1.817
8862961152;22/04/2016;3.501;3;1;2;14;3;2;3.732
8862961152;23/04/2016;12.399;9;6;4;74;6;5;3.434
8862961152;24/04/2016;4.750;4;2;1;23;2;3;3.242
8862961152;25/04/2016;15.489;12;5;7;46;12;9;2.534
8862961152;26/04/2016;1.374;1;0;0;4;1;1;2.201
8862961152;27/04/2016;10.372;8;5;4;52;6;3;1.764
8862961152;29/04/2016;11.839;9;3;6;34;11;8;3.391
8862961152;30/04/2016;13.385;10;8;2;83;6;3;1.952
8862961152;03/05/2016;468;0;0;0;3;0;0;2.465
8862961152;04/05/2016;15.213;11;3;8;36;14;11;2.379
8862961152;07/05/2016;9.786;7;4;4;51;6;3;2.217
8862961152;10/05/2016;3.450;3;1;2;9;5;3;2.152
8862961152;11/05/2016;13.325;10;5;4;51;12;7;2.689
1550996824;12/04/2016;3.387;3;1;2;10;3;2;2.504
1550996824;13/04/2016;12.775;10;7;2;83;7;3;3.685
1550996824;16/04/2016;17.318;13;9;4;90;5;5;3.755
1550996824;19/04/2016;13.797;10;3;8;34;19;11;4.288
1550996824;20/04/2016;11.893;9;3;6;33;7;11;2.541
1550996824;22/04/2016;2.302;2;1;0;11;2;1;1.716
1550996824;23/04/2016;3.233;2;1;2;13;3;1;2.780
1550996824;24/04/2016;178;0;0;0;1;0;0;2.204
1550996824;25/04/2016;4.728;4;1;2;15;3;4;4.376
1550996824;26/04/2016;6.333;5;4;2;39;2;2;3.941
1550996824;30/04/2016;16.372;12;4;8;47;17;8;1.935
1550996824;01/05/2016;11.014;8;3;6;32;9;7;1.775
1550996824;03/05/2016;546;0;0;0;2;0;0;4.483
1550996824;04/05/2016;5.155;4;1;2;17;5;2;3.881
1550996824;05/05/2016;12;0;0;0;0;0;0;3.870
1550996824;07/05/2016;15.485;12;7;4;74;6;8;3.163
1550996824;09/05/2016;2.196;2;1;1;6;1;2;1.842
6927678345;15/04/2016;15.956;12;6;6;68;10;8;2.548
6927678345;16/04/2016;5.608;4;3;1;34;2;3;3.743
6927678345;17/04/2016;8.534;6;2;5;19;6;9;3.232
6927678345;18/04/2016;15.002;11;8;4;80;7;3;4.152
6927678345;20/04/2016;16.794;13;5;8;52;19;7;2.526
6927678345;22/04/2016;3.665;3;1;2;14;3;2;2.113
6927678345;25/04/2016;12.964;10;6;4;65;9;4;1.748
6927678345;26/04/2016;12.753;10;6;4;70;7;4;2.308
6927678345;27/04/2016;10.715;8;6;3;55;3;5;1.900
6927678345;28/04/2016;4.694;4;2;2;28;2;2;3.708
6927678345;29/04/2016;13.588;10;5;6;57;9;11;1.500
6927678345;01/05/2016;1.365;1;0;0;5;1;1;3.778
6927678345;02/05/2016;10.134;8;6;2;63;5;3;2.428
6927678345;03/05/2016;14.965;11;3;8;36;16;12;4.436
6927678345;04/05/2016;16.144;12;8;4;93;11;4;2.709
6927678345;06/05/2016;883;1;0;0;3;1;1;2.313
6927678345;07/05/2016;8.154;6;2;4;20;8;6;3.149
6927678345;08/05/2016;13.312;10;3;6;35;14;10;2.199
6927678345;09/05/2016;2.525;2;1;0;12;1;1;1.822
6927678345;10/05/2016;7.243;5;3;3;32;4;4;3.951
6927678345;11/05/2016;16.330;12;3;9;40;15;18;2.703
6927678345;12/05/2016;16.122;12;6;6;64;9;11;3.825
6149390611;12/04/2016;15.897;12;4;9;39;11;11;4.350
6149390611;13/04/2016;2.931;2;1;2;12;2;2;2.082
6149390611;16/04/2016;8.380;6;4;3;43;4;4;2.312
6149390611;17/04/2016;2.339;2;1;2;7;3;1;4.305
6149390611;19/04/2016;15.444;12;5;6;58;17;10;1.855
6149390611;20/04/2016;10.610;8;4;4;38;8;4;2.810
6149390611;21/04/2016;4.988;4;3;0;34;2;1;2.678
6149390611;22/04/2016;64;0;0;0;0;0;0;2.524
6149390611;23/04/2016;611;0;0;0;2;1;1;2.883
6149390611;25/04/2016;6.082;5;2;2;23;7;4;3.999
6149390611;26/04/2016;12.340;9;2;7;25;12;9;3.212
6149390611;28/04/2016;17.227;13;6;8;64;18;11;3.654
6149390611;30/04/2016;10.816;8;5;3;57;4;7;2.730
6149390611;01/05/2016;759;1;0;0;3;0;0;3.030
6149390611;02/05/2016;8.168;6;3;3;35;4;5;1.820
6149390611;03/05/2016;10.105;8;5;3;49;5;5;3.450
6149390611;04/05/2016;4.335;3;1;3;10;4;3;1.705
6149390611;06/05/2016;13.133;10;4;6;46;15;9;2.486
6149390611;07/05/2016;4.163;3;2;0;22;2;1;2.986
6149390611;08/05/2016;16.658;12;5;7;60;9;14;1.525
6149390611;09/05/2016;15.699;12;4;8;44;16;12;3.593
6149390611;10/05/2016;16.989;13;4;8;43;17;13;3.004
6149390611;11/05/2016;13.499;10;5;6;57;9;11;2.820
5782772637;12/04/2016;9.372;7;3;4;28;7;8;1.781
5782772637;16/04/2016;9.142;7;4;3;38;4;4;3.844
