Id;Steps Day;Steps Hour;No of Steps
7007744171;16/04/2016; 8 ; 107 
7007744171;16/04/2016; 9 ; 350 
7007744171;16/04/2016; 10 ; 196 
7007744171;16/04/2016; 11 ; 254 
7007744171;16/04/2016; 12 ; 67 
7007744171;16/04/2016; 13 ; 165 
7007744171;16/04/2016; 14 ;  -  
7007744171;16/04/2016; 15 ; 164 
7007744171;16/04/2016; 16 ; 590 
7007744171;16/04/2016; 17 ; 833 
7007744171;16/04/2016; 18 ; 592 
7007744171;16/04/2016; 19 ; 325 
7007744171;16/04/2016; 20 ; 231 
7007744171;16/04/2016; 21 ; 25 
7007744171;16/04/2016; 22 ;  -  
7007744171;16/04/2016; 23 ;  -  
7007744171;17/04/2016;  -  ;  -  
7007744171;17/04/2016; 1 ;  -  
7007744171;17/04/2016; 2 ;  -  
7007744171;17/04/2016; 3 ;  -  
7007744171;17/04/2016; 4 ;  -  
7007744171;17/04/2016; 5 ;  -  
7007744171;17/04/2016; 6 ; 422 
7007744171;17/04/2016; 7 ; 1.818 
7007744171;17/04/2016; 8 ; 850 
7007744171;17/04/2016; 9 ; 1.575 
7007744171;17/04/2016; 10 ; 618 
7007744171;17/04/2016; 11 ; 343 
7007744171;17/04/2016; 12 ; 112 
7007744171;17/04/2016; 13 ; 224 
7007744171;17/04/2016; 14 ;  -  
7007744171;17/04/2016; 15 ; 188 
7007744171;17/04/2016; 16 ; 608 
7007744171;17/04/2016; 17 ; 476 
7007744171;17/04/2016; 18 ; 410 
7007744171;17/04/2016; 19 ; 336 
7007744171;17/04/2016; 20 ; 79 
7007744171;17/04/2016; 21 ;  -  
7007744171;17/04/2016; 22 ;  -  
7007744171;17/04/2016; 23 ;  -  
7007744171;18/04/2016;  -  ;  -  
7007744171;18/04/2016; 1 ;  -  
7007744171;18/04/2016; 2 ;  -  
7007744171;18/04/2016; 3 ;  -  
7007744171;18/04/2016; 4 ;  -  
7007744171;18/04/2016; 5 ;  -  
7007744171;18/04/2016; 6 ; 885 
7007744171;18/04/2016; 7 ; 477 
7007744171;18/04/2016; 8 ; 5.974 
7007744171;18/04/2016; 9 ; 1.536 
7007744171;18/04/2016; 10 ; 2.724 
7007744171;18/04/2016; 11 ; 261 
7007744171;18/04/2016; 12 ; 215 
7007744171;18/04/2016; 13 ; 147 
7007744171;18/04/2016; 14 ; 234 
7007744171;18/04/2016; 15 ; 832 
7007744171;18/04/2016; 16 ; 1.002 
7007744171;18/04/2016; 17 ; 91 
7007744171;18/04/2016; 18 ; 17 
7007744171;18/04/2016; 19 ; 291 
7007744171;18/04/2016; 20 ; 47 
7007744171;18/04/2016; 21 ; 44 
7007744171;18/04/2016; 22 ; 39 
7007744171;18/04/2016; 23 ;  -  
7007744171;19/04/2016;  -  ;  -  
7007744171;19/04/2016; 1 ;  -  
7007744171;19/04/2016; 2 ;  -  
7007744171;19/04/2016; 3 ;  -  
7007744171;19/04/2016; 4 ;  -  
7007744171;19/04/2016; 5 ;  -  
7007744171;19/04/2016; 6 ; 493 
7007744171;19/04/2016; 7 ; 2.076 
7007744171;19/04/2016; 8 ; 5.287 
7007744171;19/04/2016; 9 ; 823 
7007744171;19/04/2016; 10 ; 526 
7007744171;19/04/2016; 11 ; 601 
7007744171;19/04/2016; 12 ; 186 
7007744171;19/04/2016; 13 ;  -  
7007744171;19/04/2016; 14 ; 187 
7007744171;19/04/2016; 15 ; 310 
7007744171;19/04/2016; 16 ; 301 
7007744171;19/04/2016; 17 ; 1.127 
7007744171;19/04/2016; 18 ; 678 
7007744171;19/04/2016; 19 ; 1.396 
7007744171;19/04/2016; 20 ; 171 
7007744171;19/04/2016; 21 ; 32 
7007744171;19/04/2016; 22 ;  -  
7007744171;19/04/2016; 23 ;  -  
7007744171;20/04/2016;  -  ;  -  
7007744171;20/04/2016; 1 ;  -  
7007744171;20/04/2016; 2 ;  -  
7007744171;20/04/2016; 3 ;  -  
7007744171;20/04/2016; 4 ;  -  
7007744171;20/04/2016; 5 ;  -  
7007744171;20/04/2016; 6 ; 819 
7007744171;20/04/2016; 7 ; 591 
7007744171;20/04/2016; 8 ; 6.017 
7007744171;20/04/2016; 9 ; 1.066 
7007744171;20/04/2016; 10 ; 77 
7007744171;20/04/2016; 11 ; 707 
7007744171;20/04/2016; 12 ; 473 
7007744171;20/04/2016; 13 ; 885 
7007744171;20/04/2016; 14 ; 502 
7007744171;20/04/2016; 15 ; 101 
7007744171;20/04/2016; 16 ; 435 
7007744171;20/04/2016; 17 ; 434 
7007744171;20/04/2016; 18 ; 1.025 
7007744171;20/04/2016; 19 ; 1.301 
7007744171;20/04/2016; 20 ; 1.133 
7007744171;20/04/2016; 21 ;  -  
7007744171;20/04/2016; 22 ;  -  
7007744171;20/04/2016; 23 ;  -  
7007744171;21/04/2016;  -  ;  -  
7007744171;21/04/2016; 1 ;  -  
7007744171;21/04/2016; 2 ;  -  
7007744171;21/04/2016; 3 ;  -  
7007744171;21/04/2016; 4 ;  -  
7007744171;21/04/2016; 5 ;  -  
7007744171;21/04/2016; 6 ; 1.097 
7007744171;21/04/2016; 7 ; 701 
7007744171;21/04/2016; 8 ; 5.377 
7007744171;21/04/2016; 9 ; 1.512 
7007744171;21/04/2016; 10 ; 915 
7007744171;21/04/2016; 11 ; 187 
7007744171;21/04/2016; 12 ; 364 
7007744171;21/04/2016; 13 ; 1.038 
7007744171;21/04/2016; 14 ; 413 
7007744171;21/04/2016; 15 ; 570 
7007744171;21/04/2016; 16 ; 555 
7007744171;21/04/2016; 17 ; 411 
7007744171;21/04/2016; 18 ; 252 
7007744171;21/04/2016; 19 ; 246 
7007744171;21/04/2016; 20 ; 36 
7007744171;21/04/2016; 21 ; 70 
7007744171;21/04/2016; 22 ;  -  
7007744171;21/04/2016; 23 ;  -  
7007744171;22/04/2016;  -  ;  -  
7007744171;22/04/2016; 1 ;  -  
7007744171;22/04/2016; 2 ;  -  
7007744171;22/04/2016; 3 ;  -  
7007744171;22/04/2016; 4 ;  -  
7007744171;22/04/2016; 5 ;  -  
7007744171;22/04/2016; 6 ; 424 
7007744171;22/04/2016; 7 ; 390 
7007744171;22/04/2016; 8 ; 5.545 
7007744171;22/04/2016; 9 ; 1.489 
7007744171;22/04/2016; 10 ; 62 
7007744171;22/04/2016; 11 ; 367 
7007744171;22/04/2016; 12 ; 301 
7007744171;22/04/2016; 13 ; 236 
7007744171;22/04/2016; 14 ; 190 
7007744171;22/04/2016; 15 ; 266 
7007744171;22/04/2016; 16 ; 1.780 
7007744171;22/04/2016; 17 ; 1.623 
7007744171;22/04/2016; 18 ; 383 
7007744171;22/04/2016; 19 ; 1.624 
7007744171;22/04/2016; 20 ; 619 
7007744171;22/04/2016; 21 ;  -  
7007744171;22/04/2016; 22 ;  -  
7007744171;22/04/2016; 23 ;  -  
7007744171;23/04/2016;  -  ;  -  
7007744171;23/04/2016; 1 ;  -  
7007744171;23/04/2016; 2 ;  -  
7007744171;23/04/2016; 3 ;  -  
7007744171;23/04/2016; 4 ;  -  
7007744171;23/04/2016; 5 ;  -  
7007744171;23/04/2016; 6 ; 465 
7007744171;23/04/2016; 7 ; 813 
7007744171;23/04/2016; 8 ; 1.600 
7007744171;23/04/2016; 9 ; 124 
7007744171;23/04/2016; 10 ; 281 
7007744171;23/04/2016; 11 ; 2.567 
7007744171;23/04/2016; 12 ; 695 
7007744171;23/04/2016; 13 ; 1.548 
7007744171;23/04/2016; 14 ;  -  
7007744171;23/04/2016; 15 ;  -  
7007744171;23/04/2016; 16 ;  -  
7007744171;23/04/2016; 17 ;  -  
7007744171;23/04/2016; 18 ;  -  
7007744171;23/04/2016; 19 ;  -  
7007744171;23/04/2016; 20 ;  -  
7007744171;23/04/2016; 21 ;  -  
7007744171;23/04/2016; 22 ;  -  
7007744171;23/04/2016; 23 ;  -  
7007744171;24/04/2016;  -  ;  -  
7007744171;24/04/2016; 1 ;  -  
7007744171;24/04/2016; 2 ;  -  
7007744171;24/04/2016; 3 ;  -  
7007744171;24/04/2016; 4 ;  -  
7007744171;24/04/2016; 5 ;  -  
7007744171;24/04/2016; 6 ; 472 
7007744171;24/04/2016; 7 ; 784 
7007744171;24/04/2016; 8 ; 757 
7007744171;24/04/2016; 9 ; 1.425 
7007744171;24/04/2016; 10 ; 1.487 
7007744171;24/04/2016; 11 ; 451 
7007744171;24/04/2016; 12 ; 825 
7007744171;24/04/2016; 13 ; 1.831 
7007744171;24/04/2016; 14 ; 1.364 
7007744171;24/04/2016; 15 ; 1.349 
7007744171;24/04/2016; 16 ; 340 
7007744171;24/04/2016; 17 ;  -  
7007744171;24/04/2016; 18 ;  -  
7007744171;24/04/2016; 19 ;  -  
7007744171;24/04/2016; 20 ;  -  
7007744171;24/04/2016; 21 ;  -  
7007744171;24/04/2016; 22 ;  -  
7007744171;24/04/2016; 23 ;  -  
7007744171;25/04/2016;  -  ;  -  
7007744171;25/04/2016; 1 ;  -  
7007744171;25/04/2016; 2 ;  -  
7007744171;25/04/2016; 3 ;  -  
7007744171;25/04/2016; 4 ;  -  
7007744171;25/04/2016; 5 ;  -  
7007744171;25/04/2016; 6 ; 1.036 
7007744171;25/04/2016; 7 ; 2.993 
7007744171;25/04/2016; 8 ; 3.802 
7007744171;25/04/2016; 9 ; 2.186 
7007744171;25/04/2016; 10 ; 1.929 
7007744171;25/04/2016; 11 ; 163 
7007744171;25/04/2016; 12 ; 1.430 
7007744171;25/04/2016; 13 ; 2.023 
7007744171;25/04/2016; 14 ; 319 
7007744171;25/04/2016; 15 ; 301 
7007744171;25/04/2016; 16 ; 58 
7007744171;25/04/2016; 17 ; 453 
7007744171;25/04/2016; 18 ; 784 
7007744171;25/04/2016; 19 ; 73 
7007744171;25/04/2016; 20 ; 679 
7007744171;25/04/2016; 21 ;  -  
7007744171;25/04/2016; 22 ;  -  
7007744171;25/04/2016; 23 ;  -  
7007744171;26/04/2016;  -  ;  -  
7007744171;26/04/2016; 1 ;  -  
7007744171;26/04/2016; 2 ;  -  
7007744171;26/04/2016; 3 ;  -  
7007744171;26/04/2016; 4 ;  -  
7007744171;26/04/2016; 5 ;  -  
7007744171;26/04/2016; 6 ; 923 
7007744171;26/04/2016; 7 ; 844 
7007744171;26/04/2016; 8 ; 153 
7007744171;26/04/2016; 9 ; 1.635 
7007744171;26/04/2016; 10 ; 2.111 
7007744171;26/04/2016; 11 ; 1.750 
7007744171;26/04/2016; 12 ; 2.674 
7007744171;26/04/2016; 13 ; 321 
7007744171;26/04/2016; 14 ; 190 
7007744171;26/04/2016; 15 ; 1.000 
7007744171;26/04/2016; 16 ; 1.180 
7007744171;26/04/2016; 17 ; 640 
7007744171;26/04/2016; 18 ; 629 
7007744171;26/04/2016; 19 ; 97 
7007744171;26/04/2016; 20 ; 37 
7007744171;26/04/2016; 21 ; 160 
7007744171;26/04/2016; 22 ; 733 
7007744171;26/04/2016; 23 ; 13 
7007744171;27/04/2016;  -  ;  -  
7007744171;27/04/2016; 1 ;  -  
7007744171;27/04/2016; 2 ;  -  
7007744171;27/04/2016; 3 ;  -  
7007744171;27/04/2016; 4 ;  -  
7007744171;27/04/2016; 5 ;  -  
7007744171;27/04/2016; 6 ; 1.021 
7007744171;27/04/2016; 7 ; 591 
7007744171;27/04/2016; 8 ; 5.165 
7007744171;27/04/2016; 9 ; 1.518 
7007744171;27/04/2016; 10 ; 280 
7007744171;27/04/2016; 11 ; 386 
7007744171;27/04/2016; 12 ; 578 
7007744171;27/04/2016; 13 ; 692 
7007744171;27/04/2016; 14 ; 239 
7007744171;27/04/2016; 15 ; 912 
7007744171;27/04/2016; 16 ; 562 
7007744171;27/04/2016; 17 ; 1.067 
7007744171;27/04/2016; 18 ; 297 
7007744171;27/04/2016; 19 ; 143 
7007744171;27/04/2016; 20 ; 90 
7007744171;27/04/2016; 21 ;  -  
7007744171;27/04/2016; 22 ;  -  
7007744171;27/04/2016; 23 ;  -  
7007744171;28/04/2016;  -  ;  -  
7007744171;28/04/2016; 1 ;  -  
7007744171;28/04/2016; 2 ;  -  
7007744171;28/04/2016; 3 ;  -  
7007744171;28/04/2016; 4 ;  -  
7007744171;28/04/2016; 5 ;  -  
7007744171;28/04/2016; 6 ; 805 
7007744171;28/04/2016; 7 ; 715 
7007744171;28/04/2016; 8 ; 1.156 
7007744171;28/04/2016; 9 ; 1.921 
7007744171;28/04/2016; 10 ; 3.163 
7007744171;28/04/2016; 11 ; 2.669 
7007744171;28/04/2016; 12 ; 482 
7007744171;28/04/2016; 13 ; 897 
7007744171;28/04/2016; 14 ; 249 
7007744171;28/04/2016; 15 ; 152 
7007744171;28/04/2016; 16 ; 358 
7007744171;28/04/2016; 17 ; 203 
7007744171;28/04/2016; 18 ; 363 
7007744171;28/04/2016; 19 ; 1.134 
7007744171;28/04/2016; 20 ; 803 
7007744171;28/04/2016; 21 ; 58 
7007744171;28/04/2016; 22 ;  -  
7007744171;28/04/2016; 23 ;  -  
7007744171;29/04/2016;  -  ;  -  
7007744171;29/04/2016; 1 ;  -  
7007744171;29/04/2016; 2 ;  -  
7007744171;29/04/2016; 3 ;  -  
7007744171;29/04/2016; 4 ;  -  
7007744171;29/04/2016; 5 ;  -  
7007744171;29/04/2016; 6 ; 637 
7007744171;29/04/2016; 7 ; 3.274 
7007744171;29/04/2016; 8 ; 3.939 
7007744171;29/04/2016; 9 ; 642 
7007744171;29/04/2016; 10 ; 399 
7007744171;29/04/2016; 11 ; 274 
7007744171;29/04/2016; 12 ; 630 
7007744171;29/04/2016; 13 ; 193 
7007744171;29/04/2016; 14 ; 2.050 
7007744171;29/04/2016; 15 ; 616 
7007744171;29/04/2016; 16 ; 547 
7007744171;29/04/2016; 17 ; 1.857 
7007744171;29/04/2016; 18 ; 1.051 
7007744171;29/04/2016; 19 ; 2.151 
7007744171;29/04/2016; 20 ; 1.094 
7007744171;29/04/2016; 21 ; 713 
7007744171;29/04/2016; 22 ;  -  
7007744171;29/04/2016; 23 ;  -  
7007744171;30/04/2016;  -  ;  -  
7007744171;30/04/2016; 1 ;  -  
7007744171;30/04/2016; 2 ;  -  
7007744171;30/04/2016; 3 ;  -  
7007744171;30/04/2016; 4 ;  -  
7007744171;30/04/2016; 5 ;  -  
7007744171;30/04/2016; 6 ;  -  
7007744171;30/04/2016; 7 ; 197 
7007744171;30/04/2016; 8 ; 802 
7007744171;30/04/2016; 9 ; 485 
7007744171;30/04/2016; 10 ; 417 
7007744171;30/04/2016; 11 ; 298 
7007744171;30/04/2016; 12 ; 190 
7007744171;30/04/2016; 13 ; 513 
7007744171;30/04/2016; 14 ; 75 
7007744171;30/04/2016; 15 ; 21 
7007744171;30/04/2016; 16 ; 26 
7007744171;30/04/2016; 17 ; 339 
7007744171;30/04/2016; 18 ; 85 
7007744171;30/04/2016; 19 ; 82 
7007744171;30/04/2016; 20 ; 78 
7007744171;30/04/2016; 21 ; 130 
7007744171;30/04/2016; 22 ; 23 
7007744171;30/04/2016; 23 ;  -  
7007744171;01/05/2016;  -  ;  -  
7007744171;01/05/2016; 1 ;  -  
7007744171;01/05/2016; 2 ;  -  
7007744171;01/05/2016; 3 ;  -  
7007744171;01/05/2016; 4 ;  -  
7007744171;01/05/2016; 5 ;  -  
7007744171;01/05/2016; 6 ;  -  
7007744171;01/05/2016; 7 ; 649 
7007744171;01/05/2016; 8 ; 452 
7007744171;01/05/2016; 9 ; 651 
7007744171;01/05/2016; 10 ; 247 
7007744171;01/05/2016; 11 ; 36 
7007744171;01/05/2016; 12 ; 189 
7007744171;01/05/2016; 13 ; 1.186 
7007744171;01/05/2016; 14 ; 321 
7007744171;01/05/2016; 15 ; 613 
7007744171;01/05/2016; 16 ; 738 
7007744171;01/05/2016; 17 ; 231 
7007744171;01/05/2016; 18 ; 51 
7007744171;01/05/2016; 19 ; 236 
7007744171;01/05/2016; 20 ;  -  
7007744171;01/05/2016; 21 ;  -  
7007744171;01/05/2016; 22 ;  -  
7007744171;01/05/2016; 23 ;  -  
7007744171;02/05/2016;  -  ;  -  
7007744171;02/05/2016; 1 ;  -  
7007744171;02/05/2016; 2 ;  -  
7007744171;02/05/2016; 3 ;  -  
7007744171;02/05/2016; 4 ;  -  
7007744171;02/05/2016; 5 ;  -  
7007744171;02/05/2016; 6 ; 823 
7007744171;02/05/2016; 7 ; 485 
7007744171;02/05/2016; 8 ; 4.937 
7007744171;02/05/2016; 9 ; 2.409 
7007744171;02/05/2016; 10 ; 2.312 
7007744171;02/05/2016; 11 ; 426 
7007744171;02/05/2016; 12 ; 145 
7007744171;02/05/2016; 13 ; 93 
7007744171;02/05/2016; 14 ; 120 
7007744171;02/05/2016; 15 ; 180 
7007744171;02/05/2016; 16 ; 122 
7007744171;02/05/2016; 17 ; 693 
7007744171;02/05/2016; 18 ; 114 
7007744171;02/05/2016; 19 ; 152 
7007744171;02/05/2016; 20 ; 6 
7007744171;02/05/2016; 21 ; 24 
7007744171;02/05/2016; 22 ;  -  
7007744171;02/05/2016; 23 ;  -  
7007744171;03/05/2016;  -  ;  -  
7007744171;03/05/2016; 1 ;  -  
7007744171;03/05/2016; 2 ;  -  
7007744171;03/05/2016; 3 ;  -  
7007744171;03/05/2016; 4 ;  -  
7007744171;03/05/2016; 5 ;  -  
7007744171;03/05/2016; 6 ; 1.050 
7007744171;03/05/2016; 7 ; 3.671 
7007744171;03/05/2016; 8 ; 2.965 
7007744171;03/05/2016; 9 ; 650 
7007744171;03/05/2016; 10 ; 299 
7007744171;03/05/2016; 11 ; 802 
7007744171;03/05/2016; 12 ; 557 
7007744171;03/05/2016; 13 ; 1.509 
7007744171;03/05/2016; 14 ; 384 
7007744171;03/05/2016; 15 ; 718 
7007744171;03/05/2016; 16 ; 406 
7007744171;03/05/2016; 17 ; 1.016 
7007744171;03/05/2016; 18 ; 232 
7007744171;03/05/2016; 19 ; 84 
7007744171;03/05/2016; 20 ; 73 
7007744171;03/05/2016; 21 ; 94 
7007744171;03/05/2016; 22 ;  -  
7007744171;03/05/2016; 23 ;  -  
7007744171;04/05/2016;  -  ;  -  
7007744171;04/05/2016; 1 ;  -  
7007744171;04/05/2016; 2 ;  -  
7007744171;04/05/2016; 3 ;  -  
7007744171;04/05/2016; 4 ;  -  
7007744171;04/05/2016; 5 ;  -  
7007744171;04/05/2016; 6 ;  -  
7007744171;04/05/2016; 7 ;  -  
7007744171;04/05/2016; 8 ;  -  
7007744171;04/05/2016; 9 ;  -  
7007744171;04/05/2016; 10 ;  -  
7007744171;04/05/2016; 11 ;  -  
7007744171;04/05/2016; 12 ;  -  
7007744171;04/05/2016; 13 ;  -  
7007744171;04/05/2016; 14 ;  -  
7007744171;04/05/2016; 15 ;  -  
7007744171;04/05/2016; 16 ;  -  
7007744171;04/05/2016; 17 ;  -  
7007744171;04/05/2016; 18 ;  -  
7007744171;04/05/2016; 19 ;  -  
7007744171;04/05/2016; 20 ;  -  
7007744171;04/05/2016; 21 ;  -  
7007744171;04/05/2016; 22 ;  -  
7007744171;04/05/2016; 23 ;  -  
7007744171;05/05/2016;  -  ;  -  
7007744171;05/05/2016; 1 ;  -  
7007744171;05/05/2016; 2 ;  -  
7007744171;05/05/2016; 3 ;  -  
7007744171;05/05/2016; 4 ;  -  
7007744171;05/05/2016; 5 ;  -  
7007744171;05/05/2016; 6 ; 752 
7007744171;05/05/2016; 7 ; 2.793 
7007744171;05/05/2016; 8 ; 4.094 
7007744171;05/05/2016; 9 ; 2.361 
7007744171;05/05/2016; 10 ; 1.294 
7007744171;05/05/2016; 11 ; 130 
7007744171;05/05/2016; 12 ; 192 
7007744171;05/05/2016; 13 ; 562 
7007744171;05/05/2016; 14 ; 326 
7007744171;05/05/2016; 15 ; 662 
7007744171;05/05/2016; 16 ; 781 
7007744171;05/05/2016; 17 ; 385 
7007744171;05/05/2016; 18 ; 595 
7007744171;05/05/2016; 19 ; 83 
7007744171;05/05/2016; 20 ;  -  
7007744171;05/05/2016; 21 ;  -  
7007744171;05/05/2016; 22 ;  -  
7007744171;05/05/2016; 23 ;  -  
7007744171;06/05/2016;  -  ;  -  
7007744171;06/05/2016; 1 ;  -  
7007744171;06/05/2016; 2 ;  -  
7007744171;06/05/2016; 3 ;  -  
7007744171;06/05/2016; 4 ;  -  
7007744171;06/05/2016; 5 ; 43 
7007744171;06/05/2016; 6 ; 5.742 
7007744171;06/05/2016; 7 ; 1.164 
7007744171;06/05/2016; 8 ; 907 
7007744171;06/05/2016; 9 ; 806 
7007744171;06/05/2016; 10 ; 90 
7007744171;06/05/2016; 11 ; 441 
7007744171;06/05/2016; 12 ; 301 
7007744171;06/05/2016; 13 ; 324 
7007744171;06/05/2016; 14 ; 37 
7007744171;06/05/2016; 15 ; 361 
7007744171;06/05/2016; 16 ; 69 
7007744171;06/05/2016; 17 ; 135 
7007744171;06/05/2016; 18 ; 453 
7007744171;06/05/2016; 19 ; 374 
7007744171;06/05/2016; 20 ; 212 
7007744171;06/05/2016; 21 ;  -  
7007744171;06/05/2016; 22 ;  -  
7007744171;06/05/2016; 23 ;  -  
7007744171;07/05/2016;  -  ;  -  
7086361926;12/04/2016;  -  ;  -  
7086361926;12/04/2016; 1 ;  -  
7086361926;12/04/2016; 2 ;  -  
7086361926;12/04/2016; 3 ;  -  
7086361926;12/04/2016; 4 ;  -  
7086361926;12/04/2016; 5 ;  -  
7086361926;12/04/2016; 6 ;  -  
7086361926;12/04/2016; 7 ; 422 
7086361926;12/04/2016; 8 ;  -  
7086361926;12/04/2016; 9 ; 234 
7086361926;12/04/2016; 10 ; 26 
7086361926;12/04/2016; 11 ; 121 
7086361926;12/04/2016; 12 ; 156 
7086361926;12/04/2016; 13 ; 1.494 
7086361926;12/04/2016; 14 ;  -  
7086361926;12/04/2016; 15 ; 201 
7086361926;12/04/2016; 16 ; 850 
7086361926;12/04/2016; 17 ; 5.921 
7086361926;12/04/2016; 18 ; 995 
7086361926;12/04/2016; 19 ; 297 
7086361926;12/04/2016; 20 ; 407 
7086361926;12/04/2016; 21 ;  -  
7086361926;12/04/2016; 22 ; 181 
7086361926;12/04/2016; 23 ; 4 
7086361926;13/04/2016;  -  ;  -  
7086361926;13/04/2016; 1 ;  -  
7086361926;13/04/2016; 2 ;  -  
7086361926;13/04/2016; 3 ;  -  
7086361926;13/04/2016; 4 ;  -  
7086361926;13/04/2016; 5 ;  -  
7086361926;13/04/2016; 6 ; 12 
7086361926;13/04/2016; 7 ; 475 
7086361926;13/04/2016; 8 ; 150 
7086361926;13/04/2016; 9 ;  -  
7086361926;13/04/2016; 10 ; 152 
7086361926;13/04/2016; 11 ; 91 
7086361926;13/04/2016; 12 ; 49 
7086361926;13/04/2016; 13 ; 1.444 
7086361926;13/04/2016; 14 ;  -  
7086361926;13/04/2016; 15 ; 36 
7086361926;13/04/2016; 16 ; 773 
7086361926;13/04/2016; 17 ; 723 
7086361926;13/04/2016; 18 ; 1.182 
7086361926;13/04/2016; 19 ; 327 
7086361926;13/04/2016; 20 ; 255 
7086361926;13/04/2016; 21 ; 4 
7086361926;13/04/2016; 22 ; 140 
7086361926;13/04/2016; 23 ;  -  
7086361926;14/04/2016;  -  ;  -  
7086361926;14/04/2016; 1 ; 14 
7086361926;14/04/2016; 2 ;  -  
7086361926;14/04/2016; 3 ;  -  
7086361926;14/04/2016; 4 ;  -  
7086361926;14/04/2016; 5 ;  -  
7086361926;14/04/2016; 6 ;  -  
7086361926;14/04/2016; 7 ; 362 
7086361926;14/04/2016; 8 ; 607 
7086361926;14/04/2016; 9 ; 438 
7086361926;14/04/2016; 10 ; 156 
7086361926;14/04/2016; 11 ; 427 
7086361926;14/04/2016; 12 ; 58 
7086361926;14/04/2016; 13 ; 1.219 
7086361926;14/04/2016; 14 ; 8 
7086361926;14/04/2016; 15 ; 181 
7086361926;14/04/2016; 16 ; 664 
7086361926;14/04/2016; 17 ; 956 
7086361926;14/04/2016; 18 ; 2.604 
7086361926;14/04/2016; 19 ; 370 
7086361926;14/04/2016; 20 ; 249 
7086361926;14/04/2016; 21 ; 56 
7086361926;14/04/2016; 22 ; 34 
7086361926;14/04/2016; 23 ; 595 
7086361926;15/04/2016;  -  ; 428 
7086361926;15/04/2016; 1 ;  -  
7086361926;15/04/2016; 2 ;  -  
7086361926;15/04/2016; 3 ;  -  
7086361926;15/04/2016; 4 ;  -  
7086361926;15/04/2016; 5 ;  -  
7086361926;15/04/2016; 6 ;  -  
7086361926;15/04/2016; 7 ; 701 
7086361926;15/04/2016; 8 ; 244 
7086361926;15/04/2016; 9 ; 169 
7086361926;15/04/2016; 10 ;  -  
7086361926;15/04/2016; 11 ; 36 
7086361926;15/04/2016; 12 ; 421 
7086361926;15/04/2016; 13 ; 3.448 
7086361926;15/04/2016; 14 ; 309 
7086361926;15/04/2016; 15 ; 85 
7086361926;15/04/2016; 16 ; 428 
7086361926;15/04/2016; 17 ; 93 
7086361926;15/04/2016; 18 ; 413 
7086361926;15/04/2016; 19 ; 1.714 
7086361926;15/04/2016; 20 ; 11 
7086361926;15/04/2016; 21 ;  -  
7086361926;15/04/2016; 22 ; 85 
7086361926;15/04/2016; 23 ;  -  
7086361926;16/04/2016;  -  ; 31 
7086361926;16/04/2016; 1 ;  -  
7086361926;16/04/2016; 2 ;  -  
7086361926;16/04/2016; 3 ;  -  
7086361926;16/04/2016; 4 ;  -  
7086361926;16/04/2016; 5 ;  -  
7086361926;16/04/2016; 6 ;  -  
7086361926;16/04/2016; 7 ;  -  
7086361926;16/04/2016; 8 ;  -  
7086361926;16/04/2016; 9 ;  -  
7086361926;16/04/2016; 10 ;  -  
7086361926;16/04/2016; 11 ;  -  
7086361926;16/04/2016; 12 ;  -  
7086361926;16/04/2016; 13 ;  -  
7086361926;16/04/2016; 14 ;  -  
7086361926;16/04/2016; 15 ;  -  
7086361926;16/04/2016; 16 ;  -  
7086361926;16/04/2016; 17 ;  -  
7086361926;16/04/2016; 18 ;  -  
7086361926;16/04/2016; 19 ;  -  
7086361926;16/04/2016; 20 ;  -  
7086361926;16/04/2016; 21 ;  -  
7086361926;16/04/2016; 22 ;  -  
7086361926;16/04/2016; 23 ;  -  
7086361926;17/04/2016;  -  ;  -  
7086361926;17/04/2016; 1 ;  -  
7086361926;17/04/2016; 2 ;  -  
7086361926;17/04/2016; 3 ;  -  
7086361926;17/04/2016; 4 ;  -  
7086361926;17/04/2016; 5 ;  -  
7086361926;17/04/2016; 6 ;  -  
7086361926;17/04/2016; 7 ;  -  
7086361926;17/04/2016; 8 ;  -  
7086361926;17/04/2016; 9 ;  -  
7086361926;17/04/2016; 10 ;  -  
7086361926;17/04/2016; 11 ;  -  
7086361926;17/04/2016; 12 ;  -  
7086361926;17/04/2016; 13 ;  -  
7086361926;17/04/2016; 14 ;  -  
7086361926;17/04/2016; 15 ;  -  
7086361926;17/04/2016; 16 ;  -  
7086361926;17/04/2016; 17 ;  -  
7086361926;17/04/2016; 18 ;  -  
7086361926;17/04/2016; 19 ;  -  
7086361926;17/04/2016; 20 ;  -  
7086361926;17/04/2016; 21 ;  -  
7086361926;17/04/2016; 22 ;  -  
7086361926;17/04/2016; 23 ;  -  
7086361926;18/04/2016;  -  ;  -  
7086361926;18/04/2016; 1 ;  -  
7086361926;18/04/2016; 2 ;  -  
7086361926;18/04/2016; 3 ;  -  
7086361926;18/04/2016; 4 ;  -  
7086361926;18/04/2016; 5 ;  -  
7086361926;18/04/2016; 6 ;  -  
7086361926;18/04/2016; 7 ; 593 
7086361926;18/04/2016; 8 ; 356 
7086361926;18/04/2016; 9 ; 56 
7086361926;18/04/2016; 10 ; 193 
7086361926;18/04/2016; 11 ;  -  
7086361926;18/04/2016; 12 ; 3.837 
7086361926;18/04/2016; 13 ;  -  
7086361926;18/04/2016; 14 ; 237 
7086361926;18/04/2016; 15 ;  -  
