timestamp,equipment_id,site_id,temperature,vibration,engine_hours,fault_code,gps_lat,gps_lon
2024-06-08 00:25:00,EXC006,NSW001,95.6,9.08,23906.99,,-32.46257546473033,151.24141778277325
2024-06-08 00:30:00,TRK002,WA001,83.9,21.05,23908.31,,-22.34770746636814,117.1217876023844
2024-06-08 00:35:00,CRU003,QLD001,73.8,18.85,23902.08,CRITICAL_ENGINE,,
2024-06-08 00:40:00,TRK012,WA001,116.8,28.87,23900.62,CRITICAL_ENGINE,-22.34725632672002,117.12095288383277
2024-06-08 00:45:00,CRU002,WA001,,9.98,23904.62,,,
2024-06-08 00:50:00,TRK005,QLD001,78.5,13.7,23908.84,,,
2024-06-08 00:55:00,CNV001,WA001,87.3,18.6,23906.54,WARN_TEMP,,
2024-06-08 01:00:00,TRK010,WA001,83.5,11.69,23908.44,WARN_TEMP,-22.349956281996086,117.11390832566005
2024-06-08 01:05:00,CNV001,QLD001,111.6,21.79,23907.09,WARN_TEMP,,
2024-06-08 01:10:00,EXC005,WA001,114.4,18.83,23906.9,,-22.339461512108826,117.13209731522517
2024-06-08 01:15:00,TRK014,WA001,65.6,7.45,23905.32,,-22.354226293226805,117.13085224984356
2024-06-08 01:20:00,TRK010,NSW001,112.2,16.16,23909.62,,-32.44692192939829,151.2416162222968
2024-06-08 01:25:00,TRK006,WA001,92.2,13.87,23910.67,CRITICAL_ENGINE,-22.339666523291946,117.12169326467964
2024-06-08 01:30:00,EXC006,WA001,64.8,23.68,23911.49,CRITICAL_ENGINE,-22.33683094071257,117.1288342558858
2024-06-08 01:35:00,CRU003,WA001,,14.01,23911.83,,,
2024-06-08 01:40:00,TRK011,WA001,113.4,12.89,23908.93,,-22.349247078670484,117.12501140368938
2024-06-08 01:45:00,TRK013,NSW001,109.1,13.51,23907.6,WARN_VIB,-32.45360427022282,151.22888796314555
2024-06-08 01:50:00,TRK010,WA001,107.4,7.55,23908.12,WARN_TEMP,-22.346136446734747,117.13165313323009
2024-06-08 01:55:00,TRK009,QLD001,74.0,24.49,23910.31,CRITICAL_ENGINE,,
2024-06-08 02:00:00,TRK013,NSW001,,20.3,23914.5,,-32.46336697365188,151.22746782381074
2024-06-08 02:05:00,EXC005,QLD001,64.1,14.01,23910.04,WARN_VIB,,
2024-06-08 02:10:00,CNV001,NSW001,118.6,21.29,23911.14,,,
2024-06-08 02:15:00,TRK009,WA001,90.5,8.3,23913.14,CRITICAL_ENGINE,-22.33994385709368,117.1224989663309
2024-06-08 02:20:00,TRK012,QLD001,,17.24,23917.53,,,
2024-06-08 02:25:00,EXC006,WA001,67.9,10.48,23911.67,,-22.347385120660295,117.12348389727424
2024-06-08 02:30:00,TRK013,NSW001,88.0,22.45,23918.68,,-32.464271555559044,151.2257150680108
2024-06-08 02:35:00,EXC002,NSW001,111.8,13.42,23919.35,WARN_VIB,-32.4546137350771,151.2371231124552
2024-06-08 02:40:00,CNV003,NSW001,,24.28,23914.32,WARN_VIB,,
2024-06-08 02:45:00,TRK012,WA001,190,21.37,23917.0,,-22.34578529134899,117.11717203187712
2024-06-08 02:50:00,TRK015,QLD001,90.1,13.04,23913.64,,,
2024-06-08 02:55:00,TRK014,WA001,103.1,26.51,23922.98,,-22.349393162254287,117.12436011255882
2024-06-08 03:00:00,TRK009,WA001,,25.64,23916.86,,-22.35241109170459,117.12913474730122
2024-06-08 03:05:00,TRK004,WA001,91.9,18.23,23923.08,,-22.339112644762192,117.12057609062069
2024-06-08 03:10:00,TRK010,NSW001,,21.15,23918.18,,-32.46549061380077,151.23725893202118
2024-06-08 03:15:00,CNV001,WA001,119.0,14.26,23920.71,CRITICAL_ENGINE,,
2024-06-08 03:20:00,CRU003,NSW001,,83.62,23923.2,CRITICAL_ENGINE,,
2024-06-08 03:25:00,CNV002,NSW001,,13.97,23925.36,,,
2024-06-08 03:30:00,EXC005,NSW001,66.8,26.08,23919.9,WARN_VIB,-32.45449895629046,151.2279782398756
2024-06-08 03:35:00,CNV003,NSW001,76.0,6.71,23922.72,CRITICAL_ENGINE,,
2024-06-08 03:40:00,TRK011,QLD001,91.4,5.36,23925.51,WARN_TEMP,,
2024-06-08 03:45:00,TRK006,WA001,97.6,8.34,23921.48,WARN_VIB,-22.348556783664016,117.11518892538092
2024-06-08 03:50:00,EXC002,WA001,,24.45,23926.59,CRITICAL_ENGINE,-22.34726260671219,117.12891583255424
2024-06-08 03:55:00,TRK006,NSW001,,23.94,23924.85,,-32.465918672256215,151.24162780491105
2024-06-08 04:00:00,CRU002,NSW001,102.0,9.37,23923.48,,,
2024-06-08 04:05:00,TRK006,NSW001,,29.77,23929.58,,-32.46285530017159,151.22500633123815
2024-06-08 04:10:00,CRU002,WA001,79.6,15.06,23921.26,,,
2024-06-08 04:15:00,TRK007,WA001,83.4,9.6,23928.86,,-22.344289308307467,117.1187381319179
2024-06-08 04:20:00,TRK010,NSW001,107.3,19.22,23925.75,WARN_TEMP,-32.44934113001932,151.24200418682258
2024-06-08 04:25:00,TRK004,QLD001,96.6,23.71,23928.77,CRITICAL_ENGINE,,
2024-06-08 04:30:00,TRK009,NSW001,100.6,24.55,23927.09,WARN_TEMP,-32.44823893300009,151.2438085220681
2024-06-08 04:35:00,TRK012,WA001,92.9,25.09,23932.51,WARN_VIB,-22.354868820335643,117.11592975952237
2024-06-08 04:40:00,EXC001,WA001,100.2,15.62,23928.76,WARN_VIB,-22.339523740931707,117.11840879802185
2024-06-08 04:45:00,EXC005,QLD001,74.3,27.44,23925.72,CRITICAL_ENGINE,,
2024-06-08 04:50:00,TRK011,WA001,71.7,13.31,23927.68,WARN_TEMP,-22.349173849511963,117.12177807972405
2024-06-08 04:55:00,EXC003,NSW001,81.0,10.46,23931.91,WARN_VIB,-32.45672922326855,151.23277896509822
2024-06-08 05:00:00,TRK006,WA001,,16.41,23932.63,WARN_TEMP,-22.347076239239012,117.13306856399493
2024-06-08 05:05:00,EXC006,NSW001,60.9,19.3,23935.5,CRITICAL_ENGINE,-32.45017417873714,151.23020721767878
2024-06-08 05:10:00,TRK005,WA001,103.4,5.8,23930.58,WARN_TEMP,-22.33675104957905,117.1170905266888
2024-06-08 05:15:00,TRK002,NSW001,103.1,10.77,23937.07,,-32.44712388118709,151.24262784363935
2024-06-08 05:20:00,TRK003,WA001,,12.2,23934.45,,-22.33987350672594,117.12780435318317
2024-06-08 05:25:00,CNV002,NSW001,117.3,22.62,23929.98,,,
2024-06-08 05:30:00,EXC002,WA001,119.2,12.48,23937.41,WARN_TEMP,-22.344478141350777,117.1239996661925
2024-06-08 05:35:00,CNV001,WA001,84.8,25.4,23936.49,CRITICAL_ENGINE,,
2024-06-08 05:40:00,EXC003,NSW001,119.0,116.77,23938.93,,-32.466291320314376,151.24059581103623
2024-06-08 05:45:00,TRK007,WA001,89.4,21.78,23934.67,WARN_TEMP,-22.335853427299256,117.13127446791468
2024-06-08 05:50:00,TRK006,NSW001,62.9,8.72,23932.48,CRITICAL_ENGINE,-32.46032263830458,151.23783823178363
2024-06-08 05:55:00,CRU002,WA001,,10.64,23935.61,,,
2024-06-08 05:55:00,TRK010,NSW001,91.9,15.21,23939.86,,-32.45500343748422,151.2332628892338
2024-06-08 06:05:00,TRK007,NSW001,90.9,7.35,23934.91,WARN_TEMP,-32.465740523541186,151.24027813303172
2024-06-08 06:10:00,TRK013,WA001,118.4,5.95,23935.35,,-22.340075718693544,117.11390290977069
2024-06-08 06:15:00,TRK010,QLD001,64.3,17.98,23938.7,CRITICAL_ENGINE,,
2024-06-08 06:20:00,TRK012,WA001,64.6,22.04,23935.3,CRITICAL_ENGINE,-22.337594287551966,117.13108107733005
2024-06-08 06:25:00,TRK009,NSW001,,22.42,23934.88,WARN_TEMP,-32.460305520420484,151.23952308507222
2024-06-08 06:30:00,EXC004,WA001,69.0,15.57,23938.9,,-22.339828339790557,117.11960889347874
2024-06-08 06:35:00,TRK015,WA001,79.5,7.62,23945.38,CRITICAL_ENGINE,-22.34138619054758,117.13241573288568
2024-06-08 06:40:00,TRK009,NSW001,,25.39,23937.24,,-32.45247789758913,151.24336697467862
2024-06-08 06:45:00,TRK010,QLD001,78.9,22.19,23940.11,,,
2024-06-08 06:50:00,EXC005,NSW001,65.7,10.43,23946.15,,-32.45534561029992,151.23709082937302
2024-06-08 06:55:00,TRK005,NSW001,104.9,20.6,23938.4,,-32.451451065522306,151.23524461306735
2024-06-08 07:00:00,TRK009,QLD001,,20.0,23943.37,WARN_TEMP,,
2024-06-08 07:05:00,EXC001,WA001,107.7,22.4,23943.85,,-22.34427841760188,117.13190868925204
2024-06-08 07:10:00,EXC001,NSW001,76.3,28.25,23939.76,,-32.450843499546885,151.23143176242544
2024-06-08 07:15:00,CNV001,NSW001,,16.41,23940.13,WARN_TEMP,,
2024-06-08 07:20:00,TRK012,QLD001,,23.58,23947.84,,,
2024-06-08 07:25:00,TRK008,NSW001,92.8,8.97,23947.12,CRITICAL_ENGINE,-32.453375886918565,151.23359272302454
2024-06-08 07:30:00,TRK008,WA001,110.4,20.09,23947.77,WARN_VIB,-22.346145942482092,117.12344028828072
2024-06-08 07:35:00,TRK011,QLD001,111.4,16.2,23941.59,,,
2024-06-08 07:40:00,TRK012,QLD001,101.2,14.37,23951.11,WARN_TEMP,,
2024-06-08 07:45:00,CRU003,WA001,,28.69,23952.16,WARN_VIB,,
2024-06-08 07:50:00,EXC005,QLD001,,27.96,23943.55,,,
2024-06-08 07:55:00,CRU003,QLD001,107.6,12.68,23946.13,WARN_VIB,,
2024-06-08 08:00:00,TRK009,QLD001,77.9,12.63,23944.26,WARN_TEMP,,
2024-06-08 08:05:00,EXC002,NSW001,,8.2,23946.5,WARN_TEMP,-32.450022593622016,151.2270097751643
2024-06-08 08:10:00,TRK006,QLD001,94.5,21.81,23952.03,WARN_TEMP,,
2024-06-08 08:15:00,TRK014,WA001,107.0,23.11,23954.29,CRITICAL_ENGINE,-22.3522762493704,117.11439133901075
2024-06-08 08:20:00,EXC004,QLD001,87.2,83.1,23955.93,,,
2024-06-08 08:25:00,EXC006,NSW001,98.5,6.35,23955.5,,-32.44819856420626,151.22534950229863
2024-06-08 08:30:00,TRK007,QLD001,,17.22,23952.3,WARN_TEMP,,
2024-06-08 08:35:00,TRK009,NSW001,95.7,13.61,23951.38,WARN_TEMP,-32.4522127468463,151.23516445925887
2024-06-08 08:40:00,TRK001,QLD001,,5.01,23951.98,,,
2024-06-08 08:45:00,TRK015,WA001,,83.38,23954.25,CRITICAL_ENGINE,-22.338867687316128,117.1205904048216
2024-06-08 08:50:00,CNV001,WA001,82.8,18.4,23952.15,,,
2024-06-08 08:55:00,EXC006,QLD001,,10.9,23956.14,WARN_VIB,,
2024-06-08 09:00:00,CRU001,QLD001,70.6,112.95,23953.62,,,
2024-06-08 09:05:00,TRK014,WA001,,21.32,23955.76,,-22.339690048946252,117.12290618161202
2024-06-08 09:10:00,TRK011,WA001,77.4,13.3,23959.08,CRITICAL_ENGINE,-22.345238415100038,117.11812310951292
2024-06-08 09:15:00,TRK001,WA001,117.1,21.61,23959.12,,-22.3452385503055,117.11737171914918
2024-06-08 09:20:00,TRK004,NSW001,,13.36,23952.6,WARN_VIB,-32.449377194717385,151.2352377466577
2024-06-08 09:25:00,EXC004,NSW001,,16.73,23954.82,CRITICAL_ENGINE,-32.4476089636039,151.23591025463864
2024-06-08 09:30:00,EXC006,WA001,65.1,12.26,23955.81,,-22.347751265649478,117.13107266870854
2024-06-08 09:35:00,EXC003,WA001,,29.85,23961.15,,-22.351432266466055,117.13190134449317
2024-06-08 09:40:00,TRK005,NSW001,111.5,24.95,23961.29,WARN_TEMP,-32.45043113202148,151.23303234074382
2024-06-08 09:45:00,EXC001,WA001,65.7,27.5,23955.38,,-22.354537997575218,117.12467371386943
2024-06-08 09:50:00,CRU002,NSW001,86.7,20.65,23959.83,,,
2024-06-08 09:55:00,CRU003,QLD001,95.0,28.65,23964.82,CRITICAL_ENGINE,,
2024-06-08 10:00:00,TRK015,QLD001,91.5,26.52,23957.57,,,
2024-06-08 10:05:00,CNV002,NSW001,85.5,20.96,23965.99,,,
2024-06-08 10:10:00,TRK007,QLD001,,29.6,23966.94,,,
2024-06-08 10:15:00,EXC004,QLD001,96.8,23.86,23964.71,,,
2024-06-08 10:20:00,CRU002,NSW001,,7.75,23965.13,,,
2024-06-08 10:25:00,CRU003,WA001,104.3,22.1,23963.63,,,
2024-06-08 10:30:00,EXC004,NSW001,97.0,6.74,23959.9,WARN_TEMP,-32.44755115421038,151.2297828610048
2024-06-08 10:35:00,CNV001,WA001,110.5,19.52,23960.62,WARN_TEMP,,
2024-06-08 10:40:00,EXC004,WA001,,13.76,23966.27,,-22.336034623175387,117.131589632376
2024-06-08 10:45:00,EXC003,NSW001,112.0,111.69,23963.12,CRITICAL_ENGINE,-32.451948340441895,151.22490835004794
2024-06-08 10:50:00,CNV002,NSW001,,27.76,23967.92,,,
2024-06-08 10:55:00,EXC002,WA001,120.0,24.92,23964.46,,-22.33761251878849,117.1149162370525
2024-06-08 11:00:00,TRK006,NSW001,79.3,6.01,23966.71,,-32.463270235891365,151.24270871430576
2024-06-08 11:05:00,TRK011,NSW001,105.0,5.84,23962.57,CRITICAL_ENGINE,-32.45295645831789,151.2280276350509
2024-06-08 11:10:00,TRK006,NSW001,,22.13,23965.88,,-32.46586334956486,151.23202568375774
2024-06-08 11:15:00,TRK003,QLD001,119.6,12.08,23963.89,CRITICAL_ENGINE,,
2024-06-08 11:20:00,EXC001,NSW001,116.5,6.43,23964.92,WARN_VIB,-32.448734275927386,151.2402121275497
2024-06-08 11:25:00,TRK007,QLD001,,22.73,23966.3,,,
2024-06-08 11:30:00,TRK006,NSW001,82.3,17.26,23970.25,,-32.46421236825787,151.23846411107078
2024-06-08 11:35:00,TRK012,NSW001,69.4,5.16,23974.9,,-32.45542555787463,151.24224290346783
2024-06-08 11:40:00,EXC003,QLD001,,29.95,23975.47,,,
2024-06-08 11:45:00,CNV001,WA001,111.2,14.76,23972.2,,,
2024-06-08 11:50:00,TRK011,NSW001,96.1,102.2,23974.9,CRITICAL_ENGINE,-32.46030195987682,151.2301573062989
2024-06-08 11:50:00,TRK010,WA001,69.8,9.45,23968.18,WARN_VIB,-22.35320836172613,117.11904809128986
2024-06-08 12:00:00,TRK015,NSW001,,23.05,23973.01,,-32.45477397149905,151.2442278008226
2024-06-08 12:05:00,TRK015,WA001,62.1,19.25,23970.73,,-22.34958420306275,117.11512715393563
2024-06-08 12:10:00,EXC001,WA001,,7.55,23969.04,WARN_VIB,-22.3427254468752,117.11652755459579
2024-06-08 12:15:00,TRK013,WA001,81.9,100.92,23972.95,,-22.353217349697807,117.12104511130875
2024-06-08 12:20:00,TRK012,NSW001,,13.34,23971.51,WARN_VIB,-32.45818126414738,151.24312852281616
2024-06-08 12:25:00,TRK007,QLD001,87.0,6.45,23970.91,,,
2024-06-08 12:30:00,CRU001,WA001,,6.14,23979.94,WARN_VIB,,
2024-06-08 12:35:00,CNV001,WA001,,27.0,23974.9,WARN_VIB,,
2024-06-08 12:40:00,CNV002,NSW001,67.7,9.6,23976.38,,,
2024-06-08 12:45:00,TRK007,WA001,90.2,30.0,23980.64,,-22.34014391856471,117.13045644232228
2024-06-08 12:50:00,CNV002,WA001,109.4,14.1,23978.63,WARN_TEMP,,
2024-06-08 12:55:00,TRK012,QLD001,79.4,12.11,23982.63,CRITICAL_ENGINE,,
2024-06-08 13:00:00,EXC002,WA001,65.9,10.72,23976.02,,-22.35412301216036,117.12674856051561
2024-06-08 13:05:00,EXC005,NSW001,68.6,22.45,23976.67,,-32.455362442311625,151.22804322546068
2024-06-08 13:10:00,CNV003,WA001,84.7,17.71,23975.4,CRITICAL_ENGINE,,
2024-06-08 13:15:00,EXC004,NSW001,227,28.4,23982.16,,-32.45186351149171,151.23924583409075
2024-06-08 13:20:00,CRU003,WA001,104.4,103.56,23981.67,CRITICAL_ENGINE,,
2024-06-08 13:25:00,EXC006,NSW001,107.4,100.69,23980.44,,-32.45255855974672,151.23119855189108
2024-06-08 13:30:00,CRU002,NSW001,,21.04,23983.11,CRITICAL_ENGINE,,
2024-06-08 13:35:00,TRK014,NSW001,114.7,80.01,23980.36,,-32.46665061215626,151.23476873441197
2024-06-08 13:40:00,CRU002,WA001,85.5,6.09,23987.52,,,
2024-06-08 13:45:00,TRK002,NSW001,,27.19,23984.5,,-32.45098967459848,151.23648428207846
2024-06-08 13:50:00,CNV001,NSW001,69.7,26.88,23984.77,WARN_TEMP,,
2024-06-08 13:55:00,TRK004,NSW001,,20.34,23989.29,WARN_VIB,-32.461102145975275,151.22644679644912
2024-06-08 14:00:00,TRK009,NSW001,63.0,8.7,23980.81,,-32.46368159310004,151.23092258291587
2024-06-08 14:05:00,TRK011,NSW001,,6.87,23987.53,,-32.45965443659773,151.24210569706094
2024-06-08 14:10:00,EXC005,NSW001,62.4,86.75,23990.67,WARN_VIB,-32.45695706194688,151.24177541003155
2024-06-08 14:15:00,TRK012,QLD001,78.0,8.29,23991.35,,,
2024-06-08 14:20:00,EXC005,WA001,,13.81,23991.33,,-22.335894349814044,117.1272384540404
2024-06-08 14:25:00,TRK009,QLD001,85.8,28.89,23985.88,WARN_VIB,,
2024-06-08 14:30:00,CRU002,QLD001,,5.51,23985.41,,,
2024-06-08 14:30:00,CNV002,WA001,82.1,21.21,23983.68,,,
2024-06-08 14:40:00,CNV003,QLD001,70.6,12.09,23993.07,WARN_TEMP,,
2024-06-08 14:45:00,TRK009,WA001,85.6,29.84,23992.87,,-22.339309577230946,117.12322924424912
2024-06-08 14:50:00,TRK010,WA001,,19.34,23989.08,CRITICAL_ENGINE,-22.353894393832107,117.11981078620941
2024-06-08 14:55:00,TRK007,WA001,112.2,27.73,23991.13,CRITICAL_ENGINE,-22.338573051268398,117.13168872163914
2024-06-08 15:00:00,CNV002,QLD001,243,29.38,23988.93,,,
2024-06-08 15:05:00,CNV003,NSW001,,7.66,23989.55,,,
2024-06-08 15:10:00,TRK012,QLD001,74.4,20.32,23995.36,,,
2024-06-08 15:15:00,TRK014,WA001,112.1,26.95,23987.58,CRITICAL_ENGINE,-22.35160682401112,117.11405541469559
2024-06-08 15:20:00,EXC001,WA001,61.9,16.66,23989.88,,-22.34454984092104,117.13007889431525
2024-06-08 15:25:00,CNV002,NSW001,108.3,17.67,23991.48,,,
2024-06-08 15:30:00,TRK005,WA001,76.6,10.84,23997.01,,-22.33868684761296,117.1264974456184
2024-06-08 15:35:00,TRK004,NSW001,101.4,18.06,23995.12,CRITICAL_ENGINE,-32.456954656443635,151.2427411616121
2024-06-08 15:40:00,TRK014,WA001,87.2,21.41,23991.03,,-22.342642668626667,117.13065221186827
2024-06-08 15:45:00,TRK004,NSW001,112.3,13.49,23998.73,,-32.46650853255748,151.2319000331236
2024-06-08 15:50:00,TRK004,NSW001,83.9,85.79,23998.76,,-32.46281633961321,151.2368562127863
2024-06-08 15:55:00,EXC003,NSW001,73.7,5.23,23998.31,WARN_VIB,-32.44712628660839,151.2267892058801
2024-06-08 16:00:00,TRK002,QLD001,,7.36,23997.21,CRITICAL_ENGINE,,
2024-06-08 16:05:00,TRK005,WA001,107.9,22.21,24000.47,,-22.35435778799666,117.1307710724261
2024-06-08 16:10:00,TRK001,WA001,101.2,22.55,23994.93,WARN_VIB,-22.35061452054648,117.11608419441204
2024-06-08 16:15:00,EXC004,WA001,84.8,28.17,23995.64,,-22.344314386606868,117.13132061292616
2024-06-08 16:20:00,TRK002,QLD001,96.7,8.55,23998.56,WARN_VIB,,
2024-06-08 16:25:00,EXC004,WA001,75.2,27.95,24003.88,,-22.346728729788488,117.12582235098141
2024-06-08 16:30:00,TRK011,WA001,79.7,25.11,24003.01,,-22.35487745390552,117.12853822446095
2024-06-08 16:35:00,EXC004,QLD001,91.3,15.02,24004.3,WARN_VIB,,
2024-06-08 16:40:00,TRK009,NSW001,100.9,103.9,24000.4,WARN_VIB,-32.45287756563758,151.24398752356774
2024-06-08 16:45:00,TRK011,NSW001,117.7,26.63,24000.4,,-32.462525070712665,151.2340584479408
2024-06-08 16:50:00,CNV002,WA001,,11.28,23998.55,WARN_VIB,,
2024-06-08 16:55:00,TRK014,NSW001,73.5,97.58,23999.97,,-32.455340192890716,151.22635555603992
2024-06-08 17:00:00,TRK004,WA001,103.1,10.6,24004.57,,-22.355218765241833,117.11464550613775
2024-06-08 17:05:00,CRU003,NSW001,92.5,18.24,24005.82,WARN_TEMP,,
2024-06-08 17:10:00,EXC006,NSW001,118.7,15.08,24002.43,,-32.4600486565656,151.22925070152385
2024-06-08 17:15:00,TRK010,WA001,84.1,23.98,24005.47,WARN_VIB,-22.3549842530355,117.11705149272063
2024-06-08 17:20:00,CNV001,WA001,,114.84,24008.84,WARN_TEMP,,
2024-06-08 17:25:00,CRU002,WA001,100.8,25.33,24009.86,WARN_VIB,,
2024-06-08 17:30:00,TRK001,QLD001,87.2,17.52,24009.7,,,
2024-06-08 17:35:00,TRK004,NSW001,,5.8,24001.73,WARN_TEMP,-32.44810873745956,151.2308289156198
2024-06-08 17:40:00,CNV001,NSW001,80.2,22.89,24011.69,,,
2024-06-08 17:45:00,TRK010,WA001,106.1,20.05,24004.27,,-22.355263892481656,117.12185980502429
2024-06-08 17:50:00,EXC003,QLD001,115.2,28.02,24008.17,,,
2024-06-08 17:55:00,EXC006,QLD001,100.7,6.53,24006.88,,,
2024-06-08 18:00:00,TRK015,WA001,,27.69,24011.84,CRITICAL_ENGINE,-22.337469458547798,117.11551177422888
2024-06-08 18:05:00,EXC006,WA001,117.4,25.31,24009.58,WARN_VIB,-22.346689568202166,117.1311919220639
2024-06-08 18:10:00,EXC001,QLD001,77.6,27.28,24008.02,WARN_TEMP,,
2024-06-08 18:15:00,TRK015,QLD001,,20.19,24014.89,CRITICAL_ENGINE,,
2024-06-08 18:15:00,TRK015,WA001,91.8,24.0,24009.58,WARN_TEMP,-22.347930829642504,117.11751382336465
2024-06-08 18:25:00,TRK007,QLD001,89.7,119.24,24012.73,,,
2024-06-08 18:30:00,TRK013,NSW001,,20.81,24012.71,,-32.45562241415985,151.24392633671
2024-06-08 18:35:00,CNV001,QLD001,117.2,14.31,24013.94,CRITICAL_ENGINE,,
2024-06-08 18:40:00,TRK006,QLD001,90.7,16.46,24014.24,WARN_TEMP,,
2024-06-08 18:45:00,CNV002,WA001,,5.85,24015.65,WARN_VIB,,
2024-06-08 18:50:00,CNV001,QLD001,,22.84,24011.7,,,
2024-06-08 18:55:00,TRK003,NSW001,72.0,14.77,24017.79,WARN_TEMP,-32.45240566981756,151.24333271290044
2024-06-08 19:00:00,CNV001,NSW001,98.2,23.17,24012.31,CRITICAL_ENGINE,,
2024-06-08 19:05:00,TRK008,QLD001,,8.73,24015.16,WARN_TEMP,,
2024-06-08 19:10:00,EXC006,QLD001,74.1,117.78,24018.28,,,
2024-06-08 19:15:00,TRK003,QLD001,118.4,22.16,24013.54,WARN_TEMP,,
2024-06-08 19:20:00,TRK009,NSW001,,19.16,24012.81,WARN_VIB,-32.466144303411276,151.22474137524665
2024-06-08 19:25:00,TRK004,QLD001,,108.83,24021.46,CRITICAL_ENGINE,,
2024-06-08 19:30:00,EXC001,QLD001,89.7,6.18,24021.31,,,
2024-06-08 19:35:00,CNV002,QLD001,62.1,5.48,24019.73,WARN_VIB,,
2024-06-08 19:40:00,TRK013,NSW001,,19.35,24015.6,CRITICAL_ENGINE,-32.45578866023766,151.22827603084897
2024-06-08 19:45:00,TRK003,QLD001,,26.93,24014.95,,,
2024-06-08 19:50:00,TRK015,QLD001,,9.26,24015.24,,,
2024-06-08 19:55:00,TRK007,QLD001,90.8,25.53,24019.88,CRITICAL_ENGINE,,
2024-06-08 20:00:00,TRK013,WA001,83.9,24.91,24022.23,CRITICAL_ENGINE,-22.34529380497051,117.11699010505643
2024-06-08 20:05:00,TRK004,NSW001,,21.41,24025.0,WARN_TEMP,-32.463048739515074,151.23798074648855
2024-06-08 20:10:00,CRU002,WA001,,28.31,24019.79,,,
2024-06-08 20:15:00,TRK004,WA001,238,10.55,24019.72,WARN_VIB,-22.3509395770841,117.1262657797875
2024-06-08 20:20:00,EXC002,QLD001,,16.4,24027.96,,,
2024-06-08 20:25:00,TRK002,QLD001,64.4,13.83,24026.1,,,
2024-06-08 20:30:00,TRK002,QLD001,100.5,29.36,24025.74,CRITICAL_ENGINE,,
2024-06-08 20:35:00,EXC006,WA001,86.9,26.13,24020.18,CRITICAL_ENGINE,-22.34894707003638,117.12272593717451
2024-06-08 20:40:00,CNV002,QLD001,67.8,14.29,24025.36,,,
2024-06-08 20:45:00,CNV003,NSW001,,22.82,24022.79,,,
2024-06-08 20:50:00,EXC006,NSW001,93.2,20.39,24028.47,WARN_TEMP,-32.4541158589601,151.23642348189637
2024-06-08 20:55:00,EXC003,NSW001,93.5,29.77,24031.19,WARN_VIB,-32.45537449741148,151.2250793539348
2024-06-08 21:00:00,TRK014,NSW001,,17.12,24025.24,,-32.462826025678545,151.22934368791383
2024-06-08 21:05:00,EXC006,NSW001,102.6,29.06,24028.2,WARN_VIB,-32.464452724099395,151.23919216165208
2024-06-08 21:10:00,TRK015,QLD001,88.4,18.45,24025.55,WARN_TEMP,,
2024-06-08 21:15:00,EXC002,QLD001,,25.71,24024.79,,,
2024-06-08 21:20:00,TRK008,WA001,94.5,19.19,24026.24,,-22.336022630598602,117.11869326914727
2024-06-08 21:25:00,TRK010,QLD001,102.5,29.02,24025.98,WARN_VIB,,
2024-06-08 21:30:00,TRK001,QLD001,75.9,25.13,24033.59,WARN_TEMP,,
2024-06-08 21:35:00,TRK003,QLD001,,23.62,24025.64,,,
2024-06-08 21:40:00,TRK007,WA001,103.6,23.74,24028.01,WARN_VIB,-22.338899201914675,117.11991491591972
2024-06-08 21:45:00,CRU001,WA001,,17.91,24028.52,WARN_VIB,,
2024-06-08 21:50:00,CNV002,NSW001,113.2,27.27,24031.32,,,
2024-06-08 21:55:00,TRK006,QLD001,65.3,15.52,24036.13,,,
2024-06-08 22:00:00,CNV002,NSW001,112.1,10.32,24028.62,WARN_VIB,,
2024-06-08 22:05:00,EXC004,WA001,86.6,23.7,24036.65,WARN_VIB,-22.345917445919163,117.13016029186127
2024-06-08 22:10:00,TRK002,WA001,96.6,15.39,24033.06,,-22.35511561026369,117.12802305132168
2024-06-08 22:15:00,TRK006,NSW001,110.3,10.38,24039.39,,-32.45032348273156,151.24005496736405
2024-06-08 22:20:00,EXC005,NSW001,,16.65,24034.34,,-32.4579752454868,151.2330005735328
2024-06-08 22:25:00,TRK008,QLD001,,11.99,24035.91,,,
2024-06-08 22:30:00,TRK013,WA001,,14.83,24034.8,WARN_TEMP,-22.34313004157164,117.12743812135912
2024-06-08 22:35:00,CRU002,WA001,85.2,20.45,24037.74,WARN_VIB,,
2024-06-08 22:40:00,TRK003,QLD001,102.8,26.18,24040.21,,,
2024-06-08 22:45:00,EXC005,NSW001,,13.05,24040.17,,-32.46099680284658,151.2413525555177
2024-06-08 22:50:00,TRK002,NSW001,74.4,13.44,24036.87,,-32.46190532457601,151.2354433321969
2024-06-08 22:55:00,TRK013,QLD001,,5.67,24039.43,,,
2024-06-08 23:00:00,TRK009,QLD001,73.3,26.77,24039.46,,,
2024-06-08 23:05:00,TRK003,WA001,,5.86,24036.08,WARN_VIB,-22.35376985160247,117.11364677153382
2024-06-08 23:10:00,EXC001,QLD001,69.2,18.6,24039.54,WARN_VIB,,
2024-06-08 23:15:00,TRK010,NSW001,70.6,14.5,24042.41,,-32.464027156222215,151.2380767616632
2024-06-08 23:20:00,TRK007,QLD001,80.9,19.02,24036.6,,,
2024-06-08 23:25:00,TRK011,NSW001,60.1,8.3,24043.25,,-32.4619177121912,151.22544591379625
