,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews,reviews_per_month,availability_2019
4917,22584903,West of Twin Peaks,37.742660006001984,-122.46853809405981,Private room,90,,1,68,6.18,148
4918,22586319,Visitacion Valley,37.71397309492322,-122.40826383486629,Entire home/apt,67,,1,99,9.03,58
4919,22592721,Inner Sunset,37.76381550176251,-122.47096024210657,Entire home/apt,150,,30,1,0.11,123
4920,22597536,Downtown/Civic Center,37.78426486230379,-122.41498843677532,Entire home/apt,87,,30,0,,179
4921,22601496,Outer Richmond,37.77893108868609,-122.50922269438999,Private room,89,,30,14,1.63,106
4922,22603366,Bayview,37.73593520123501,-122.3978635031163,Private room,90,,2,16,2.06,0
4923,22608611,Noe Valley,37.74853843987338,-122.42654980705956,Private room,129,,3,27,5.16,34
4924,22609372,Haight Ashbury,37.76875592948382,-122.4430023788723,Entire home/apt,105,,30,1,0.16,123
4925,22615137,Western Addition,37.77230403157893,-122.42542437369512,Entire home/apt,290,,30,17,1.68,64
4926,22619139,Outer Mission,37.725565137620954,-122.43806377630993,Entire home/apt,115,,1,62,5.81,74
4927,22626810,Downtown/Civic Center,37.777076884763176,-122.42246024089813,Entire home/apt,120,,30,1,0.29,250
4928,22630205,Nob Hill,37.79715935610884,-122.41120660868843,Entire home/apt,350,,30,0,,354
4929,22636987,Castro/Upper Market,37.75908190886767,-122.43124322038227,Private room,78,,3,21,2.8,1
4930,22638626,Western Addition,37.775140373174494,-122.43585247527193,Entire home/apt,260,,5,9,3.42,137
4931,22638675,Visitacion Valley,37.71854166716384,-122.4029681295351,Private room,180,,2,28,3.23,35
4932,22640273,Noe Valley,37.754283082178,-122.43842694035266,Entire home/apt,260,,30,1,0.21,112
4933,22646534,Marina,37.80278716156961,-122.43813109611159,Private room,68,,30,0,,89
4934,22652071,Haight Ashbury,37.77003617320097,-122.44299885179122,Entire home/apt,115,,30,0,,114
4935,22653093,Downtown/Civic Center,37.7849233633904,-122.41636409968709,Entire home/apt,86,,30,2,0.25,129
4936,22653273,Outer Mission,37.713425963343475,-122.44424323747765,Entire home/apt,100,,2,6,0.6,0
4937,22655239,Mission,37.755155239433094,-122.4230198173402,Entire home/apt,211,,30,2,0.32,349
4938,22655491,Presidio Heights,37.78344615644069,-122.44812236940383,Private room,60,,1,7,0.68,0
4939,22656065,Downtown/Civic Center,37.784618979415264,-122.4144809061445,Entire home/apt,81,,30,3,0.48,179
4940,22662336,Inner Sunset,37.764818055108044,-122.47279935638728,Private room,58,,30,2,0.48,147
4941,22665446,Bernal Heights,37.74145254535927,-122.4130823430368,Entire home/apt,450,,3,8,0.76,4
4942,22668601,Mission,37.75752032101872,-122.42241053001021,Entire home/apt,130,,30,1,1.0,88
4943,22668931,Mission,37.75937074183839,-122.42349413216135,Entire home/apt,130,,30,1,0.71,73
4944,22669703,South of Market,37.77765150173279,-122.41362949226138,Entire home/apt,120,,30,1,0.39,0
4945,22670589,South of Market,37.7777911174353,-122.41477045366858,Entire home/apt,120,,30,0,,139
4946,22670785,Chinatown,37.79085836345533,-122.40864967861023,Entire home/apt,136,,30,0,,77
4947,22671524,Chinatown,37.79095031183327,-122.40820409518598,Entire home/apt,136,,30,1,0.4,24
4948,22671938,South of Market,37.78637362850706,-122.3952594976582,Private room,245,,1,10,1.04,63
4949,22676805,Haight Ashbury,37.77097029413375,-122.4450292148997,Entire home/apt,87,,30,1,0.44,321
4950,22690547,Parkside,37.74574886111854,-122.48127846821065,Private room,79,,3,14,1.35,361
4951,22690820,Downtown/Civic Center,37.78630341523244,-122.4149688326144,Entire home/apt,82,,30,1,0.31,179
4952,22698911,South of Market,37.787875697571614,-122.38933624804257,Entire home/apt,138,,30,0,,250
4953,22702846,Downtown/Civic Center,37.784597762921216,-122.4150472670524,Entire home/apt,86,,30,1,0.23,179
4954,22704895,Outer Mission,37.713700836280495,-122.45050023040206,Private room,99,,30,2,0.27,179
4955,22705767,Mission,37.75725142802497,-122.4092992251708,Private room,150,,3,18,1.7,74
4956,22706387,Bernal Heights,37.74075721752186,-122.42226383595312,Entire home/apt,140,,30,20,2.46,11
4957,22706971,Financial District,37.79375585331975,-122.39461552192923,Entire home/apt,2010,,31,0,,88
4958,22715454,Outer Sunset,37.76112763070047,-122.50244822002905,Entire home/apt,699,,30,39,3.66,154
4959,22715518,Castro/Upper Market,37.7677484498476,-122.43156232401165,Private room,71,,3,16,2.64,43
4960,22718099,Outer Sunset,37.758885104812954,-122.49857338781824,Entire home/apt,130,,3,61,5.72,278
4961,22729976,Inner Sunset,37.76099319791224,-122.46141646477473,Private room,120,,3,0,,0
4962,22737945,Russian Hill,37.80281716220691,-122.42321970477713,Private room,109,,30,2,0.38,365
4963,22738026,Russian Hill,37.80202638247857,-122.4239792129309,Private room,80,,30,2,0.32,365
4964,22740686,Castro/Upper Market,37.766465340599716,-122.43095442835657,Private room,71,,3,42,4.36,62
4965,22745680,Haight Ashbury,37.76571692064999,-122.44900380000679,Entire home/apt,400,,2,1,0.32,103
4966,22751583,South of Market,37.77793978796112,-122.41466227018772,Entire home/apt,120,,30,0,,81
4967,22752011,Mission,37.7572556701016,-122.40866100104748,Entire home/apt,350,,3,2,0.22,1
4968,22752012,South of Market,37.77803404692989,-122.41374598913916,Entire home/apt,120,,30,0,,116
4969,22753772,Potrero Hill,37.76029828662273,-122.40189969220638,Private room,425,,2,27,2.5,33
4970,22754156,Potrero Hill,37.75413876892828,-122.40236633217121,Entire home/apt,300,,1,4,1.82,136
4971,22755070,Chinatown,37.792048635198896,-122.40823854676054,Entire home/apt,140,,30,0,,88
4972,22755420,Nob Hill,37.791085034133495,-122.41590506339935,Entire home/apt,275,,2,0,,0
4973,22760692,Parkside,37.74144955509306,-122.50434948334195,Private room,120,,1,10,1.81,0
4974,22764131,Castro/Upper Market,37.761828166147815,-122.4412969584873,Entire home/apt,449,,3,18,2.06,23
4975,22768632,Haight Ashbury,37.766082431431705,-122.44778581444832,Entire home/apt,100,,30,0,,235
4976,22770155,Marina,37.801620484768705,-122.4451241457852,Private room,200,,3,31,3.5,138
4977,22773184,Downtown/Civic Center,37.78493113515528,-122.41498233499941,Entire home/apt,87,,30,0,,159
4978,22774093,Downtown/Civic Center,37.787552509733175,-122.42133226775549,Private room,249,,2,1,1.0,22
4979,22792806,Pacific Heights,37.7917333348765,-122.43549473617766,Entire home/apt,89,,30,1,0.13,239
4980,22793002,Seacliff,37.776223261330784,-122.5093590610729,Entire home/apt,108,,30,0,,361
4981,22793232,North Beach,37.79986425302656,-122.40798008273241,Entire home/apt,165,,30,1,0.29,164
4982,22796326,Pacific Heights,37.79290314776874,-122.43653566365955,Entire home/apt,500,,30,1,,35
4983,22800066,Castro/Upper Market,37.761250135306355,-122.4315628583288,Entire home/apt,110,,30,5,0.69,259
4984,22812395,Ocean View,37.72955277269114,-122.47126728828573,Entire home/apt,158,,2,21,3.71,66
4985,22814781,Noe Valley,37.753558315462364,-122.43698538326966,Private room,95,,2,23,2.39,16
4986,22815676,Mission,37.75414721607714,-122.42445100875184,Entire home/apt,114,,30,0,,89
4987,22817022,Western Addition,37.78184675756054,-122.43979414942457,Private room,50,,30,2,0.21,340
4988,22826843,Inner Richmond,37.784439880831954,-122.46301343634556,Private room,150,,2,12,4.04,179
4989,22827448,Western Addition,37.78584427551915,-122.43297293262545,Entire home/apt,495,,7,10,1.15,0
4990,22829352,Mission,37.75234083335471,-122.40999743004869,Private room,60,,31,1,0.27,344
4991,22831677,Potrero Hill,37.75902909702841,-122.39074741253211,Entire home/apt,4500,,60,0,,44
4992,22834388,Mission,37.74850530414589,-122.42452324245623,Private room,56,,1,0,,0
4993,22844505,Western Addition,37.78271952311098,-122.43128267686184,Entire home/apt,124,,30,0,,0
4994,22846194,Mission,37.76143684917269,-122.42079255465909,Private room,140,,2,19,2.04,0
4995,22848016,Mission,37.76472799605555,-122.40828601813428,Entire home/apt,850,,1,0,,88
4996,22852845,Western Addition,37.77184426978221,-122.43484938429957,Entire home/apt,300,,2,17,2.16,27
4997,22866082,Western Addition,37.776103036904665,-122.42678979368135,Entire home/apt,333,,30,2,0.24,220
4998,22866146,Western Addition,37.777055505170324,-122.42745825215367,Entire home/apt,333,,30,0,,309
4999,22866228,Western Addition,37.77609446317465,-122.42871442546962,Entire home/apt,333,,30,2,0.22,356
5000,22866255,Inner Sunset,37.76209992352697,-122.4744135091518,Private room,48,,30,1,0.24,250
5001,22884602,South of Market,37.777603787512405,-122.41405143156895,Entire home/apt,120,,30,0,,145
5002,22885006,South of Market,37.77745493804506,-122.41379604998838,Entire home/apt,120,,30,0,,145
5003,22886185,Western Addition,37.772715595223616,-122.4251446204292,Entire home/apt,110,,30,1,0.44,307
5004,22886882,South of Market,37.77411298497702,-122.39586976828511,Private room,110,,1,55,5.29,141
5005,22887918,Inner Richmond,37.778044378409,-122.47174084663463,Entire home/apt,800,,5,1,0.27,144
5006,22903941,Nob Hill,37.7930243067731,-122.41565356151443,Entire home/apt,272,,30,0,,365
5007,22904891,Mission,37.765660781122925,-122.40696471967286,Entire home/apt,95,,4,4,0.68,0
5008,22906854,Mission,37.76607824478192,-122.41843237676977,Entire home/apt,85,,30,1,0.13,102
5009,22908548,Mission,37.76613119587152,-122.41673474318641,Entire home/apt,85,,30,1,0.13,177
5010,22926606,Castro/Upper Market,37.76053213633461,-122.43428521682993,Entire home/apt,300,,31,13,1.51,100
5011,22944449,Potrero Hill,37.75659843196579,-122.39963300342043,Entire home/apt,90,,30,0,,316
5012,22944965,Haight Ashbury,37.77401408721961,-122.439508042858,Entire home/apt,156,,30,3,0.34,302
5013,22946806,Haight Ashbury,37.767341044931456,-122.44840212257441,Entire home/apt,250,,2,0,,41
5014,22946959,Haight Ashbury,37.771196472265366,-122.44372022615805,Entire home/apt,90,,30,2,0.32,282
5015,22953350,Noe Valley,37.75368715855065,-122.4286422838921,Private room,249,,3,39,4.02,73
5016,22959431,Haight Ashbury,37.767663578825825,-122.4473237371147,Private room,135,,3,24,2.66,53
5017,22968438,Outer Sunset,37.749647867693255,-122.48762929581079,Private room,74,,2,56,5.75,357
5018,22970151,Russian Hill,37.79888301369364,-122.42335353962669,Entire home/apt,350,,30,20,1.96,52
5019,22970266,Inner Sunset,37.76413040825817,-122.4706127060686,Private room,58,,30,4,0.68,143
5020,22972549,Presidio Heights,37.78716368416885,-122.4616479708592,Entire home/apt,650,,7,2,0.31,153
5021,22972614,Noe Valley,37.751216598945774,-122.4376290511453,Entire home/apt,575,,3,8,1.62,6
5022,22980508,West of Twin Peaks,37.740690882593654,-122.44607224428313,Entire home/apt,500,,1,7,1.34,0
5023,22989582,Outer Sunset,37.764449538122,-122.47968102404873,Private room,52,,30,4,0.48,364
5024,22998690,Mission,37.75780921813325,-122.42370492772058,Private room,100,,1,11,1.31,32
5025,23000749,South of Market,37.779394973521754,-122.41369076691609,Entire home/apt,120,,30,1,0.19,52
5026,23002428,South of Market,37.77823044133624,-122.41323224378027,Entire home/apt,120,,30,0,,120
5027,23004482,Pacific Heights,37.79049709936184,-122.43682402011746,Entire home/apt,240,,30,2,0.4,325
5028,23004848,Downtown/Civic Center,37.784085739175595,-122.4103837166893,Entire home/apt,75,,30,0,,158
5029,23004935,Haight Ashbury,37.770631534006576,-122.44895459869291,Private room,60,,1,17,1.71,249
5030,23005360,Russian Hill,37.80213932225092,-122.42449620863951,Entire home/apt,173,,30,0,,347
5031,23006929,North Beach,37.80363072406155,-122.40420068743181,Entire home/apt,150,,30,2,0.54,33
5032,23018782,Potrero Hill,37.75538184542554,-122.39980852395107,Entire home/apt,200,,3,4,0.74,0
5033,23020140,Downtown/Civic Center,37.7789890576529,-122.42173657410359,Private room,169,,1,19,1.89,51
5034,23022998,Mission,37.75494721478924,-122.41016602777113,Entire home/apt,86,,30,0,,179
5035,23025299,Outer Mission,37.71164916176439,-122.44971109678578,Private room,75,,1,77,8.05,300
5036,23044533,Inner Sunset,37.76128709117901,-122.47285212427256,Private room,46,,30,1,0.13,289
5037,23054267,South of Market,37.77783170283308,-122.41448347558531,Private room,100,,1,51,5.33,286
5038,23064306,Downtown/Civic Center,37.78821995103395,-122.41324787738594,Entire home/apt,170,,30,0,,277
5039,23073700,Nob Hill,37.791780263796646,-122.42205971556533,Private room,60,,180,2,0.27,365
5040,23087617,Castro/Upper Market,37.75962548433772,-122.43398029812164,Entire home/apt,1100,,1,1,0.43,352
5041,23095049,Castro/Upper Market,37.75966073162917,-122.43480528549387,Private room,225,,1,21,2.1,359
5042,23105975,South of Market,37.77930721182901,-122.41364934089914,Entire home/apt,120,,30,1,0.17,145
5043,23106047,Noe Valley,37.75207451275157,-122.44148193002107,Entire home/apt,130,,2,37,3.81,85
5044,23106561,South of Market,37.77760619633076,-122.41471019508306,Entire home/apt,120,,30,0,,131
5045,23106655,Potrero Hill,37.75436524294393,-122.39897375054113,Entire home/apt,149,,30,12,1.2,255
5046,23111807,Outer Mission,37.7098284969177,-122.45329022366968,Private room,69,,5,23,2.31,179
5047,23121061,Castro/Upper Market,37.76111490134691,-122.43431234112323,Private room,175,,1,26,2.61,355
5048,23122715,Downtown/Civic Center,37.78777787639866,-122.41502811142817,Entire home/apt,157,,30,0,,350
5049,23128316,Chinatown,37.79113279366437,-122.40761181827904,Entire home/apt,110,,30,0,,23
5050,23128402,Mission,37.752502989312156,-122.41081706112585,Entire home/apt,150,,30,34,3.59,25
5051,23147212,Outer Richmond,37.776544404547174,-122.50285365117756,Private room,61,,1,58,6.93,176
5052,23147806,Noe Valley,37.74832841448792,-122.4250118080395,Private room,98,,2,16,2.31,170
5053,23149053,Castro/Upper Market,37.76413518817101,-122.43575942160305,Entire home/apt,350,,3,10,1.28,0
5054,23150717,Castro/Upper Market,37.76442858160637,-122.42766950995899,Entire home/apt,180,,5,29,3.13,50
5055,23150862,Outer Richmond,37.77861537674289,-122.48692386236486,Private room,65,,30,1,0.25,0
5056,23160689,Mission,37.756875361555494,-122.41296256919136,Entire home/apt,194,,30,0,,249
5057,23162943,South of Market,37.77533782706888,-122.39479027235694,Shared room,250,,30,0,,182
5058,23163677,Downtown/Civic Center,37.787036420063295,-122.41632373135585,Entire home/apt,369,,2,20,2.14,51
5059,23165203,Pacific Heights,37.79517892608297,-122.43850088139558,Entire home/apt,500,,4,1,0.25,0
5060,23171836,Outer Mission,37.70822640301175,-122.45541446874056,Private room,55,,1,38,4.18,83
5061,23173614,Mission,37.754134376181455,-122.41107827707485,Private room,100,,1,120,11.92,66
5062,23179561,Downtown/Civic Center,37.788192712976716,-122.41009646431101,Private room,235,,1,6,0.69,132
5063,23184048,Downtown/Civic Center,37.78478592215567,-122.4163390474465,Entire home/apt,97,,30,1,0.14,132
5064,23185870,Bernal Heights,37.74522174118609,-122.41283365350031,Private room,120,,2,34,3.68,52
5065,23191170,Russian Hill,37.800311209301896,-122.41111639589322,Private room,480,,1,11,1.27,0
5066,23191397,Russian Hill,37.799786431237784,-122.4127788918455,Private room,180,,1,5,0.6,0
5067,23191522,Russian Hill,37.79868013399444,-122.41279362627114,Private room,180,,1,3,0.37,0
5068,23191598,Outer Richmond,37.778532310089716,-122.48719768222496,Private room,100,,30,0,,269
5069,23202627,Western Addition,37.770253087254304,-122.42708455280756,Entire home/apt,157,,30,0,,143
5070,23204343,Inner Sunset,37.75804810774486,-122.46572513872871,Private room,66,,30,1,0.29,179
5071,23205030,Bayview,37.73055374582593,-122.40188572956792,Entire home/apt,185,,30,0,,188
5072,23209264,Bayview,37.7317860014864,-122.38738350329129,Entire home/apt,99,,2,70,7.58,53
5073,23215410,Inner Sunset,37.764312157349664,-122.47084273061155,Entire home/apt,85,,30,2,0.58,133
5074,23215586,South of Market,37.7695960008289,-122.38997819159901,Entire home/apt,300,,183,0,,364
5075,23217998,Castro/Upper Market,37.761027251239646,-122.43500691178268,Private room,120,,1,20,2.13,356
5076,23218751,Mission,37.75368911059767,-122.41132684959636,Private room,66,,31,3,0.34,351
5077,23222043,Western Addition,37.772059009237054,-122.42416889978621,Entire home/apt,110,,30,0,,300
5078,23223838,Excelsior,37.724562410143655,-122.42856995538077,Private room,75,,1,9,3.7,31
5079,23230950,Haight Ashbury,37.77168925355876,-122.44214985113628,Private room,250,,3,6,0.72,116
5080,23235919,Glen Park,37.737937215827024,-122.43776203825503,Entire home/apt,425,,3,2,0.41,0
5081,23236264,Outer Richmond,37.777157997465494,-122.48922460692448,Entire home/apt,120,,30,52,5.67,144
5082,23240184,Outer Mission,37.71177231160927,-122.44999098432328,Private room,79,,1,63,6.68,341
5083,23251751,Outer Sunset,37.76281542144464,-122.49940896243194,Entire home/apt,500,,3,12,1.4,60
5084,23253115,Mission,37.752794062957314,-122.42215019010557,Entire home/apt,350,,14,0,,62
5085,23255383,Noe Valley,37.75202145447236,-122.43602636492326,Private room,150,,3,25,3.22,156
5086,23257392,Mission,37.75746460238853,-122.41308878467751,Private room,122,,2,42,4.77,13
5087,23258326,South of Market,37.77149617766366,-122.40339125722832,Private room,85,,1,71,8.29,76
5088,23260479,Castro/Upper Market,37.759654868838616,-122.43314888589157,Entire home/apt,310,,2,3,1.29,104
5089,23269859,Downtown/Civic Center,37.78630196581327,-122.40880578055256,Private room,79,,1,2,0.22,0
5090,23271162,Downtown/Civic Center,37.78616374163288,-122.40867184765514,Private room,79,,1,0,,0
5091,23271377,Downtown/Civic Center,37.787251600384714,-122.40859311408657,Private room,79,,1,0,,0
5092,23271404,Glen Park,37.7369010508477,-122.43129817188334,Entire home/apt,140,,30,0,,45
5093,23271459,Downtown/Civic Center,37.78634979032367,-122.40880630298682,Private room,79,,1,0,,0
5094,23271549,Downtown/Civic Center,37.788009722088816,-122.40682514765331,Private room,79,,1,1,0.11,0
5095,23271623,Downtown/Civic Center,37.78761087401228,-122.4069555146037,Private room,79,,1,2,0.24,0
5096,23271702,Downtown/Civic Center,37.785996986895775,-122.40837109236796,Private room,79,,1,1,0.13,0
5097,23271772,Downtown/Civic Center,37.785849320667246,-122.4076964427878,Private room,79,,1,2,0.22,0
5098,23271859,Downtown/Civic Center,37.78662447291453,-122.40821591220327,Private room,79,,1,0,,0
5099,23271975,Downtown/Civic Center,37.7874138046569,-122.40878030842613,Private room,79,,1,3,0.33,0
5100,23288262,Castro/Upper Market,37.758114693161936,-122.43801201510936,Entire home/apt,156,,30,2,0.23,356
5101,23292785,Downtown/Civic Center,37.786705073472426,-122.40683686107664,Private room,79,,1,5,0.55,0
5102,23292883,Downtown/Civic Center,37.78672350163557,-122.40877877605075,Private room,79,,1,1,0.12,0
5103,23292919,Downtown/Civic Center,37.7877577254267,-122.40762116153047,Private room,79,,1,1,0.13,0
5104,23293005,Downtown/Civic Center,37.78724253366235,-122.40841334525734,Private room,79,,1,1,0.13,0
5105,23293057,Downtown/Civic Center,37.78760213257715,-122.40754307969401,Private room,79,,1,5,0.59,0
5106,23293099,Downtown/Civic Center,37.786767027251294,-122.40899272025827,Private room,79,,1,2,0.22,0
5107,23293368,Downtown/Civic Center,37.78772783072222,-122.40734575267379,Private room,79,,1,0,,0
5108,23293457,Downtown/Civic Center,37.786047850527794,-122.40678240793741,Private room,79,,1,0,,0
5109,23293773,South of Market,37.77574267570755,-122.39358919247336,Entire home/apt,250,,30,0,,319
5110,23294064,Castro/Upper Market,37.76085333449651,-122.43031452346013,Entire home/apt,183,,30,0,,350
5111,23294094,Castro/Upper Market,37.76135173134181,-122.43027155599995,Entire home/apt,317,,30,0,,313
5112,23294130,Downtown/Civic Center,37.78674478543163,-122.407565381787,Private room,79,,1,5,0.63,9
5113,23298702,Pacific Heights,37.79574412624375,-122.42565660620396,Entire home/apt,8000,,1,0,,25
5114,23303083,Castro/Upper Market,37.764115857140375,-122.43007003567226,Entire home/apt,159,,6,8,1.33,0
5115,23304639,Bernal Heights,37.74576651501192,-122.40958334082018,Entire home/apt,150,,2,71,7.89,3
5116,23309982,South of Market,37.77653499655158,-122.4141580627057,Private room,153,,1,36,3.75,1
5117,23312390,Downtown/Civic Center,37.78653846528451,-122.408550545863,Private room,79,,1,5,0.66,4
5118,23312525,Downtown/Civic Center,37.78767297912361,-122.4089190323365,Private room,79,,1,11,1.31,9
5119,23312618,Downtown/Civic Center,37.78753511242163,-122.407258923756,Private room,79,,1,5,0.56,5
5120,23312644,Downtown/Civic Center,37.78661789919602,-122.40846371724977,Private room,79,,1,7,0.83,11
5121,23312702,Downtown/Civic Center,37.78728151491938,-122.40691381502468,Private room,79,,1,1,0.58,16
5122,23312776,Downtown/Civic Center,37.78627950451207,-122.40864341584192,Private room,79,,1,12,1.3,10
5123,23312824,Downtown/Civic Center,37.786586563471964,-122.40900287868071,Private room,79,,1,3,0.35,0
5124,23312854,Downtown/Civic Center,37.7867634477344,-122.40692109294086,Private room,79,,1,0,,0
5125,23312910,Downtown/Civic Center,37.78735292232833,-122.40753240828327,Private room,79,,1,2,0.23,0
5126,23313045,Downtown/Civic Center,37.78600814888066,-122.40730376974363,Private room,79,,1,3,0.33,0
5127,23313157,Downtown/Civic Center,37.786527564311626,-122.40745781989409,Private room,79,,1,1,0.11,0
5128,23313200,Downtown/Civic Center,37.78821225846697,-122.40746660396007,Private room,79,,1,1,0.12,0
5129,23313242,Downtown/Civic Center,37.785947573278044,-122.40681904893587,Private room,79,,1,2,0.24,0
5130,23313273,Downtown/Civic Center,37.787869333905455,-122.407382193484,Private room,79,,1,2,0.22,0
5131,23313532,Crocker Amazon,37.712172761107,-122.44258268314485,Private room,90,,30,11,1.22,309
5132,23314035,Crocker Amazon,37.712019657203996,-122.44432794631884,Private room,82,,30,18,1.94,317
5133,23314308,Crocker Amazon,37.71274854557954,-122.44231407898819,Private room,90,,30,4,0.47,296
5134,23326108,Downtown/Civic Center,37.78457654650867,-122.41571519732923,Entire home/apt,85,,30,1,0.31,179
5135,23326161,Russian Hill,37.79911481625662,-122.41152635556166,Private room,99,,2,2,0.22,62
5136,23326164,Mission,37.75536073508276,-122.40868800149528,Entire home/apt,100,,1,16,1.81,0
5137,23326739,Downtown/Civic Center,37.784742705780005,-122.41620371866556,Entire home/apt,80,,30,1,0.44,58
5138,23340064,Noe Valley,37.75567865209985,-122.43273010120032,Entire home/apt,115,,60,2,0.25,165
5139,23340714,Bernal Heights,37.74338810538699,-122.41723946741337,Private room,120,,2,9,2.43,95
5140,23343140,Castro/Upper Market,37.76688494314478,-122.43069418585895,Private room,72,,2,39,4.27,35
5141,23343999,West of Twin Peaks,37.735380944943245,-122.44357350803652,Private room,80,,30,3,0.72,165
5142,23352511,Mission,37.75361241535124,-122.40698797571936,Private room,100,,2,33,3.41,81
5143,23353650,Mission,37.75285694224001,-122.40839920310933,Private room,90,,1,19,1.97,81
5144,23353721,Castro/Upper Market,37.75977307429157,-122.43734491965095,Entire home/apt,195,,30,3,0.47,260
5145,23354077,Castro/Upper Market,37.75831430272356,-122.43140052031923,Entire home/apt,145,,2,39,4.37,53
5146,23358468,Potrero Hill,37.75508379664954,-122.40172909083358,Entire home/apt,1450,,4,3,0.37,183
5147,23359552,Noe Valley,37.7487296748076,-122.4249679458949,Private room,75,,2,18,2.7,170
5148,23360979,Western Addition,37.769444737435535,-122.43027721831548,Private room,95,,3,44,4.8,71
5149,23371451,Outer Sunset,37.761022396001955,-122.5060519149489,Entire home/apt,175,,2,16,3.53,68
5150,23373781,Inner Richmond,37.78581699686296,-122.46812156357821,Entire home/apt,185,,30,1,,326
5151,23377863,Lakeshore,37.73330729550644,-122.4922897635867,Private room,172,,1,21,2.32,305
5152,23381495,Lakeshore,37.733156394850006,-122.49163400526882,Private room,159,,1,28,3.02,317
5153,23401931,South of Market,37.773183440610616,-122.40262747072113,Entire home/apt,290,,2,17,1.98,0
5154,23411237,Glen Park,37.734848924531704,-122.43655161175528,Entire home/apt,274,,5,5,0.68,19
5155,23414603,Western Addition,37.7754541857562,-122.4299642581672,Entire home/apt,350,,5,3,0.69,160
5156,23419962,Inner Richmond,37.784847247780796,-122.4623525441844,Entire home/apt,175,,30,2,0.25,143
5157,23421931,Mission,37.771460159187434,-122.42383205184149,Private room,80,,31,6,0.65,88
5158,23422183,Nob Hill,37.79358994001392,-122.41923923197187,Private room,55,,30,0,,58
5159,23431731,Outer Sunset,37.762104411134,-122.49953674196152,Entire home/apt,100,,31,4,0.63,73
5160,23432388,Haight Ashbury,37.7686563611759,-122.4442046308417,Entire home/apt,87,,30,0,,307
5161,23432664,Noe Valley,37.751805244075506,-122.43387653339056,Entire home/apt,160,,30,0,,309
5162,23433090,Potrero Hill,37.761490812045174,-122.39587192272819,Private room,150,,2,42,4.62,352
5163,23435926,Lakeshore,37.73068776401717,-122.49689016732924,Private room,98,,1,23,2.65,61
5164,23446636,Western Addition,37.7756028746952,-122.42531421677404,Entire home/apt,180,,2,3,3.0,24
5165,23449023,Inner Sunset,37.75997768535462,-122.47341375824249,Private room,140,,2,4,0.46,49
5166,23450209,Chinatown,37.7916507241729,-122.40874159303688,Entire home/apt,116,,30,0,,59
5167,23451606,Parkside,37.74554496436361,-122.48068409717621,Private room,80,,30,0,,89
5168,23452479,Outer Richmond,37.77531196790832,-122.50128466461685,Entire home/apt,500,,3,1,1.0,237
5169,23453660,Nob Hill,37.79707737790026,-122.41031419565708,Private room,67,,30,1,0.27,283
5170,23453808,Inner Richmond,37.77599760420182,-122.467744520872,Private room,125,,2,22,4.46,179
5171,23454935,Haight Ashbury,37.76895517363618,-122.44713411181552,Private room,110,,3,20,2.21,60
5172,23466551,Haight Ashbury,37.7728180344243,-122.43831019093322,Entire home/apt,325,,3,2,0.24,0
5173,23468296,Presidio Heights,37.78252672101861,-122.44755851071965,Entire home/apt,175,,30,6,0.69,162
5174,23470169,Inner Sunset,37.75833348492667,-122.47573444777348,Entire home/apt,160,,60,0,,364
5175,23470922,Excelsior,37.72918415574666,-122.4279691970764,Entire home/apt,235,,3,5,0.68,0
5176,23474087,Inner Sunset,37.765114892350276,-122.45288512666329,Private room,150,,30,32,3.56,100
5177,23476220,Haight Ashbury,37.767267342778894,-122.4530216893402,Private room,195,,30,21,2.37,134
5178,23479779,Haight Ashbury,37.76721894452682,-122.44723259997039,Private room,235,,3,7,0.91,69
5179,23480149,South of Market,37.77661020399249,-122.39378953474258,Private room,160,,30,1,0.21,89
5180,23485650,Marina,37.79647047034978,-122.43605251662731,Entire home/apt,350,,3,12,1.34,16
5181,23485966,Western Addition,37.77863556958808,-122.43820483191824,Entire home/apt,650,,2,12,1.36,74
5182,23504233,Haight Ashbury,37.764229453652426,-122.4450876780827,Entire home/apt,125,,30,2,0.28,179
5183,23504627,Mission,37.77032073476168,-122.42211590814787,Entire home/apt,137,,30,0,,364
5184,23505904,Mission,37.75453271204689,-122.42442090355496,Entire home/apt,146,,30,0,,179
5185,23520080,Downtown/Civic Center,37.785484248826926,-122.41497279267529,Entire home/apt,85,,30,0,,179
5186,23521230,Bayview,37.72708951353205,-122.38501816512495,Private room,52,,1,3,0.32,365
5187,23521739,Bayview,37.72862904408328,-122.38665151401855,Private room,52,,30,2,0.53,343
5188,23522824,Bayview,37.727210199336284,-122.38542575641495,Private room,52,,1,2,0.22,356
5189,23522934,Mission,37.75824408114728,-122.41974587138814,Private room,75,,1,25,3.89,50
5190,23524100,South of Market,37.77947752803366,-122.39166209695637,Entire home/apt,158,,30,2,0.4,328
5191,23524153,South of Market,37.77896405340415,-122.39193423594507,Entire home/apt,215,,30,1,0.16,356
5192,23524176,South of Market,37.779339383273204,-122.39242217647468,Entire home/apt,194,,30,1,0.53,306
5193,23527874,Bernal Heights,37.74575155616074,-122.41288740405213,Private room,140,,2,36,4.0,83
5194,23538076,South of Market,37.77098622407356,-122.4044344197056,Private room,229,,1,32,3.52,0
