id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53485825,Classic Room | Heritage Hill Hotel,429351598,Heritage Hill,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96299,23.72472,Private room,343,1,0,,,5,362,0,1209826
53667434,Cozy central Aprt near the metro station Attiki,413494691,Alesia,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00054,23.7292,Entire home/apt,41,2,12,2022-05-01,1.99,2,337,12,00001384529
53198715,Suite 2 Bedrooms by Be My Guest,138097567,Be My Guest,,ΘΗΣΕΙΟ,37.97625,23.71676,Entire home/apt,86,2,1,2022-04-17,0.48,10,297,1,00000917900
53485873,Superior Room | Heritage Hill Hotel,429351598,Heritage Hill,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96275,23.7252,Private room,392,1,0,,,5,355,0,1209826
53485888,Premium Room | Heritage Hill Hotel,429351598,Heritage Hill,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96202,23.72327,Private room,429,1,0,,,5,358,0,1209826
53485913,Executive Room | Heritage Hill Hotel,429351598,Heritage Hill,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96135,23.72378,Private room,402,1,0,,,5,360,0,1209826
53199953,"Central & Comfortable, with Acropolis view",430675933,Chroma,,ΝΕΟΣ ΚΟΣΜΟΣ,37.957603,23.727341,Entire home/apt,61,2,5,2022-06-05,0.69,1,352,5,00001376205
53485943,Heritage Hill Hotel Suites | Heritage Hill Hotel,429351598,Heritage Hill,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96322,23.72372,Private room,572,1,0,,,5,354,0,1209826
53486450,NS PLACE Monastiraki,20609102,NSplace,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97506,23.72658,Entire home/apt,140,2,0,,,5,319,0,0206K124K0300201
53206976,GYZI PENTHOUSE ROOMS B,429857142,Christina,,ΓΚΥΖΗ,37.99025,23.75041,Private room,34,1,10,2022-03-06,1.40,3,330,10,00001359941
53486831,Superb Studio in the Athenian City Center,433120301,Iordanka,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97515,23.73027,Entire home/apt,85,1,2,2022-04-11,0.48,2,29,2,00001376698
53207092,Acropolis Studio,7686193,Stephanie,,ΑΚΡΟΠΟΛΗ,37.96922,23.72333,Entire home/apt,55,3,2,2022-06-05,2,1,346,2,00001442533
53207288,GYZI PENTHOUSE ROOMS D,429857142,Christina,,ΓΚΥΖΗ,37.99083,23.7505,Private room,34,1,4,2022-06-06,0.71,3,361,4,00001359962
53668434,"Private room, shared bathroom in Athens",96317869,Sofia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98815,23.75772,Private room,38,2,5,2022-06-12,4.17,1,345,5,00001433680
53669590,Boho Studio / Hilton Area-Μέγαρο Μουσικής / Athens,243848388,The Place Beyond The Pines,,ΙΛΙΣΙΑ,37.97705,23.75248,Entire home/apt,40,1,16,2022-05-25,2.76,2,31,16,00001389714
53669637,Vintage Apartment,24703234,Fotis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97333,23.73385,Entire home/apt,79,1,3,2022-06-15,1.88,6,211,3,00000000000
53487277,Single | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98234,23.72564,Private room,69,1,1,2022-02-16,0.25,13,245,1,1134817
53487299,Double | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98163,23.7235,Private room,85,1,3,2022-02-27,0.56,13,264,3,1134817
53487371,KYPSELI PLATINUM,14536309,Athenian Life Collection,,ΚΥΨΕΛΗ,38.00054,23.73713,Entire home/apt,77,2,5,2022-05-28,0.77,7,339,5,00001384677
53487372,Twin | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98292,23.72579,Private room,84,1,1,2022-02-21,0.26,13,259,1,1134817
53487391,Triple | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98123,23.72538,Private room,99,1,2,2022-03-03,0.51,13,266,2,1134817
53487407,Quadruple | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98165,23.72576,Private room,109,1,1,2022-04-23,0.54,13,236,1,1134817
53487423,4 Bed Mixed Dorm | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98133,23.72393,Shared room,30,1,0,,,13,256,0,1134817
53487794,Cozy apartment near metro/train/bus/taxi station.,344058648,Attikibnb,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.007206,23.73196,Entire home/apt,65,2,0,,,3,159,0,00001374795
53671984,Iris1,180629408,Ada,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00928,23.72883,Entire home/apt,80,4,2,2022-04-28,0.87,5,353,2,1462344
53672879,Renovated apartment in the center of Athens (15),103217576,Loukas,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9913,23.72514,Entire home/apt,156,1,2,2022-05-21,0.41,35,191,2,00001182950
53208440,Acropolis view vintage style apartment,127779989,Thanos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96491,23.72402,Entire home/apt,63,1,24,2022-06-10,3.60,2,163,24,00500871259
53212540,"Athens city, 2 bedrooms apartment #A 100Mbps wifi",425455388,Aetoma,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99898,23.72297,Entire home/apt,66,3,5,2022-06-05,0.80,1,272,5,1235430
53487803,4 Bed Female Dorm | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98129,23.72396,Shared room,31,1,0,,,13,255,0,1134817
53487824,6 Bed Dorm | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98296,23.72575,Shared room,29,1,0,,,13,263,0,1134817
53223722,Newly Renovated 2BR Apt!,31290848,Nasos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987339,23.722527,Entire home/apt,58,3,7,2022-05-31,1.07,39,80,7,00001465865
53680187,Fully renovated Retro themed central apartment,104363322,Sotiris,,ΓΟΥΔΙ,37.98274,23.76348,Entire home/apt,59,3,3,2022-05-24,2.57,5,315,3,00001429220
53487850,8 Bed Dorm | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98102,23.72574,Shared room,28,1,2,2022-03-21,0.36,13,264,2,1134817
53487881,10 Bed Dorm | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98106,23.72535,Shared room,25,1,10,2022-06-02,1.83,13,268,10,1134817
53487914,Acropolis View Apartment | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98291,23.72561,Private room,114,1,0,,,13,243,0,1134817
53487956,6 Bed Family Room | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98149,23.72379,Private room,144,1,0,,,13,240,0,1134817
53487991,8 Bed Female Dorm | Athens Hawks,432981424,Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98121,23.72356,Shared room,28,1,3,2022-05-05,1.45,13,266,3,1134817
53685743,LUX & COOL APARTAMENTS IN ATHENS - PSIRi,371055520,Bledar,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97898,23.72451,Entire home/apt,50,2,8,2022-06-06,1.27,2,311,8,Exempt
53692465,Α Rare Lux Artistic RENV Gem opposite EMST Museum,113353393,Harry,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.963596,23.72463,Entire home/apt,150,2,5,2022-05-30,0.85,34,324,5,00001389937
53224010,Όμορφο διαμέρισμα στην Κυψέλη,27887949,Maria,,ΑΝΩ ΚΥΨΕΛΗ,38.00679,23.74595,Entire home/apt,49,1,10,2022-06-10,3.66,1,214,10,00001376597
53494600,Seven Seconds Away,138097567,Be My Guest,,ΘΗΣΕΙΟ,37.97506,23.7174,Entire home/apt,77,2,2,2022-02-20,0.48,10,334,2,00001386033
53228209,Prime Location 2 BR APT next to the Acropolis,113353393,Harry,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968506,23.730911,Entire home/apt,94,2,2,2022-04-12,0.36,34,245,2,00001379035
53228340,"A cozy minimal apartment at Koukaki, Dimitrako...",240367992,Gpm,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96193,23.72121,Entire home/apt,42,1,1,2021-11-17,0.14,28,349,1,00001365321
53503237,"Athen’s Jewel, heart of the Acropolis",433253603,Elie,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96747,23.72858,Entire home/apt,101,2,31,2022-06-01,4.89,2,282,31,00001386623
53231154,Sunny apartment close to the Acropolis,203462820,Annie,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96352,23.7214,Entire home/apt,95,2,4,2022-05-29,1.71,4,350,4,00001378181
53692880,"Near by metro,2 bedroom cozy and bright apartment",434864281,Yahya,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01314,23.72876,Entire home/apt,60,4,0,,,1,363,0,Exempt
53505599,CLOSE TO CENTER OF ATHENS APARTMENT,432969453,Christina,,ΠΑΓΚΡΑΤΙ,37.96482,23.74999,Entire home/apt,28,3,0,,,1,0,0,00001421395
53506382,SOUL Athens Hotel - Posh and Cozy near Acropolis,246740983,By PAME,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98009,23.72443,Private room,132,1,14,2022-06-10,2.37,14,357,14,1200809
53264859,Modern apartment next to Attiki metro station,431218179,Lorenc,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.001369,23.720888,Entire home/apt,59,2,0,,,1,0,0,00001368428
53508156,Bright suit near Panathenaic Stadium、metro、Hilton,431610304,Di,,ΠΑΓΚΡΑΤΙ,37.97112,23.75038,Entire home/apt,37,1,6,2022-04-14,0.89,2,82,6,00001340708
53508371,Super Downtown Luxury Studio @ 150m metro Thisio,90390850,Evan&Anetta,,ΘΗΣΕΙΟ,37.977501,23.722305,Entire home/apt,51,1,51,2022-06-01,7.93,51,104,51,00001381666
53266417,Modern Loft 10mins walk to Monastiraki Square,113548208,Mary,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9809,23.72446,Entire home/apt,69,2,8,2022-05-31,1.30,50,300,8,00001385759
53692883,"Athens One, A2 apartment (brand new, near Metro)",370238565,Nikolaos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98304,23.73112,Entire home/apt,42,4,5,2022-04-19,0.90,4,191,5,00001143044
53693034,Quiet apartment in the centre of Athens,24894318,Andreas,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9905,23.72209,Entire home/apt,54,5,7,2022-06-11,1.26,1,169,7,00001391781
53509990,Acropolis Astonishing View Suite @ metro Keramikos,90390850,Evan&Anetta,,ΒΟΤΑΝΙΚΟΣ,37.981625,23.711006,Entire home/apt,94,1,43,2022-06-02,6.90,51,80,43,00001388796
53693288,Petit Paradis,434869524,Yongqun,,ΝΙΡΒΑΝΑ,38.01304,23.72302,Entire home/apt,27,3,3,2022-04-27,0.64,1,326,3,00001297500
53275651,My Family Memories Sweet Home,230076166,Marilou,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98811,23.72771,Entire home/apt,35,1,2,2021-12-27,0.32,2,321,2,00001378463
53285027,New Acropolis 3BR neighbouring the Gods,31290848,Nasos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96867,23.72593,Entire home/apt,186,3,25,2022-06-11,4.26,39,23,25,00001405922
53523211,homm® Trikoupi Residence C3,29927830,Homm ®,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.988049,23.742895,Entire home/apt,58,1,2,2022-02-10,0.37,178,81,2,00001385440
53285247,Artists’ favorite Spacious Loft near Acropolis!,22227167,Alexandros,,ΚΕΡΑΜΕΙΚΟΣ,37.98039,23.72391,Entire home/apt,78,2,7,2022-06-13,1.27,19,300,7,00000524953
53288862,Smart & Modern Suites in the heart of Athens,427805978,Fire,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.984787,23.720015,Private room,76,1,3,2022-05-23,0.85,7,364,3,1218917
53696205,Your lovely central home in buzzing Exarchia,251790045,Nadja,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98689,23.73306,Entire home/apt,68,2,31,2022-06-11,5.14,8,314,31,1378300
53525093,GTD8292 - Athens Center Apartment,389742996,G,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97484,23.73343,Entire home/apt,89,2,0,,,8,332,0,00001336530
53528405,Lamda Vintage Studio,8986209,Lamda,,ΚΕΡΑΜΕΙΚΟΣ,37.97884,23.71371,Entire home/apt,38,1,1,2022-05-02,0.64,5,256,1,00001220703
53303741,❥ Cozy Studio Apartment in down-town Athens !,254031096,Γιώργος,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99851,23.7295,Entire home/apt,45,2,5,2022-05-22,1.97,1,362,5,00001475651
53304237,GTD31701 - Comfy Apartment,389742996,G,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95607,23.73529,Entire home/apt,47,2,0,,,8,350,0,00001129558
53533669,WSD Baia Luxury Stylish New One Bedroom Apt C1,407200868,W.S.D Home Inn,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96001,23.72057,Entire home/apt,50,1,8,2022-06-12,1.18,34,357,8,Exempt
53698850,classic comfortable family apartment,434912232,Αθηνά,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99483,23.76812,Entire home/apt,54,3,0,,,1,263,0,00549458481
53823244,Peaceful apartment in Central Athens with Veranda,404651145,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97743,23.72527,Entire home/apt,79,2,6,2022-05-25,1.00,4,311,6,01988745854
53702193,Athens-acropolis apartment.,300498633,Pantelis,,ΑΚΡΟΠΟΛΗ,37.96378,23.7168,Entire home/apt,30,2,30,2022-06-03,4.79,2,313,30,00001384560
53306617,54 ㎡ Newly renovated quiet apartment,426488294,Hui,,ΝΕΟΣ ΚΟΣΜΟΣ,37.955097,23.721863,Entire home/apt,39,1,7,2022-06-09,1.25,2,66,7,00001362655
53823660,Acropolis Veranda Residence,6855082,Mariliza,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97153,23.73195,Entire home/apt,357,2,23,2022-06-13,3.81,1,231,23,00001172085
53825721,Stone House in the Heart of Athens - LivingStone,248409239,Giannis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00113,23.72463,Entire home/apt,57,2,4,2022-05-30,0.69,8,216,4,00001416731
53827500,Athinaion Recreation Suites - Suite 4 NIRIIDES,5701515,Zisis,,ΓΟΥΔΙ,37.985889,23.761471,Private room,110,1,0,,,4,134,0,00001358318
53703222,Budget apartment near Museum of History.,313724034,Eleni,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99575,23.73,Entire home/apt,50,2,13,2022-06-11,2.19,2,58,13,12345678901
53837492,Wonderful renovated apartment with private patio,1621474,Mint,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96376,23.72792,Entire home/apt,59,2,5,2022-04-13,0.82,99,342,5,00001388573
53712212,NLH Kerameikos | Economy Double Room,160981038,Nlh,,ΚΕΡΑΜΕΙΚΟΣ,37.98045,23.72165,Private room,143,1,0,,,20,289,0,0206K134K0340101
53839516,🏛 Unlock Athens from sunny studio near Acropolis,173384199,Giorgos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97441,23.73316,Entire home/apt,58,1,4,2022-04-02,0.74,15,307,4,00001394378
53716424,Nikis Artistic Flat/ Syntagma square,435054741,Georgios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97528,23.73417,Entire home/apt,133,2,14,2022-05-30,2.31,2,297,14,00001385891
53717717,Athinaion Recreation Suites - Suite 3 DRYAS,5701515,Zisis,,ΓΟΥΔΙ,37.985889,23.761471,Private room,100,1,2,2022-01-23,0.32,4,344,2,00001358318
53312656,Modern loft with a great view of Athens!,431614253,Mar,,ΓΚΑΖΙ,37.97612,23.70978,Entire home/apt,58,4,11,2022-06-13,1.93,2,142,11,00001380335
53841748,Acropolis Select Flat,375396445,Itravelhome,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96676,23.72818,Entire home/apt,81,3,5,2022-04-21,0.89,4,335,5,1225565
53846646,Athens center omonoia Marni  Apt12/ Room 2,63903716,Theo,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98707,23.72849,Private room,25,2,0,,,24,178,0,00001398025
53321457,Orange dream,91702578,Χρήστος,,ΚΥΨΕΛΗ,37.99753,23.7343,Private room,18,1,9,2022-06-02,3.03,11,350,9,01144144155
53719103,A Beautiful apartment in the center of Athens!,197911279,Θεωδορος,,ΠΕΤΡΑΛΩΝΑ,37.97303,23.7086,Entire home/apt,27,2,3,2022-01-06,0.50,1,132,3,00001392799
53846650,Athens center omonoia Marni Apt12/Room 3,63903716,Theo,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98726,23.72835,Private room,25,2,0,,,24,165,0,00001398051
53721210,Brand-new Stylish flat in Heart of Athens,1653525,Nikos,,ΠΑΓΚΡΑΤΙ,37.969971,23.74959,Entire home/apt,63,2,4,2022-05-26,1.54,14,340,4,00001388855
53322292,Tidy unit by Tavros Metro near Acropolis,268485847,Ioannis,,ΠΕΤΡΑΛΩΝΑ,37.96578,23.70446,Entire home/apt,32,6,5,2022-06-12,1.27,2,356,5,00001380382
53847018,Athens center omonoia Marni Apt No12/Room 1,63903716,Theo,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98957,23.72767,Private room,24,2,1,2022-01-17,0.20,24,178,1,00001398030
54001177,Luxury 201 Apartment in the heart of Athens,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97974,23.72818,Entire home/apt,68,2,50,2022-06-16,8.88,23,188,50,00001399027
53731670,Your oasis in the vibrant center of Athens,435181331,Susanna,,ΠΕΤΡΑΛΩΝΑ,37.967976,23.71253,Entire home/apt,90,1,13,2022-06-07,3.68,2,333,13,00001391426
53847160,Athens center omonoia marni Apt No12/ Room 4,63903716,Theo,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98921,23.72752,Private room,24,2,0,,,24,120,0,00001398072
53733097,Athens city heart apartment!,362071251,Dimitris,,ΠΕΤΡΑΛΩΝΑ,37.96673,23.71014,Entire home/apt,100,2,0,,,1,306,0,00001478923
53853360,Koukaki Urban House,22835740,Lefteris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96424,23.72287,Entire home/apt,139,2,6,2022-06-08,1.08,2,345,6,00001394670
54001268,Stylish 102  Studio Apartment in the center,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98039,23.7279,Entire home/apt,75,2,34,2022-06-16,6.11,23,235,34,00001398598
53853623,Cosy & chic Apt in Athens next to Lycabettus,15408977,Sofiana,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98825,23.74642,Entire home/apt,60,3,0,,,4,180,0,00001409138
53746379,Nikis luxurious studio/ Syntagma square,435054741,Georgios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97488,23.733232,Entire home/apt,63,1,26,2022-06-10,4.36,2,272,26,00027622205
53750580,Acropolis Museum View Executive Apartment,107569996,Anny & Emilia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967419,23.729191,Entire home/apt,353,1,1,2022-05-30,1,6,153,1,0206E60000696401
53853708,Elegant apartment in the city center,436233196,Αικατερίνη,,ΑΝΩ ΚΥΨΕΛΗ,38.007004,23.73534,Entire home/apt,39,2,3,2022-05-23,1.48,1,351,3,00001417079
53763239,Chloe Boutique Apartments Nikis,160067956,Nicholas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97387,23.73257,Entire home/apt,183,2,25,2022-06-15,4.14,4,268,25,00001369280
54004759,Classy 502 apartment in the center of Athens,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97892,23.72783,Entire home/apt,69,2,27,2022-06-16,4.88,23,234,27,00001399048
54004937,Classy 402 one bedroom apartment in Athens center,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98005,23.7278,Entire home/apt,72,2,21,2022-06-04,3.99,23,237,21,00001398620
54005120,Classy 103 Studio apartment in the heart of Athens,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98067,23.72587,Entire home/apt,71,2,33,2022-06-17,5.93,23,238,33,00001398582
53859584,The Bird Athens ・Elegant Acropolis Sky Flat,138535193,Eleni,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.961372,23.735786,Entire home/apt,111,2,3,2022-06-13,1.18,4,233,3,12345678901
54005280,Luxury 101 Studio apartment in central Athens,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97866,23.72781,Entire home/apt,68,2,35,2022-06-16,6.18,23,225,35,00001398577
53776435,Great suburb next to Acropolis & Modern Art Museum,254487,Dimitris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.963,23.72869,Entire home/apt,46,1,19,2022-06-08,6.79,1,319,19,00001465031
53860969,Welcome Home - One bedroom apartment,108455423,Panagiotis,,ΠΑΓΚΡΑΤΙ,37.96581,23.7555,Entire home/apt,35,7,1,2022-05-16,0.88,1,325,1,00001390795
53781737,"Central 2 BD flat in Thissio, near Akropolis",1653525,Nikos,,ΘΗΣΕΙΟ,37.976151,23.715078,Entire home/apt,68,2,9,2022-05-05,1.58,14,0,9,00001345914
53802087,★ Private Condo CityCentre - 7 mins from Metro,271975269,Georgios,,ΚΟΛΩΝΟΣ,37.99092,23.71563,Entire home/apt,37,2,13,2022-06-05,3.36,1,226,13,00001434878
54005556,Luxury 301 StudioApartment in the heart of Athens,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9804,23.72821,Entire home/apt,67,2,37,2022-06-13,6.61,23,235,37,00001399032
53861108,Alice in Kypseli - Elegant & Stylish APT,21061701,Craig And Alice,,ΚΥΨΕΛΗ,37.99824,23.73384,Entire home/apt,76,2,4,2022-06-03,1.45,2,320,4,00001450761
54005607,Luxury 401 StudioApartment in the heart of Athens,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98059,23.72746,Entire home/apt,68,2,27,2022-06-13,4.85,23,231,27,00001398615
54005662,Luxury 501 Apartment in the heart of Athens,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97906,23.72787,Entire home/apt,68,2,28,2022-06-15,4.94,23,221,28,00001399069
54005736,Luxury M02 Apartment in the heart of Athens,155617522,Amelie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97834,23.7275,Entire home/apt,68,2,33,2022-06-11,6.35,23,235,33,00001398520
54009045,Irene's Beauty in Koukaki,21288829,Ioannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96435,23.7238,Entire home/apt,45,1,25,2022-06-11,5.60,4,269,25,00001400918
53805791,KYPSELI PEARL,14536309,Athenian Life Collection,,ΚΥΨΕΛΗ,38.00114,23.73734,Entire home/apt,159,2,12,2022-06-10,2.09,7,310,12,00001392990
53806521,City Appartment 2,75367164,Efthymios,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98431,23.73434,Entire home/apt,39,3,3,2022-06-11,1.45,2,294,3,01168410809
53820116,TheHostMaster Picturesque Acropolis Hill Penthouse,177854704,Emmanuela,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97592,23.72981,Entire home/apt,378,1,24,2022-06-15,5.45,23,319,24,00001395279
53861387,Elegant 2 BD Evelpidon Apartment,427805978,Fire,,ΝΕΑ ΚΥΨΕΛΗ,37.9972,23.74428,Entire home/apt,75,2,2,2022-06-10,0.55,7,312,2,1218917
53820889,Amazing Apartment w/ veranda in Great Location for Cultural Sites!,404651145,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97805,23.72497,Entire home/apt,74,2,2,2022-05-31,1.40,4,302,2,00124885977
53822216,Getaway apartment close to Monastiraki Station *4,404651145,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97928,23.72499,Entire home/apt,63,2,0,,,4,294,0,00748569412
53823235,Homey studio in Athens Downtown,404651145,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97781,23.72554,Entire home/apt,64,2,2,2022-05-25,0.34,4,299,2,11859000001
