id,earnings,height,weight,male,age
15606,8.405475,155,75,0,47
15607,3.892533594,157,80,0,42
15608,2.856038672,165,63,0,31
15609,4.415216016,168,66,0,26
15610,2.856038672,163,63,0,30
15611,4.943010938,168,91,0,50
15612,2.336287305,157,76,0,26
15613,2.856038672,160,64,0,34
15614,3.371296875,168,59,0,43
15615,2.336287305,150,66,0,30
15616,1.295476563,160,51,0,27
15617,3.371296875,157,57,0,36
15618,4.943010938,163,70,0,34
15619,8.405475,155,86,0,29
15620,1.717126367,152,64,0,38
15621,1.295476563,170,81,0,57
15622,2.030550977,150,123,0,35
15623,2.336287305,163,64,0,58
15624,2.856038672,155,57,0,33
15625,4.415216016,170,59,0,43
15626,3.892533594,168,89,0,45
15627,1.402139453,163,227,0,34
15628,4.415216016,157,61,0,44
15629,4.943010938,173,61,0,32
15630,0.882665137,152,59,0,35
15631,8.405475,165,58,0,52
15632,2.336287305,168,54,0,61
15633,1.295476563,157,86,0,28
15634,2.856038672,170,68,0,51
15635,2.336287305,152,77,0,45
15636,1.508197559,163,65,0,34
15637,0.67112876,163,72,0,37
15638,0.567589551,160,68,0,51
15639,2.336287305,160,52,0,36
15640,1.195345508,175,100,0,28
15641,3.371296875,160,50,0,30
15642,3.892533594,165,91,0,35
15643,2.336287305,163,100,0,56
15644,1.295476563,157,64,0,63
15645,1.81688418,160,131,0,50
15646,2.856038672,157,56,0,47
15647,2.336287305,150,50,0,26
15648,3.892533594,168,58,0,29
15649,8.405475,173,86,0,44
15650,4.415216016,163,53,0,40
15651,8.405475,160,66,0,48
15652,8.405475,157,70,0,53
15653,2.336287305,157,50,0,38
15654,8.405475,157,59,0,37
15655,0.882665137,160,53,0,33
15656,2.856038672,165,74,0,35
15657,2.336287305,163,86,0,54
15658,0.985750586,163,54,0,37
15659,2.856038672,155,58,0,32
15660,3.892533594,160,54,0,25
15661,2.336287305,168,68,0,31
15662,4.943010938,160,61,0,52
15663,8.405475,168,64,0,31
15664,4.943010938,157,54,0,38
15665,1.608158789,157,68,0,55
15666,1.923719531,157,50,0,26
15667,2.856038672,183,73,0,29
15668,4.415216016,160,59,0,42
15669,4.415216016,155,59,0,37
15670,1.402139453,142,100,0,26
15671,2.030550977,152,66,0,37
15672,3.371296875,147,75,0,36
15673,4.415216016,160,104,0,54
15674,1.717126367,152,56,0,34
15675,1.81688418,163,59,0,39
15676,1.608158789,157,73,0,36
15677,3.371296875,173,59,0,26
15678,3.371296875,157,50,0,36
15679,4.415216016,165,58,0,28
15680,3.371296875,157,50,0,35
15681,3.371296875,160,77,0,37
15682,1.608158789,152,64,0,61
15683,4.415216016,165,91,0,35
15684,8.405475,163,77,0,47
15685,3.371296875,173,81,0,57
15686,8.405475,150,43,0,52
15687,2.336287305,168,100,0,38
15688,3.892533594,165,63,0,37
15689,2.856038672,163,61,0,51
15690,1.402139453,155,54,0,49
15691,3.892533594,160,66,0,45
15692,8.405475,163,48,0,28
15693,0.882665137,168,86,0,36
15694,1.086542871,163,68,0,47
15695,8.405475,165,52,0,35
15696,1.923719531,163,64,0,55
15697,2.336287305,152,61,0,29
15698,3.892533594,170,73,0,32
15699,3.892533594,165,227,0,45
15700,3.892533594,163,74,0,56
15701,2.030550977,157,66,0,26
15702,2.856038672,157,59,0,39
15703,3.371296875,157,61,0,56
15704,1.717126367,163,52,0,38
15705,2.336287305,165,114,0,46
15706,0.7782854,165,54,0,36
15707,2.336287305,155,54,0,34
15708,3.892533594,170,75,0,38
15709,2.030550977,152,64,0,38
15710,8.405475,170,91,0,35
15711,3.371296875,173,114,0,25
15712,8.405475,152,57,0,36
15713,3.371296875,157,77,0,44
15714,3.892533594,160,82,0,50
15715,8.405475,160,91,0,55
15716,1.81688418,160,50,0,35
15717,4.415216016,165,91,0,56
15718,3.371296875,160,74,0,38
15719,1.81688418,160,52,0,29
15720,3.892533594,160,68,0,59
15721,2.336287305,157,56,0,36
15722,4.943010938,170,76,0,42
15723,2.336287305,157,73,0,36
15724,8.405475,168,64,0,46
15725,1.295476563,163,49,0,48
15726,2.856038672,145,36,0,37
15727,2.336287305,168,73,0,53
15728,1.81688418,160,57,0,53
15729,3.892533594,163,66,0,51
15730,3.371296875,168,57,0,50
15731,3.892533594,157,61,0,45
15732,2.336287305,175,81,0,45
15733,2.856038672,163,91,0,30
15734,8.405475,168,64,0,43
15735,8.405475,160,66,0,54
15736,1.81688418,170,48,0,34
15737,2.336287305,160,59,0,31
15738,3.892533594,163,73,0,28
15739,2.856038672,163,58,0,33
15740,3.892533594,170,68,0,33
15741,1.402139453,152,47,0,34
15742,8.405475,163,68,0,43
15743,2.856038672,175,89,0,47
15744,2.856038672,168,73,0,26
15745,8.405475,157,82,0,41
15746,4.943010938,160,62,0,45
15747,2.856038672,168,78,0,44
15748,1.402139453,165,61,0,29
15749,8.405475,160,70,0,56
15750,8.405475,163,61,0,40
15751,4.415216016,157,66,0,32
15752,0.567589551,157,50,0,37
15753,3.371296875,165,68,0,59
15754,4.943010938,168,84,0,54
15755,0.985750586,157,62,0,50
15756,8.405475,157,50,0,29
15757,3.371296875,168,73,0,34
15758,0.7782854,157,73,0,62
15759,1.086542871,155,227,0,26
15760,0.567589551,165,54,0,25
15761,1.295476563,160,81,0,52
15762,1.923719531,168,95,0,34
15763,1.608158789,170,60,0,40
15764,4.415216016,160,77,0,38
15765,3.892533594,150,70,0,40
15766,0.7782854,163,54,0,26
15767,2.030550977,157,79,0,39
15768,8.405475,173,66,0,48
15769,2.856038672,168,52,0,39
15770,1.086542871,155,57,0,25
15771,1.295476563,165,77,0,42
15772,1.402139453,178,64,0,30
15773,2.336287305,155,73,0,61
15774,2.336287305,152,118,0,30
15775,2.336287305,157,75,0,34
15776,2.856038672,155,61,0,25
15777,0.67112876,155,39,0,39
15778,2.856038672,163,79,0,41
15779,4.943010938,160,77,0,32
15780,8.405475,157,52,0,45
15781,2.856038672,165,64,0,37
15782,1.923719531,168,91,0,62
15783,4.943010938,170,91,0,41
15784,1.086542871,185,82,0,31
15785,4.943010938,165,64,0,45
15786,3.371296875,155,227,0,42
15787,0.985750586,155,64,0,32
15788,3.892533594,157,50,0,36
15789,2.336287305,152,65,0,44
15790,1.402139453,152,45,0,37
15791,3.892533594,163,64,0,39
15792,4.415216016,155,77,0,46
15793,2.336287305,170,70,0,30
15794,1.402139453,173,78,0,29
15795,3.371296875,175,54,0,25
15796,0.985750586,155,64,0,29
15797,2.336287305,163,91,0,48
15798,2.336287305,168,117,0,26
15799,0.7782854,173,95,0,30
15800,1.81688418,160,75,0,26
15801,1.295476563,152,61,0,33
15802,1.717126367,160,71,0,48
15803,3.371296875,165,95,0,33
15804,3.371296875,168,136,0,38
15805,1.295476563,157,57,0,30
15806,3.371296875,160,59,0,56
15807,2.030550977,168,64,0,46
15808,1.508197559,175,84,0,29
15809,2.336287305,170,90,0,59
15810,2.856038672,168,73,0,60
15811,2.336287305,165,52,0,30
15812,0.7782854,157,150,0,37
15813,0.67112876,170,61,0,53
15814,2.336287305,168,64,0,48
15815,8.405475,173,91,0,31
15816,2.030550977,160,66,0,55
15817,3.892533594,157,227,0,40
15818,3.892533594,155,61,0,40
15819,1.086542871,155,57,0,36
15820,3.371296875,163,73,0,31
15821,2.030550977,168,77,0,34
15822,2.856038672,165,64,0,43
15823,1.295476563,157,66,0,39
15824,2.336287305,157,43,0,43
15825,0.67112876,160,95,0,59
15826,1.086542871,155,57,0,25
15827,2.856038672,173,81,0,54
15828,2.856038672,160,82,0,59
15829,2.336287305,157,61,0,50
15830,2.856038672,165,66,0,32
15831,8.405475,152,72,0,54
15832,2.336287305,163,64,0,35
15833,2.856038672,165,64,0,43
15834,1.402139453,170,69,0,42
15835,1.717126367,157,68,0,44
15836,4.415216016,157,95,0,32
15837,4.943010938,165,68,0,39
15838,2.336287305,157,62,0,33
15839,8.405475,152,69,0,51
15840,3.371296875,152,64,0,36
15841,2.856038672,163,45,0,47
15842,1.086542871,168,70,0,39
15843,8.405475,165,84,0,59
15844,8.405475,163,72,0,48
15845,2.856038672,163,70,0,35
15846,3.892533594,165,57,0,31
15847,3.371296875,157,52,0,26
15848,4.943010938,168,55,0,35
15849,3.371296875,157,86,0,47
15850,2.336287305,163,79,0,59
15851,2.336287305,157,55,0,48
15852,3.371296875,163,68,0,45
15853,3.371296875,160,68,0,50
15854,3.892533594,157,68,0,55
15855,1.508197559,155,64,0,32
15856,1.717126367,160,75,0,28
15857,2.856038672,163,61,0,31
15858,4.415216016,163,66,0,46
15859,1.195345508,160,61,0,37
15860,1.508197559,165,54,0,39
15861,8.405475,152,57,0,46
15862,2.856038672,160,56,0,45
15863,3.892533594,168,49,0,53
15864,4.415216016,165,66,0,30
15865,2.856038672,160,77,0,59
15866,2.030550977,175,82,0,43
15867,2.336287305,173,75,0,33
15868,0.567589551,160,66,0,30
15869,4.943010938,152,45,0,50
15870,2.336287305,165,54,0,54
15871,2.336287305,173,69,0,26
15872,8.405475,168,79,0,40
15873,4.415216016,152,75,0,62
15874,0.882665137,155,52,0,65
15875,1.295476563,168,54,0,33
15876,3.892533594,170,66,0,43
15877,8.405475,163,86,0,59
15878,3.892533594,163,66,0,49
15879,1.195345508,152,82,0,46
15880,1.608158789,152,114,0,54
15881,4.415216016,170,82,0,25
15882,4.415216016,175,83,0,33
15883,8.405475,163,77,0,45
15884,8.405475,152,82,0,46
15885,4.415216016,168,75,0,37
15886,8.405475,157,80,0,45
15887,1.717126367,163,58,0,51
15888,0.67112876,155,68,0,30
15889,1.923719531,155,79,0,42
15890,0.985750586,152,61,0,39
15891,3.371296875,173,72,0,31
15892,2.336287305,168,54,0,39
15893,0.7782854,160,64,0,26
15894,3.371296875,168,68,0,25
15895,2.856038672,157,91,0,43
15896,2.856038672,173,75,0,50
15897,0.882665137,160,68,0,37
15898,3.371296875,168,104,0,47
15899,2.336287305,175,84,0,51
15900,2.856038672,180,91,0,37
15901,1.717126367,155,68,0,42
15902,8.405475,168,66,0,45
15903,8.405475,170,73,0,43
15904,8.405475,163,84,0,60
15905,3.371296875,165,91,0,48
15906,2.856038672,152,73,0,37
15907,2.856038672,170,59,0,43
15908,4.943010938,173,64,0,36
15909,2.856038672,165,75,0,63
15910,1.608158789,157,77,0,29
15911,1.608158789,168,59,0,30
15912,4.943010938,145,45,0,36
15913,8.405475,163,66,0,50
15914,4.943010938,157,59,0,55
15915,0.985750586,170,159,0,30
15916,1.295476563,168,84,0,25
15917,8.405475,160,59,0,39
15918,2.336287305,150,53,0,51
15919,2.336287305,163,73,0,48
15920,1.81688418,160,54,0,36
15921,1.295476563,168,82,0,36
15922,2.030550977,155,81,0,54
15923,0.882665137,163,61,0,35
15924,1.81688418,175,73,0,36
15925,3.371296875,165,63,0,35
15926,0.882665137,157,73,0,34
15927,1.086542871,173,64,0,33
15928,1.608158789,180,77,0,25
15929,1.923719531,175,66,0,37
15930,2.856038672,150,54,0,37
15931,4.943010938,165,79,0,35
15932,0.985750586,175,116,0,56
15933,3.371296875,163,63,0,59
15934,1.717126367,170,82,0,32
15935,1.402139453,160,64,0,45
15936,3.892533594,173,79,0,48
15937,3.892533594,168,61,0,42
15938,1.086542871,157,68,0,49
15939,2.336287305,165,59,0,64
15940,1.195345508,150,48,0,34
15941,2.030550977,160,52,0,57
15942,2.336287305,155,114,0,33
15943,8.405475,157,66,0,50
15944,0.472639111,160,59,0,34
15945,8.405475,165,74,0,53
15946,1.295476563,163,72,0,53
15947,3.371296875,160,84,0,52
15948,3.892533594,160,54,0,48
15949,3.371296875,163,67,0,47
15950,2.336287305,163,227,0,61
15951,1.195345508,157,71,0,49
15952,1.923719531,157,64,0,37
15953,3.892533594,157,73,0,44
15954,1.608158789,157,61,0,58
15955,1.608158789,155,48,0,34
15956,2.336287305,168,52,0,36
15957,8.405475,168,56,0,33
15958,2.336287305,157,59,0,50
15959,1.81688418,163,64,0,27
15960,1.923719531,168,59,0,59
15961,8.405475,178,68,0,38
15962,4.415216016,152,52,0,28
15963,1.923719531,178,73,0,59
15964,1.195345508,155,54,0,30
15965,1.608158789,165,58,0,28
15966,3.371296875,165,227,0,45
15967,3.371296875,173,80,0,46
15968,1.295476563,150,77,0,38
15969,0.985750586,160,54,0,41
15970,2.336287305,163,77,0,57
15971,2.336287305,142,54,0,38
15972,2.856038672,168,61,0,44
15973,0.985750586,163,48,0,36
15974,2.856038672,168,64,0,33
15975,3.371296875,160,43,0,45
15976,1.608158789,165,64,0,40
15977,1.608158789,157,91,0,36
15978,2.336287305,157,77,0,56
15979,1.086542871,157,67,0,26
15980,8.405475,168,67,0,47
15981,2.336287305,163,91,0,46
15982,1.923719531,165,54,0,39
15983,3.892533594,160,59,0,38
15984,2.336287305,175,64,0,35
15985,3.371296875,168,57,0,38
15986,3.892533594,130,51,0,49
15987,3.371296875,173,75,0,50
15988,2.856038672,178,114,0,25
15989,2.856038672,163,59,0,49
15990,1.402139453,152,66,0,35
15991,1.402139453,163,118,0,58
15992,3.371296875,157,75,0,48
15993,4.943010938,170,70,0,48
15994,2.336287305,157,66,0,28
15995,2.856038672,155,70,0,35
15996,8.405475,175,104,0,32
15997,3.892533594,170,104,0,42
15998,2.336287305,163,91,0,49
15999,0.985750586,155,54,0,33
16000,3.892533594,165,52,0,26
16001,4.943010938,147,66,0,44
16002,3.371296875,188,86,1,46
16003,0.985750586,170,111,1,32
16004,3.371296875,185,75,1,37
16005,8.405475,170,95,1,49
16006,3.371296875,188,82,1,60
16007,1.402139453,170,70,1,47
16008,2.336287305,188,93,1,37
16009,4.415216016,178,79,1,46
16010,2.856038672,180,104,1,30
16011,2.856038672,183,77,1,52
16012,0.7782854,152,82,1,46
16013,1.295476563,173,66,1,37
16014,1.086542871,170,57,1,26
16015,2.336287305,157,73,1,60
16016,2.856038672,180,108,1,59
16017,0.567589551,183,84,1,37
16018,1.086542871,170,67,1,26
16019,4.415216016,180,107,1,33
16020,2.856038672,183,93,1,36
16021,3.371296875,178,89,1,30
16022,8.405475,183,74,1,39
16023,3.892533594,175,75,1,37
16024,4.943010938,188,84,1,43
16025,3.371296875,168,73,1,43
16026,8.405475,183,91,1,27
16027,8.405475,180,72,1,41
16028,8.405475,175,112,1,40
16029,3.371296875,183,95,1,27
16030,4.943010938,183,89,1,48
16031,3.371296875,168,77,1,42
16032,2.336287305,173,77,1,25
16033,8.405475,188,103,1,25
16034,4.415216016,180,89,1,30
16035,2.336287305,168,73,1,55
16036,3.371296875,178,107,1,28
16037,4.943010938,175,91,1,41
16038,2.336287305,165,57,1,47
16039,2.856038672,175,64,1,40
16040,8.405475,165,70,1,46
16041,1.717126367,180,75,1,31
16042,8.405475,168,70,1,45
16043,8.405475,170,77,1,50
16044,1.402139453,157,69,1,35
16045,4.943010938,183,89,1,47
16046,8.405475,183,87,1,36
16047,3.892533594,183,85,1,35
16048,4.415216016,170,75,1,26
16049,2.336287305,183,70,1,35
16050,2.856038672,185,81,1,39
16051,3.892533594,170,75,1,36
16052,8.405475,180,98,1,35
16053,2.336287305,180,114,1,30
16054,4.943010938,170,227,1,56
16055,8.405475,165,79,1,50
16056,8.405475,178,100,1,39
16057,2.336287305,175,76,1,33
16058,3.892533594,183,84,1,38
16059,2.336287305,168,79,1,44
16060,2.856038672,175,68,1,52
16061,4.415216016,175,77,1,44
16062,1.923719531,188,104,1,32
16063,8.405475,191,94,1,36
16064,8.405475,170,82,1,39
16065,2.856038672,178,80,1,39
16066,2.856038672,180,79,1,44
16067,8.405475,185,109,1,47
16068,2.336287305,170,72,1,41
16069,3.892533594,180,77,1,40
16070,3.892533594,175,95,1,30
16071,8.405475,180,79,1,43
16072,0.7782854,175,84,1,41
16073,2.336287305,180,82,1,29
16074,4.415216016,180,79,1,65
16075,8.405475,173,84,1,48
16076,8.405475,178,73,1,27
16077,2.856038672,173,88,1,55
16078,3.371296875,175,73,1,29
16079,2.856038672,173,73,1,42
16080,4.415216016,188,127,1,40
16081,2.856038672,175,95,1,39
16082,2.856038672,173,72,1,30
16083,1.295476563,168,61,1,38
16084,0.67112876,178,101,1,34
16085,4.943010938,183,100,1,39
16086,2.336287305,175,79,1,44
16087,2.336287305,183,68,1,44
16088,3.371296875,178,73,1,30
16089,2.030550977,180,91,1,30
16090,4.943010938,165,77,1,62
16091,1.923719531,178,82,1,30
16092,4.943010938,165,64,1,44
16093,3.371296875,170,68,1,31
16094,8.405475,188,114,1,48
16095,8.405475,170,61,1,27
16096,1.195345508,163,90,1,50
16097,8.405475,173,64,1,25
16098,3.892533594,178,77,1,38
16099,2.336287305,173,73,1,47
16100,4.415216016,191,82,1,28
16101,8.405475,180,75,1,49
16102,4.415216016,183,86,1,62
16103,1.81688418,180,68,1,31
16104,2.336287305,163,57,1,31
16105,2.336287305,173,84,1,39
16106,0.67112876,168,49,1,34
16107,2.856038672,173,70,1,45
16108,3.371296875,175,73,1,27
16109,2.336287305,170,75,1,56
16110,2.336287305,170,79,1,52
16111,8.405475,180,86,1,32
16112,2.336287305,168,70,1,60
16113,3.371296875,173,77,1,61
16114,3.892533594,185,109,1,56
16115,3.371296875,173,91,1,40
16116,3.892533594,183,93,1,25
16117,1.81688418,198,159,1,41
16118,8.405475,175,109,1,47
16119,2.336287305,188,82,1,37
16120,4.415216016,178,82,1,42
16121,3.371296875,185,84,1,31
16122,3.371296875,178,84,1,47
16123,8.405475,183,86,1,49
16124,3.892533594,183,82,1,34
16125,8.405475,183,102,1,31
16126,3.892533594,170,64,1,46
16127,8.405475,185,95,1,39
16128,3.892533594,183,82,1,44
16129,8.405475,183,114,1,40
16130,1.508197559,168,66,1,40
16131,1.608158789,178,125,1,29
16132,2.856038672,183,66,1,38
16133,4.943010938,170,69,1,45
16134,2.856038672,175,100,1,25
16135,2.336287305,160,52,1,32
16136,2.030550977,170,79,1,43
16137,2.336287305,173,64,1,49
16138,3.892533594,185,91,1,35
16139,8.405475,193,86,1,45
16140,1.608158789,178,91,1,35
16141,2.030550977,185,98,1,44
16142,3.892533594,188,83,1,34
16143,3.892533594,175,73,1,34
16144,1.81688418,173,82,1,43
16145,3.371296875,180,71,1,26
16146,8.405475,180,61,1,32
16147,3.892533594,175,67,1,42
16148,3.892533594,165,84,1,42
16149,2.336287305,168,54,1,40
16150,4.415216016,173,70,1,38
16151,8.405475,178,86,1,48
16152,3.371296875,170,78,1,37
16153,2.856038672,165,91,1,46
16154,3.371296875,180,73,1,57
16155,3.371296875,180,100,1,27
16156,1.195345508,178,79,1,27
16157,0.882665137,178,71,1,45
16158,2.336287305,163,91,1,40
16159,1.923719531,180,86,1,37
16160,4.943010938,183,111,1,44
16161,3.371296875,178,83,1,27
16162,0.472639111,168,73,1,49
16163,3.371296875,178,141,1,47
16164,1.295476563,188,78,1,46
16165,8.405475,173,77,1,53
16166,4.943010938,168,79,1,46
16167,2.856038672,175,79,1,40
16168,4.415216016,178,86,1,51
16169,0.7782854,180,79,1,33
16170,2.856038672,183,81,1,36
16171,3.892533594,191,95,1,51
16172,4.415216016,180,79,1,26
16173,2.856038672,173,73,1,65
16174,2.856038672,178,68,1,35
16175,2.856038672,178,64,1,25
16176,3.371296875,173,64,1,53
16177,4.943010938,173,92,1,56
16178,2.336287305,168,70,1,55
16179,4.415216016,180,98,1,51
16180,4.415216016,173,74,1,54
16181,2.856038672,168,84,1,33
16182,3.892533594,183,107,1,37
16183,3.892533594,183,111,1,47
16184,2.856038672,178,82,1,25
16185,4.943010938,168,95,1,52
16186,4.415216016,183,104,1,31
16187,2.856038672,155,59,1,36
16188,2.336287305,170,70,1,26
16189,0.985750586,152,109,1,47
16190,3.371296875,175,86,1,44
16191,2.336287305,178,102,1,43
16192,1.608158789,160,82,1,40
16193,2.856038672,173,82,1,30
16194,3.371296875,178,84,1,29
16195,2.856038672,185,89,1,37
16196,3.892533594,185,74,1,39
16197,2.336287305,173,75,1,31
16198,1.195345508,178,64,1,43
16199,4.943010938,168,57,1,30
16200,2.336287305,188,109,1,42
16201,0.7782854,170,57,1,61
16202,3.371296875,165,111,1,35
16203,2.336287305,173,75,1,42
16204,1.923719531,175,84,1,43
16205,3.892533594,170,82,1,54
16206,8.405475,175,100,1,38
16207,2.030550977,178,95,1,31
16208,3.371296875,180,77,1,34
16209,4.415216016,173,78,1,51
16210,1.086542871,188,82,1,33
16211,4.943010938,175,66,1,53
16212,1.508197559,165,73,1,61
16213,4.943010938,191,109,1,37
16214,2.030550977,165,79,1,34
16215,2.336287305,188,89,1,31
16216,2.336287305,170,89,1,26
16217,3.371296875,168,91,1,53
16218,3.371296875,183,64,1,33
16219,2.856038672,173,61,1,41
16220,2.336287305,163,68,1,27
16221,4.415216016,168,83,1,49
16222,2.336287305,173,89,1,35
16223,4.415216016,165,70,1,40
16224,3.892533594,183,91,1,41
16225,8.405475,188,83,1,40
16226,4.415216016,183,91,1,54
16227,4.943010938,185,101,1,40
16228,2.030550977,170,57,1,51
16229,2.856038672,175,77,1,49
16230,3.371296875,178,86,1,34
16231,8.405475,185,75,1,50
16232,3.892533594,163,64,1,55
16233,3.371296875,178,73,1,52
16234,3.371296875,180,82,1,39
16235,3.892533594,188,82,1,26
16236,4.943010938,175,82,1,51
16237,3.892533594,168,88,1,48
16238,0.67112876,178,61,1,27
16239,8.405475,173,76,1,42
16240,8.405475,180,84,1,48
16241,3.892533594,180,73,1,36
16242,8.405475,178,97,1,46
16243,2.856038672,173,79,1,38
16244,2.856038672,188,104,1,33
16245,2.336287305,170,68,1,30
16246,8.405475,180,109,1,40
16247,3.892533594,180,99,1,34
16248,3.892533594,178,116,1,38
16249,4.943010938,188,109,1,28
16250,8.405475,175,102,1,45
16251,1.608158789,165,73,1,53
16252,8.405475,183,93,1,47
16253,4.943010938,188,86,1,46
16254,3.371296875,175,75,1,55
16255,2.336287305,180,91,1,30
16256,3.371296875,183,100,1,46
16257,2.856038672,180,104,1,50
16258,3.892533594,173,75,1,44
16259,8.405475,170,82,1,50
16260,8.405475,180,109,1,25
16261,3.371296875,185,91,1,49
16262,4.415216016,178,102,1,59
16263,8.405475,173,84,1,57
16264,3.892533594,173,77,1,36
16265,1.608158789,183,62,1,52
16266,0.882665137,180,84,1,51
16267,2.336287305,178,113,1,56
16268,2.336287305,188,89,1,44
16269,8.405475,178,77,1,49
16270,2.856038672,183,89,1,40
16271,0.882665137,173,91,1,26
16272,4.415216016,178,86,1,48
16273,2.856038672,173,80,1,41
16274,1.508197559,170,95,1,60
16275,1.508197559,185,104,1,50
16276,1.402139453,165,64,1,26
16277,4.943010938,188,111,1,28
16278,8.405475,185,77,1,36
16279,2.856038672,178,79,1,37
16280,1.717126367,180,61,1,37
16281,1.923719531,170,66,1,31
16282,8.405475,178,81,1,56
16283,8.405475,168,98,1,33
16284,8.405475,185,91,1,45
16285,2.856038672,185,104,1,25
16286,3.371296875,185,107,1,35
16287,2.856038672,175,75,1,34
16288,8.405475,175,82,1,43
16289,2.856038672,183,81,1,45
16290,8.405475,175,84,1,47
16291,3.371296875,185,107,1,34
16292,1.295476563,163,104,1,27
16293,3.371296875,170,68,1,57
16294,1.195345508,180,73,1,42
16295,3.892533594,168,77,1,52
16296,4.943010938,170,77,1,46
16297,4.943010938,168,82,1,33
16298,3.371296875,178,108,1,43
16299,1.195345508,183,94,1,40
16300,3.371296875,170,89,1,51
16301,8.405475,180,79,1,55
16302,1.923719531,180,82,1,26
16303,3.371296875,178,71,1,36
16304,3.371296875,191,82,1,26
16305,2.856038672,188,91,1,58
16306,8.405475,183,96,1,61
16307,2.030550977,178,80,1,56
16308,1.295476563,152,73,1,31
16309,4.415216016,168,83,1,35
16310,4.943010938,163,68,1,39
16311,4.415216016,173,86,1,32
16312,2.336287305,168,64,1,26
16313,4.415216016,168,84,1,49
16314,2.856038672,173,102,1,51
16315,4.415216016,173,84,1,41
16316,2.856038672,168,76,1,41
16317,3.371296875,168,75,1,37
16318,2.336287305,185,107,1,29
16319,1.81688418,173,86,1,48
16320,8.405475,180,81,1,64
16321,2.856038672,180,73,1,47
16322,2.336287305,165,50,1,50
16323,0.67112876,188,83,1,54
16324,8.405475,180,73,1,54
16325,8.405475,175,84,1,25
16326,2.856038672,185,114,1,53
16327,2.336287305,183,91,1,51
16328,1.508197559,173,61,1,47
16329,8.405475,173,98,1,47
16330,3.371296875,178,76,1,39
16331,2.856038672,183,77,1,58
16332,3.892533594,165,70,1,50
16333,8.405475,188,102,1,30
16334,3.371296875,168,98,1,43
16335,2.336287305,168,79,1,38
16336,2.030550977,155,48,1,27
16337,4.415216016,198,136,1,48
16338,2.336287305,183,79,1,64
16339,3.371296875,175,84,1,38
16340,1.81688418,188,89,1,49
16341,2.336287305,173,82,1,29
16342,4.943010938,180,73,1,38
16343,1.402139453,165,66,1,33
16344,2.856038672,173,77,1,59
16345,3.371296875,180,91,1,30
16346,4.415216016,170,68,1,27
16347,0.985750586,173,79,1,25
16348,8.405475,173,79,1,47
16349,2.336287305,175,68,1,45
16350,0.985750586,183,82,1,39
16351,8.405475,175,109,1,44
16352,8.405475,175,91,1,35
16353,2.336287305,173,82,1,31
16354,2.336287305,188,81,1,59
16355,2.856038672,155,67,1,33
16356,2.856038672,180,100,1,50
16357,2.856038672,183,82,1,56
16358,2.856038672,185,114,1,27
16359,3.892533594,183,98,1,27
16360,2.856038672,173,59,1,36
16361,2.030550977,173,68,1,37
16362,4.415216016,183,114,1,39
16363,3.371296875,170,68,1,25
16364,3.892533594,170,66,1,26
16365,1.086542871,178,70,1,37
16366,1.81688418,178,132,1,25
16367,1.923719531,163,54,1,28
16368,8.405475,175,100,1,40
16369,8.405475,178,82,1,52
16370,3.892533594,170,91,1,38
16371,1.295476563,165,82,1,46
16372,2.856038672,180,89,1,44
16373,2.856038672,183,75,1,33
16374,0.882665137,175,81,1,37
16375,8.405475,180,82,1,55
16376,8.405475,185,89,1,56
16377,8.405475,178,82,1,32
16378,1.717126367,170,86,1,41
16379,3.371296875,183,75,1,35
16380,3.892533594,173,84,1,57
16381,4.415216016,193,100,1,35
16382,2.030550977,180,82,1,49
16383,1.923719531,168,72,1,29
16384,3.371296875,180,79,1,35
16385,1.608158789,185,91,1,41
16386,1.086542871,175,77,1,31
16387,2.856038672,185,86,1,42
16388,1.608158789,165,60,1,30
16389,4.415216016,165,95,1,32
16390,4.943010938,191,87,1,65
16391,3.892533594,178,68,1,30
16392,8.405475,185,89,1,34
16393,3.371296875,170,77,1,40
16394,8.405475,188,132,1,46
16395,2.336287305,183,101,1,31
16396,8.405475,183,84,1,57
16397,4.943010938,178,82,1,35
16398,2.856038672,183,73,1,27
16399,2.336287305,175,86,1,41
16400,2.856038672,185,91,1,35
16401,2.030550977,180,79,1,43
16402,3.892533594,183,86,1,41
16403,3.371296875,185,104,1,45
16404,2.336287305,175,68,1,37
16405,2.336287305,173,82,1,43
16406,2.856038672,178,104,1,26
16407,2.856038672,178,77,1,34
16408,1.402139453,183,68,1,32
16409,1.717126367,168,68,1,26
16410,2.336287305,178,64,1,28
16411,2.856038672,178,74,1,54
16412,3.371296875,178,74,1,41
16413,3.371296875,168,73,1,48
16414,8.405475,178,91,1,47
16415,3.371296875,178,89,1,41
16416,3.892533594,160,70,1,57
16417,8.405475,188,95,1,29
16418,4.415216016,180,84,1,56
16419,2.336287305,180,90,1,59
16420,2.336287305,165,59,1,45
16421,1.086542871,165,70,1,60
16422,3.371296875,168,75,1,28
16423,3.892533594,183,66,1,28
16424,2.030550977,180,72,1,30
16425,8.405475,183,79,1,37
16426,8.405475,180,123,1,38
16427,1.508197559,178,68,1,37
16428,8.405475,191,109,1,50
16429,2.336287305,188,82,1,27
16430,4.415216016,163,91,1,29
16431,4.415216016,180,104,1,35
16432,4.943010938,191,123,1,46
16433,4.415216016,170,84,1,44
16434,3.371296875,188,95,1,60
