year,ahe,bachelor,female,age
2012,25,1,0,30
2012,11.45833,0,1,30
2012,16.48352,0,0,25
2012,18.26923,1,0,33
2012,16.82692,0,0,30
2012,15.48077,0,0,27
2012,28.84615,0,1,34
2012,6.237006,0,0,33
2012,48.07692,1,0,32
2012,33.65385,1,0,30
2012,7.211538,0,1,33
2012,24.03846,0,0,33
2012,8.173077,0,0,32
2012,9.615385,0,1,29
2012,41.82692,1,1,34
2012,24.03846,1,0,27
2012,4.43787,1,0,28
2012,7.407407,1,1,26
2012,24.03846,1,1,27
2012,11.53846,0,1,29
2012,10.96154,0,1,27
2012,35.09615,1,1,33
2012,19.23077,1,1,26
2012,23.80952,1,0,29
2012,12.5,0,1,29
2012,25.30364,1,1,31
2012,24.03846,1,1,30
2012,25.96154,1,1,27
2012,10.91346,1,0,30
2012,32.69231,1,0,29
2012,36.32479,1,1,28
2012,34.61538,1,0,28
2012,28.20513,1,1,28
2012,12.01923,1,0,26
2012,13.73626,0,0,34
2012,33.65385,1,1,27
2012,45.67308,1,1,27
2012,28.84615,1,0,27
2012,38.46154,1,0,33
2012,26.92308,1,0,27
2012,20.67308,1,0,25
2012,34.61538,1,0,28
2012,26.15385,1,1,31
2012,17.88461,1,1,27
2012,24.03846,1,1,28
2012,34.61538,1,0,25
2012,24.03846,1,1,28
2012,12.08791,0,0,27
2012,14.42308,0,1,29
2012,13.18681,1,0,34
2012,52.40385,0,1,30
2012,15.16272,1,0,28
2012,20,1,1,26
2012,14.42308,1,1,28
2012,28.84615,1,0,25
2012,14.42308,0,1,30
2012,37.5,1,0,30
2012,14.42308,0,0,26
2012,11.53846,1,0,33
2012,24.03846,1,0,31
2012,22.72727,1,1,30
2012,19.23077,1,0,32
2012,12.82051,1,0,26
2012,44.3787,1,0,32
2012,50.48077,1,0,32
2012,28.84711,1,0,32
2012,17.78846,1,1,27
2012,14.42308,1,1,34
2012,17.78846,1,0,26
2012,22.5,1,0,25
2012,23.07692,1,1,28
2012,20.43269,1,0,27
2012,19.23077,1,0,27
2012,22,1,1,28
2012,35.09615,1,0,25
2012,31.25,1,1,29
2012,19.23173,1,0,31
2012,19.23077,1,0,28
2012,19.23173,1,0,27
2012,37.69231,1,0,33
2012,26.15385,1,1,28
2012,25.64103,1,1,32
2012,26.44231,1,1,27
2012,47.00855,1,0,34
2012,24.03846,1,0,28
2012,10.57692,1,0,26
2012,19.23077,1,0,25
2012,13.94231,1,1,26
2012,17.30769,1,0,25
2012,19.23077,1,0,27
2012,25,1,0,27
2012,36.05769,0,0,33
2012,31.46853,1,0,33
2012,19.23077,1,1,25
2012,48.07692,1,0,32
2012,50.96154,1,0,34
2012,23.21428,1,0,33
2012,34.72222,1,0,33
2012,41.66667,1,0,31
2012,14.1,1,1,25
2012,43.26923,1,1,33
2012,27.97203,1,0,34
2012,8.505918,1,1,32
2012,57.69231,1,0,33
2012,12.5,1,0,27
2012,18.75,1,0,27
2012,25.96154,1,0,25
2012,21.36752,1,1,25
2012,33.65385,1,0,28
2012,16.15385,1,1,26
2012,15.38461,0,0,25
2012,38.46154,0,0,30
2012,13.46154,1,0,26
2012,38.46154,0,0,31
2012,25.76923,1,0,27
2012,38.46154,1,1,32
2012,15.38461,1,0,25
2012,33.16327,1,0,27
2012,25.5102,1,0,26
2012,19.38775,1,1,26
2012,26.53846,1,1,25
2012,19.23173,1,1,26
2012,35.09615,1,1,28
2012,12.01923,1,0,29
2012,11.53846,0,1,26
2012,17.11539,1,0,25
2012,9.134615,0,1,25
2012,2.197802,0,0,30
2012,44.23077,1,1,32
2012,33.65385,1,0,32
2012,49.03846,1,1,29
2012,38.46154,1,1,29
2012,4.43787,0,1,34
2012,43.26923,1,1,34
2012,21.15462,1,0,32
2012,25.64103,1,0,25
2012,25.64103,1,0,26
2012,25,1,0,34
2012,22.11539,1,1,31
2012,28.84615,1,0,26
2012,33.65385,1,0,31
2012,10.09615,0,1,32
2012,12.01923,0,1,26
2012,13.46154,1,1,33
2012,11,0,0,28
2012,11,0,0,33
2012,5.769231,0,0,29
2012,33.65385,1,0,26
2012,39.14856,1,1,30
2012,2.991453,1,1,31
2012,5,1,0,27
2012,24.03846,1,1,31
2012,34.61538,1,0,30
2012,19.23077,1,0,25
2012,24.03846,1,1,31
2012,36.32479,1,1,29
2012,18.80342,1,1,34
2012,23.07692,1,1,31
2012,26.3986,1,1,31
2012,21.42857,1,0,27
2012,38.46154,1,0,32
2012,24.03846,1,0,27
2012,41.82692,1,1,29
2012,15.625,1,1,28
2012,16.82788,1,1,27
2012,24.03846,1,1,30
2012,14.42308,1,1,29
2012,30.76923,1,0,27
2012,20.67308,1,1,27
2012,7.125,0,0,31
2012,43.26923,1,1,34
2012,25.64103,1,1,29
2012,14.42308,0,0,28
2012,33.65385,0,0,32
2012,23.4375,1,1,33
2012,19.23077,1,1,28
2012,19.23077,1,1,28
2012,14.42404,0,0,34
2012,24.03846,0,1,30
2012,17.30769,1,1,32
2012,10.625,0,1,30
2012,13.46154,0,0,28
2012,7.692307,0,0,31
2012,20.27027,1,1,25
2012,19.23077,1,1,25
2012,19.23077,0,1,29
2012,14.42308,0,0,31
2012,20.19231,0,0,33
2012,19.23077,0,1,28
2012,38.46154,1,0,28
2012,16.82692,0,1,26
2012,6.730769,0,1,25
2012,20.19231,0,1,31
2012,9.134615,0,1,27
2012,19.23077,0,0,33
2012,24.03846,1,1,34
2012,16.02564,0,0,27
2012,5.494505,0,1,26
2012,25.57692,0,0,34
2012,45.67308,0,0,31
2012,13.94231,1,1,31
2012,15.38461,1,0,34
2012,12.5,0,0,30
2012,17.10641,1,1,31
2012,17.1,0,0,26
2012,11.53846,0,0,27
2012,24.03846,1,0,31
2012,17.78846,1,1,28
2012,21.63461,0,0,32
2012,12.01923,0,1,31
2012,3.885004,0,1,26
2012,9.763313,0,0,25
2012,9.134615,0,1,27
2012,6.923077,0,0,27
2012,6.009615,0,0,26
2012,28.84615,1,0,26
2012,28.84615,1,1,25
2012,40.86538,1,0,29
2012,9.40171,0,1,33
2012,24.57265,1,0,28
2012,20.19231,1,0,33
2012,9.375,1,1,25
2012,19.23077,1,0,32
2012,13.46154,0,1,25
2012,2.630769,0,1,33
2012,5,1,0,28
2012,31.25,1,0,28
2012,12.30769,1,0,31
2012,12.01923,1,1,28
2012,43.26923,0,0,30
2012,38.46154,0,0,32
2012,13.46154,0,1,33
2012,8.653846,0,0,34
2012,23.07692,1,1,27
2012,25,1,1,28
2012,5.288462,0,1,33
2012,10.57692,1,1,26
2012,20.19231,1,1,29
2012,30.76923,1,1,29
2012,43.26923,1,0,28
2012,43.26923,1,0,34
2012,28.84615,1,0,31
2012,19.23077,1,0,33
2012,25.72115,1,0,26
2012,18.13187,0,1,26
2012,14.42308,0,1,25
2012,15.38461,1,0,29
2012,10.72115,1,0,30
2012,9.615385,0,1,30
2012,29.05983,1,1,31
2012,12.5,0,0,33
2012,23.50427,0,1,29
2012,14.42308,0,1,31
2012,14.83517,0,0,29
2012,38.46154,1,1,33
2012,8.741259,0,1,29
2012,11.05769,0,0,29
2012,17.78846,1,1,30
2012,24.03846,1,1,30
2012,7.307693,0,0,26
2012,25.98753,1,0,30
2012,14.42308,1,1,29
2012,17.09402,1,0,34
2012,24.03846,1,1,31
2012,17.78846,1,1,27
2012,9.615385,0,0,26
2012,14.42308,0,0,31
2012,30.21978,1,0,28
2012,23.07692,0,0,30
2012,23.55769,0,0,25
2012,17.6282,1,0,26
2012,13,0,1,32
2012,27.40385,0,0,32
2012,10.51423,0,0,28
2012,21.63461,0,0,28
2012,18.26923,0,1,26
2012,21.63461,1,0,30
2012,20,1,1,30
2012,17.30769,1,1,29
2012,14.42308,1,0,26
2012,21.63461,1,0,27
2012,30.76923,1,0,29
2012,28.84615,1,0,28
2012,17.30769,1,1,26
2012,38.46154,1,0,29
2012,14.42308,0,1,32
2012,14.0274,1,1,32
2012,34.61538,1,0,32
2012,12.01923,0,0,25
2012,33.01282,1,0,31
2012,30.04808,1,0,26
2012,22.59615,1,1,29
2012,28.84615,1,0,34
2012,30.28846,1,1,27
2012,24.03846,1,1,30
2012,25.64103,1,0,33
2012,16.82692,1,0,28
2012,20.19231,1,0,30
2012,16.20192,1,0,27
2012,40.95,1,1,33
2012,19.23077,1,1,29
2012,8.461538,0,0,34
2012,37.01923,1,0,27
2012,40.86538,1,1,28
2012,15.38461,1,1,34
2012,41.56106,1,0,29
2012,22.63702,1,1,26
2012,29.80769,1,0,31
2012,28.84615,1,1,30
2012,20.67308,1,1,27
2012,16.82692,0,1,31
2012,32.90598,1,0,32
2012,37.5,1,0,30
2012,20.19231,1,0,25
2012,42.30769,1,1,34
2012,19.23077,1,1,29
2012,48.07692,1,1,25
2012,13.78205,1,1,33
2012,19.38775,1,1,25
2012,15.48077,0,0,26
2012,23.55769,0,1,27
2012,13.5,0,0,28
2012,7.5,0,1,26
2012,13.73626,0,1,28
2012,24.03846,1,1,30
2012,36.05769,1,1,30
2012,43.26923,1,0,27
2012,12.01923,1,0,26
2012,17.48252,0,0,32
2012,19.23077,0,1,26
2012,49.09983,1,0,31
2012,43.26923,1,1,31
2012,26.44231,1,0,30
2012,25.96154,1,1,29
2012,41.53846,1,0,34
2012,45.67308,1,0,32
2012,4.871795,1,1,25
2012,19.23077,1,0,32
2012,15.38461,1,1,30
2012,20.19231,0,1,28
2012,25.96154,1,0,31
2012,42.78846,1,1,31
2012,18.26923,0,0,29
2012,28.84615,1,0,33
2012,37.5,1,0,31
2012,33.65385,1,0,30
2012,9.615385,0,0,30
2012,31.25,1,0,28
2012,19.23077,0,1,25
2012,33.65481,1,0,29
2012,42.30769,0,0,28
2012,8.01282,1,0,32
2012,22.59615,0,0,31
2012,13.94231,0,0,27
2012,32.30769,1,0,33
2012,25.96154,1,1,32
2012,7.456829,0,0,31
2012,21.63461,0,0,33
2012,20.51282,0,0,34
2012,24.51923,1,1,33
2012,17.13287,0,0,34
2012,20.94017,1,0,33
2012,16.82692,1,1,30
2012,13.73626,0,1,31
2012,29.78633,1,1,27
2012,25.62452,1,1,33
2012,25,1,1,26
2012,28.36539,1,1,32
2012,13.31361,0,0,33
2012,6.730769,0,0,34
2012,36.71329,1,0,33
2012,17.22756,0,0,31
2012,9.214744,1,0,34
2012,11.05769,1,0,28
2012,38.46154,0,0,31
2012,14.42308,0,0,25
2012,17.74039,0,0,33
2012,25,1,0,31
2012,9.423077,0,1,32
2012,25.21367,1,0,31
2012,12.36264,0,0,29
2012,29.32692,0,1,34
2012,30,0,0,33
2012,16.15385,0,0,31
2012,18.75,1,1,29
2012,12.01923,0,1,29
2012,40.86538,0,1,28
2012,21.63461,0,1,30
2012,14.42308,1,0,34
2012,21.63461,0,0,30
2012,19.23077,1,0,27
2012,20.67308,0,0,26
2012,8.163265,0,1,26
2012,7.736264,0,1,31
2012,29.91453,1,0,34
2012,5.357143,0,0,27
2012,32.05128,0,0,33
2012,36.05769,1,1,29
2012,19.23077,1,1,30
2012,28.36635,1,0,33
2012,12.01923,0,1,31
2012,14.42308,0,1,29
2012,8.173077,0,1,25
2012,23.1875,0,0,29
2012,24.44444,1,1,33
2012,25.96154,0,0,31
2012,9.109312,0,0,34
2012,36.45833,1,0,31
2012,6.944445,0,1,30
2012,24.72528,1,0,27
2012,32.05128,1,0,34
2012,8.653846,1,1,32
2012,28.84615,1,0,33
2012,17.09402,1,1,29
2012,10.57692,0,1,33
2012,22.59615,1,1,26
2012,21.97802,0,0,29
2012,24.03846,1,1,31
2012,14.42308,1,1,25
2012,20.83333,1,0,27
2012,8.653846,0,1,26
2012,19.23077,1,1,32
2012,14.42308,0,0,29
2012,14.82372,0,0,27
2012,8.653846,1,1,32
2012,6.730769,1,1,32
2012,11.05769,0,0,33
2012,9.615385,0,0,31
2012,12.88889,0,1,34
2012,13.55769,1,1,33
2012,15.73427,1,0,32
2012,16.82692,0,0,25
2012,19.23077,0,1,25
2012,12.82051,0,1,31
2012,21.36752,0,0,34
2012,16,1,0,33
2012,12.8008,1,1,32
2012,45.19231,1,0,25
2012,14.42308,0,0,28
2012,26.44231,1,0,29
2012,13.46154,1,1,27
2012,13.501,1,1,28
2012,14.90385,0,0,33
2012,14.42308,1,1,34
2012,25.54396,0,0,31
2012,19.23077,0,0,26
2012,19.23077,0,1,27
2012,22.35529,1,1,34
2012,11.05769,0,1,34
2012,12.01923,0,0,33
2012,18.27019,0,1,26
2012,16.90283,1,1,33
2012,14.42308,0,0,31
2012,17.6282,0,1,28
2012,13.18681,0,0,32
2012,10.57692,0,0,34
2012,16.82692,0,0,31
2012,21.73077,1,0,28
2012,17.06731,1,1,29
2012,9.230769,1,1,26
2012,19.23077,0,0,27
2012,8.350203,0,0,28
2012,27.40385,0,0,34
2012,15.22436,1,1,28
2012,69.71154,1,0,30
2012,11.21795,0,0,34
2012,13.73626,0,1,27
2012,17.30769,1,0,32
2012,17.22756,1,1,29
2012,28.84615,1,0,28
2012,11.05769,0,0,34
2012,16.23932,1,1,29
2012,26.92308,1,0,28
2012,13.46154,0,0,26
2012,18.95729,1,0,28
2012,10.57788,1,0,28
2012,10.62753,0,0,29
2012,13.46154,0,1,28
2012,14.42308,0,0,26
2012,38.46154,1,0,28
2012,21.63558,1,1,25
2012,4.206731,1,0,26
2012,12.01923,1,1,29
2012,15.18219,1,1,28
2012,11.96581,1,0,30
2012,14.42308,1,1,28
2012,11.53846,1,0,28
2012,19.23077,0,0,30
2012,18.26923,0,0,27
2012,17.30769,0,1,25
2012,38.94231,1,0,33
2012,28.84711,1,0,32
2012,11.7,0,0,34
2012,19.23077,1,0,32
2012,16.82692,1,1,32
2012,10.09615,1,0,26
2012,23.07692,1,0,29
2012,23.07692,0,0,29
2012,12.01923,1,1,26
2012,13.46154,1,1,26
2012,10.57692,0,0,25
2012,13.67521,1,1,26
2012,33.65385,0,0,29
2012,23.71795,1,0,31
2012,6.25,0,0,26
2012,12.74039,0,0,34
2012,16.38461,1,0,31
2012,6.25,0,0,33
2012,17.30769,0,1,33
2012,7.211538,0,0,29
2012,4.807693,0,0,26
2012,12.7451,0,0,25
2012,7.211538,0,1,34
2012,11.53846,0,0,30
2012,14.42308,1,1,34
2012,11.77885,0,0,31
2012,29.80769,1,0,26
2012,22.30769,1,1,32
2012,8.173077,0,1,26
2012,7.988166,0,0,25
2012,25.27472,0,0,27
2012,5.769231,0,1,27
2012,8.316009,0,1,29
2012,18.02885,1,1,34
2012,12.01923,1,1,33
2012,22.11539,0,0,27
2012,24.03846,1,1,34
2012,36.32479,1,1,33
2012,48.07692,0,0,34
2012,10.98901,0,0,30
2012,25,1,0,30
2012,24.03846,1,1,29
2012,12.01923,0,1,27
2012,43.26923,1,0,34
2012,26.44231,1,0,33
2012,40.86538,1,1,31
2012,14.42308,1,1,25
2012,17.40385,1,1,25
2012,9.134615,0,0,32
2012,9.134615,0,0,28
2012,30.76923,1,0,30
2012,21.63461,1,0,27
2012,16.82788,1,1,26
2012,15.38461,1,1,28
2012,19.23077,1,0,33
2012,15.86539,0,0,32
2012,17.09402,0,0,26
2012,9.615385,1,0,29
2012,9.615385,0,0,27
2012,16.34615,0,0,30
2012,11.43451,1,1,25
2012,12.5,0,1,26
2012,13.73626,1,1,30
2012,21.63461,1,0,32
2012,34.61538,1,0,34
2012,16.82692,1,1,28
2012,12.98077,0,0,27
2012,12.01923,0,1,33
2012,15.38461,0,1,30
2012,12.01923,0,0,34
2012,3.846154,1,0,34
2012,10.09615,0,0,26
2012,10.09615,0,0,31
2012,21.63461,0,0,27
2012,17.78846,0,0,34
2012,16.82692,1,0,31
2012,17.30769,1,1,33
2012,28.07692,1,0,33
2012,16.82692,1,1,28
2012,8.974359,0,1,26
2012,12.98077,0,0,31
2012,10.09615,0,0,26
2012,6.228571,0,0,25
2012,8.653846,0,1,29
2012,19.23077,0,0,30
2012,7.692307,0,0,33
2012,21.15385,0,0,29
2012,57.69231,1,0,34
2012,23.55769,1,0,26
2012,33.65385,1,0,26
2012,6.731731,0,1,31
2012,15.38461,1,0,34
2012,12.01923,1,1,32
2012,21.63461,1,1,29
2012,13.46154,1,0,34
2012,19.23077,1,0,33
2012,33.40081,1,1,32
2012,6.731731,0,1,25
2012,10,0,0,27
2012,24.03846,0,0,30
2012,30.28846,0,0,33
2012,13.46154,1,0,26
2012,28.84615,1,0,34
2012,37.98077,1,1,28
2012,32.69231,1,0,30
2012,12.23776,0,0,29
2012,24.47552,0,0,30
2012,10,0,1,25
2012,21.97802,0,0,34
2012,7.666667,0,0,34
2012,7.692307,0,1,32
2012,15.86539,0,0,34
2012,9.615385,0,1,26
2012,8.241758,0,0,25
2012,26.44231,1,1,32
2012,17.30769,1,0,33
2012,16.88889,1,0,34
2012,38.99573,1,1,26
2012,20.43269,1,0,33
2012,22.26095,0,0,31
2012,19.23077,1,1,31
2012,8.241758,0,0,26
2012,16.82692,1,0,31
2012,44.23077,1,0,33
2012,7.615385,0,1,29
2012,17.78846,1,1,30
2012,11.05769,0,1,30
2012,16.34615,1,0,27
2012,25,1,0,26
2012,25.48077,0,0,33
2012,10.29453,1,0,32
2012,11.00604,1,1,28
2012,12.26058,0,0,33
2012,12.08791,0,0,28
2012,20.19231,0,0,32
2012,33.65385,1,0,29
2012,20.81731,1,1,30
2012,11.05769,0,0,34
2012,30.28846,1,1,34
2012,11.05769,1,0,31
2012,9.615385,1,1,27
2012,28.84615,1,0,34
2012,7.692307,1,1,25
2012,7.692307,0,1,25
2012,27.47253,1,1,31
2012,12.98077,0,0,33
2012,10,1,1,30
2012,18.5,0,0,31
2012,8.173077,0,1,31
2012,27.69231,1,0,33
2012,12.98077,0,1,30
2012,6.593407,1,1,29
2012,17.09402,0,0,33
2012,16.82692,0,1,33
2012,25.5406,1,0,29
2012,14.42308,1,0,34
2012,13.94558,0,0,31
2012,21.79487,1,0,28
2012,21.5081,1,1,28
2012,8.575384,1,0,28
2012,16.34615,0,0,27
2012,7.5,0,1,27
2012,35.57692,0,0,33
2012,12.01923,0,0,28
2012,10.57692,0,0,34
2012,14.42308,0,1,30
2012,16.82692,0,0,31
2012,14.42308,0,0,25
2012,12.01923,0,0,25
2012,19.71154,0,1,31
2012,24.61539,0,0,31
2012,12.98077,0,1,32
2012,15.86539,1,1,34
2012,21.875,1,0,33
2012,16.82692,1,1,33
2012,11.09467,0,0,26
2012,32.69231,0,0,33
2012,14.5,0,0,30
2012,21.63461,0,1,33
2012,11.53846,0,0,27
2012,26.44231,1,1,28
2012,25,0,0,32
2012,25,1,0,31
2012,16.82692,0,0,26
2012,12,0,0,25
2012,18.26923,0,1,34
2012,16.02564,0,0,32
2012,21.63461,1,1,29
2012,24.03846,1,1,27
2012,10.57692,0,0,26
2012,13.46154,0,0,27
2012,29.80769,1,1,33
2012,24.03846,1,0,34
2012,15.73427,1,0,29
2012,13.70192,1,1,27
2012,36.53846,1,1,34
2012,33.65385,0,0,33
2012,53.84615,1,0,30
2012,6.730769,0,1,31
2012,18.97773,1,1,32
2012,29.91453,1,0,25
2012,31.25,1,0,25
2012,31.25,1,1,26
2012,17.30769,0,1,26
2012,18.46154,0,1,31
2012,8.791209,1,1,29
2012,21.63461,0,1,33
2012,21.97802,1,1,30
2012,12.01923,1,1,33
2012,19.60784,1,1,30
2012,38.46154,1,0,27
2012,8.173077,0,0,27
2012,20.71006,1,1,26
2012,20.71006,1,1,25
2012,4.43787,0,1,29
2012,28.84615,1,0,33
2012,15.86539,1,1,33
2012,8.654808,0,1,29
2012,10.72115,0,1,33
2012,24.03846,1,0,26
2012,15.38461,0,0,33
2012,13.94231,0,0,34
2012,19.23077,0,0,26
2012,20.19231,1,0,31
2012,10.81731,1,0,29
2012,26.44231,1,0,27
2012,14.42308,0,1,34
2012,17.30769,1,0,29
2012,24.03846,1,0,31
2012,18.02885,1,1,26
2012,15.625,1,1,29
2012,25,1,1,30
2012,38.46154,1,0,34
2012,32.69231,1,1,29
2012,69.71154,1,0,31
2012,28.36539,1,0,34
2012,16.34615,1,1,28
2012,12.01923,0,0,29
2012,12.01923,0,0,29
2012,28.84615,0,0,31
2012,31.25,1,0,33
2012,7.894737,0,1,26
2012,25.48077,1,1,32
2012,26.44231,1,0,30
2012,24.03846,1,1,30
2012,34.61538,1,1,28
2012,19.23077,1,1,30
2012,24.03846,0,0,25
2012,25.48077,1,1,33
2012,29.80769,1,1,34
2012,16.66667,1,0,32
2012,43.26923,1,0,32
2012,24.03846,1,0,33
2012,12.98077,1,1,25
2012,12.5,1,0,29
2012,12.01923,0,0,32
2012,7.692307,0,1,31
2012,19.23077,0,1,34
2012,13.94231,0,0,27
2012,21.63461,1,0,27
2012,7.692307,0,1,32
2012,13.46154,0,1,28
2012,20.43269,0,0,26
2012,14.42308,1,1,30
2012,9.615385,1,0,34
2012,15.38461,0,0,33
2012,6.593407,0,1,26
2012,6.730769,0,0,25
2012,24.30769,0,0,33
2012,16.15385,1,1,31
2012,9.615385,0,1,33
2012,25.21367,0,0,29
2012,19.23077,0,1,28
2012,14.42308,0,0,25
2012,10.57692,1,0,26
2012,4,0,0,29
2012,23.07692,1,0,31
2012,43.26923,1,0,28
2012,10.57692,0,1,30
2012,10.57692,0,1,32
2012,16.82692,0,0,29
2012,11.53846,1,1,27
2012,11.53846,0,1,27
2012,13.73626,0,1,33
2012,11.05769,0,1,29
2012,15.38461,0,1,32
2012,19.23077,1,1,33
2012,3.328402,0,1,32
2012,12.69231,0,0,28
2012,14.23077,1,1,29
2012,15.38461,0,0,32
2012,59.82906,0,0,33
2012,15.38461,0,0,34
2012,16.02564,0,0,31
2012,40.0641,1,1,30
2012,2.788461,0,0,32
2012,5.673077,0,0,33
2012,18.75,1,1,29
2012,13.67521,0,0,30
2012,13.15769,0,0,28
2012,5.288462,1,1,25
2012,25.48077,0,0,30
2012,17.09402,0,0,33
2012,9.086538,0,0,32
2012,18.26923,1,0,33
2012,21.63461,0,0,32
2012,12.98077,1,0,32
2012,20.19231,0,0,30
2012,16.82692,0,0,25
2012,12.13942,0,0,33
2012,8.173077,0,1,28
2012,19.23077,1,1,27
2012,19.23077,1,1,29
2012,16.53846,1,0,30
2012,8.547009,1,1,30
2012,26.92308,1,0,31
2012,16.14659,1,0,32
2012,21.63461,1,0,33
2012,26.44327,1,1,30
2012,24.47552,1,0,29
2012,19.23077,0,0,32
2012,24.03846,0,0,31
2012,11.53846,0,0,25
2012,12.01923,1,1,29
2012,14.42308,1,0,32
2012,22.11539,1,1,28
2012,36.05769,1,0,31
2012,12.82051,1,0,32
2012,38.46154,1,1,29
2012,18.75,1,1,31
2012,21.49039,1,0,32
2012,12.82051,1,0,25
2012,15.38461,0,0,25
2012,17.85714,0,1,27
2012,8.654808,0,1,27
2012,16.82692,1,0,26
2012,24.03846,0,0,25
2012,8.461538,0,0,31
2012,22.03526,1,1,28
2012,20.76923,1,1,34
2012,14.42308,0,1,32
2012,26.04167,0,0,30
2012,18.26923,0,0,31
2012,5.91716,1,0,27
2012,20.34024,0,0,26
2012,15.86539,1,1,29
2012,10.57692,0,0,33
2012,9.615385,0,0,33
2012,3.365385,0,0,26
2012,15,1,0,29
2012,38.46154,1,1,28
2012,14.42308,0,0,30
2012,12.61539,0,0,30
2012,25.64103,1,1,34
2012,8.653846,0,1,32
2012,23.07692,1,1,29
2012,29.80769,1,1,29
2012,34.61538,1,1,25
2012,11.53942,0,0,25
2012,14.23077,0,0,33
2012,19.71154,1,1,30
2012,17.30769,0,0,33
2012,12.36264,1,1,26
2012,12.82051,1,0,31
2012,17.78846,1,0,25
2012,72.11539,1,0,28
2012,21.63461,1,0,26
2012,8.571428,0,1,33
2012,19.23077,0,0,33
2012,20.19231,0,1,31
2012,15.0641,1,1,25
2012,19.23077,1,0,33
2012,34.85577,1,0,33
2012,15.82418,1,1,31
2012,10,0,1,31
2012,23.07692,1,0,30
2012,36.32479,1,0,25
2012,3.956044,0,0,29
2012,16.78322,1,1,30
2012,8.894231,0,1,34
2012,12.82115,0,0,29
2012,14.375,0,0,29
2012,27.35043,0,0,26
2012,14.42308,1,0,31
2012,24.03846,1,0,32
2012,26.44231,1,0,31
2012,19.23077,1,1,28
2012,11.53846,0,1,34
2012,12.5,0,1,25
2012,44.23077,1,0,33
2012,23,1,1,28
2012,20,0,0,32
2012,15.38461,0,1,31
2012,13.73626,0,0,30
2012,48.07692,1,0,31
2012,15.86539,1,1,27
2012,12.01923,1,1,32
2012,12.01923,0,0,34
2012,19.23077,0,0,32
2012,9.615385,0,1,32
2012,15.38461,1,0,30
2012,8.654808,0,0,26
2012,10.98901,0,0,33
2012,12.01923,1,1,28
2012,22.95918,0,0,34
2012,21.36752,1,0,34
2012,13.75,1,1,25
2012,31.25,1,1,30
2012,7.291667,0,1,34
2012,8.01282,0,0,27
2012,23.50427,1,1,27
2012,25.1211,1,1,34
2012,19.23077,1,1,34
2012,27.40385,0,0,34
2012,12.98077,0,0,25
2012,26.44231,1,1,25
2012,5.769231,0,1,32
2012,5.769231,0,1,26
2012,7.211538,0,1,32
2012,12.08791,0,1,27
2012,16.34615,1,0,28
2012,13.02083,0,0,27
2012,17.78846,1,1,34
2012,7.211538,0,0,25
2012,28.84615,1,1,30
2012,14.42308,1,1,28
2012,4.807693,1,0,33
2012,8.173077,0,0,26
2012,12.01923,1,1,25
2012,25,1,0,28
2012,20.43269,1,1,34
2012,24.03846,1,0,34
2012,17.48322,1,0,29
2012,40.86634,0,0,33
2012,16.82692,0,0,32
2012,6.903846,0,1,31
2012,27.88461,0,1,33
2012,12.5,0,0,27
2012,31.25,1,1,33
2012,12.01923,0,0,26
2012,12.98077,0,1,34
2012,14.42308,1,0,28
2012,7.211538,1,1,30
2012,19.23077,0,1,34
2012,7.211538,0,0,25
2012,11.53846,0,1,31
2012,18.26923,1,0,28
2012,5.288462,1,0,32
2012,10,0,0,28
2012,19.23077,0,0,29
2012,7.692307,1,1,30
2012,11.875,0,1,33
2012,6.25,0,0,26
2012,50,1,0,34
2012,25,0,1,30
2012,16.82692,0,0,27
2012,6.923077,0,1,25
2012,24.03846,1,0,28
2012,17.78846,1,1,26
2012,14.42308,0,1,29
2012,12.5,1,1,31
2012,26.44231,1,1,34
2012,5.770192,0,0,28
2012,28.84615,1,1,33
2012,14.42308,0,0,31
2012,9.615385,1,0,27
2012,13.73626,0,0,33
2012,12.01923,0,1,34
2012,9.615385,0,1,31
2012,28.84615,1,0,29
2012,19.23077,1,1,31
2012,12.39316,0,0,26
2012,24.03942,1,0,28
2012,8.792308,0,0,33
2012,16.34615,1,1,34
2012,19.23077,1,0,27
2012,14.42308,0,0,30
2012,14.42308,0,0,30
2012,10.98901,0,1,33
2012,13.94231,0,0,29
2012,18.71658,0,1,27
2012,19.23077,1,1,27
2012,14.74359,0,0,31
2012,8.473557,0,0,25
2012,25.64103,1,1,28
2012,6.593407,1,0,29
2012,13.54167,1,1,29
2012,62.5,1,0,33
2012,15.38461,1,1,32
2012,10.98901,0,0,26
2012,23.55769,0,0,30
2012,12.01923,0,0,32
2012,14.42308,0,0,29
2012,13.46154,0,1,28
2012,36.05769,1,0,27
2012,20.87912,1,1,27
2012,26.44231,0,0,34
2012,9.615385,1,1,31
2012,5.622116,0,1,34
2012,10,0,0,30
2012,13.46154,0,0,33
2012,10.98901,0,1,30
2012,9.615385,1,0,34
2012,19.23077,1,0,33
2012,19.42502,0,1,31
2012,19.71154,1,0,32
2012,20.19231,1,1,25
2012,15.38461,1,1,26
2012,19.23077,1,1,32
2012,23.55769,1,0,31
2012,17.30769,0,0,30
2012,58.17308,1,0,33
2012,34.61538,0,0,34
2012,21.36752,1,1,32
2012,20.87912,1,1,34
2012,12.94379,1,1,30
2012,11.53846,1,1,30
2012,72.11539,1,1,31
2012,27.24359,1,0,31
