OrderID,OrderDate,CustomerID,ProductID,Quantity,TotalAmount,PaymentMethod
ORD3231,2024-03-25 14:04:36.092030680,CUST101,PROD220,4,87.69,Debit Card
ORD3232,2024-03-25 22:50:22.607535848,CUST184,PROD209,3,246.35,PayPal
ORD3233,2024-03-26 07:36:09.123041016,CUST134,PROD216,4,324.56,Credit Card
ORD3234,2024-03-26 16:21:55.638546184,CUST171,PROD235,1,490.52,PayPal
ORD3235,2024-03-27 01:07:42.154051352,CUST199,PROD228,3,81.16,Credit Card
ORD3236,2024-03-27 09:53:28.669556520,CUST114,PROD204,1,464.98,Credit Card
ORD3237,2024-03-27 18:39:15.185061688,CUST189,PROD201,4,374.03,Debit Card
ORD3238,2024-03-28 03:25:01.700566856,CUST181,PROD221,4,245.62,Credit Card
ORD3239,2024-03-28 12:10:48.216072024,CUST156,PROD224,1,392.55,Debit Card
ORD3240,2024-03-28 20:56:34.731577192,CUST109,PROD200,2,426.43,PayPal
ORD3241,2024-03-29 05:42:21.247082360,CUST134,PROD233,4,181.64,PayPal
ORD3242,2024-03-29 14:28:07.762587528,CUST114,PROD249,4,327.18,PayPal
ORD3243,2024-03-29 23:13:54.278092704,CUST118,PROD220,3,171.02,Credit Card
ORD3244,2024-03-30 07:59:40.793597872,CUST188,PROD231,3,449.22,Debit Card
ORD3245,2024-03-30 16:45:27.309103040,CUST115,PROD217,1,381.3,PayPal
ORD3246,2024-03-31 01:31:13.824608208,CUST199,PROD232,1,79.82,Credit Card
ORD3247,2024-03-31 10:17:00.340113376,CUST194,PROD228,3,348.54,Credit Card
ORD3248,2024-03-31 19:02:46.855618544,CUST192,PROD248,3,359.28,PayPal
ORD3249,2024-04-01 03:48:33.371123712,CUST122,PROD248,2,406.79,PayPal
ORD3250,2024-04-01 12:34:19.886628880,CUST149,PROD225,3,131.1,PayPal
ORD3251,2024-04-01 21:20:06.402134048,CUST159,PROD214,1,146.77,PayPal
ORD3252,2024-04-02 06:05:52.917639216,CUST191,PROD200,3,88.48,Debit Card
ORD3253,2024-04-02 14:51:39.433144384,CUST112,PROD208,1,213.69,PayPal
ORD3254,2024-04-02 23:37:25.948649552,CUST176,PROD241,2,117.18,Debit Card
ORD3255,2024-04-03 08:23:12.464154720,CUST164,PROD210,1,387.09,Debit Card
ORD3256,2024-04-03 17:08:58.979659888,CUST181,PROD226,2,152.88,PayPal
ORD3257,2024-04-04 01:54:45.495165056,CUST142,PROD219,4,471.16,PayPal
ORD3258,2024-04-04 10:40:32.010670224,CUST136,PROD207,4,398.48,Debit Card
ORD3259,2024-04-04 19:26:18.526175392,CUST120,PROD201,3,213.61,Debit Card
ORD3260,2024-04-05 04:12:05.041680560,CUST172,PROD242,1,211.4,Credit Card
ORD3261,2024-04-05 12:57:51.557185728,CUST148,PROD234,3,241.3,Credit Card
ORD3262,2024-04-05 21:43:38.072690896,CUST170,PROD232,1,445.45,Credit Card
ORD3263,2024-04-06 06:29:24.588196064,CUST137,PROD206,1,486.02,Credit Card
ORD3264,2024-04-06 15:15:11.103701240,CUST131,PROD204,1,161.31,PayPal
ORD3265,2024-04-07 00:00:57.619206408,CUST162,PROD214,3,185.47,Debit Card
ORD3266,2024-04-07 08:46:44.134711576,CUST104,PROD228,3,424.7,Debit Card
ORD3267,2024-04-07 17:32:30.650216744,CUST168,PROD208,2,140.12,Debit Card
ORD3268,2024-04-08 02:18:17.165721912,CUST161,PROD200,3,136.89,PayPal
ORD3269,2024-04-08 11:04:03.681227080,CUST187,PROD219,4,169.07,Credit Card
ORD3270,2024-04-08 19:49:50.196732248,CUST100,PROD202,3,116.51,Credit Card
ORD3271,2024-04-09 04:35:36.712237416,CUST188,PROD217,3,128.23,Credit Card
ORD3272,2024-04-09 13:21:23.227742584,CUST193,PROD212,1,170.93,Credit Card
ORD3273,2024-04-09 22:07:09.743247752,CUST155,PROD242,2,225.58,Debit Card
ORD3274,2024-04-10 06:52:56.258752920,CUST158,PROD204,1,301.9,PayPal
ORD3275,2024-04-10 15:38:42.774258088,CUST120,PROD223,1,338.61,PayPal
ORD3276,2024-04-11 00:24:29.289763256,CUST125,PROD246,3,46.5,PayPal
ORD3277,2024-04-11 09:10:15.805268424,CUST188,PROD238,3,48.71,Debit Card
ORD3278,2024-04-11 17:56:02.320773592,CUST199,PROD236,2,459.91,Debit Card
ORD3279,2024-04-12 02:41:48.836278760,CUST153,PROD224,3,127.63,Credit Card
ORD3280,2024-04-12 11:27:35.351783928,CUST159,PROD201,3,326.96,PayPal
ORD3281,2024-04-12 20:13:21.867289096,CUST137,PROD203,2,414.83,PayPal
ORD3282,2024-04-13 04:59:08.382794264,CUST108,PROD235,1,407.84,Debit Card
ORD3283,2024-04-13 13:44:54.898299432,CUST152,PROD231,4,228.3,Debit Card
ORD3284,2024-04-13 22:30:41.413804608,CUST198,PROD223,3,35.97,Credit Card
ORD3285,2024-04-14 07:16:27.929309776,CUST188,PROD206,4,486.64,Debit Card
ORD3286,2024-04-14 16:02:14.444814944,CUST105,PROD245,1,216.09,PayPal
ORD3287,2024-04-15 00:48:00.960320112,CUST187,PROD249,3,243.62,Debit Card
ORD3288,2024-04-15 09:33:47.475825280,CUST158,PROD229,1,75.49,Credit Card
ORD3289,2024-04-15 18:19:33.991330448,CUST157,PROD208,1,431.59,PayPal
ORD3290,2024-04-16 03:05:20.506835616,CUST178,PROD240,1,62.96,PayPal
ORD3291,2024-04-16 11:51:07.022340784,CUST154,PROD205,3,323.08,PayPal
ORD3292,2024-04-16 20:36:53.537845952,CUST153,PROD216,4,146.52,Credit Card
ORD3293,2024-04-17 05:22:40.053351120,CUST171,PROD229,3,155.14,PayPal
ORD3294,2024-04-17 14:08:26.568856288,CUST184,PROD225,2,491.41,Debit Card
ORD3295,2024-04-17 22:54:13.084361456,CUST181,PROD209,1,33.55,Debit Card
ORD3296,2024-04-18 07:39:59.599866624,CUST159,PROD214,1,338.42,Debit Card
ORD3297,2024-04-18 16:25:46.115371792,CUST155,PROD225,2,235.52,Debit Card
ORD3298,2024-04-19 01:11:32.630876960,CUST125,PROD241,4,373.36,Credit Card
ORD3299,2024-04-19 09:57:19.146382128,CUST118,PROD224,1,206.49,Debit Card
ORD3300,2024-04-19 18:43:05.661887296,CUST135,PROD247,2,111.65,Credit Card
ORD3301,2024-04-20 03:28:52.177392464,CUST128,PROD239,3,49.22,Credit Card
ORD3302,2024-04-20 12:14:38.692897632,CUST198,PROD243,2,143.6,PayPal
ORD3303,2024-04-20 21:00:25.208402800,CUST106,PROD225,3,480.06,Debit Card
ORD3304,2024-04-21 05:46:11.723907968,CUST119,PROD214,3,99.77,PayPal
ORD3305,2024-04-21 14:31:58.239413136,CUST108,PROD246,3,226.06,PayPal
ORD3306,2024-04-21 23:17:44.754918304,CUST107,PROD235,2,147.27,PayPal
ORD3307,2024-04-22 08:03:31.270423472,CUST177,PROD214,2,229.92,PayPal
ORD3308,2024-04-22 16:49:17.785928640,CUST126,PROD218,2,104.12,PayPal
ORD3309,2024-04-23 01:35:04.301433808,CUST198,PROD218,1,433.24,Credit Card
ORD3310,2024-04-23 10:20:50.816938976,CUST130,PROD233,2,162.15,Debit Card
ORD3311,2024-04-23 19:06:37.332444144,CUST101,PROD211,1,292.76,Debit Card
ORD3312,2024-04-24 03:52:23.847949312,CUST157,PROD245,4,105.77,PayPal
ORD3313,2024-04-24 12:38:10.363454480,CUST164,PROD242,3,46.65,Credit Card
ORD3314,2024-04-24 21:23:56.878959648,CUST122,PROD221,3,68.46,PayPal
ORD3315,2024-04-25 06:09:43.394464832,CUST198,PROD224,2,382.73,Credit Card
ORD3316,2024-04-25 14:55:29.909970000,CUST185,PROD240,3,420.64,Debit Card
ORD3317,2024-04-25 23:41:16.425475168,CUST135,PROD238,3,206.43,PayPal
ORD3318,2024-04-26 08:27:02.940980336,CUST102,PROD238,2,31.44,Credit Card
ORD3319,2024-04-26 17:12:49.456485504,CUST178,PROD201,3,405.9,Debit Card
ORD3320,2024-04-27 01:58:35.971990672,CUST139,PROD231,2,437.73,PayPal
ORD3321,2024-04-27 10:44:22.487495840,CUST198,PROD202,3,33.03,Debit Card
ORD3322,2024-04-27 19:30:09.003001008,CUST171,PROD227,1,190.03,Credit Card
ORD3323,2024-04-28 04:15:55.518506176,CUST102,PROD236,2,484.3,Debit Card
ORD3324,2024-04-28 13:01:42.034011344,CUST135,PROD221,4,87.44,PayPal
ORD3325,2024-04-28 21:47:28.549516512,CUST186,PROD218,1,430.03,Debit Card
ORD3326,2024-04-29 06:33:15.065021680,CUST160,PROD246,4,64.12,PayPal
ORD3327,2024-04-29 15:19:01.580526848,CUST132,PROD248,1,217.69,PayPal
ORD3328,2024-04-30 00:04:48.096032016,CUST174,PROD229,2,491.02,PayPal
ORD3329,2024-04-30 08:50:34.611537184,CUST103,PROD244,2,473.02,PayPal
ORD3330,2024-04-30 17:36:21.127042352,CUST167,PROD226,1,423.0,PayPal
ORD3331,2024-05-01 02:22:07.642547520,CUST112,PROD212,1,31.65,Debit Card
ORD3332,2024-05-01 11:07:54.158052688,CUST124,PROD223,2,210.36,PayPal
ORD3333,2024-05-01 19:53:40.673557856,CUST168,PROD237,2,296.14,PayPal
ORD3334,2024-05-02 04:39:27.189063024,CUST112,PROD208,2,127.02,Debit Card
ORD3335,2024-05-02 13:25:13.704568192,CUST110,PROD243,1,123.93,Credit Card
ORD3336,2024-05-02 22:11:00.220073360,CUST160,PROD214,1,119.52,Debit Card
ORD3337,2024-05-03 06:56:46.735578528,CUST107,PROD216,4,386.37,Credit Card
ORD3338,2024-05-03 15:42:33.251083696,CUST114,PROD237,3,43.32,PayPal
ORD3339,2024-05-04 00:28:19.766588864,CUST141,PROD210,3,257.34,PayPal
ORD3340,2024-05-04 09:14:06.282094032,CUST122,PROD211,4,444.63,Debit Card
ORD3341,2024-05-04 17:59:52.797599200,CUST122,PROD223,4,417.86,Credit Card
ORD3342,2024-05-05 02:45:39.313104368,CUST115,PROD223,3,142.34,PayPal
ORD3343,2024-05-05 11:31:25.828609536,CUST186,PROD218,4,59.49,PayPal
ORD3344,2024-05-05 20:17:12.344114704,CUST199,PROD244,4,370.65,Debit Card
ORD3345,2024-05-06 05:02:58.859619872,CUST130,PROD241,2,140.33,PayPal
ORD3346,2024-05-06 13:48:45.375125040,CUST188,PROD206,3,482.42,Credit Card
ORD3347,2024-05-06 22:34:31.890630208,CUST138,PROD207,3,263.72,PayPal
ORD3348,2024-05-07 07:20:18.406135376,CUST115,PROD230,2,288.91,Credit Card
ORD3349,2024-05-07 16:06:04.921640544,CUST119,PROD246,4,132.97,Debit Card
ORD3350,2024-05-08 00:51:51.437145712,CUST172,PROD244,3,28.5,Credit Card
ORD3351,2024-05-08 09:37:37.952650880,CUST116,PROD249,1,399.22,Credit Card
ORD3352,2024-05-08 18:23:24.468156048,CUST159,PROD213,3,55.83,Credit Card
ORD3353,2024-05-09 03:09:10.983661216,CUST126,PROD245,1,338.49,PayPal
ORD3354,2024-05-09 11:54:57.499166384,CUST147,PROD215,4,106.94,Credit Card
ORD3355,2024-05-09 20:40:44.014671552,CUST155,PROD242,1,427.04,Credit Card
ORD3356,2024-05-10 05:26:30.530176736,CUST161,PROD243,2,97.51,PayPal
ORD3357,2024-05-10 14:12:17.045681904,CUST157,PROD200,1,292.81,Debit Card
ORD3358,2024-05-10 22:58:03.561187072,CUST118,PROD236,4,158.58,Credit Card
ORD3359,2024-05-11 07:43:50.076692240,CUST187,PROD212,1,111.9,Debit Card
ORD3360,2024-05-11 16:29:36.592197408,CUST133,PROD239,2,255.54,Credit Card
ORD3361,2024-05-12 01:15:23.107702576,CUST107,PROD248,3,343.4,Debit Card
ORD3362,2024-05-12 10:01:09.623207744,CUST116,PROD237,4,24.92,Debit Card
ORD3363,2024-05-12 18:46:56.138712912,CUST125,PROD226,2,246.22,Credit Card
ORD3364,2024-05-13 03:32:42.654218080,CUST179,PROD223,2,65.09,Credit Card
ORD3365,2024-05-13 12:18:29.169723248,CUST101,PROD201,1,188.52,Debit Card
ORD3366,2024-05-13 21:04:15.685228416,CUST144,PROD212,1,313.85,Debit Card
ORD3367,2024-05-14 05:50:02.200733584,CUST133,PROD226,1,438.89,Credit Card
ORD3368,2024-05-14 14:35:48.716238752,CUST147,PROD238,4,53.83,Credit Card
ORD3369,2024-05-14 23:21:35.231743920,CUST155,PROD231,1,478.36,PayPal
ORD3370,2024-05-15 08:07:21.747249088,CUST190,PROD206,3,471.32,Debit Card
ORD3371,2024-05-15 16:53:08.262754256,CUST197,PROD217,1,52.4,Credit Card
ORD3372,2024-05-16 01:38:54.778259424,CUST108,PROD239,1,269.3,Credit Card
ORD3373,2024-05-16 10:24:41.293764592,CUST108,PROD248,3,66.43,Debit Card
ORD3374,2024-05-16 19:10:27.809269760,CUST149,PROD243,1,135.93,PayPal
ORD3375,2024-05-17 03:56:14.324774928,CUST175,PROD243,2,350.07,Credit Card
ORD3376,2024-05-17 12:42:00.840280096,CUST113,PROD250,3,386.42,Credit Card
ORD3377,2024-05-17 21:27:47.355785264,CUST114,PROD211,3,464.71,Credit Card
ORD3378,2024-05-18 06:13:33.871290432,CUST165,PROD223,3,378.75,PayPal
ORD3379,2024-05-18 14:59:20.386795600,CUST100,PROD221,4,390.49,PayPal
ORD3380,2024-05-18 23:45:06.902300768,CUST113,PROD235,4,228.6,Debit Card
ORD3381,2024-05-19 08:30:53.417805936,CUST169,PROD245,1,231.23,Credit Card
ORD3382,2024-05-19 17:16:39.933311104,CUST149,PROD238,3,335.63,Debit Card
ORD3383,2024-05-20 02:02:26.448816272,CUST103,PROD223,3,145.79,Debit Card
ORD3384,2024-05-20 10:48:12.964321440,CUST169,PROD217,2,316.43,Debit Card
ORD3385,2024-05-20 19:33:59.479826608,CUST165,PROD243,2,293.05,Credit Card
ORD3386,2024-05-21 04:19:45.995331776,CUST198,PROD217,2,119.96,PayPal
ORD3387,2024-05-21 13:05:32.510836944,CUST135,PROD213,2,251.12,Debit Card
ORD3388,2024-05-21 21:51:19.026342112,CUST146,PROD208,2,227.2,Debit Card
ORD3389,2024-05-22 06:37:05.541847280,CUST162,PROD216,2,301.25,Credit Card
ORD3390,2024-05-22 15:22:52.057352448,CUST170,PROD215,2,178.65,PayPal
ORD3391,2024-05-23 00:08:38.572857616,CUST100,PROD243,4,381.21,PayPal
ORD3392,2024-05-23 08:54:25.088362784,CUST160,PROD245,1,299.91,Credit Card
ORD3393,2024-05-23 17:40:11.603867952,CUST130,PROD248,2,348.32,Debit Card
ORD3394,2024-05-24 02:25:58.119373120,CUST103,PROD205,2,104.93,Credit Card
ORD3395,2024-05-24 11:11:44.634878288,CUST149,PROD202,3,171.67,Debit Card
ORD3396,2024-05-24 19:57:31.150383456,CUST155,PROD233,1,168.28,PayPal
ORD3397,2024-05-25 04:43:17.665888640,CUST157,PROD224,2,390.24,Debit Card
ORD3398,2024-05-25 13:29:04.181393808,CUST185,PROD226,3,189.3,Debit Card
ORD3399,2024-05-25 22:14:50.696898976,CUST152,PROD241,1,280.41,PayPal
ORD3400,2024-05-26 07:00:37.212404144,CUST151,PROD204,4,411.81,PayPal
ORD3401,2024-05-26 15:46:23.727909312,CUST100,PROD229,2,62.36,Credit Card
ORD3402,2024-05-27 00:32:10.243414480,CUST168,PROD228,1,192.97,Debit Card
ORD3403,2024-05-27 09:17:56.758919648,CUST170,PROD248,2,428.65,Credit Card
ORD3404,2024-05-27 18:03:43.274424816,CUST103,PROD220,2,489.13,Credit Card
ORD3405,2024-05-28 02:49:29.789929984,CUST157,PROD231,1,426.38,Credit Card
ORD3406,2024-05-28 11:35:16.305435152,CUST141,PROD235,3,80.97,Credit Card
ORD3407,2024-05-28 20:21:02.820940320,CUST179,PROD206,3,467.51,PayPal
ORD3408,2024-05-29 05:06:49.336445488,CUST189,PROD236,3,344.44,Credit Card
ORD3409,2024-05-29 13:52:35.851950656,CUST110,PROD249,4,62.0,Credit Card
ORD3410,2024-05-29 22:38:22.367455824,CUST168,PROD202,4,355.44,Debit Card
ORD3411,2024-05-30 07:24:08.882960992,CUST158,PROD212,4,164.16,Debit Card
ORD3412,2024-05-30 16:09:55.398466160,CUST106,PROD233,1,230.63,Credit Card
ORD3413,2024-05-31 00:55:41.913971328,CUST157,PROD222,3,193.85,Credit Card
ORD3414,2024-05-31 09:41:28.429476496,CUST172,PROD212,2,114.95,Credit Card
ORD3415,2024-05-31 18:27:14.944981664,CUST186,PROD217,2,397.05,Credit Card
ORD3416,2024-06-01 03:13:01.460486832,CUST125,PROD246,3,149.23,Credit Card
ORD3417,2024-06-01 11:58:47.975992000,CUST122,PROD214,1,454.44,PayPal
ORD3418,2024-06-01 20:44:34.491497168,CUST162,PROD220,3,431.82,PayPal
ORD3419,2024-06-02 05:30:21.007002336,CUST124,PROD206,4,84.26,Credit Card
ORD3420,2024-06-02 14:16:07.522507504,CUST115,PROD215,2,373.35,PayPal
ORD3421,2024-06-02 23:01:54.038012672,CUST159,PROD215,2,485.22,Credit Card
ORD3422,2024-06-03 07:47:40.553517840,CUST160,PROD230,4,352.43,Credit Card
ORD3423,2024-06-03 16:33:27.069023008,CUST160,PROD249,4,202.35,Credit Card
ORD3424,2024-06-04 01:19:13.584528176,CUST146,PROD203,1,224.4,PayPal
ORD3425,2024-06-04 10:05:00.100033344,CUST191,PROD246,4,327.73,Credit Card
ORD3426,2024-06-04 18:50:46.615538512,CUST160,PROD217,1,259.03,PayPal
ORD3427,2024-06-05 03:36:33.131043680,CUST163,PROD236,1,211.61,PayPal
ORD3428,2024-06-05 12:22:19.646548848,CUST198,PROD236,3,281.03,Debit Card
ORD3429,2024-06-05 21:08:06.162054016,CUST119,PROD246,3,100.89,PayPal
ORD3430,2024-06-06 05:53:52.677559184,CUST142,PROD250,2,364.8,Debit Card
ORD3431,2024-06-06 14:39:39.193064352,CUST160,PROD205,4,425.93,PayPal
ORD3432,2024-06-06 23:25:25.708569520,CUST110,PROD233,4,166.03,PayPal
ORD3433,2024-06-07 08:11:12.224074688,CUST123,PROD246,3,414.19,PayPal
ORD3434,2024-06-07 16:56:58.739579856,CUST117,PROD211,1,335.09,PayPal
ORD3435,2024-06-08 01:42:45.255085024,CUST168,PROD217,3,283.01,Debit Card
ORD3436,2024-06-08 10:28:31.770590192,CUST144,PROD223,2,376.41,Credit Card
ORD3437,2024-06-08 19:14:18.286095360,CUST138,PROD230,2,438.58,PayPal
ORD3438,2024-06-09 04:00:04.801600544,CUST124,PROD237,1,497.52,Debit Card
ORD3439,2024-06-09 12:45:51.317105712,CUST194,PROD217,4,151.6,Credit Card
ORD3440,2024-06-09 21:31:37.832610880,CUST102,PROD226,2,130.92,PayPal
ORD3441,2024-06-10 06:17:24.348116048,CUST113,PROD218,1,302.34,PayPal
ORD3442,2024-06-10 15:03:10.863621216,CUST157,PROD200,2,73.48,Credit Card
ORD3443,2024-06-10 23:48:57.379126384,CUST122,PROD225,3,186.82,Credit Card
ORD3444,2024-06-11 08:34:43.894631552,CUST103,PROD240,2,40.87,PayPal
ORD3445,2024-06-11 17:20:30.410136720,CUST131,PROD248,4,110.58,PayPal
ORD3446,2024-06-12 02:06:16.925641888,CUST122,PROD200,3,454.52,Debit Card
ORD3447,2024-06-12 10:52:03.441147056,CUST104,PROD246,4,202.28,Credit Card
ORD3448,2024-06-12 19:37:49.956652224,CUST169,PROD213,4,493.4,Debit Card
ORD3449,2024-06-13 04:23:36.472157392,CUST199,PROD202,3,379.11,Debit Card
ORD3450,2024-06-13 13:09:22.987662560,CUST104,PROD227,4,74.44,Debit Card
ORD3451,2024-06-13 21:55:09.503167728,CUST197,PROD215,1,186.38,Debit Card
ORD3452,2024-06-14 06:40:56.018672896,CUST114,PROD213,4,269.75,Credit Card
ORD3453,2024-06-14 15:26:42.534178064,CUST115,PROD201,3,282.81,Credit Card
ORD3454,2024-06-15 00:12:29.049683232,CUST139,PROD226,2,269.75,Credit Card
ORD3455,2024-06-15 08:58:15.565188400,CUST123,PROD233,4,204.84,Debit Card
ORD3456,2024-06-15 17:44:02.080693568,CUST100,PROD249,3,437.03,Debit Card
ORD3457,2024-06-16 02:29:48.596198736,CUST112,PROD222,2,290.54,Credit Card
ORD3458,2024-06-16 11:15:35.111703904,CUST155,PROD223,2,35.51,PayPal
ORD3459,2024-06-16 20:01:21.627209072,CUST168,PROD236,3,488.92,Debit Card
ORD3460,2024-06-17 04:47:08.142714240,CUST146,PROD201,3,343.91,PayPal
ORD3461,2024-06-17 13:32:54.658219408,CUST131,PROD234,4,276.06,Credit Card
ORD3462,2024-06-17 22:18:41.173724576,CUST118,PROD226,2,392.91,Credit Card
ORD3463,2024-06-18 07:04:27.689229744,CUST142,PROD223,1,37.8,Debit Card
ORD3464,2024-06-18 15:50:14.204734912,CUST155,PROD244,3,87.46,Credit Card
ORD3465,2024-06-19 00:36:00.720240080,CUST109,PROD236,3,221.34,Credit Card
ORD3466,2024-06-19 09:21:47.235745248,CUST116,PROD239,2,443.76,PayPal
ORD3467,2024-06-19 18:07:33.751250416,CUST127,PROD216,3,293.6,PayPal
ORD3468,2024-06-20 02:53:20.266755584,CUST119,PROD247,1,481.69,Debit Card
ORD3469,2024-06-20 11:39:06.782260752,CUST112,PROD201,2,33.82,Credit Card
ORD3470,2024-06-20 20:24:53.297765920,CUST171,PROD238,1,348.16,PayPal
ORD3471,2024-06-21 05:10:39.813271088,CUST143,PROD205,4,322.63,Credit Card
ORD3472,2024-06-21 13:56:26.328776256,CUST106,PROD246,1,407.75,PayPal
ORD3473,2024-06-21 22:42:12.844281424,CUST194,PROD250,4,51.97,PayPal
ORD3474,2024-06-22 07:27:59.359786592,CUST120,PROD219,1,452.53,Credit Card
ORD3475,2024-06-22 16:13:45.875291760,CUST172,PROD221,3,275.12,Credit Card
ORD3476,2024-06-23 00:59:32.390796928,CUST146,PROD218,3,484.37,PayPal
ORD3477,2024-06-23 09:45:18.906302096,CUST165,PROD229,2,97.5,PayPal
ORD3478,2024-06-23 18:31:05.421807264,CUST125,PROD202,4,175.48,PayPal
ORD3479,2024-06-24 03:16:51.937312448,CUST154,PROD250,2,334.08,Debit Card
ORD3480,2024-06-24 12:02:38.452817616,CUST144,PROD215,4,209.68,Debit Card
ORD3481,2024-06-24 20:48:24.968322784,CUST195,PROD219,4,88.85,Debit Card
ORD3482,2024-06-25 05:34:11.483827952,CUST104,PROD238,1,358.87,Debit Card
ORD3483,2024-06-25 14:19:57.999333120,CUST142,PROD230,1,87.39,Credit Card
ORD3484,2024-06-25 23:05:44.514838288,CUST113,PROD222,2,299.99,Debit Card
ORD3485,2024-06-26 07:51:31.030343456,CUST146,PROD207,3,196.21,Credit Card
ORD3486,2024-06-26 16:37:17.545848624,CUST146,PROD224,1,123.28,PayPal
ORD3487,2024-06-27 01:23:04.061353792,CUST180,PROD244,4,387.44,PayPal
ORD3488,2024-06-27 10:08:50.576858960,CUST113,PROD242,4,419.69,Credit Card
ORD3489,2024-06-27 18:54:37.092364128,CUST125,PROD221,1,311.56,Debit Card
ORD3490,2024-06-28 03:40:23.607869296,CUST115,PROD222,2,189.67,PayPal
ORD3491,2024-06-28 12:26:10.123374464,CUST186,PROD203,2,201.08,PayPal
ORD3492,2024-06-28 21:11:56.638879632,CUST144,PROD227,3,187.59,Credit Card
ORD3493,2024-06-29 05:57:43.154384800,CUST165,PROD245,1,327.37,PayPal
ORD3494,2024-06-29 14:43:29.669889968,CUST114,PROD217,2,493.84,Debit Card
ORD3495,2024-06-29 23:29:16.185395136,CUST112,PROD208,3,355.45,Credit Card
ORD3496,2024-06-30 08:15:02.700900304,CUST173,PROD222,4,346.2,Credit Card
ORD3497,2024-06-30 17:00:49.216405472,CUST119,PROD244,1,333.05,Debit Card
ORD3498,2024-07-01 01:46:35.731910640,CUST173,PROD219,4,223.99,Credit Card
ORD3499,2024-07-01 10:32:22.247415808,CUST148,PROD242,2,118.22,Debit Card
ORD3500,2024-07-01 19:18:08.762920976,CUST130,PROD216,1,475.05,Debit Card
ORD3501,2024-07-02 04:03:55.278426144,CUST189,PROD228,2,322.37,Credit Card
ORD3502,2024-07-02 12:49:41.793931312,CUST173,PROD244,4,293.75,PayPal
ORD3503,2024-07-02 21:35:28.309436480,CUST196,PROD228,3,229.44,PayPal
ORD3504,2024-07-03 06:21:14.824941648,CUST137,PROD213,2,187.42,Credit Card
ORD3505,2024-07-03 15:07:01.340446816,CUST182,PROD227,1,218.43,Debit Card
ORD3506,2024-07-03 23:52:47.855951984,CUST153,PROD247,4,144.78,PayPal
ORD3507,2024-07-04 08:38:34.371457152,CUST130,PROD218,4,394.92,Debit Card
ORD3508,2024-07-04 17:24:20.886962320,CUST149,PROD208,1,365.1,PayPal
ORD3509,2024-07-05 02:10:07.402467488,CUST130,PROD200,2,255.34,PayPal
ORD3510,2024-07-05 10:55:53.917972656,CUST190,PROD224,2,450.16,Credit Card
ORD3511,2024-07-05 19:41:40.433477824,CUST181,PROD236,2,357.8,Debit Card
ORD3512,2024-07-06 04:27:26.948982992,CUST151,PROD207,3,353.68,PayPal
ORD3513,2024-07-06 13:13:13.464488160,CUST126,PROD226,4,108.16,Credit Card
ORD3514,2024-07-06 21:58:59.979993328,CUST137,PROD249,1,443.66,Debit Card
ORD3515,2024-07-07 06:44:46.495498496,CUST194,PROD218,1,110.85,PayPal
ORD3516,2024-07-07 15:30:33.011003664,CUST106,PROD204,2,364.22,PayPal
ORD3517,2024-07-08 00:16:19.526508832,CUST192,PROD216,3,418.65,PayPal
ORD3518,2024-07-08 09:02:06.042014000,CUST172,PROD203,3,233.7,Debit Card
ORD3519,2024-07-08 17:47:52.557519168,CUST122,PROD241,2,311.21,Credit Card
ORD3520,2024-07-09 02:33:39.073024352,CUST121,PROD233,3,427.82,Credit Card
ORD3521,2024-07-09 11:19:25.588529520,CUST143,PROD227,3,319.3,Credit Card
ORD3522,2024-07-09 20:05:12.104034688,CUST135,PROD246,3,320.37,PayPal
ORD3523,2024-07-10 04:50:58.619539856,CUST174,PROD222,4,57.53,Credit Card
ORD3524,2024-07-10 13:36:45.135045024,CUST107,PROD209,1,128.27,Credit Card
ORD3525,2024-07-10 22:22:31.650550192,CUST111,PROD202,4,210.56,Credit Card
ORD3526,2024-07-11 07:08:18.166055360,CUST145,PROD250,1,160.34,Debit Card
ORD3527,2024-07-11 15:54:04.681560528,CUST105,PROD202,4,466.09,Credit Card
ORD3528,2024-07-12 00:39:51.197065696,CUST197,PROD209,1,241.67,PayPal
ORD3529,2024-07-12 09:25:37.712570864,CUST196,PROD216,4,252.01,Credit Card
ORD3530,2024-07-12 18:11:24.228076032,CUST199,PROD209,2,416.84,Debit Card
ORD3531,2024-07-13 02:57:10.743581200,CUST181,PROD212,1,70.8,PayPal
ORD3532,2024-07-13 11:42:57.259086368,CUST167,PROD212,1,314.41,Debit Card
ORD3533,2024-07-13 20:28:43.774591536,CUST172,PROD223,4,416.43,Credit Card
ORD3534,2024-07-14 05:14:30.290096704,CUST121,PROD223,1,483.73,PayPal
ORD3535,2024-07-14 14:00:16.805601872,CUST143,PROD243,3,301.83,Debit Card
ORD3536,2024-07-14 22:46:03.321107040,CUST108,PROD246,4,332.32,PayPal
ORD3537,2024-07-15 07:31:49.836612208,CUST176,PROD227,2,69.87,Credit Card
ORD3538,2024-07-15 16:17:36.352117376,CUST141,PROD212,3,320.05,PayPal
ORD3539,2024-07-16 01:03:22.867622544,CUST174,PROD210,4,142.79,Debit Card
ORD3540,2024-07-16 09:49:09.383127712,CUST152,PROD244,4,290.85,Debit Card
ORD3541,2024-07-16 18:34:55.898632880,CUST199,PROD216,3,289.61,Credit Card
ORD3542,2024-07-17 03:20:42.414138048,CUST124,PROD215,2,208.73,PayPal
