ProductID,Month,BudgetUnits,ForecastUnits,BudgetRevenue,ForecastRevenue
1144,2022-02,116,62.0,9147.18,6808.9
1144,2022-03,82,85.0,8759.02,7966.91
1144,2022-04,86,65.0,12220.25,4283.71
1144,2022-05,92,128.0,9081.87,9852.51
1144,2022-06,77,129.0,8959.18,6649.52
1144,2022-07,72,116.0,9604.73,10098.86
1144,2022-08,119,60.0,7948.69,4146.35
1144,2022-09,110,105.0,12667.12,5882.94
1144,2022-10,134,90.0,20695.91,9651.35
1144,2022-11,63,99.0,5251.91,13842.17
1144,2022-12,105,132.0,8847.43,10707.33
1144,2023-01,103,102.0,8399.12,11614.1
1144,2023-02,124,91.0,11197.97,8008.19
1144,2023-03,111,97.0,12134.4,12487.89
1144,2023-04,94,93.0,8858.75,12842.91
1144,2023-05,97,101.0,9126.29,12431.16
1144,2023-06,108,70.0,12906.26,7743.11
1144,2023-07,124,113.0,12277.81,8437.29
1144,2023-08,120,131.0,9877.77,12909.23
1144,2023-09,109,96.0,11781.25,8690.66
1144,2023-10,87,131.0,5695.97,15250.21
1144,2023-11,84,100.0,7259.39,10400.77
1144,2023-12,87,107.0,6181.88,7786.98
1144,2024-01,97,115.0,8041.56,17194.09
1144,2024-02,92,119.0,5790.33,8877.51
1144,2024-03,79,70.0,5351.6,6215.76
1144,2024-04,82,141.0,8072.1,15082.85
1144,2024-05,57,137.0,7485.14,9815.33
1144,2024-06,78,80.0,10043.92,5271.11
1144,2024-07,78,59.0,8229.8,7157.57
1144,2024-08,80,128.0,8240.76,10038.91
1144,2024-09,111,132.0,13979.85,14952.88
1144,2024-10,126,100.0,13414.03,14564.89
1144,2024-11,97,79.0,7297.27,6858.77
1144,2024-12,61,76.0,4674.62,7252.28
1144,2025-01,72,97.0,7193.07,11670.31
1144,2025-02,121,140.0,11492.17,9088.26
1144,2025-03,115,110.0,10496.79,13333.85
1144,2025-04,140,109.0,12850.1,11522.13
1144,2025-05,81,151.0,6128.18,11235.0
1144,2025-06,121,95.0,9116.07,11818.15
1144,2025-07,123,59.0,13978.65,7425.39
1144,2025-08,138,112.0,15987.64,11577.99
1144,2025-09,115,144.0,13244.11,12246.65
1144,2025-10,99,150.0,7435.66,12810.43
1144,2025-11,87,134.0,7190.11,12059.16
1144,2025-12,99,114.0,11198.5,8157.68
1145,2022-01,77,64.0,9537.97,6032.08
1145,2022-02,104,100.0,7307.56,5871.85
1145,2022-03,77,150.0,7124.89,16993.29
1145,2022-04,79,166.0,8081.05,10049.58
1145,2022-05,90,108.0,10872.02,9883.14
1145,2022-06,113,107.0,11836.16,9624.06
1145,2022-07,108,128.0,10823.18,11761.74
1145,2022-08,156,117.0,17735.63,7427.74
1145,2022-09,122,59.0,15195.74,6424.2
1145,2022-10,90,82.0,9340.06,7413.35
1145,2022-11,65,127.0,4511.26,12189.42
1145,2022-12,90,139.0,6229.29,17445.94
1145,2023-01,109,26.0,7799.48,2146.98
1145,2023-02,78,105.0,8697.98,13300.99
1145,2023-03,85,113.0,8107.68,12779.03
1145,2023-04,98,99.0,9151.56,11197.7
1145,2023-05,102,75.0,5903.07,9412.03
1145,2023-06,115,98.0,14251.33,9689.23
1145,2023-07,97,89.0,12225.26,12999.74
1145,2023-08,96,84.0,11698.48,10335.28
1145,2023-09,113,64.0,12022.03,6738.49
1145,2023-10,94,111.0,9145.66,12274.53
1145,2023-11,100,,13498.88,9262.53
1145,2023-12,112,124.0,9118.28,11915.48
1145,2024-01,83,96.0,6383.32,11777.67
1145,2024-02,100,69.0,11003.64,5215.99
1145,2024-03,71,111.0,7210.18,9144.46
1145,2024-04,114,112.0,11867.27,14151.85
1145,2024-05,106,132.0,11406.5,14426.8
1145,2024-06,43,92.0,5981.9,7954.64
1145,2024-07,97,89.0,6243.9,10310.46
1145,2024-08,138,142.0,13255.24,11139.14
1145,2024-09,89,113.0,8249.27,13615.08
1145,2024-10,106,69.0,8226.23,8417.42
1145,2024-11,117,101.0,15235.81,10031.34
1145,2024-12,94,99.0,10504.86,4290.13
1145,2025-01,103,104.0,8625.52,8260.72
1145,2025-02,125,89.0,11827.16,11038.85
1145,2025-03,75,162.0,6427.69,13733.59
1145,2025-04,71,85.0,5775.28,7565.08
1145,2025-05,78,40.0,9678.65,4779.88
1145,2025-06,113,114.0,12707.65,9443.08
1145,2025-07,158,85.0,12016.02,12898.73
1145,2025-08,92,101.0,7371.99,9489.41
1145,2025-09,109,108.0,8264.3,12898.17
1145,2025-10,84,61.0,9954.42,6632.13
1145,2025-11,95,80.0,10993.75,7492.56
1145,2025-12,86,114.0,9117.49,7991.64
1146,2022-01,125,58.0,10507.66,6347.93
1146,2022-02,98,120.0,10965.9,4897.78
1146,2022-03,126,87.0,12637.73,7072.22
1146,2022-04,78,116.0,8570.18,12386.8
1146,2022-05,87,139.0,9393.53,16030.35
1146,2022-06,102,108.0,12622.32,13705.36
1146,2022-07,122,103.0,12598.28,7377.96
1146,2022-08,96,86.0,8056.45,8667.06
1146,2022-09,102,82.0,6787.8,7719.03
1146,2022-10,100,108.0,8268.75,7319.34
1146,2022-11,63,100.0,5575.62,11511.42
1146,2022-12,71,133.0,6845.25,12625.82
1146,2023-01,103,117.0,11968.31,6321.35
1146,2023-02,88,111.0,9833.75,11736.37
1146,2023-03,82,110.0,7913.44,11028.34
1146,2023-04,124,97.0,13552.52,13259.54
1146,2023-05,120,68.0,9461.21,3418.59
1146,2023-06,121,95.0,10810.33,9316.95
1146,2023-07,76,114.0,6258.63,13991.42
1146,2023-08,105,98.0,11684.74,9217.22
1146,2023-09,99,130.0,13237.67,14831.11
1146,2023-10,128,60.0,13190.91,5997.82
1146,2023-11,90,113.0,12483.67,12816.7
1146,2023-12,122,135.0,15497.87,13858.35
1146,2024-01,88,129.0,10396.12,11574.57
1146,2024-02,133,80.0,10183.08,7969.05
1146,2024-03,74,97.0,7377.32,8415.96
1146,2024-04,102,69.0,5709.95,8369.84
1146,2024-05,119,122.0,11041.44,13706.14
1146,2024-06,94,130.0,7292.05,14073.26
1146,2024-07,91,118.0,9311.98,6750.18
1146,2024-08,94,76.0,10334.54,9296.72
1146,2024-09,77,111.0,6232.01,9850.63
1146,2024-10,104,131.0,11456.1,15347.84
1146,2024-11,91,97.0,10297.74,10205.18
1146,2024-12,104,111.0,13899.1,14985.89
1146,2025-01,129,110.0,11079.31,7975.06
1146,2025-02,104,77.0,6537.47,7235.66
1146,2025-03,145,101.0,15101.15,10096.48
1146,2025-04,104,68.0,11079.2,8244.58
1146,2025-05,106,108.0,10813.59,12909.28
1146,2025-06,78,52.0,7153.12,5258.19
1146,2025-07,113,83.0,11832.75,8351.16
1146,2025-08,115,90.0,13066.55,10792.18
1146,2025-09,95,97.0,8762.62,8158.43
1146,2025-10,88,75.0,10152.32,8361.5
1146,2025-11,98,104.0,9987.3,14379.24
1146,2025-12,118,93.0,13532.92,5682.96
1147,2022-01,91,82.0,9773.16,7204.55
1147,2022-02,85,83.0,6194.75,5714.33
1147,2022-03,81,110.0,8587.13,13133.33
1147,2022-04,133,123.0,8675.74,10544.65
1147,2022-05,130,104.0,14063.39,11049.96
1147,2022-06,73,111.0,7138.42,8510.56
1147,2022-07,107,142.0,10385.1,9872.86
1147,2022-08,98,78.0,5218.26,6919.09
1147,2022-09,107,,10544.62,7480.92
1147,2022-10,91,90.0,8557.57,8422.74
1147,2022-11,97,,8790.99,8959.0
1147,2022-12,109,83.0,15458.49,7815.16
1147,2023-01,138,,14656.85,12954.24
1147,2023-02,108,97.0,10103.2,7554.8
1147,2023-03,81,120.0,4298.56,17033.89
1147,2023-04,118,92.0,15800.75,13417.26
1147,2023-05,121,41.0,7372.27,4749.35
1147,2023-06,76,109.0,6971.28,11901.72
1147,2023-07,93,99.0,6187.14,9733.03
1147,2023-08,82,124.0,7068.48,13659.3
1147,2023-09,110,95.0,9128.96,9723.68
1147,2023-10,96,117.0,7767.24,8219.62
1147,2023-11,112,104.0,13672.37,13699.5
1147,2023-12,62,104.0,6310.03,10436.55
1147,2024-01,117,145.0,11133.2,13800.57
1147,2024-02,111,116.0,10683.78,13857.67
1147,2024-03,125,85.0,15410.4,6733.68
1147,2024-04,123,76.0,10072.74,4909.67
1147,2024-05,92,96.0,8777.18,8514.67
1147,2024-06,93,85.0,8418.7,8579.15
1147,2024-07,86,101.0,6603.88,6536.08
1147,2024-08,112,77.0,11166.0,5598.66
1147,2024-09,68,63.0,5467.82,8109.65
1147,2024-10,83,102.0,7463.52,10159.05
1147,2024-11,73,123.0,7408.29,10541.09
1147,2024-12,113,59.0,9427.89,6219.25
1147,2025-01,128,84.0,17032.72,10581.29
1147,2025-02,80,109.0,9592.39,8009.94
1147,2025-03,126,59.0,15736.28,7400.31
1147,2025-04,130,118.0,13444.55,6923.08
1147,2025-05,132,113.0,15139.3,9444.59
1147,2025-06,54,109.0,4360.55,10569.03
1147,2025-07,109,65.0,11670.77,5136.69
1147,2025-08,86,116.0,5963.6,9698.38
1147,2025-09,93,122.0,8967.14,13905.63
1147,2025-10,76,60.0,7211.33,8154.52
1147,2025-11,108,86.0,9247.88,11222.51
1147,2025-12,110,62.0,6526.93,8991.82
1148,2022-01,101,97.0,10616.22,9252.82
1148,2022-02,95,95.0,5581.21,8485.86
1148,2022-03,88,123.0,10320.48,10839.91
1148,2022-04,95,99.0,12987.67,12252.73
1148,2022-05,84,133.0,6688.43,16666.38
1148,2022-06,100,68.0,8941.6,6318.71
1148,2022-07,119,129.0,7564.77,11030.15
1148,2022-08,119,109.0,12878.73,12385.85
1148,2022-09,113,129.0,10212.85,5488.09
1148,2022-10,107,81.0,6990.26,7998.63
1148,2022-11,83,95.0,4773.65,10481.68
1148,2022-12,96,101.0,8010.81,7817.07
1148,2023-01,116,112.0,10749.59,7575.3
1148,2023-02,107,84.0,12237.5,6723.34
1148,2023-03,101,105.0,8785.45,11587.33
1148,2023-04,70,129.0,6267.97,11194.48
1148,2023-05,94,88.0,7888.89,8958.09
1148,2023-06,85,89.0,8580.35,8193.71
1148,2023-07,82,116.0,11143.33,9571.7
1148,2023-08,114,,10536.21,5581.24
1148,2023-09,86,78.0,8230.77,6947.66
1148,2023-10,140,75.0,15378.95,8804.79
1148,2023-11,63,55.0,7230.43,3782.23
1148,2023-12,91,33.0,7001.01,3016.25
1148,2024-01,119,147.0,10237.94,19576.36
1148,2024-02,98,92.0,9219.45,8480.29
1148,2024-03,68,96.0,5193.73,10213.61
1148,2024-04,151,66.0,19742.79,4670.73
1148,2024-05,91,123.0,9872.12,15653.59
1148,2024-06,124,91.0,10946.36,10337.56
1148,2024-07,108,139.0,6143.7,17137.49
1148,2024-08,108,91.0,8947.85,7194.92
1148,2024-09,83,137.0,8237.46,12590.0
1148,2024-10,99,112.0,11234.13,10996.92
1148,2024-11,94,79.0,9210.4,7522.49
1148,2024-12,86,90.0,10599.92,10615.14
1148,2025-01,104,127.0,10535.31,16119.45
1148,2025-02,98,133.0,10734.85,12127.68
1148,2025-03,75,102.0,7633.48,7358.63
1148,2025-04,94,84.0,9806.2,5665.8
1148,2025-05,98,145.0,11558.35,14232.36
1148,2025-06,128,89.0,14755.34,9454.82
1148,2025-07,90,110.0,13075.95,8565.96
1148,2025-08,81,140.0,7003.36,13447.99
1148,2025-09,90,80.0,9768.4,5940.27
1148,2025-10,78,92.0,8560.27,12323.25
1148,2025-11,98,121.0,12340.8,13351.49
1148,2025-12,115,93.0,7781.81,10976.27
1149,2022-01,76,112.0,6305.64,7849.71
1149,2022-02,96,67.0,9660.24,6307.98
1149,2022-03,94,136.0,10813.78,12644.61
1149,2022-04,115,108.0,10652.8,7124.93
1149,2022-05,84,146.0,8408.04,16448.71
1149,2022-06,132,81.0,15890.74,2945.46
1149,2022-07,78,45.0,7708.91,4466.92
1149,2022-08,84,82.0,13158.24,8927.52
1149,2022-09,109,76.0,9111.83,7884.17
1149,2022-10,92,94.0,8586.8,5284.08
1149,2022-11,106,104.0,11659.82,12074.82
1149,2022-12,134,89.0,13823.43,11783.76
1149,2023-01,91,127.0,8147.52,11163.64
1149,2023-02,77,95.0,10781.65,13696.19
1149,2023-03,101,111.0,12315.65,8086.29
1149,2023-04,91,94.0,5667.76,7482.1
1149,2023-05,86,90.0,8157.9,3848.17
1149,2023-06,107,86.0,11567.9,9737.75
1149,2023-07,95,142.0,6188.37,13807.64
1149,2023-08,100,133.0,9669.65,14857.38
1149,2023-09,102,148.0,9389.47,11282.02
1149,2023-10,88,108.0,11159.41,4320.81
1149,2023-11,73,133.0,6589.01,10650.85
1149,2023-12,89,76.0,6893.18,7629.35
1149,2024-01,83,140.0,4079.72,15618.06
1149,2024-02,84,139.0,6638.28,15384.08
1149,2024-03,130,112.0,11191.86,10496.98
1149,2024-04,102,134.0,10347.43,15234.87
1149,2024-05,76,99.0,9381.08,9034.38
1149,2024-06,88,88.0,10698.4,9769.16
1149,2024-07,106,80.0,6741.59,9959.47
1149,2024-08,89,119.0,9688.46,9958.83
1149,2024-09,76,121.0,4288.32,4871.77
1149,2024-10,129,77.0,13172.3,9592.48
1149,2024-11,140,72.0,13281.99,8681.64
1149,2024-12,98,78.0,11487.97,4340.58
1149,2025-01,117,96.0,11500.18,7747.13
1149,2025-02,93,123.0,9605.1,15469.47
1149,2025-03,109,88.0,10118.35,8714.99
1149,2025-04,89,132.0,6701.0,18537.77
1149,2025-05,84,75.0,8204.43,4929.72
1149,2025-06,131,138.0,16598.51,19543.74
1149,2025-07,123,52.0,13722.13,4161.0
1149,2025-08,115,90.0,10274.76,6743.06
1149,2025-09,109,125.0,8356.55,13391.06
1149,2025-10,107,95.0,10090.55,12089.45
1149,2025-11,124,116.0,13926.0,13543.42
1149,2025-12,86,96.0,8519.86,7194.76
1150,2022-01,114,144.0,15821.78,13299.1
1150,2022-02,88,77.0,9848.11,7396.05
1150,2022-03,121,70.0,12278.74,5809.55
1150,2022-04,103,92.0,6351.61,10891.34
1150,2022-05,99,102.0,9572.44,7594.46
1150,2022-06,98,117.0,12881.59,12087.13
1150,2022-07,87,127.0,8205.86,11710.6
1150,2022-08,98,113.0,7297.11,11394.42
1150,2022-09,97,87.0,12773.22,5149.42
1150,2022-10,97,103.0,9950.79,13872.14
1150,2022-11,57,89.0,4628.89,5626.72
1150,2022-12,86,108.0,7983.29,15751.66
1150,2023-01,68,106.0,7106.88,10730.33
1150,2023-02,111,92.0,12071.27,8511.67
1150,2023-03,89,76.0,8068.3,8851.21
1150,2023-04,89,116.0,8494.13,11472.83
1150,2023-05,124,70.0,12112.89,8491.23
1150,2023-06,110,108.0,13961.35,9571.94
1150,2023-07,102,142.0,7862.0,16098.38
1150,2023-08,111,107.0,12038.4,8528.62
1150,2023-09,103,97.0,11079.95,10116.52
1150,2023-10,136,124.0,19294.4,15533.22
1150,2023-11,109,118.0,13789.5,9592.54
1150,2023-12,71,66.0,8204.62,6109.32
1150,2024-01,95,103.0,11039.06,9407.94
1150,2024-02,84,88.0,9699.36,8472.98
1150,2024-03,112,125.0,10689.68,10101.46
1150,2024-04,76,87.0,6099.73,9158.27
1150,2024-05,74,104.0,6817.16,12407.54
1150,2024-06,78,102.0,8882.83,6243.48
1150,2024-07,106,86.0,8681.0,5421.09
1150,2024-08,100,84.0,9231.64,9860.33
1150,2024-09,40,120.0,5747.27,11706.27
1150,2024-10,91,96.0,10626.27,15256.04
1150,2024-11,83,24.0,8726.46,2331.69
1150,2024-12,96,93.0,5440.23,9910.6
1150,2025-01,85,106.0,7626.63,8153.4
1150,2025-02,63,132.0,6147.3,14192.36
1150,2025-03,129,111.0,13403.83,4728.67
1150,2025-04,121,120.0,9349.58,7394.77
1150,2025-05,106,94.0,13492.94,6257.26
1150,2025-06,97,114.0,10461.17,7811.48
1150,2025-07,71,87.0,9989.59,6877.29
1150,2025-08,90,119.0,9712.44,15742.66
1150,2025-09,85,82.0,9781.33,7637.79
1150,2025-10,98,73.0,8220.38,5809.37
1150,2025-11,86,81.0,7973.98,7308.28
1150,2025-12,119,141.0,11004.34,19289.04
1151,2022-01,108,44.0,11262.75,2800.33
1151,2022-02,120,85.0,15562.06,11334.3
1151,2022-03,89,75.0,10675.3,5810.07
1151,2022-04,97,122.0,9375.29,14194.35
1151,2022-05,136,107.0,15351.16,9083.72
1151,2022-06,46,102.0,4584.27,11455.37
1151,2022-07,100,84.0,8762.47,8482.81
1151,2022-08,81,65.0,8447.86,6398.08
1151,2022-09,110,85.0,10623.27,6514.22
1151,2022-10,91,119.0,12073.17,10977.43
1151,2022-11,108,81.0,7656.66,6916.0
1151,2022-12,94,91.0,7871.3,9414.93
1151,2023-01,121,86.0,12970.42,9730.17
1151,2023-02,118,115.0,14002.87,11624.61
1151,2023-03,74,73.0,6718.98,5532.6
1151,2023-04,84,94.0,8306.58,8397.36
1151,2023-05,106,146.0,8528.4,12571.85
1151,2023-06,77,126.0,8967.16,8487.82
1151,2023-07,108,65.0,11561.94,6497.08
1151,2023-08,100,56.0,10333.55,5832.97
1151,2023-09,125,102.0,12357.03,8442.84
1151,2023-10,110,119.0,12580.81,14478.88
1151,2023-11,96,65.0,9737.97,8780.51
1151,2023-12,124,83.0,17346.14,11073.78
1151,2024-01,116,76.0,13148.17,9354.65
1151,2024-02,142,89.0,13484.96,11500.58
1151,2024-03,122,121.0,11051.12,10291.01
1151,2024-04,105,111.0,12393.99,9216.88
1151,2024-05,69,127.0,6804.76,12338.31
1151,2024-06,118,65.0,11803.04,5983.42
1151,2024-07,109,99.0,12364.91,6869.2
1151,2024-08,92,79.0,11158.0,10375.37
1151,2024-09,102,117.0,9827.85,9975.23
1151,2024-10,127,98.0,16114.75,15564.37
1151,2024-11,77,114.0,7267.97,12603.27
1151,2024-12,55,115.0,4624.78,12427.82
1151,2025-01,109,121.0,11016.74,13142.53
1151,2025-02,95,64.0,8444.44,5692.88
1151,2025-03,94,104.0,9895.1,13184.36
1151,2025-04,139,75.0,14419.62,8370.39
1151,2025-05,96,117.0,5489.07,13717.85
1151,2025-06,96,55.0,9192.77,8127.6
1151,2025-07,98,151.0,14100.7,16363.72
1151,2025-08,95,118.0,12286.88,17120.99
1151,2025-09,107,80.0,14004.61,4576.8
1151,2025-10,96,103.0,10663.76,8956.31
1151,2025-11,104,123.0,10621.67,9986.58
1151,2025-12,116,105.0,9535.63,8838.73
1152,2022-01,137,97.0,15322.11,8721.97
1152,2022-02,98,100.0,8967.81,12031.25
1152,2022-03,122,121.0,11411.97,10432.17
1152,2022-04,62,128.0,5904.87,9211.84
1152,2022-05,78,121.0,7467.32,14532.68
1152,2022-06,104,124.0,11059.9,3933.39
1152,2022-07,127,70.0,16620.48,7358.14
1152,2022-08,86,88.0,7321.7,9737.98
1152,2022-09,111,69.0,7229.86,9177.81
1152,2022-10,108,69.0,13077.92,9022.95
1152,2022-11,110,114.0,9980.72,3358.74
1152,2022-12,115,81.0,16160.27,7403.51
1152,2023-01,112,82.0,8129.31,7262.03
1152,2023-02,142,101.0,8829.85,12833.27
1152,2023-03,124,81.0,12804.47,8203.0
1152,2023-04,85,103.0,5918.19,11348.47
1152,2023-05,120,80.0,13707.12,9626.37
1152,2023-06,112,137.0,11306.03,11269.53
1152,2023-07,116,114.0,6735.71,11719.95
1152,2023-08,85,91.0,8725.95,12655.49
1152,2023-09,109,84.0,9753.33,8914.07
1152,2023-10,108,168.0,8834.77,14593.68
1152,2023-11,120,92.0,12520.76,5577.26
1152,2023-12,68,117.0,5476.4,14032.61
1152,2024-01,91,108.0,11320.72,8749.14
1152,2024-02,85,129.0,8587.73,12535.02
1152,2024-03,118,76.0,11797.51,5278.07
1152,2024-04,74,117.0,9230.23,12338.13
1152,2024-05,71,97.0,7601.15,9697.98
1152,2024-06,123,80.0,13134.39,7357.84
1152,2024-07,98,92.0,10805.84,6485.97
1152,2024-08,94,109.0,11058.34,13875.65
1152,2024-09,104,128.0,13082.93,12487.42
1152,2024-10,139,138.0,13172.76,13473.18
1152,2024-11,91,,9781.0,10416.98
1152,2024-12,92,112.0,11449.18,13779.06
1152,2025-01,113,92.0,10680.03,13049.44
1152,2025-02,101,81.0,11962.34,11457.62
1152,2025-03,70,141.0,5679.83,17194.74
1152,2025-04,102,85.0,8333.51,6408.64
1152,2025-05,75,91.0,9033.31,8576.49
1152,2025-06,138,94.0,11966.4,9434.91
1152,2025-07,133,82.0,13335.06,10285.65
1152,2025-08,90,113.0,8732.55,10789.45
1152,2025-09,97,94.0,11178.25,5792.49
1152,2025-10,75,88.0,5244.76,6750.76
1152,2025-11,76,96.0,5055.82,8886.43
1152,2025-12,86,124.0,5857.6,7293.13
1153,2022-01,68,71.0,5534.73,8072.96
1153,2022-02,83,93.0,7992.17,10429.28
1153,2022-03,71,78.0,6976.73,10278.47
1153,2022-04,85,80.0,9603.32,8031.54
1153,2022-05,98,142.0,8258.04,16602.67
1153,2022-06,136,87.0,19541.62,10148.38
1153,2022-07,105,134.0,10885.83,5057.86
1153,2022-08,104,95.0,7367.2,11100.08
1153,2022-09,88,,12552.29,9843.47
1153,2022-10,129,143.0,9595.4,20811.23
1153,2022-11,79,74.0,8425.79,6759.17
1153,2022-12,133,91.0,14989.79,9058.19
1153,2023-01,85,93.0,7779.79,9674.56
1153,2023-02,97,120.0,9168.07,12844.18
1153,2023-03,132,112.0,20430.16,11551.33
1153,2023-04,106,115.0,13048.81,13730.11
1153,2023-05,99,95.0,9161.54,9543.8
1153,2023-06,70,70.0,5435.85,9467.39
1153,2023-07,105,125.0,10045.57,13547.19
1153,2023-08,84,52.0,7994.37,4566.41
1153,2023-09,87,66.0,9708.19,7868.61
1153,2023-10,110,126.0,9226.1,14436.3
1153,2023-11,98,88.0,9837.79,6753.83
1153,2023-12,93,99.0,6077.15,13541.69
1153,2024-01,119,119.0,15910.88,13857.92
1153,2024-02,111,140.0,10068.1,9439.46
1153,2024-03,118,94.0,14190.33,10923.04
1153,2024-04,86,98.0,6758.7,9923.01
1153,2024-05,96,119.0,13155.75,12717.52
1153,2024-06,94,103.0,9260.27,9182.1
1153,2024-07,104,72.0,8720.99,7652.79
1153,2024-08,118,112.0,11191.15,14298.27
1153,2024-09,106,142.0,11679.37,14219.11
1153,2024-10,76,131.0,9087.99,17543.77
1153,2024-11,89,73.0,11310.49,7321.65
1153,2024-12,52,116.0,3919.86,15628.14
1153,2025-01,121,51.0,12926.88,5096.35
1153,2025-02,112,70.0,8093.56,8559.6
1153,2025-03,61,97.0,6629.95,11474.25
1153,2025-04,106,156.0,13118.21,15036.74
1153,2025-05,97,82.0,10090.12,12479.07
1153,2025-06,114,97.0,8750.53,3788.26
1153,2025-07,98,81.0,10533.26,5892.08
1153,2025-08,114,94.0,10031.95,10122.63
1153,2025-09,90,99.0,7694.88,11043.71
1153,2025-10,66,97.0,7333.58,11775.68
1153,2025-11,110,132.0,11542.01,21574.95
1153,2025-12,89,50.0,5078.81,2672.59
1154,2022-01,99,57.0,7017.35,6658.57
1154,2022-02,64,101.0,7479.22,12990.83
1154,2022-03,104,65.0,8339.12,8774.99
1154,2022-04,131,89.0,15316.0,10524.91
1154,2022-05,92,125.0,7556.63,14273.38
1154,2022-06,111,95.0,9838.39,13105.76
1154,2022-07,84,77.0,6058.67,7253.01
1154,2022-08,96,79.0,11710.53,8129.8
1154,2022-09,111,65.0,10385.64,9014.78
1154,2022-10,120,111.0,14751.51,13152.13
1154,2022-11,106,110.0,11659.9,9978.03
1154,2022-12,135,160.0,14044.86,16044.52
1154,2023-01,147,112.0,16562.34,12667.08
1154,2023-02,103,93.0,12057.11,6075.27
1154,2023-03,122,139.0,11830.1,12850.97
1154,2023-04,140,97.0,12678.32,12146.88
1154,2023-05,79,50.0,8031.43,4454.81
1154,2023-06,86,83.0,7674.43,7837.16
1154,2023-07,56,121.0,5307.23,11185.56
1154,2023-08,95,122.0,10201.31,19134.29
1154,2023-09,58,122.0,6999.95,3590.59
1154,2023-10,112,98.0,11026.83,9907.72
1154,2023-11,108,91.0,9355.11,11408.98
1154,2023-12,101,122.0,15573.33,8217.92
1154,2024-01,83,83.0,8200.95,11856.86
1154,2024-02,109,128.0,15116.73,6578.81
1154,2024-03,93,83.0,10157.08,6241.69
1154,2024-04,133,88.0,11351.58,6574.11
1154,2024-05,74,99.0,6569.73,10751.5
1154,2024-06,90,112.0,9429.69,14330.0
1154,2024-07,115,87.0,14409.73,7523.48
1154,2024-08,82,122.0,6180.69,10191.36
1154,2024-09,69,63.0,7327.25,4866.93
1154,2024-10,133,136.0,14263.44,11379.38
1154,2024-11,99,93.0,12143.46,4908.46
1154,2024-12,96,102.0,10381.86,11983.16
1154,2025-01,92,115.0,7036.92,14726.26
1154,2025-02,107,96.0,13089.13,7892.48
1154,2025-03,66,112.0,6718.05,10252.26
1154,2025-04,86,111.0,10106.68,8565.63
1154,2025-05,72,116.0,5645.14,15268.21
1154,2025-06,128,85.0,18710.05,7952.5
1154,2025-07,98,97.0,10675.12,11724.74
1154,2025-08,107,82.0,10022.24,5047.57
1154,2025-09,79,104.0,7908.96,8940.83
1154,2025-10,104,81.0,10325.24,8218.63
1154,2025-11,119,125.0,9517.88,11288.36
1154,2025-12,64,149.0,3690.82,14612.11
1155,2022-01,68,101.0,7080.08,11607.64
1155,2022-02,87,117.0,7479.19,8915.67
1155,2022-03,83,80.0,11052.22,9748.52
1155,2022-04,112,49.0,10965.4,5662.1
1155,2022-05,64,123.0,5001.02,12203.2
1155,2022-06,104,96.0,10328.36,10686.75
1155,2022-07,122,137.0,15491.87,14136.2
1155,2022-08,59,72.0,5322.47,8320.39
1155,2022-09,123,90.0,10636.72,9193.74
1155,2022-10,103,117.0,11860.46,11065.19
1155,2022-11,50,89.0,2028.9,8509.44
1155,2022-12,153,,16394.78,20210.58
1155,2023-01,79,110.0,8740.62,9100.38
1155,2023-02,88,117.0,9244.27,10033.0
1155,2023-03,97,116.0,9304.9,9474.94
1155,2023-04,107,96.0,10978.63,6786.19
1155,2023-05,99,90.0,7038.74,12461.97
1155,2023-06,102,106.0,11976.14,14299.33
1155,2023-07,120,83.0,12553.19,7078.26
1155,2023-08,95,109.0,11776.91,8017.32
1155,2023-09,115,109.0,9157.7,18846.52
1155,2023-10,98,130.0,9721.44,14256.64
1155,2023-11,118,101.0,11867.74,13310.77
1155,2023-12,122,162.0,12995.0,9088.46
1155,2024-01,71,113.0,5703.89,7298.14
1155,2024-02,123,59.0,8323.67,6182.3
1155,2024-03,124,120.0,9595.8,14348.73
1155,2024-04,80,108.0,3099.29,7398.34
1155,2024-05,107,96.0,11582.74,262.82
1155,2024-06,128,122.0,18210.6,10535.07
1155,2024-07,119,115.0,11451.72,13034.29
1155,2024-08,102,117.0,9867.48,12006.75
1155,2024-09,85,90.0,8897.24,9761.03
1155,2024-10,108,123.0,9239.04,10003.95
1155,2024-11,66,133.0,9208.36,14639.51
1155,2024-12,113,81.0,11659.16,11053.29
1155,2025-01,106,65.0,11299.02,6556.84
1155,2025-02,118,142.0,12011.17,16137.81
1155,2025-03,120,79.0,11575.23,4680.34
1155,2025-04,106,119.0,11456.8,13398.76
1155,2025-05,85,80.0,10785.83,9437.49
1155,2025-06,93,116.0,7968.85,8858.31
1155,2025-07,108,99.0,11560.21,15937.26
1155,2025-08,109,105.0,15531.88,8550.16
1155,2025-09,98,89.0,9736.96,14142.92
1155,2025-10,61,133.0,4535.32,8142.91
1155,2025-11,97,98.0,9200.56,7174.2
1155,2025-12,114,68.0,12960.13,11747.53
1156,2022-01,74,108.0,7668.91,6765.89
1156,2022-02,101,126.0,12151.15,14991.21
1156,2022-03,89,98.0,7429.76,12875.99
1156,2022-04,86,74.0,7703.41,10711.8
1156,2022-05,68,124.0,7952.42,10916.04
1156,2022-06,105,64.0,11479.49,7279.0
1156,2022-07,86,106.0,8787.3,12354.07
