TransactionID,TransactionDate,StoreID,ProductID,CustomerID,ChannelID,Quantity,UnitPrice,Discount,Revenue,Cost,GST,TransactionTime,State
TXN00007059,2023-09-14,STR012,PRD00689,,CH003,9,2.55,0.0,22.95,9.81,2.3,10:59:00,nsw
TXN00041391,2023-05-12,STR035,PRD01737,CUST002441,CH002,4,47.33,0.2,151.46,101.56,15.15,09:16:00,vic
TXN00049342,2022-07-13,STR033,PRD01624,CUST004458,CH001,8,80.48,0.2,515.07,388.0,51.51,21:17:00,Vic
TXN00016874,2022-08-01,STR011,PRD00880,CUST008086,CH001,4,62.85,0.0,251.4,139.84,25.14,13:10:00,Nsw
TXN00010991,2024-06-24,STR005,PRD00147,,CH003,4,43.04,0.05,163.55,101.08,16.36,19:02:00,NSW
TXN00006100,2022-10-24,STR013,PRD01651,CUST001157,CH001,6,11.17,0.0,67.02,38.46,6.7,08:47:00,NSW
TXN00028977,2023-07-26,STR050,PRD00137,CUST018102,CH001,2,26.59,0.0,53.18,38.66,5.32,17:18:00,Qld
TXN00015096,2023-04-10,STR019,PRD01537,CUST010487,CH002,1,48.39,0.1,43.55,22.21,4.35,08:13:00,NSW
TXN00025832,2024-03-05,STR014,PRD00280,CUST016945,CH001,10,29.11,0.0,291.1,127.6,29.11,11:44:00,NSW
TXN00028145,2024-06-25,STR044,PRD01774,CUST014686,CH001,8,40.26,0.1,289.87,152.4,28.99,16:29:00,QLD
TXN00026758,2023-03-14,STR049,PRD01359,CUST018042,CH001,1,5.83,0.05,5.54,2.75,0.55,21:23:00,Qld
TXN00024322,2022-11-04,STR031,PRD01893,CUST004344,CH001,9,24.95,0.1,202.1,94.23,20.21,06:56:00,VIC
TXN00022407,2023-03-01,STR045,PRD01389,CUST009430,CH003,8,21.18,0.0,169.44,83.44,16.94,17:24:00,Qld
TXN00043765,2024-06-27,STR019,PRD01195,CUST006919,CH002,5,64.77,0.2,259.08,217.25,25.91,18:58:00,NSW
TXN00039903,2023-03-02,STR017,PRD00739,CUST011537,CH003,3,3.11,0.0,9.33,4.47,0.93,20:03:00,nsw
TXN00045085,2023-10-10,STR004,PRD01704,CUST013703,CH001,3,53.29,0.1,143.88,72.15,14.39,22:26:00,NSW
TXN00005889,2023-02-14,STR048,PRD00229,CUST005452,CH003,10,108.84,0.0,1088.4,450.1,108.84,15:57:00,QLD
TXN00015317,2023-04-27,STR015,PRD00086,CUST014248,CH003,1,15.86,0.0,15.86,7.97,1.59,09:53:00,NSW
TXN00004363,2022-11-29,STR036,PRD01504,CUST001511,CH003,10,84.58,0.0,845.8,456.7,84.58,13:45:00,Vic
TXN00045421,2024-04-02,STR033,PRD01706,CUST018608,CH003,6,8.7,0.0,52.2,39.3,5.22,12:59:00,VIC
TXN00015529,2023-08-15,STR032,PRD01948,CUST010326,CH003,2,32.92,0.0,65.84,34.12,6.58,18:14:00,Vic
TXN00006323,2023-08-11,STR016,PRD01911,CUST003517,CH003,1,42.78,0.1,38.5,24.4,3.85,10:59:00,NSW
TXN00027674,2023-01-08,STR033,PRD01738,CUST014673,CH003,2,61.15,0.0,122.3,61.86,12.23,10:25:00,VIC
TXN00008879,2024-02-26,STR046,PRD00891,CUST012283,CH001,3,88.71,0.0,266.13,109.41,26.61,20:43:00,Qld
TXN00008759,2023-12-26,STR006,PRD01059,CUST012554,CH002,1,39.34,0.0,39.34,26.23,3.93,18:08:00,NSW
TXN00000514,2024-01-23,STR029,PRD00566,CUST010089,CH003,10,60.84,0.1,547.56,407.8,54.76,15:50:00,VIC
TXN00026854,2023-01-02,STR038,PRD01114,CUST007715,CH002,9,45.37,0.15,347.08,191.25,34.71,13:19:00,vic
TXN00005871,2023-11-26,STR003,PRD00852,CUST003470,CH003,4,61.94,0.0,247.76,175.56,24.78,22:12:00,Nsw
TXN00039146,2023-05-06,STR018,PRD00035,CUST007104,CH003,2,9.57,0.1,17.23,13.96,1.72,20:14:00,NSW
TXN00018325,2023-09-29,STR047,PRD00590,CUST001300,CH001,8,39.58,0.0,316.64,132.16,31.66,17:06:00,qld
TXN00021358,INVALID,STR041,PRD00393,CUST010945,CH003,3,2.55,0.05,7.27,4.32,0.73,12:09:00,qld
TXN00022771,2023-05-07,STR012,PRD00565,CUST009848,CH002,10,41.78,0.0,417.8,177.2,41.78,16:11:00,NSW
TXN00012481,2024-06-30,STR042,PRD00978,CUST008673,CH003,8,41.35,0.2,264.64,185.84,26.46,11:43:00,qld
TXN00047213,2023-01-09,STR050,PRD01487,,CH002,3,1.78,0.0,5.34,3.06,0.53,20:39:00,qld
TXN00016686,2023-06-28,STR005,PRD01517,CUST017105,CH002,4,67.58,0.0,270.32,139.8,27.03,12:35:00,Nsw
TXN00019800,2024-06-21,STR017,PRD01298,CUST018776,CH001,10,10.16,0.0,101.6,44.3,10.16,17:52:00,NSW
TXN00022949,2022-10-19,STR049,PRD01557,CUST017232,CH002,9,28.31,0.05,242.05,191.16,24.2,20:22:00,qld
TXN00010957,2022-08-22,STR004,PRD00498,CUST017919,CH002,7,73.22,0.1,461.29,322.0,46.13,11:18:00,NSW
TXN00021349,2024-05-22,STR017,PRD01927,CUST002375,CH002,9,58.85,0.2,423.72,392.31,42.37,15:17:00,NSW
TXN00011631,2024-03-11,STR004,PRD00403,CUST016590,CH003,8,59.43,0.0,475.44,231.12,47.54,17:33:00,Nsw
TXN00046052,2024-04-25,STR002,PRD01684,CUST011213,CH002,5,21.53,0.1,96.88,45.0,9.69,20:45:00,nsw
TXN00010089,2023-07-05,STR027,PRD00556,CUST008009,CH003,1,104.14,0.1,93.73,47.94,9.37,15:58:00,VIC
TXN00007781,2023-05-27,STR028,PRD01914,CUST004236,CH002,4,77.25,0.0,309.0,199.84,30.9,11:03:00,VIC
TXN00029707,2023-06-29,STR027,PRD00828,CUST008755,CH003,3,49.5,0.0,148.5,75.81,14.85,10:39:00,VIC
TXN00037271,2024-02-14,STR035,PRD00034,CUST009964,CH002,3,78.01,0.0,234.03,100.95,23.4,09:47:00,vic
TXN00029465,2024-00-01,STR027,PRD01595,CUST004821,CH001,2,60.23,0.05,114.44,89.9,11.44,10:18:00,Vic
TXN00024977,2022-11-23,STR040,PRD00965,CUST014282,CH002,10,109.11,0.0,1091.1,498.3,109.11,16:21:00,QLD
TXN00001825,2023-08-30,STR016,PRD01151,,CH002,1,59.83,0.0,59.83,40.33,5.98,12:07:00,nsw
TXN00016112,2023-08-20,STR006,PRD00325,CUST012034,CH003,1,78.46,0.0,78.46,37.79,7.85,21:08:00,nsw
TXN00043866,2022-08-06,STR011,PRD01655,CUST003154,CH002,4,102.47,0.0,409.88,169.36,40.99,19:58:00,NSW
TXN00021258,2024-05-16,STR015,PRD00262,CUST003147,CH003,2,30.76,0.0,61.52,41.1,6.15,19:32:00,nsw
TXN00020134,2024-03-20,STR016,PRD00111,CUST008922,CH002,1,52.14,0.2,41.71,36.82,4.17,22:42:00,nsw
TXN00027551,2023-01-30,STR005,PRD01527,CUST007706,CH003,3,26.28,0.0,78.84,37.53,7.88,18:22:00,nsw
TXN00042972,2022-11-13,STR012,PRD00694,CUST018530,CH002,8,66.97,0.0,535.76,377.12,53.58,22:11:00,NSW
TXN00024149,2023-06-29,STR020,PRD01837,CUST015081,CH003,3,31.46,0.05,89.66,54.45,8.97,06:33:00,NSW
TXN00002767,2023-05-04,STR038,PRD01353,CUST016129,CH001,2,63.42,0.0,126.84,53.02,12.68,18:38:00,Vic
TXN00039727,2023-11-06,STR043,PRD00759,CUST002628,CH001,2,41.23,0.0,82.46,42.44,8.25,17:03:00,qld
TXN00008273,2022-10-25,STR019,PRD00831,CUST010129,CH003,3,105.7,0.0,317.1,134.1,31.71,16:15:00,nsw
TXN00036457,2024-02-29,STR024,PRD00034,,CH003,5,46.22,0.1,207.99,168.25,20.8,15:52:00,vic
TXN00026886,2022-11-04,STR003,PRD00915,CUST004301,CH003,10,53.54,0.0,535.4,379.8,53.54,22:04:00,nsw
TXN00047171,2024-06-22,STR010,PRD01001,CUST008917,CH002,10,13.12,0.05,124.64,53.6,12.46,06:27:00,NSW
TXN00007470,2022-11-09,STR041,PRD00833,CUST014729,CH001,7,41.13,0.05,273.51,118.79,27.35,06:15:00,Qld
TXN00020881,2023-03-06,STR006,PRD01578,CUST014367,CH001,7,65.72,0.0,460.04,243.67,,18:10:00,NSW
TXN00035800,2023-06-18,STR027,PRD00289,CUST012911,CH001,4,48.67,0.0,194.68,134.76,19.47,08:44:00,VIC
TXN00028836,2022-09-06,STR036,PRD00352,CUST016031,CH001,10,95.7,0.0,957.0,412.6,95.7,22:29:00,VIC
TXN00013011,2023-08-18,STR026,PRD01729,CUST003965,CH001,2,18.47,0.0,36.94,24.22,3.69,15:12:00,VIC
TXN00011692,2023-01-02,STR006,PRD01292,CUST014084,CH001,2,4.25,0.0,8.5,3.92,0.85,20:23:00,NSW
TXN00011058,2024-05-27,STR005,PRD00584,CUST007948,CH001,8,94.83,0.05,720.71,350.4,,13:30:00,nsw
TXN00026334,2022-10-20,STR003,PRD00374,CUST004766,CH003,7,53.39,0.05,355.04,178.64,35.5,07:13:00,NSW
TXN00014235,2023-08-30,STR033,PRD00022,CUST010538,CH001,1,64.38,0.1,57.94,32.78,5.79,07:57:00,VIC
TXN00011691,2023-03-27,STR025,PRD00104,CUST010967,CH002,8,38.87,0.0,310.96,232.0,31.1,20:00:00,vic
TXN00036218,2023-07-07,STR045,PRD00621,CUST001123,CH003,7,31.43,0.2,176.01,155.96,17.6,22:32:00,QLD
TXN00027749,2022-09-11,STR030,PRD01776,CUST007728,CH003,8,75.96,0.2,486.14,352.24,48.61,20:26:00,vic
TXN00034816,2022-07-24,STR045,PRD00784,CUST001349,CH001,5,10.95,0.0,54.75,24.6,,08:13:00,qld
TXN00039054,2024-04-19,STR020,PRD00292,CUST006841,CH002,5,76.23,0.05,362.09,211.5,36.21,19:53:00,NSW
TXN00008816,2024-00-01,STR050,PRD01013,,CH001,5,81.75,0.05,388.31,223.3,38.83,12:18:00,Qld
TXN00005207,2022-09-26,STR029,PRD01513,CUST018152,CH003,3,43.7,0.0,131.1,60.99,13.11,16:06:00,VIC
TXN00036537,2023-09-08,STR018,PRD01630,CUST018123,CH003,3,2.46,0.0,7.38,4.86,0.74,13:32:00,NSW
TXN00045881,2022-07-17,STR001,PRD00411,CUST006299,CH003,8,67.52,0.1,486.14,309.2,48.61,18:25:00,Nsw
TXN00001810,2023-05-25,STR029,PRD01702,CUST019214,CH002,9,62.87,0.1,509.25,345.24,50.92,09:13:00,VIC
TXN00038817,2023-08-09,STR036,PRD00592,CUST000082,CH002,7,74.27,0.0,519.89,337.12,51.99,11:15:00,VIC
TXN00014536,2023-03-14,STR026,PRD01718,CUST016069,CH002,3,92.07,0.0,276.21,132.87,27.62,17:50:00,VIC
TXN00040437,2023-08-04,STR010,PRD00264,CUST015151,CH001,4,37.63,0.1,135.47,88.28,13.55,16:03:00,nsw
TXN00004828,2023-08-17,STR015,PRD01194,CUST004356,CH001,9,38.2,0.1,309.42,246.69,30.94,13:00:00,nsw
TXN00002705,2024-04-03,STR032,PRD00501,,CH001,9,39.86,0.05,340.8,266.04,34.08,12:22:00,VIC
TXN00029410,2023-03-17,STR036,PRD00908,CUST012826,CH003,9,10.26,0.0,92.34,47.88,9.23,15:17:00,vic
TXN00002500,2023-04-01,STR017,PRD00658,CUST017618,CH001,1,29.35,0.0,29.35,13.93,2.94,06:53:00,nsw
TXN00042043,2024-06-22,STR011,PRD00540,CUST007033,CH002,6,38.72,0.0,232.32,161.7,23.23,09:23:00,NSW
TXN00015113,2023-11-07,STR003,PRD01204,CUST011632,CH002,5,9.82,0.05,46.64,29.85,4.66,10:25:00,NSW
TXN00003706,2023-07-09,STR034,PRD01502,CUST004708,CH002,4,60.12,0.0,240.48,122.84,24.05,19:53:00,vic
TXN00034514,2022-08-24,STR024,PRD00835,CUST010349,CH002,10,55.63,0.0,556.3,381.8,,22:01:00,VIC
TXN00034666,2024-01-11,STR015,PRD01716,CUST013107,CH002,5,44.75,0.05,212.56,97.45,21.26,06:50:00,nsw
TXN00043585,2023-01-14,STR050,PRD00918,CUST017338,CH003,1,1.46,0.0,1.46,0.71,0.15,19:26:00,qld
TXN00005503,2023-06-29,STR021,PRD01934,CUST001896,CH003,4,36.04,0.0,144.16,83.84,14.42,19:09:00,VIC
TXN00024706,2023-08-24,STR044,PRD01184,CUST014969,CH003,3,52.52,0.0,157.56,87.78,15.76,07:49:00,Qld
TXN00012442,2022-10-12,STR048,PRD01062,CUST019880,CH001,7,66.35,0.0,464.45,199.15,46.44,13:56:00,QLD
TXN00032326,2024-02-06,STR027,PRD01831,CUST009117,CH002,8,33.44,0.1,240.77,176.56,24.08,08:12:00,vic
TXN00013904,2022-08-01,STR041,PRD00155,CUST009507,CH002,9,3.78,0.0,34.02,20.88,3.4,12:46:00,qld
TXN00025482,2023-06-28,STR008,PRD00156,CUST001741,CH001,8,14.15,0.05,107.54,49.92,10.75,09:44:00,nsw
TXN00034112,2023-10-23,STR014,PRD01467,CUST017147,CH002,7,83.27,0.0,582.89,259.56,58.29,20:16:00,Nsw
TXN00007482,2023-06-06,STR050,PRD01987,CUST012861,CH003,3,45.65,0.1,123.26,76.47,12.33,18:51:00,QLD
TXN00021819,INVALID,STR030,PRD00441,CUST015917,CH002,6,94.53,0.0,567.18,245.46,56.72,11:11:00,vic
TXN00008382,2023-06-30,STR034,PRD00730,CUST015701,CH002,5,86.59,0.0,432.95,234.35,43.3,22:51:00,vic
TXN00045667,2023-03-23,STR004,PRD00178,CUST012825,CH003,9,8.48,0.0,76.32,40.32,7.63,11:46:00,nsw
TXN00009288,2023-08-15,STR049,PRD01462,CUST008668,CH003,7,6.24,0.1,39.31,21.42,3.93,08:05:00,qld
TXN00013498,2024-02-16,STR016,PRD00735,CUST019244,CH003,10,47.4,0.0,474.0,196.0,47.4,13:07:00,Nsw
TXN00025872,2022-12-03,STR049,PRD01100,CUST016280,CH002,3,17.26,0.0,51.78,24.66,5.18,11:46:00,QLD
TXN00046383,2022-12-06,STR015,PRD00257,CUST013383,CH003,3,52.77,0.0,158.31,75.36,15.83,16:17:00,NSW
TXN00000426,2023-01-10,STR013,PRD00721,CUST004326,CH003,1,60.44,0.1,26098.08,35.37,5.44,19:22:00,Nsw
TXN00032731,2022-07-19,STR018,PRD00581,CUST018862,CH001,9,63.41,0.0,570.69,259.65,57.07,09:41:00,NSW
TXN00029213,2023-12-22,STR023,PRD01433,,CH001,4,91.52,0.0,366.08,193.64,36.61,07:34:00,vic
TXN00037309,2024-04-26,STR022,PRD01229,CUST004149,CH001,4,99.92,0.0,399.68,196.92,39.97,12:27:00,VIC
TXN00031714,2023-04-28,STR030,PRD01963,CUST004110,CH003,4,23.03,0.0,92.12,51.04,9.21,20:29:00,Vic
TXN00041654,2023-04-29,STR026,PRD01507,,CH002,7,69.99,0.05,465.43,229.74,46.54,18:26:00,Vic
TXN00035111,2024-02-28,STR006,PRD00948,CUST008886,CH003,3,63.6,0.0,190.8,106.14,19.08,18:44:00,NSW
TXN00043098,2023-10-26,STR042,PRD01001,,CH001,6,8.11,0.0,48.66,32.16,4.87,13:30:00,QLD
TXN00033382,2024-02-29,STR009,PRD00463,CUST011334,CH001,6,49.71,0.0,298.26,227.04,29.83,06:26:00,nsw
TXN00000189,2023-10-11,STR036,PRD00543,CUST008340,CH003,9,52.35,0.2,376.92,292.77,37.69,16:14:00,VIC
TXN00036344,2022-09-13,STR044,PRD01923,CUST015035,CH001,3,47.79,0.0,143.37,92.04,14.34,15:16:00,QLD
TXN00028326,2023-09-17,STR011,PRD00337,,CH001,6,6.44,0.0,38.64,22.98,3.86,09:59:00,nsw
TXN00029871,2022-07-18,STR032,PRD01306,CUST002672,CH002,10,36.73,0.1,330.57,205.4,33.06,17:44:00,Vic
TXN00044066,2022-08-12,STR031,PRD00401,CUST019380,CH003,1,75.91,0.0,75.91,35.4,7.59,08:25:00,Vic
TXN00001279,2022-09-03,STR030,PRD00300,CUST019617,CH002,9,16.91,0.0,152.19,66.15,15.22,09:50:00,VIC
TXN00021780,2024-02-23,STR020,PRD00306,CUST013917,CH003,3,22.58,0.0,67.74,34.83,6.77,12:10:00,NSW
TXN00003953,2022-08-06,STR026,PRD00519,CUST017393,CH001,10,27.48,0.0,274.8,149.5,27.48,20:47:00,VIC
TXN00019970,2023-04-23,STR013,PRD01872,CUST002251,CH002,10,22.24,0.0,222.4,131.2,22.24,15:52:00,nsw
TXN00010271,2023-04-03,STR006,PRD00780,CUST015759,CH003,1,37.33,0.0,37.33,17.22,3.73,17:32:00,nsw
TXN00047262,2023-07-23,STR009,PRD00914,CUST015366,CH003,3,26.33,0.05,75.04,33.51,7.5,21:14:00,nsw
TXN00013608,2023-11-01,STR049,PRD00756,,CH001,10,68.24,0.0,682.4,284.3,68.24,22:50:00,QLD
TXN00009830,2024-02-14,STR035,PRD00258,CUST006572,CH001,1,52.25,0.2,41.8,26.86,4.18,10:29:00,VIC
TXN00026884,2023-09-19,STR005,PRD00305,CUST010200,CH002,8,60.48,0.0,483.84,202.8,48.38,10:30:00,NSW
TXN00013053,2024-06-02,STR001,PRD00578,CUST016380,CH003,9,81.06,0.0,729.54,359.1,72.95,12:44:00,Nsw
TXN00025813,2023-11-02,STR016,PRD00085,CUST006492,CH003,1,24.02,0.05,22.82,13.95,2.28,15:10:00,Nsw
TXN00012550,2024-03-17,STR023,PRD01501,CUST011152,CH002,10,18.2,0.0,182.0,93.1,18.2,16:36:00,vic
TXN00031204,2023-12-20,STR001,PRD00548,CUST010800,CH003,9,36.63,0.1,296.7,136.08,29.67,22:02:00,NSW
TXN00022379,2022-10-11,STR012,PRD00930,CUST000541,CH003,8,41.16,0.1,296.35,140.72,29.64,06:41:00,NSW
TXN00007630,2022-09-08,STR021,PRD00816,CUST006628,CH002,7,5.43,0.15,32.31,15.75,,09:02:00,vic
TXN00017706,2023-06-22,STR043,PRD00111,CUST002003,CH001,10,63.57,0.0,635.7,368.2,63.57,07:22:00,QLD
TXN00044429,2022-07-02,STR014,PRD01492,,CH001,6,69.93,0.2,335.66,192.54,33.57,15:32:00,NSW
TXN00020963,2023-04-24,STR001,PRD00009,CUST007215,CH002,3,32.06,0.1,86.56,47.79,8.66,14:08:00,nsw
TXN00025282,2023-10-09,STR005,PRD01896,CUST000259,CH003,2,61.54,0.0,123.08,73.38,12.31,13:51:00,NSW
TXN00005933,2023-08-16,STR033,PRD01654,CUST006848,CH002,3,29.73,0.0,89.19,56.91,8.92,11:54:00,VIC
TXN00006190,2023-01-07,STR022,PRD00562,CUST017181,CH001,1,23.13,0.0,23.13,16.64,2.31,11:40:00,VIC
TXN00001330,2024-06-18,STR046,PRD00035,CUST015938,CH002,8,15.54,0.05,118.1,55.84,11.81,21:55:00,QLD
TXN00013489,2023-11-28,STR046,PRD00862,,CH003,2,60.42,0.0,120.84,50.28,12.08,14:16:00,QLD
TXN00019218,2023-06-02,STR031,PRD01982,CUST012282,CH003,10,18.38,0.0,183.8,95.6,18.38,16:20:00,vic
TXN00039551,2023-02-23,STR038,PRD00108,CUST000666,CH003,6,36.33,0.05,207.08,113.04,20.71,19:49:00,VIC
TXN00012471,2022-11-04,STR030,PRD01426,CUST001622,CH003,3,77.53,0.0,232.59,121.77,,16:43:00,vic
TXN00010062,2023-06-27,STR007,PRD00579,CUST011158,CH001,4,26.42,0.0,105.68,56.44,10.57,12:49:00,nsw
TXN00045114,2023-08-14,STR049,PRD01073,CUST007960,CH001,3,68.61,0.1,185.25,92.67,18.53,16:01:00,qld
TXN00030466,2023-11-08,STR021,PRD01953,CUST002959,CH002,2,19.91,0.0,39.82,24.9,3.98,18:39:00,Vic
TXN00045912,2022-11-20,STR032,PRD01643,CUST015896,CH001,2,16.1,0.0,32.2,18.32,3.22,11:14:00,Vic
TXN00016502,2023-10-30,STR041,PRD00785,CUST018935,CH001,7,52.49,0.05,349.06,260.26,34.91,07:02:00,Qld
TXN00001994,2023-10-30,STR048,PRD01709,CUST001209,CH003,5,114.4,0.0,572.0,243.1,57.2,15:33:00,qld
TXN00038688,2022-08-04,STR028,PRD01504,CUST002101,CH002,5,90.47,0.2,361.88,228.35,36.19,17:08:00,Vic
TXN00041173,2022-10-28,STR032,PRD01301,,CH001,4,19.07,0.0,76.28,34.44,7.63,21:23:00,VIC
TXN00009083,2023-10-23,STR009,PRD00611,CUST016652,CH001,5,46.86,0.0,234.3,100.6,23.43,08:16:00,Nsw
TXN00012419,2023-07-08,STR014,PRD01326,CUST011938,CH001,3,6.5,0.0,19.5,8.01,1.95,10:53:00,nsw
TXN00007235,2024-02-09,STR017,PRD00977,CUST001014,CH001,7,66.65,0.0,466.55,286.51,46.66,11:07:00,nsw
TXN00022345,2024-05-18,STR035,PRD00200,CUST004191,CH003,10,31.87,0.0,318.7,132.2,31.87,22:44:00,vic
TXN00036405,2024-01-19,STR037,PRD01655,CUST017504,CH001,5,62.37,0.0,311.85,211.7,31.18,06:09:00,Vic
TXN00042683,2022-12-01,STR018,PRD00884,CUST006870,CH002,5,61.91,0.0,309.55,220.3,30.96,12:01:00,NSW
TXN00022529,2022-12-28,STR043,PRD01013,CUST011194,CH003,6,92.02,0.0,552.12,267.96,55.21,16:00:00,QLD
TXN00009085,2023-04-08,STR010,PRD00845,CUST010868,CH001,8,34.62,0.15,235.42,184.56,23.54,16:00:00,Nsw
TXN00029283,2024-03-17,STR013,PRD01035,CUST005234,CH003,9,74.5,0.1,603.45,365.85,60.35,15:32:00,NSW
TXN00021333,2023-09-09,STR017,PRD01831,CUST014829,CH001,3,32.29,0.1,87.18,66.21,8.72,22:21:00,NSW
TXN00031852,2023-03-04,STR009,PRD01820,CUST000680,CH003,9,83.86,0.0,754.74,409.14,75.47,18:24:00,NSW
TXN00000728,2022-12-11,STR020,PRD00309,CUST017166,CH001,3,21.85,0.0,65.55,39.51,6.56,20:27:00,NSW
TXN00043613,2024-01-31,STR032,PRD00616,CUST001312,CH001,2,49.46,0.0,98.92,48.3,9.89,22:28:00,VIC
TXN00025727,2024-02-12,STR037,PRD00509,CUST010411,CH001,2,26.22,0.0,52.44,36.22,5.24,17:56:00,Vic
TXN00014851,2024-03-10,STR043,PRD01898,CUST017878,CH002,9,65.96,0.1,534.28,276.93,53.43,14:03:00,QLD
TXN00030221,2024-02-09,STR040,PRD01121,,CH001,7,60.1,0.05,399.66,275.59,39.97,16:36:00,Qld
TXN00014199,2023-07-15,STR013,PRD00176,CUST009589,CH003,10,60.91,0.1,548.19,362.6,54.82,09:32:00,nsw
TXN00049174,2023-10-16,STR050,PRD00962,CUST001744,CH002,7,9.12,0.0,63.84,35.35,6.38,19:10:00,QLD
TXN00028928,2023-05-12,STR021,PRD01906,CUST015365,CH003,3,41.29,0.0,123.87,51.87,12.39,19:33:00,VIC
TXN00041108,2023-06-13,STR046,PRD00549,CUST006875,CH003,10,32.25,0.0,322.5,177.4,32.25,08:56:00,QLD
TXN00045500,2022-11-21,STR018,PRD00840,CUST012476,CH002,10,63.14,0.0,631.4,446.5,63.14,19:18:00,Nsw
TXN00040162,2023-09-06,STR049,PRD01227,,CH003,2,83.44,0.2,133.5,72.9,13.35,07:02:00,QLD
TXN00021359,2023-02-26,STR006,PRD00770,CUST016449,CH003,6,62.18,0.15,317.12,236.58,31.71,10:56:00,NSW
TXN00031692,2023-10-06,STR027,PRD01158,CUST006896,CH001,10,20.4,0.05,193.8,128.7,19.38,13:45:00,vic
TXN00023797,2023-07-17,STR048,PRD01434,CUST012012,CH003,10,14.27,0.1,128.43,59.3,12.84,09:32:00,QLD
TXN00006872,2023-02-28,STR015,PRD01764,CUST011410,CH003,10,84.53,0.0,845.3,448.9,84.53,19:41:00,NSW
TXN00035874,2024-03-09,STR042,PRD01773,CUST015196,CH003,1,105.73,0.1,95.16,43.21,9.52,08:27:00,QLD
TXN00038251,2024-02-17,STR028,PRD01960,CUST017463,CH003,-2,24.68,0.0,49.36,24.14,4.94,19:43:00,Vic
TXN00012255,2022-08-18,STR025,PRD01749,CUST017498,CH003,4,104.62,0.0,418.48,187.56,41.85,21:29:00,vic
TXN00047891,2023-02-12,STR032,PRD01053,CUST009081,CH002,3,47.02,0.0,141.06,56.49,14.11,18:19:00,VIC
TXN00042813,INVALID,STR031,PRD00798,CUST012012,CH002,6,99.54,0.0,597.24,257.58,59.72,08:04:00,VIC
TXN00015734,2023-09-10,STR013,PRD00079,,CH002,5,65.98,0.0,329.9,140.45,32.99,12:21:00,Nsw
TXN00042647,2024-03-18,STR012,PRD00028,CUST004246,CH002,7,33.99,0.0,237.93,112.14,23.79,21:34:00,NSW
TXN00045787,2023-04-24,STR008,PRD00892,CUST006490,CH001,7,74.67,0.15,444.29,237.86,44.43,21:16:00,Nsw
TXN00021002,2024-02-05,STR024,PRD00136,CUST015800,CH003,5,59.37,0.0,296.85,191.7,29.68,20:18:00,Vic
TXN00018286,2022-11-19,STR044,PRD00190,CUST009371,CH001,2,60.42,0.15,102.71,84.68,10.27,20:19:00,qld
TXN00048499,2023-09-29,STR016,PRD01659,CUST019264,CH003,2,33.99,0.0,67.98,29.88,6.8,09:52:00,nsw
TXN00037371,2023-10-11,STR002,PRD00322,CUST017404,CH002,8,7.26,0.05,55.18,28.96,5.52,09:07:00,NSW
TXN00045670,2023-12-12,STR026,PRD00621,CUST003404,CH002,5,45.4,0.1,204.3,111.4,20.43,13:13:00,vic
TXN00019314,2023-11-20,STR009,PRD00009,CUST018044,CH001,10,38.98,0.0,389.8,159.3,38.98,17:03:00,NSW
TXN00019594,2022-08-13,STR029,PRD00289,CUST019304,CH001,6,46.97,0.0,281.82,202.14,28.18,08:18:00,vic
TXN00045572,2023-11-01,STR023,PRD01056,CUST010963,CH003,4,46.34,0.0,185.36,86.24,18.54,14:02:00,VIC
TXN00016780,2024-05-17,STR008,PRD01835,CUST013252,CH001,9,46.1,0.0,414.9,214.02,41.49,20:52:00,nsw
TXN00017488,2023-05-10,STR009,PRD00595,CUST011062,CH001,4,40.27,0.05,153.03,98.92,15.3,22:46:00,Nsw
TXN00047187,2023-07-24,STR024,PRD01025,,CH001,5,87.62,0.0,438.1,229.7,43.81,18:45:00,VIC
TXN00014977,2022-09-21,STR006,PRD01309,CUST009692,CH003,5,42.0,0.0,210.0,135.2,21.0,19:44:00,Nsw
TXN00022416,2023-03-13,STR042,PRD01260,CUST013604,CH001,7,117.47,0.1,740.06,332.29,74.01,15:16:00,QLD
TXN00043792,2022-12-26,STR027,PRD01310,,CH003,8,9.08,0.0,72.64,47.28,7.26,06:41:00,vic
TXN00042981,2023-10-08,STR002,PRD00636,CUST009825,CH002,8,20.86,0.0,166.88,89.44,16.69,07:42:00,NSW
TXN00047419,2024-04-03,STR005,PRD01555,CUST016353,CH003,8,11.79,0.05,89.6,66.56,8.96,12:21:00,nsw
TXN00044106,2022-11-11,STR039,PRD00604,CUST019581,CH002,5,54.13,0.0,270.65,142.6,27.06,06:06:00,Qld
TXN00029629,2023-12-17,STR008,PRD00170,,CH001,4,74.28,0.0,297.12,153.04,,17:16:00,nsw
TXN00014813,2024-06-08,STR044,PRD00173,CUST008039,CH001,6,44.58,0.0,267.48,143.46,26.75,17:55:00,Qld
TXN00006436,2023-01-28,STR049,PRD00416,CUST001292,CH003,6,18.27,0.0,109.62,58.32,10.96,07:49:00,qld
TXN00046200,2023-01-06,STR046,PRD01328,CUST002548,CH002,1,12.36,0.2,9.89,9.35,0.99,08:58:00,Qld
TXN00032504,2022-09-17,STR003,PRD01516,CUST005874,CH002,3,51.7,0.0,155.1,83.85,15.51,09:57:00,NSW
TXN00037698,2022-08-25,STR001,PRD01726,CUST010616,CH003,8,81.47,0.0,651.76,307.04,65.18,11:01:00,Nsw
